"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"TISTUD-7597",False,"train",0.0,0.9872885346412659,0.0,0.0,0.0
"TISTUD-7015",False,"train",0.0,0.4806961119174957,0.5128552317619324,0.0,0.0
"TISTUD-6709",False,"train",0.0,0.964445948600769,0.0,0.0,0.0
"TISTUD-7066",False,"train",0.0,0.0,0.9077874422073364,0.08553944528102875,0.0
"TISTUD-7852",False,"train",0.0,0.6187660098075867,0.3687543570995331,0.0,0.0
"TISTUD-6219",False,"train",0.0,0.9688532948493958,0.0,0.0,0.0
"TISTUD-5322",False,"train",0.0,0.806877613067627,0.1781943440437317,0.0,0.0
"TISTUD-6310",False,"train",0.0,0.9825683832168579,0.0,0.0,0.0
"TISTUD-6198",False,"train",0.0,0.6369230151176453,0.3547639548778534,0.0,0.0
"TISTUD-5660",False,"train",0.0,0.0,0.0,0.0,0.9766923785209656
"TISTUD-7608",False,"train",0.0,0.9843816757202148,0.0,0.0,0.0
"TISTUD-8465",False,"train",0.9774033427238464,0.0,0.0,0.0,0.0
"TISTUD-5076",False,"train",0.0,0.0,0.0,0.9915731549263,0.0
"TISTUD-7032",False,"train",0.0,0.0,0.0,0.9791259169578552,0.0
"TISTUD-4847",False,"train",0.0,0.985988974571228,0.0,0.0,0.0
"TISTUD-7991",False,"train",0.0,0.9900965094566345,0.0,0.0,0.0
"TISTUD-8495",False,"train",0.9839514493942261,0.0,0.0,0.0,0.0
"TISTUD-7606",False,"train",0.0,0.0,0.0,0.9872531294822693,0.0
"TISTUD-5770",False,"train",0.0,0.9699751138687134,0.0,0.0,0.0
"TISTUD-5471",False,"train",0.0,0.0,0.0,0.9695475697517395,0.0
"TISTUD-4325",False,"train",0.998261570930481,0.0,0.0,0.0,0.0
"TISTUD-7595",False,"train",0.0,0.9957295656204224,0.0,0.0,0.0
"TISTUD-7132",False,"train",0.9746110439300537,0.0,0.0,0.0,0.0
"TISTUD-7899",False,"train",0.7719532251358032,0.19401434063911438,0.011288914829492569,0.011415570043027401,0.011327965185046196
"TISTUD-8840",True,"train",0.034154992550611496,0.03436192870140076,0.38269007205963135,0.5146011710166931,0.03419177606701851
"TISTUD-8936",False,"train",0.0,0.5117143988609314,0.0,0.0,0.4777422845363617
"TISTUD-2467",False,"train",0.0,0.9871066808700562,0.0,0.0,0.0
"TISTUD-5469",False,"train",0.01357755996286869,0.013543030247092247,0.013474687933921814,0.013625861145555973,0.9457789063453674
"TISTUD-5539",False,"train",0.011939088813960552,0.48162105679512024,0.48246216773986816,0.01209060475230217,0.011887052096426487
"TISTUD-9027",False,"train",0.0,0.9807516932487488,0.0,0.0,0.0
"TISTUD-7475",False,"train",0.0,0.9881740212440491,0.0,0.0,0.0
"TISTUD-9101",False,"train",0.016955416649580002,0.9322488903999329,0.016925305128097534,0.01704675517976284,0.016823604702949524
"TISTUD-5594",False,"train",0.04481552541255951,0.9471922516822815,0.0,0.0,0.0
"TISTUD-4619",False,"train",0.0,0.9746849536895752,0.0,0.0,0.0
"TISTUD-7784",False,"train",0.0,0.4165388345718384,0.0,0.0,0.5723581314086914
"TISTUD-5467",False,"train",0.0,0.0,0.0,0.9796473383903503,0.0
"TISTUD-7122",False,"train",0.0,0.9761103987693787,0.0,0.0,0.0
"TISTUD-7804",False,"train",0.0,0.9852153062820435,0.0,0.0,0.0
