"issue_key","sp_change","type","t0","t1","t2","t3","t4"
"MULE-16338",False,"train",0.0,0.0,0.9803576469421387,0.0,0.0
"MULE-14905",False,"train",0.0,0.0,0.0,0.9729298949241638,0.0
"MULE-9076",False,"train",0.2709198594093323,0.028876155614852905,0.028797701001167297,0.6424298882484436,0.02897641249001026
"MULE-14073",False,"train",0.9790778756141663,0.0,0.0,0.0,0.0
"MULE-10750",False,"train",0.014764891937375069,0.014583868905901909,0.9412673115730286,0.014643849804997444,0.01474012527614832
"MULE-14029",False,"train",0.9593706727027893,0.010133674368262291,0.01007574237883091,0.010200247168540955,0.010219685733318329
"MULE-10739",True,"train",0.04049631953239441,0.04028681665658951,0.04034250229597092,0.8384943604469299,0.04038001224398613
"MULE-7236",False,"train",0.010892626829445362,0.010632623918354511,0.010765349492430687,0.01083998754620552,0.9568694233894348
"MULE-11013",True,"train",0.0,0.0,0.0,0.9785752892494202,0.0
"MULE-14960",True,"train",0.0,0.0,0.6239117980003357,0.35796836018562317,0.0
"MULE-12047",False,"train",0.9780547022819519,0.0,0.0,0.0,0.0
"MULE-9409",True,"train",0.010763910599052906,0.01062807347625494,0.010598520748317242,0.9572548866271973,0.010754636488854885
"MULE-12323",False,"train",0.5057175755500793,0.0112855713814497,0.011314589530229568,0.011571266688406467,0.46011099219322205
"MULE-8304",False,"train",0.9175717830657959,0.0,0.07562991976737976,0.0,0.0
"MULE-13445",True,"train",0.0,0.0,0.0,0.9729010462760925,0.0
"MULE-12785",True,"train",0.3578528165817261,0.0,0.0,0.4685301184654236,0.15736207365989685
"MULE-7871",True,"train",0.01583055779337883,0.015504096634685993,0.015500551089644432,0.015738390386104584,0.9374264478683472
"MULE-12728",False,"train",0.01692565716803074,0.016849976032972336,0.7422966957092285,0.20709632337093353,0.016831345856189728
"MULE-12579",False,"train",0.01467785332351923,0.014494244009256363,0.014614634215831757,0.015020840801298618,0.9411924481391907
"MULE-13097",False,"train",0.9699746966362,0.0,0.0,0.0,0.0
"MULE-7663",True,"train",0.974641740322113,0.0,0.0,0.0,0.0
"MULE-9607",False,"train",0.022366242483258247,0.022497450932860374,0.9095962643623352,0.023052647709846497,0.02248743176460266
"MULE-7866",False,"train",0.9736342430114746,0.0,0.0,0.0,0.0
"MULE-9802",False,"train",0.020156357437372208,0.020129648968577385,0.020141083747148514,0.9194058775901794,0.02016705833375454
"MULE-13538",False,"train",0.9717338681221008,0.0,0.0,0.0,0.0
"MULE-11347",False,"train",0.018540842458605766,0.6408423185348511,0.018560117110610008,0.3035504221916199,0.01850624568760395
"MULE-12967",False,"train",0.0,0.0,0.7066341042518616,0.26791784167289734,0.0
"MULE-11137",False,"train",0.9662124514579773,0.0,0.0,0.0,0.0
"MULE-12144",False,"train",0.16222716867923737,0.0,0.0,0.6647716164588928,0.16631804406642914
"MULE-16682",False,"train",0.014535662718117237,0.014488046057522297,0.6339071989059448,0.32249170541763306,0.0145774120464921
"MULE-15737",False,"train",0.01281516533344984,0.012648777104914188,0.012669259682297707,0.012760751880705357,0.9491060376167297
"MULE-9802",False,"train",0.020156357437372208,0.020129648968577385,0.020141083747148514,0.9194058775901794,0.02016705833375454
"MULE-14872",False,"train",0.0,0.0,0.0,0.45685523748397827,0.526603102684021
