"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"USERGRID-1038",False,"train",0.010101563297212124,0.01010163314640522,0.010101608000695705,0.010101571679115295,0.0101015605032444,0.010101785883307457,0.8989830017089844,0.010101699270308018,0.010101593099534512,0.010101496241986752,0.010102536529302597
"USERGRID-542",False,"train",0.0,0.0,0.0,0.0,0.9586750864982605,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-1072",False,"train",0.018184291198849678,0.01818312332034111,0.018183203414082527,0.018183106556534767,0.3181142508983612,0.01818397082388401,0.018183106556534767,0.018183106556534767,0.018183507025241852,0.01818314753472805,0.5182352066040039
"USERGRID-1067",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706716537475586,0.0,0.0,0.0
"USERGRID-860",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242377877235413,0.0
"USERGRID-412",False,"train",0.8701222538948059,0.012987951748073101,0.012987527996301651,0.012987501919269562,0.012987692840397358,0.012987654656171799,0.0129881352186203,0.012988626025617123,0.012987528927624226,0.012987480498850346,0.012987686321139336
"USERGRID-582",False,"train",0.022730426862835884,0.02273094467818737,0.02273145504295826,0.022731607779860497,0.022731006145477295,0.02273101545870304,0.02273576520383358,0.022734295576810837,0.7726773619651794,0.022731926292181015,0.022734172642230988
"USERGRID-1018",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9567040205001831,0.0,0.0
"USERGRID-609",False,"train",0.018183214589953423,0.018183160573244095,0.018183019012212753,0.018183019012212753,0.018183333799242973,0.018184391781687737,0.018183281645178795,0.01818452961742878,0.8181657791137695,0.01818310283124447,0.01818312704563141
"USERGRID-409",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9783523082733154,0.0,0.0,0.0,0.0
"USERGRID-993",False,"train",0.0,0.0,0.0,0.0,0.0,0.9783539175987244,0.0,0.0,0.0,0.0,0.0
"USERGRID-1027",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9350566864013672,0.0,0.0,0.0,0.0
"USERGRID-1015",False,"train",0.7727111577987671,0.022728152573108673,0.022728273645043373,0.02272801287472248,0.022730380296707153,0.02272889018058777,0.02272804267704487,0.02272801287472248,0.02272975817322731,0.02272801287472248,0.022731289267539978
