"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"MESOS-8072",False,"train",0.0,0.9675132632255554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9472",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9766746759414673,0.0,0.0,0.0,0.0
"MESOS-5167",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9300041794776917,0.0,0.0,0.0,0.0
"MESOS-2891",False,"train",0.0,0.0,0.0,0.0,0.0,0.13538125157356262,0.0,0.0,0.0,0.8565800786018372,0.0
"MESOS-3055",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.5581903457641602,0.0,0.2966003715991974,0.13344579935073853,0.0
"MESOS-9070",False,"train",0.9994682669639587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8130",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686297178268433,0.0,0.0,0.0
"MESOS-1862",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847307205200195,0.012697412632405758
"MESOS-8416",False,"train",0.9946472644805908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6006",False,"train",0.0,0.0,0.17552906274795532,0.0,0.0,0.0,0.0,0.0,0.8080844283103943,0.0,0.0
"MESOS-5557",False,"train",0.0,0.0,0.0,0.0,0.0,0.9783287644386292,0.0,0.0,0.0,0.0,0.0
"MESOS-3138",False,"train",0.0,0.0,0.480679988861084,0.0,0.5170755982398987,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2746",False,"train",0.5172164440155029,0.0,0.4605609178543091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8848",False,"train",0.0,0.0,0.0,0.9393524527549744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-1013",False,"train",0.7068786025047302,0.0,0.10031215101480484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18252918124198914
"MESOS-9699",False,"train",0.0,0.0,0.0,0.0,0.0,0.9760532975196838,0.0,0.0,0.0,0.0,0.0
"MESOS-6156",False,"train",0.0,0.0,0.0,0.9855601191520691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5266",False,"train",0.012991854920983315,0.012992117553949356,0.012992657721042633,0.012992054224014282,0.012992128729820251,0.012991886585950851,0.012992298230528831,0.012992635369300842,0.012991679832339287,0.012991619296371937,0.8700790405273438
"MESOS-3862",True,"train",0.0,0.0,0.0,0.0,0.0,0.5420633554458618,0.0,0.0,0.0,0.42070555686950684,0.0
"MESOS-4619",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544567465782166
"MESOS-3759",False,"train",0.0,0.0,0.9240455031394958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2078",False,"train",0.0,0.0,0.0,0.0,0.5573309659957886,0.0,0.0,0.0,0.0,0.439834862947464,0.0
