"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"TIMOB-24634",False,"train",0.0,0.9195809960365295,0.0,0.0,0.03996298462152481,0.0,0.03753237798810005,0.0,0.0,0.0,0.0
"TIMOB-17525",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740146994590759
"TIMOB-24654",False,"train",0.0,0.0,0.0,0.9915748238563538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19856",False,"train",0.0,0.0,0.0,0.5880053639411926,0.3258195221424103,0.0,0.0,0.0,0.0,0.0,0.061893876641988754
"TIMOB-7564",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.977255642414093,0.0,0.0,0.0,0.0
"TIMOB-24071",False,"train",0.0,0.0,0.0,0.0,0.0,0.9857704043388367,0.0,0.0,0.0,0.0,0.0
"TIMOB-7560",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740208387374878,0.0,0.0
"TIMOB-24102",False,"train",0.0,0.0,0.6081242561340332,0.0,0.0,0.38163912296295166,0.0,0.0,0.0,0.0,0.0
"TIMOB-24565",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.5714911222457886,0.0,0.0,0.4244332015514374,0.0
"TIMOB-20015",False,"train",0.0384456031024456,0.0,0.0,0.0,0.09581022709608078,0.854362428188324,0.0,0.0,0.0,0.0,0.0
"TIMOB-26477",False,"train",0.0,0.0,0.0,0.0,0.0,0.31443366408348083,0.20502085983753204,0.0,0.0,0.4792187511920929,0.0
"TIMOB-24847",False,"train",0.0,0.0,0.0,0.9747430086135864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26529",False,"train",0.0,0.0,0.0,0.9521057605743408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23241",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706628322601318,0.0
"TIMOB-23205",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881885051727295
