"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"XD-2238",True,"train",0.0,0.0,0.0,0.0,0.0,0.9821696281433105,0.0,0.0,0.0,0.0,0.0
"XD-2597",False,"train",0.0,0.0,0.0,0.0,0.5019933581352234,0.0,0.4801965355873108,0.0,0.0,0.0,0.0
"XD-1153",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18668660521507263,0.7314252853393555,0.0,0.0
"XD-3401",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240229606628418,0.34315022826194763,0.0
"XD-1256",False,"train",0.0,0.0,0.0,0.0,0.2508709728717804,0.0,0.0,0.7330630421638489,0.0,0.0,0.0
"XD-1244",False,"train",0.0,0.6993009448051453,0.0,0.0,0.279706209897995,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3178",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.7375059723854065,0.0,0.24577654898166656,0.0,0.0
"XD-1116",False,"train",0.013040835037827492,0.013040461577475071,0.013041552156209946,0.503671407699585,0.013040515594184399,0.013040278106927872,0.01304035447537899,0.013041066937148571,0.17553004622459412,0.01304091326892376,0.2164725661277771
"XD-1123",False,"train",0.013018757104873657,0.013018837198615074,0.013018789701163769,0.013018929399549961,0.869809627532959,0.013018088415265083,0.013020619750022888,0.013019097037613392,0.013018741272389889,0.013019573874771595,0.01301888283342123
"XD-947",False,"train",0.0,0.0,0.0,0.0,0.25070929527282715,0.0,0.0,0.0,0.20585958659648895,0.4823162853717804,0.0
"XD-1737",False,"train",0.013013837859034538,0.013013399206101894,0.32748711109161377,0.013013630174100399,0.013013185933232307,0.01301440130919218,0.01301347091794014,0.01301314402371645,0.33911946415901184,0.22928515076637268,0.013013157062232494
"XD-3319",False,"train",0.33489084243774414,0.0,0.0,0.0,0.0,0.0,0.0,0.2855301797389984,0.35608482360839844,0.0,0.0
"XD-1512",True,"train",0.011373681016266346,0.011375028640031815,0.011373014189302921,0.01137460209429264,0.011373015120625496,0.011373943649232388,0.8862605094909668,0.011375132016837597,0.01137328427284956,0.011373507790267467,0.011374246329069138
"XD-862",False,"train",0.0,0.7539299726486206,0.16491550207138062,0.0,0.0,0.0,0.0,0.0,0.0,0.06497429311275482,0.0
"XD-74",False,"train",0.012988392263650894,0.012988107278943062,0.1457543522119522,0.012988478876650333,0.012988479807972908,0.012988072820007801,0.012988709844648838,0.4112063944339752,0.012990286573767662,0.012988140806555748,0.33913058042526245
"XD-211",False,"train",0.022739402949810028,0.0227368101477623,0.022738171741366386,0.022736910730600357,0.022737210616469383,0.02273666113615036,0.3357608914375305,0.45960181951522827,0.022738050669431686,0.022737035527825356,0.022737031802535057
"XD-990",False,"train",0.0,0.7266181111335754,0.0,0.0,0.0,0.0,0.0,0.0,0.23769864439964294,0.0,0.0
"XD-444",False,"train",0.0,0.0,0.0,0.0,0.256746381521225,0.0,0.6802785396575928,0.0,0.0,0.0,0.0
"XD-2710",False,"train",0.0,0.0,0.0,0.40163546800613403,0.0,0.0,0.0,0.26843273639678955,0.0,0.2982313632965088,0.0
