"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"USERGRID-518",False,"train",0.015154094435274601,0.01515392679721117,0.01515392679721117,0.01515392679721117,0.01515392679721117,0.01515392679721117,0.01515392679721117,0.01515392679721117,0.01515392679721117,0.8484585881233215,0.015155949629843235
"USERGRID-539",False,"train",0.0,0.0,0.0,0.0,0.9636326432228088,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-504",False,"train",0.0,0.0,0.0,0.0,0.9834701418876648,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-550",True,"train",0.012987912632524967,0.012988519854843616,0.012987672351300716,0.01298792939633131,0.012988010421395302,0.0129878344014287,0.012988603673875332,0.36337581276893616,0.012988307513296604,0.5197309851646423,0.01298838946968317
"USERGRID-1267",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9002628922462463,0.0,0.0,0.07700823247432709
"USERGRID-542",False,"train",0.9586746096611023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-461",False,"train",0.9834684133529663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-659",False,"train",0.030310925096273422,0.030308108776807785,0.030304450541734695,0.030304059386253357,0.030304785817861557,0.6969438791275024,0.030304579064249992,0.03030404821038246,0.03030465915799141,0.030304566025733948,0.03030594438314438
"USERGRID-582",False,"train",0.022730158641934395,0.022731930017471313,0.31237849593162537,0.022733794525265694,0.022732719779014587,0.48304107785224915,0.022729529067873955,0.022730279713869095,0.022730275988578796,0.022731466218829155,0.0227302685379982
"USERGRID-479",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9965819120407104,0.0,0.0,0.0,0.0
"USERGRID-1075",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9636348485946655,0.0,0.0,0.0,0.0
"USERGRID-388",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9621164798736572
"USERGRID-1048",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754273891448975
"USERGRID-938",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393901824951172
