"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"MESOS-2781",False,"train",0.0,0.0,0.0,0.0,0.0,0.6827034950256348,0.0,0.2816425561904907,0.0,0.0,0.0
"MESOS-4214",False,"train",0.012996077537536621,0.012995035387575626,0.012994137592613697,0.8700495362281799,0.012994358316063881,0.012995022349059582,0.01299501396715641,0.01299438439309597,0.012995806522667408,0.01299450732767582,0.012996110133826733
"MESOS-3132",False,"train",0.6559127569198608,0.0,0.0,0.0,0.3270113170146942,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6905",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724355340003967
"MESOS-5459",False,"train",0.9866095781326294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8733",False,"train",0.17051130533218384,0.0,0.0,0.0,0.0,0.0,0.8290238976478577,0.0,0.0,0.0,0.0
"MESOS-598",False,"train",0.0,0.0,0.0,0.0,0.0,0.952010452747345,0.0,0.0,0.0,0.0,0.0
"MESOS-4865",False,"train",0.0,0.0,0.0,0.0,0.0,0.982166588306427,0.0,0.0,0.0,0.0,0.0
"MESOS-2279",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9817919135093689,0.0,0.0
"MESOS-3583",True,"train",0.0,0.0,0.0,0.0,0.0,0.9871801137924194,0.0,0.0,0.0,0.0,0.0
"MESOS-5708",False,"train",0.0,0.0,0.0,0.0,0.0,0.9686112999916077,0.0,0.0,0.0,0.0,0.0
"MESOS-4639",False,"train",0.011383788660168648,0.01138353906571865,0.011383616365492344,0.01138318981975317,0.01138352882117033,0.011383892968297005,0.8861622214317322,0.011384216137230396,0.01138495933264494,0.01138357911258936,0.011383512057363987
"MESOS-8099",False,"train",0.0,0.0,0.0,0.0,0.0,0.9662878513336182,0.0,0.0,0.0,0.0,0.0
"MESOS-8872",False,"train",0.0,0.0,0.0,0.0,0.0,0.9897670745849609,0.0,0.0,0.0,0.0,0.0
"MESOS-3983",False,"train",0.0,0.0,0.0,0.0,0.0,0.9298869371414185,0.0,0.0,0.0,0.0,0.0
"MESOS-7762",False,"train",0.0,0.0,0.0,0.0,0.0,0.998310387134552,0.0,0.0,0.0,0.0,0.0
"MESOS-2733",False,"train",0.0,0.0,0.0,0.9663081169128418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8995",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9806419014930725,0.0,0.0
"MESOS-4813",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494330883026123,0.0,0.0
"MESOS-4353",False,"train",0.0,0.9908103942871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7941",True,"train",0.0,0.9675149321556091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5173",False,"train",0.0,0.0,0.7638553977012634,0.0,0.0,0.0,0.0,0.0,0.22770343720912933,0.0,0.0
"MESOS-6626",False,"train",0.0,0.0,0.9088912606239319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3759",False,"train",0.9240639805793762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2965",False,"train",0.5977025032043457,0.0,0.0,0.0,0.0,0.0,0.0,0.38326218724250793,0.0,0.0,0.0
"MESOS-3290",False,"train",0.0,0.9464998841285706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4150",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9806473255157471,0.0,0.0,0.0,0.0
"MESOS-7969",False,"train",0.0,0.0,0.0,0.0,0.0,0.9834533333778381,0.0,0.0,0.0,0.0,0.0
"MESOS-7265",False,"train",0.0,0.0,0.9970072507858276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-1472",False,"train",0.0,0.0,0.0,0.0,0.0,0.9731809496879578,0.0,0.0,0.0,0.0,0.0
