"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"MESOS-2043",False,"train",0.0,0.0,0.9962401390075684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5827",True,"train",0.0,0.0,0.0,0.0,0.0,0.9393677711486816,0.0,0.0,0.0,0.0,0.0
"MESOS-2340",False,"train",0.0,0.0,0.0,0.9732061624526978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2548",False,"train",0.0,0.0,0.0,0.0,0.9939888715744019,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8206",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824928045272827,0.0,0.0,0.0
"MESOS-5723",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934518933296204,0.0
"MESOS-9156",False,"train",0.0,0.9772564172744751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8567",True,"train",0.0,0.0,0.9831382036209106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2781",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604372382164001,0.0
"MESOS-3732",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706538915634155
"MESOS-6547",False,"train",0.97540283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5360",False,"train",0.0,0.0,0.0,0.0,0.9566924571990967,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9469",False,"train",0.0,0.0,0.0,0.0,0.0,0.3036491572856903,0.675828754901886,0.0,0.0,0.0,0.0
"MESOS-8454",False,"train",0.0,0.0,0.0,0.0,0.9686315059661865,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3222",False,"train",0.0,0.0,0.0,0.1730184704065323,0.0,0.0,0.0,0.0,0.0,0.0,0.7977424263954163
"MESOS-3265",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831575751304626,0.0
"MESOS-6141",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739787578582764,0.0,0.0
"MESOS-9613",False,"train",0.0,0.0,0.0,0.9393115639686584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3759",False,"train",0.0,0.0,0.0,0.0,0.9241669774055481,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7449",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9649930596351624,0.0,0.0,0.0,0.0
"MESOS-5969",False,"train",0.0,0.9837580919265747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7755",False,"train",0.0,0.0,0.0,0.0,0.06305452436208725,0.9241442680358887,0.0,0.0,0.0,0.0,0.0
"MESOS-8613",False,"train",0.0,0.0,0.0,0.0,0.0,0.9986026883125305,0.0,0.0,0.0,0.0,0.0
"MESOS-3002",False,"train",0.0,0.03364717960357666,0.0,0.0,0.5327428579330444,0.0,0.0,0.4306454360485077,0.0,0.0,0.0
"MESOS-1903",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494638442993164
"MESOS-5013",False,"train",0.0,0.0,0.0,0.416731059551239,0.5401902198791504,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2319",False,"train",0.0,0.0,0.05425160750746727,0.0,0.019634263589978218,0.0,0.0,0.0,0.0,0.9248776435852051,0.0
"MESOS-3859",False,"train",0.018205508589744568,0.018205584958195686,0.018204985186457634,0.01820562034845352,0.018206307664513588,0.0182051882147789,0.018206888809800148,0.01820542849600315,0.8179442882537842,0.01820504665374756,0.018205180764198303
"MESOS-3985",False,"train",0.01820508949458599,0.8179446458816528,0.018205123022198677,0.01820521056652069,0.018205532804131508,0.01820676214993,0.01820496842265129,0.01820535771548748,0.018204590305685997,0.01820562593638897,0.018207062035799026
"MESOS-2210",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962027907371521,0.0
"MESOS-4177",False,"train",0.3899163007736206,0.0,0.0,0.0,0.0,0.5554582476615906,0.0,0.0,0.0,0.0,0.0
"MESOS-7625",False,"train",0.0,0.0,0.9686048030853271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5348",False,"train",0.0,0.0,0.0,0.0,0.9431655406951904,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9154",False,"train",0.0,0.0,0.0,0.0,0.33998793363571167,0.0,0.0,0.6467511653900146,0.0,0.0,0.0
"MESOS-3499",False,"train",0.015161082148551941,0.01516091451048851,0.015160687267780304,0.015160237438976765,0.015161230228841305,0.01516038179397583,0.015162447467446327,0.015160584822297096,0.848391056060791,0.015160785987973213,0.015160576440393925
"MESOS-3432",False,"train",0.0,0.0,0.0,0.3622402250766754,0.0,0.0,0.0,0.0,0.0,0.0,0.616197407245636
"MESOS-3020",False,"train",0.0,0.9620828628540039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4379",False,"train",0.01516044046729803,0.01516051311045885,0.015160473063588142,0.015163314528763294,0.015162574127316475,0.01516071055084467,0.015160970389842987,0.015160632319748402,0.015162020921707153,0.015160725452005863,0.848387598991394
"MESOS-4576",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812663435935974,0.0,0.4063274562358856
"MESOS-2600",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431551694869995,0.0,0.0
"MESOS-8058",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894248843193054
"MESOS-9688",True,"train",0.0,0.0,0.0,0.0,0.41252872347831726,0.0,0.0,0.5755704045295715,0.0,0.0,0.0
"MESOS-9727",False,"train",0.0,0.0,0.0,0.0,0.0,0.06869317591190338,0.9135062098503113,0.0,0.0,0.0,0.0
"MESOS-3042",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940539002418518,0.0
"MESOS-8135",False,"train",0.0,0.0,0.0,0.0,0.0,0.9772526025772095,0.0,0.0,0.0,0.0,0.0
"MESOS-9694",False,"train",0.0101508479565382,0.010153391398489475,0.37737178802490234,0.5312625765800476,0.010151265189051628,0.01015250664204359,0.010152054019272327,0.010151532478630543,0.010151280090212822,0.01015203446149826,0.010150812566280365
"MESOS-2709",False,"train",0.0,0.0,0.828424870967865,0.0,0.0,0.15483374893665314,0.0,0.0,0.0,0.0,0.0
"MESOS-4107",False,"train",0.0,0.0,0.0,0.0,0.9242111444473267,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9474",True,"train",0.0,0.5627272725105286,0.0,0.0,0.0,0.0,0.0,0.0,0.43542444705963135,0.0,0.0
"MESOS-3287",False,"train",0.0,0.9956871271133423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4722",False,"train",0.012992355041205883,0.012992442585527897,0.01299252174794674,0.012992611154913902,0.8700709939002991,0.012993184849619865,0.012993979267776012,0.012993290089070797,0.012993200682103634,0.012992731295526028,0.01299272384494543
"MESOS-6616",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.8253673315048218,0.0,0.1725158542394638,0.0,0.0
"MESOS-3062",False,"train",0.0,0.0,0.0,0.048756033182144165,0.12542662024497986,0.0,0.0,0.0,0.8173496127128601,0.0,0.0
"MESOS-9610",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875344038009644,0.0,0.0,0.0
"MESOS-8383",True,"train",0.010103913955390453,0.010103876702487469,0.010104031302034855,0.01010405458509922,0.8989577889442444,0.010104557499289513,0.010104814544320107,0.010104425251483917,0.010104300454258919,0.010103943757712841,0.010104360058903694
"MESOS-8108",True,"train",0.0,0.0,0.0,0.0,0.45394593477249146,0.5104338526725769,0.0,0.0,0.0,0.0,0.0
"MESOS-7872",True,"train",0.0,0.0,0.0,0.0,0.0,0.991712749004364,0.0,0.0,0.0,0.0,0.0
"MESOS-3349",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991299033164978,0.0,0.0,0.0
"MESOS-8395",True,"train",0.018224157392978668,0.018221935257315636,0.018222928047180176,0.01822209730744362,0.018222076818346977,0.018221773207187653,0.01822216995060444,0.8177735209465027,0.018223322927951813,0.018223756924271584,0.018222304061055183
"MESOS-3135",False,"train",0.0,0.0,0.9604502320289612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4411",False,"train",0.0,0.0,0.0,0.0,0.9494166374206543,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6230",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9778197407722473,0.0,0.0,0.0,0.0
"MESOS-5360",False,"train",0.0,0.0,0.0,0.0,0.9566924571990967,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3430",False,"train",0.0,0.0,0.0,0.0,0.9914165735244751,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8095",False,"train",0.0,0.0,0.4271261692047119,0.0,0.0,0.0,0.49081745743751526,0.0,0.0,0.0,0.0
"MESOS-6713",False,"train",0.022783704102039337,0.02278541773557663,0.022783882915973663,0.02278345637023449,0.02278362400829792,0.02278357557952404,0.022783523425459862,0.022783763706684113,0.02278374508023262,0.7721617817878723,0.02278350666165352
"MESOS-6324",False,"train",0.9845622181892395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2100",False,"train",0.0,0.0,0.0,0.0,0.0,0.31434157490730286,0.0,0.0,0.0,0.6615509986877441,0.0
"MESOS-8363",False,"train",0.01138210017234087,0.011382017284631729,0.011382435448467731,0.011382165364921093,0.011382385157048702,0.011383377015590668,0.011382399126887321,0.011381994932889938,0.01138200331479311,0.8861767649650574,0.01138236653059721
"MESOS-9570",False,"train",0.0,0.0,0.7273838520050049,0.0,0.0,0.24228617548942566,0.0,0.0,0.0,0.0,0.0
"MESOS-1690",True,"train",0.0,0.0,0.0,0.0,0.9089229702949524,0.0,0.0,0.0,0.0,0.0,0.0
