"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"TIMOB-25873",False,"train",0.6490638852119446,0.0,0.0,0.0,0.0,0.0,0.0,0.3397192656993866,0.0,0.0,0.0
"TIMOB-20224",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907146096229553
"TIMOB-24660",False,"train",0.0,0.0,0.0,0.09904307126998901,0.0,0.0,0.0,0.0,0.0,0.8931509256362915,0.0
"TIMOB-18880",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662479758262634,0.0,0.0,0.0
"TIMOB-23836",False,"train",0.0,0.0,0.28124991059303284,0.0,0.0,0.0,0.0,0.0,0.0,0.7032791972160339,0.0
"TIMOB-23179",False,"train",0.9906255006790161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19010",False,"train",0.0,0.0,0.0,0.0,0.0,0.9837617874145508,0.0,0.0,0.0,0.0,0.0
"TIMOB-19399",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494842290878296,0.0,0.0
"TIMOB-26587",False,"train",0.0,0.0,0.0,0.9724445343017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-20413",False,"train",0.1449374407529831,0.0,0.0,0.0,0.0,0.0,0.8258225321769714,0.0,0.0,0.0,0.0
"TIMOB-14963",False,"train",0.569119930267334,0.0,0.0,0.4260026812553406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24266",True,"train",0.1101725772023201,0.0,0.0,0.0,0.0,0.0,0.0,0.11982036381959915,0.7606764435768127,0.0,0.0
"TIMOB-23662",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.5942044258117676,0.0,0.3906327188014984,0.0,0.0
"TIMOB-23660",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831623435020447
"TIMOB-19817",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.4472656548023224,0.0,0.0,0.5445433259010315,0.0
"TIMOB-19079",False,"train",0.0,0.0,0.0,0.0,0.9754226803779602,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25950",False,"train",0.0,0.0,0.0,0.0,0.0,0.9299853444099426,0.0,0.0,0.0,0.0,0.0
"TIMOB-25950",False,"train",0.0,0.0,0.0,0.0,0.0,0.9299853444099426,0.0,0.0,0.0,0.0,0.0
"TIMOB-23521",False,"train",0.26150500774383545,0.0,0.0,0.0,0.0,0.0,0.0,0.7180120348930359,0.0,0.0,0.0
"TIMOB-24239",False,"train",0.7888113260269165,0.1656292825937271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26859",False,"train",0.0,0.0,0.0,0.0,0.9963622093200684,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25679",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993041753768921,0.0,0.0,0.0
"TIMOB-23209",False,"train",0.0,0.0,0.0,0.0,0.8009317517280579,0.0,0.0,0.0,0.03637833148241043,0.03588494285941124,0.1236535832285881
"TIMOB-17905",False,"train",0.022746169939637184,0.022746281698346138,0.772537112236023,0.022746151313185692,0.022746149450540543,0.022746264934539795,0.0227461289614439,0.02274615503847599,0.02274642325937748,0.02274671010673046,0.02274644747376442
