"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"MULE-11642",True,"train",0.0,0.0,0.0,0.0,0.9864278435707092,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-12530",False,"train",0.0,0.0,0.0,0.0,0.5719495415687561,0.0,0.0,0.0,0.0,0.3460266888141632,0.0
"MULE-14350",False,"train",0.0,0.8176619410514832,0.13012392818927765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-13888",False,"train",0.0,0.0,0.0,0.9818055629730225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-11937",False,"train",0.0,0.46197348833084106,0.0,0.0,0.0,0.0,0.18655860424041748,0.0,0.0,0.0,0.3199184834957123
"MULE-13122",False,"train",0.0,0.559987485408783,0.0,0.0,0.0,0.0,0.4044106602668762,0.0,0.0,0.0,0.0
"MULE-12671",False,"train",0.0,0.0,0.0,0.0,0.4893454611301422,0.0,0.0,0.0,0.0,0.0,0.4423791170120239
"MULE-12850",False,"train",0.30408868193626404,0.24822190403938293,0.0,0.0,0.0,0.4225829243659973,0.0,0.0,0.0,0.0,0.0
"MULE-16473",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9090601801872253,0.0,0.0,0.0,0.0
"MULE-15279",False,"train",0.0,0.0,0.0,0.0,0.0,0.850257933139801,0.11563610285520554,0.0,0.0,0.0,0.0
"MULE-11276",False,"train",0.0,0.0,0.5412561893463135,0.0,0.4331466257572174,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-8530",False,"train",0.017376258969306946,0.017376823350787163,0.017378199845552444,0.017376521602272987,0.017376713454723358,0.8262276649475098,0.01738094352185726,0.017376739531755447,0.017376895993947983,0.01737641915678978,0.017376819625496864
"MULE-15933",False,"train",0.0,0.0,0.0,0.9985963702201843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-10210",False,"train",0.0,0.0,0.9766606688499451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-14326",True,"train",0.0,0.0,0.0,0.9350480437278748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-11288",False,"train",0.0,0.9464624524116516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-14006",False,"train",0.0,0.9772173762321472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-9893",False,"train",0.0,0.18057309091091156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7989394664764404
"MULE-13612",False,"train",0.015173428691923618,0.015173605643212795,0.015173428691923618,0.8482652902603149,0.015173428691923618,0.015173428691923618,0.015173428691923618,0.01517346128821373,0.015173632651567459,0.015173451043665409,0.015173428691923618
"MULE-10835",False,"train",0.0,0.0,0.9350283145904541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-13124",False,"train",0.0,0.0,0.0,0.0,0.3757946789264679,0.0,0.5833540558815002,0.0,0.0,0.0,0.0
"MULE-15834",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821708798408508,0.0,0.0
"MULE-14749",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520917534828186,0.0
"MULE-12926",False,"train",0.0,0.0,0.0,0.0,0.9877111315727234,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-6760",False,"train",0.0,0.0,0.0,0.0,0.14725637435913086,0.0,0.7897455096244812,0.0,0.0,0.0,0.0
"MULE-9409",True,"train",0.0,0.0,0.642467200756073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000759184360504
"MULE-9076",False,"train",0.012988447211682796,0.553651750087738,0.012989268638193607,0.012988480739295483,0.0129886819049716,0.012988550588488579,0.012988758273422718,0.012988308444619179,0.012988795526325703,0.329449325799942,0.012989647686481476
"MULE-11475",False,"train",0.0,0.935049831867218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-9925",False,"train",0.0,0.4716425836086273,0.0,0.0,0.4801687002182007,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-8167",False,"train",0.028367115184664726,0.028368180617690086,0.7163256406784058,0.028366699814796448,0.028367066755890846,0.028366971760988235,0.028369657695293427,0.028366729617118835,0.02836787700653076,0.028367137536406517,0.02836698293685913
"MULE-9714",False,"train",0.0,0.0,0.5847076177597046,0.05474597215652466,0.0,0.0,0.0,0.0,0.0,0.0,0.3363063335418701
"MULE-8486",False,"train",0.0,0.6379929780960083,0.339910089969635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
