"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"TIMOB-20605",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855635762214661,0.0,0.0
"TIMOB-24011",False,"train",0.0,0.8919880390167236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09312397241592407,0.0
"TIMOB-23343",True,"train",0.0,0.0,0.2196166217327118,0.0,0.597856879234314,0.08496714383363724,0.0,0.0,0.08657843619585037,0.0,0.0
"TIMOB-25776",False,"train",0.16296356916427612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258212208747864,0.0
"TIMOB-18065",False,"train",0.031668320298194885,0.5184992551803589,0.0,0.0,0.0,0.0,0.12309231609106064,0.0,0.0,0.3197409212589264,0.0
"TIMOB-19331",False,"train",0.0,0.0,0.0,0.0,0.0,0.9636134505271912,0.0,0.0,0.0,0.0,0.0
"TIMOB-25887",False,"train",0.0,0.0,0.0,0.0,0.0,0.9282381534576416,0.0,0.0,0.0,0.0,0.06956640630960464
"TIMOB-24679",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696763157844543,0.0,0.0,0.0
"TIMOB-23527",True,"train",0.21393609046936035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708884477615356
"TIMOB-20257",False,"train",0.0,0.07872810959815979,0.0,0.0,0.0,0.0,0.0,0.0,0.9149166941642761,0.0,0.0
"TIMOB-25937",False,"train",0.2550335228443146,0.0,0.0,0.0,0.0,0.6026248335838318,0.0,0.0,0.12341967225074768,0.0,0.015570688992738724
"TIMOB-24850",False,"train",0.9922184348106384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23580",False,"train",0.3214834928512573,0.0,0.02645224705338478,0.0,0.0,0.0,0.2918418049812317,0.0,0.21322017908096313,0.13365329802036285,0.0
"TIMOB-19043",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566904902458191
"TIMOB-19351",False,"train",0.0,0.0,0.0,0.0,0.9732418060302734,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-17912",False,"train",0.018187934532761574,0.01818900555372238,0.018187934532761574,0.01818833127617836,0.018188664689660072,0.018188918009400368,0.8181136846542358,0.018189240247011185,0.018190018832683563,0.01818845048546791,0.018187781795859337
"TIMOB-23225",False,"train",0.0,0.0,0.0,0.7060558795928955,0.0,0.2840721309185028,0.0,0.0,0.0,0.0,0.0
"TIMOB-23696",False,"train",0.0,0.0,0.0,0.5561760067939758,0.0,0.400742769241333,0.0,0.0,0.0,0.0,0.0
"TIMOB-24729",False,"train",0.0,0.0,0.0,0.0,0.45347142219543457,0.0,0.0,0.0,0.0,0.523793637752533,0.0
"TIMOB-25756",False,"train",0.0,0.0,0.0809299647808075,0.14917594194412231,0.0,0.0,0.23579558730125427,0.0,0.0,0.5299866199493408,0.0
"TIMOB-23967",False,"train",0.0,0.09311900287866592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051598310470581
"TIMOB-23305",False,"train",0.0,0.0,0.0,0.0,0.0,0.9868208765983582,0.0,0.0,0.0,0.0,0.0
"TIMOB-20155",False,"train",0.0,0.0,0.0,0.0,0.889656126499176,0.0,0.0,0.0,0.0,0.08209911733865738,0.0
"TIMOB-18881",False,"train",0.018191033974289894,0.018190884962677956,0.018191276118159294,0.01819121651351452,0.01819593645632267,0.818084180355072,0.018191583454608917,0.01819038763642311,0.018192069604992867,0.018190504983067513,0.018190931528806686
"TIMOB-17891",True,"train",0.0,0.0,0.0,0.0,0.9739828705787659,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26664",False,"train",0.0,0.9621098041534424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26250",False,"train",0.06458774209022522,0.0,0.6933336853981018,0.0,0.0,0.0,0.0,0.0,0.0,0.23716191947460175,0.0
"TIMOB-24942",False,"train",0.03255932405591011,0.0,0.0,0.0,0.0,0.0,0.11713533103466034,0.7028519511222839,0.139784038066864,0.0,0.0
"TIMOB-26022",False,"train",0.9431585073471069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26204",False,"train",0.0,0.44320470094680786,0.0,0.4701729118824005,0.0,0.0,0.0,0.0,0.0,0.0,0.07921319454908371
"TIMOB-26748",False,"train",0.0,0.9464791417121887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23164",False,"train",0.0,0.0,0.0,0.9662920236587524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-7270",False,"train",0.0,0.2707023620605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7110930681228638
"TIMOB-19856",False,"train",0.0,0.0,0.969685435295105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23837",False,"train",0.9494686722755432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24451",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.28780773282051086,0.6978306770324707,0.0,0.0,0.0
"TIMOB-24478",False,"train",0.9675238728523254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
