"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"XD-3043",False,"train",0.6158550381660461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36201438307762146,0.0,0.0
"XD-1227",False,"train",0.0,0.0,0.0,0.0,0.10840552300214767,0.0,0.0,0.0,0.8737813234329224,0.0,0.0
"XD-2266",False,"train",0.0,0.0,0.0,0.22116568684577942,0.0,0.0,0.0,0.0,0.5072618722915649,0.0,0.25693076848983765
"XD-889",False,"train",0.0,0.0,0.0,0.0,0.8276501893997192,0.0,0.0,0.0,0.12913349270820618,0.0,0.0
"XD-1273",False,"train",0.0,0.0,0.9706657528877258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2345",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.7941409349441528,0.0,0.1785653978586197,0.0,0.0
"XD-213",False,"train",0.010109140537679195,0.01010886114090681,0.010108540765941143,0.010108665563166142,0.09078016132116318,0.7114348411560059,0.010109152644872665,0.11691311746835709,0.010109351016581059,0.010108918882906437,0.01010928489267826
"XD-2794",False,"train",0.5006532669067383,0.0,0.0,0.0,0.0,0.0,0.08876015245914459,0.0,0.0,0.0,0.37593209743499756
"XD-3314",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431421756744385
"XD-3692",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393661618232727,0.0,0.0
"XD-2831",False,"train",0.0,0.7673704624176025,0.0,0.0,0.0,0.0,0.0,0.0,0.19169500470161438,0.0,0.0
"XD-870",False,"train",0.0,0.5729344487190247,0.0,0.0,0.0,0.0,0.395550400018692,0.0,0.0,0.0,0.0
"XD-3702",False,"train",0.0,0.0,0.0,0.9636041522026062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3458",False,"train",0.018204448744654655,0.018204236403107643,0.563697338104248,0.018204327672719955,0.01820499077439308,0.27246129512786865,0.018205150961875916,0.01820419169962406,0.018205393105745316,0.01820431835949421,0.018204230815172195
"XD-3597",False,"train",0.06922169774770737,0.0,0.0,0.5985128283500671,0.0,0.0,0.0,0.0,0.2958432137966156,0.0,0.0
"XD-1041",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9464933276176453,0.0,0.0,0.0,0.0
"XD-3370",True,"train",0.0,0.0,0.0,0.0,0.3600952923297882,0.0,0.6057944297790527,0.0,0.0,0.0,0.0
"XD-1052",False,"train",0.0,0.0,0.0,0.7613027691841125,0.0,0.0,0.0,0.0,0.2045745551586151,0.0,0.0
"XD-490",False,"train",0.9240571856498718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2622",False,"train",0.45468178391456604,0.0,0.0,0.11738882213830948,0.0,0.0,0.0,0.0,0.3719450533390045,0.0,0.0
