"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"DM-17506",False,"train",0.26257631182670593,0.0,0.0,0.0,0.0,0.0,0.0,0.09568365663290024,0.18652695417404175,0.0,0.44361892342567444
"DM-11608",False,"train",0.0,0.0,0.0,0.0,0.36080774664878845,0.0,0.0,0.0,0.0,0.6019922494888306,0.0
"DM-15705",False,"train",0.0,0.13602842390537262,0.0,0.0,0.0,0.0,0.0,0.8055635690689087,0.0,0.0,0.0
"DM-4885",True,"train",0.30267372727394104,0.018193531781435013,0.018195996060967445,0.01819446310400963,0.29666101932525635,0.018195005133748055,0.01819351501762867,0.2551124393939972,0.018193364143371582,0.018193602561950684,0.018193278461694717
"DM-978",False,"train",0.0,0.0,0.0,0.0,0.6717439889907837,0.0,0.0,0.0,0.2873898446559906,0.0,0.0
"DM-1621",False,"train",0.9586049318313599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-8182",False,"train",0.0,0.0,0.0,0.2589837908744812,0.0,0.0,0.0,0.0,0.08357986807823181,0.0,0.6098513603210449
"DM-2161",False,"train",0.0,0.0,0.0,0.08749862015247345,0.86430424451828,0.0,0.0,0.0,0.0,0.0,0.0
"DM-5384",False,"train",0.0,0.0,0.0,0.502402126789093,0.0,0.0,0.0,0.0,0.0,0.4521387219429016,0.0
"DM-3811",True,"train",0.0,0.5785057544708252,0.0,0.0,0.0,0.0,0.0,0.2214459776878357,0.0,0.1516474336385727,0.0
"DM-9328",False,"train",0.0,0.0,0.0,0.5390438437461853,0.16507703065872192,0.0,0.0,0.0,0.21983109414577484,0.0,0.06394310295581818
"DM-8999",False,"train",0.012953095138072968,0.0129520483314991,0.8704778552055359,0.012952771969139576,0.012952103279531002,0.012951785698533058,0.012952225282788277,0.012952249497175217,0.01295185275375843,0.012952161021530628,0.012951898388564587
"DM-10522",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393799901008606
"DM-17066",False,"train",0.0,0.0,0.0,0.12039963901042938,0.11309022456407547,0.0,0.0,0.7144677639007568,0.0,0.0,0.03855053335428238
"DM-9943",False,"train",0.0,0.0,0.0,0.0,0.0,0.4290750026702881,0.0,0.0,0.0,0.0,0.5025309324264526
"DM-3504",False,"train",0.018190734088420868,0.018187882378697395,0.018187828361988068,0.20352856814861298,0.018188463523983955,0.018189232796430588,0.018188627436757088,0.4302476644515991,0.01818804070353508,0.0181889645755291,0.2207140326499939
"DM-7855",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300079345703125,0.0,0.0
"DM-6620",False,"train",0.0,0.5360512137413025,0.0,0.0,0.0,0.0,0.4485160708427429,0.0,0.0,0.0,0.0
"DM-7137",False,"train",0.0,0.28996360301971436,0.0,0.0,0.3047925531864166,0.0,0.1694064885377884,0.0,0.0,0.22622960805892944,0.0
"DM-15772",False,"train",0.4896724820137024,0.010029745288193226,0.010029269382357597,0.010029681958258152,0.010029466822743416,0.01002904586493969,0.2259841412305832,0.010029692202806473,0.010029962286353111,0.010029248893260956,0.20410726964473724
"DM-17810",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586232304573059,0.0,0.0,0.0
"DM-9636",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8058101534843445,0.15860635042190552,0.0,0.0
"DM-9134",False,"train",0.0,0.4319092631340027,0.0,0.0,0.0,0.0,0.0,0.5001195073127747,0.0,0.0,0.0
"DM-936",False,"train",0.0,0.0,0.0,0.8439972996711731,0.0,0.1400316208600998,0.0,0.0,0.0,0.0,0.0
"DM-1054",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46687251329421997,0.0,0.48503878712654114,0.0
"DM-4489",True,"train",0.018134551122784615,0.018134694546461105,0.01813451759517193,0.01813434809446335,0.22486621141433716,0.01813487894833088,0.018134472891688347,0.018134547397494316,0.6119223237037659,0.018134528771042824,0.0181349515914917
"DM-11444",False,"train",0.15590159595012665,0.0,0.35916563868522644,0.0,0.0,0.0,0.03560395911335945,0.0,0.0,0.4202234447002411,0.021215885877609253
"DM-9639",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855799078941345,0.4515913724899292
"DM-9776",False,"train",0.0,0.0,0.4307228922843933,0.0,0.49518883228302,0.0,0.0,0.0,0.0,0.0,0.0
"DM-16482",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538885951042175
"DM-10462",False,"train",0.0,0.0,0.0,0.0,0.0,0.9715749025344849,0.0,0.0,0.0,0.0,0.0
"DM-10452",False,"train",0.0,0.0,0.0,0.9521194100379944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-17337",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210615158081055,0.06869716197252274,0.0
"DM-4596",False,"train",0.0,0.0,0.0,0.0,0.6815934777259827,0.0,0.0,0.2775682508945465,0.0,0.0,0.0
"DM-14836",False,"train",0.0,0.0,0.5012262463569641,0.15701614320278168,0.0,0.0,0.0,0.3286097049713135,0.0,0.0,0.0
"DM-8294",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9240603446960449,0.0,0.0,0.0
"DM-8028",False,"train",0.4241897463798523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299487709999084,0.0
"DM-608",True,"train",0.0,0.0,0.18399056792259216,0.3471660614013672,0.0,0.0,0.16232596337795258,0.18274164199829102,0.0,0.11378197371959686,0.0
"DM-17020",False,"train",0.0,0.0,0.0,0.0,0.3072875440120697,0.0,0.0,0.24684852361679077,0.42274683713912964,0.0,0.0
"DM-10096",True,"train",0.4245922267436981,0.0,0.0,0.0,0.0,0.0,0.09849725663661957,0.0,0.0,0.44576892256736755,0.0
"DM-7406",False,"train",0.5692310333251953,0.0,0.0,0.0,0.4103173017501831,0.0,0.0,0.0,0.0,0.0,0.0
"DM-16401",False,"train",0.0,0.6896103620529175,0.0,0.0,0.0,0.0,0.0,0.183946430683136,0.0,0.09718583524227142,0.0
"DM-9140",False,"train",0.0,0.0,0.36865928769111633,0.2946512997150421,0.0,0.0,0.16358865797519684,0.15908381342887878,0.0,0.0,0.0
"DM-2157",True,"train",0.0,0.01535450667142868,0.2153535932302475,0.0,0.4291159510612488,0.0,0.0,0.0,0.0,0.33522817492485046,0.0
"DM-12514",False,"train",0.09632903337478638,0.0,0.0,0.0,0.0,0.7226323485374451,0.15165697038173676,0.0,0.0,0.0,0.0
"DM-6591",False,"train",0.0,0.0,0.7642252445220947,0.0,0.0,0.0,0.0,0.0,0.21286164224147797,0.0,0.0
