"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"DM-14363",True,"train",0.0,0.0,0.0,0.4108523428440094,0.0,0.0,0.0,0.0,0.08562296628952026,0.0,0.48661428689956665
"DM-13573",False,"train",0.0,0.0,0.0,0.0,0.0,0.4871315360069275,0.0,0.0,0.0,0.03490430489182472,0.4661971628665924
"DM-744",False,"train",0.8859640955924988,0.0114028574898839,0.011403431184589863,0.011403834447264671,0.011402864940464497,0.011403068900108337,0.011403298005461693,0.011403871700167656,0.011404269374907017,0.011403518728911877,0.011404857970774174
"DM-7117",False,"train",0.0,0.0,0.02026308886706829,0.0,0.16666580736637115,0.0,0.0,0.0,0.5104994177818298,0.0313410758972168,0.2653663158416748
"DM-11787",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9706647396087646,0.0
"DM-13962",False,"train",0.014839480631053448,0.014838765375316143,0.014838488772511482,0.014838647097349167,0.01483889576047659,0.014838958159089088,0.01483850460499525,0.014839950017631054,0.014838648028671741,0.01483886782079935,0.8516107797622681
"DM-8972",False,"train",0.0,0.6565153002738953,0.0,0.0,0.0,0.3005744218826294,0.0,0.0,0.0,0.0,0.0
"DM-12635",True,"train",0.0,0.3633193075656891,0.0,0.0,0.0,0.6220231056213379,0.0,0.0,0.0,0.0,0.0
"DM-10922",False,"train",0.639927864074707,0.0,0.0,0.0,0.0,0.0,0.0,0.27823907136917114,0.0,0.0,0.0
"DM-5512",True,"train",0.022732529789209366,0.31727689504623413,0.02273249253630638,0.02273200824856758,0.4781298339366913,0.022732891142368317,0.02273215539753437,0.022733792662620544,0.022732485085725784,0.022732403129339218,0.022732529789209366
"DM-16562",False,"train",0.03022957779467106,0.030227812007069588,0.030228406190872192,0.030229711905121803,0.0302279032766819,0.0302291139960289,0.03022831119596958,0.6977072954177856,0.030229171738028526,0.030228309333324432,0.0302344411611557
"DM-13972",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9860043525695801
"DM-15868",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9650231599807739,0.0,0.0,0.0
"DM-4756",True,"train",0.0,0.0,0.0,0.0,0.1519426703453064,0.8025240898132324,0.0,0.0,0.0,0.0,0.0
"DM-3778",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9706425666809082,0.0,0.0,0.0,0.0
"DM-13989",False,"train",0.0,0.0,0.7242173552513123,0.0,0.0,0.0,0.0,0.061517901718616486,0.11253642290830612,0.09001827239990234,0.0
"DM-14157",False,"train",0.0,0.0,0.6533144116401672,0.0,0.09255050122737885,0.013361779041588306,0.0,0.0,0.07541358470916748,0.0236965399235487,0.1386900097131729
