"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"TISTUD-6307",False,"train",0.6600318551063538,0.0,0.0,0.0,0.14917823672294617,0.0,0.0,0.17779669165611267,0.0,0.0,0.0
"TISTUD-7450",False,"train",0.0,0.0,0.0,0.9604586958885193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6742",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9760667085647583,0.0,0.0,0.0,0.0
"TISTUD-6709",False,"train",0.0,0.3794104754924774,0.0,0.0,0.0,0.0,0.5850031971931458,0.0,0.0,0.0,0.0
"TISTUD-8026",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732564091682434,0.0
"TISTUD-6155",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9814425110816956,0.0,0.0,0.0,0.0
"TISTUD-5247",False,"train",0.0,0.0,0.0,0.0,0.0,0.9934589266777039,0.0,0.0,0.0,0.0,0.0
"TISTUD-6272",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521342515945435,0.0,0.0
"TISTUD-8919",False,"train",0.0,0.0,0.9877110123634338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5479",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521324634552002,0.0,0.0
"TISTUD-7110",False,"train",0.0,0.0,0.0,0.0,0.9650276899337769,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-4087",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5846653580665588,0.0,0.0,0.41193830966949463
"TISTUD-6456",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946509599685669,0.0
"TISTUD-8889",False,"train",0.0,0.0,0.0,0.0,0.0,0.938903272151947,0.0,0.0,0.05957803502678871,0.0,0.0
