"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10"
"XD-792",False,"train",0.6247782707214355,0.012991194613277912,0.012991087511181831,0.01299208588898182,0.012991635128855705,0.2582978308200836,0.012992304749786854,0.012992121279239655,0.012991447001695633,0.012990953400731087,0.012991080991923809
"XD-2307",False,"train",0.0,0.45847249031066895,0.0,0.0,0.0,0.10060817003250122,0.0,0.42438051104545593,0.0,0.0,0.0
"XD-3387",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.20479781925678253,0.6449898481369019,0.033405039459466934,0.10088157653808594,0.0
"XD-1730",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.2171785831451416,0.39642560482025146,0.0,0.0,0.3815566897392273
"XD-665",True,"train",0.0,0.0,0.0,0.0,0.2142249047756195,0.0,0.0,0.0,0.7312015891075134,0.0,0.0
"XD-268",False,"train",0.9715526700019836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-763",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880326390266418,0.0,0.0
"XD-1508",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9864171743392944,0.0,0.0,0.0,0.0
"XD-178",False,"train",0.36297598481178284,0.0,0.5824071168899536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2801",False,"train",0.010188145563006401,0.41469094157218933,0.01018800400197506,0.010188093408942223,0.010188085027039051,0.010188094340264797,0.37227797508239746,0.010187612846493721,0.010188139975070953,0.1315271407365799,0.010187732987105846
"XD-978",False,"train",0.36237502098083496,0.0,0.0,0.0,0.0,0.4002057611942291,0.046152882277965546,0.0,0.18426379561424255,0.0,0.0
"XD-721",False,"train",0.31406402587890625,0.0,0.0,0.0,0.6008715629577637,0.0,0.0,0.0,0.07331202179193497,0.0,0.0
"XD-356",False,"train",0.0,0.5940782427787781,0.0,0.0,0.0,0.0,0.0,0.0,0.33142444491386414,0.0,0.0
"XD-922",False,"train",0.2593047320842743,0.0,0.0,0.5642536282539368,0.0,0.0,0.0,0.0,0.0,0.14843083918094635,0.0
"XD-977",False,"train",0.23690305650234222,0.0,0.0,0.0,0.0,0.20939305424690247,0.0,0.5466274619102478,0.0,0.0,0.0
"XD-2105",False,"train",0.0,0.0,0.0,0.0,0.0,0.22743526101112366,0.7351846694946289,0.0,0.0,0.0,0.0
"XD-2762",False,"train",0.36022982001304626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5922354459762573,0.023205779492855072
"XD-106",False,"train",0.07099571079015732,0.0,0.0,0.0,0.04435296356678009,0.0,0.16482040286064148,0.5762061476707458,0.0,0.12962578237056732,0.0
"XD-191",False,"train",0.13591121137142181,0.0,0.0,0.0,0.14342322945594788,0.0,0.10515759885311127,0.0,0.0,0.12459594011306763,0.47783568501472473
"XD-2778",False,"train",0.0,0.0,0.8018513917922974,0.0,0.0,0.17086103558540344,0.0,0.0,0.0,0.0,0.0
"XD-2612",False,"train",0.011719499714672565,0.011719674803316593,0.011718891561031342,0.01171912346035242,0.011719000525772572,0.6300495862960815,0.14021912217140198,0.011719086207449436,0.01171892136335373,0.13597801327705383,0.011719068512320518
"XD-931",False,"train",0.42400142550468445,0.0,0.0,0.0,0.5418487787246704,0.0,0.0,0.0,0.0,0.0,0.0
