"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"XD-2023",False,"train",0.9109468460083008,0.011130182072520256,0.011132950894534588,0.011141632683575153,0.011126005090773106,0.011137804016470909,0.0111271096393466,0.011129477992653847,0.011127990670502186
"XD-3161",False,"train",0.0,0.944320559501648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-271",False,"train",0.0,0.0,0.37502816319465637,0.0,0.0,0.375104695558548,0.0,0.22580772638320923,0.0
"XD-1575",False,"train",0.0,0.0,0.8812034726142883,0.0,0.0,0.0817144513130188,0.0,0.0,0.0
"XD-871",False,"train",0.0,0.03602910786867142,0.0,0.0,0.0,0.9539719820022583,0.0,0.0,0.0
"XD-352",False,"train",0.022390682250261307,0.022375069558620453,0.022382140159606934,0.02237989380955696,0.022373825311660767,0.8209705948829651,0.022378889843821526,0.02237451821565628,0.02237439900636673
"XD-178",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9405494928359985,0.0
"XD-3148",False,"train",0.0,0.0,0.0,0.0,0.0,0.9311181902885437,0.0,0.0,0.0
"XD-1915",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258294105529785,0.0
"XD-1264",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925102591514587
"XD-1245",False,"train",0.0,0.36799800395965576,0.0,0.5949083566665649,0.0,0.0,0.0,0.0,0.0
"XD-2332",False,"train",0.20136423408985138,0.10058214515447617,0.0,0.0756993442773819,0.0,0.0,0.04648573696613312,0.0,0.5657455921173096
"XD-2143",True,"train",0.0,0.0,0.8441590666770935,0.0,0.0,0.13927097618579865,0.0,0.0,0.0
"XD-1439",False,"train",0.0,0.0,0.0,0.21948468685150146,0.0,0.0,0.0,0.7431203126907349,0.0
"XD-1482",False,"train",0.0,0.0,0.42352065443992615,0.1360536515712738,0.0,0.4217105209827423,0.0,0.0,0.0
"XD-1073",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9444160461425781,0.0,0.0
"XD-500",False,"train",0.0,0.23809339106082916,0.0,0.0,0.0,0.701942503452301,0.0,0.0,0.0
"XD-58",False,"train",0.0,0.32519957423210144,0.3554285168647766,0.28224217891693115,0.0,0.0,0.0,0.0,0.0
"XD-2169",False,"train",0.11342711746692657,0.0,0.8494937419891357,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2617",False,"train",0.18466734886169434,0.01853332482278347,0.6855630278587341,0.018540751188993454,0.018537549301981926,0.018536275252699852,0.018552247434854507,0.018532797694206238,0.018536696210503578
"XD-3047",False,"train",0.0,0.0,0.0,0.10011903196573257,0.0,0.0,0.0,0.0,0.8348997831344604
"XD-790",False,"train",0.0,0.0,0.12161778658628464,0.13165400922298431,0.0,0.0,0.0,0.0,0.7200157046318054
"XD-3064",False,"train",0.0,0.0,0.01859978772699833,0.0,0.5670924782752991,0.0,0.0,0.40800216794013977,0.0
"XD-3089",False,"train",0.0,0.0,0.7697916626930237,0.17458492517471313,0.0,0.0,0.0,0.0,0.0
"XD-1678",False,"train",0.0,0.22531089186668396,0.07891049981117249,0.11633708328008652,0.013963268138468266,0.5633100271224976,0.0,0.0,0.0
"XD-1560",False,"train",0.6004241704940796,0.0,0.0,0.0,0.0,0.0,0.0,0.35378122329711914,0.0
"XD-196",False,"train",0.0,0.0,0.0,0.9628949761390686,0.0,0.0,0.0,0.0,0.0
"XD-76",True,"train",0.018535109236836433,0.01853729411959648,0.018534205853939056,0.8517131805419922,0.018528765067458153,0.01855299435555935,0.018532387912273407,0.018536468967795372,0.018529608845710754
"XD-784",False,"train",0.0,0.206927090883255,0.0,0.29341402649879456,0.0,0.17037630081176758,0.0,0.3012501299381256,0.0
"XD-2044",False,"train",0.0,0.0,0.9257400631904602,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1576",False,"train",0.0,0.0,0.0,0.0,0.0,0.9554150700569153,0.0,0.0,0.0
"XD-3249",False,"train",0.0,0.06215514615178108,0.06453508883714676,0.33453017473220825,0.17530614137649536,0.3485177755355835,0.0,0.0,0.0
"XD-689",False,"train",0.6775803565979004,0.0,0.0,0.0,0.0,0.23044109344482422,0.0,0.07982751727104187,0.0
"XD-1910",False,"train",0.018570376560091972,0.018568864092230797,0.6497957110404968,0.2202114760875702,0.018569137901067734,0.01857403665781021,0.018568480387330055,0.018570732325315475,0.018571171909570694
"XD-1254",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9363583922386169
"XD-946",False,"train",0.02792058140039444,0.027923863381147385,0.02791101299226284,0.7766422629356384,0.027926189824938774,0.0279336329549551,0.02792394906282425,0.027912061661481857,0.02790644019842148
"XD-1239",False,"train",0.0,0.0,0.0,0.5554019212722778,0.0,0.0,0.41774630546569824,0.0,0.0
"XD-1944",False,"train",0.0,0.0,0.0,0.0,0.9385323524475098,0.058263543993234634,0.0,0.0,0.0
"XD-753",False,"train",0.0,0.0,0.0,0.0,0.0,0.8243718147277832,0.13214322924613953,0.0,0.0
