"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"TISTUD-6888",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793166518211365
"TISTUD-4362",False,"train",0.010113038122653961,0.2497902661561966,0.010117251425981522,0.6794239282608032,0.010110746137797832,0.010111304000020027,0.010110702365636826,0.010111266747117043,0.010111567564308643
"TISTUD-7756",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9693281054496765,0.0,0.0
"TISTUD-6102",False,"train",0.0,0.0,0.0,0.0,0.9664239287376404,0.0,0.0,0.0,0.0
"TISTUD-5833",False,"train",0.0,0.0,0.0,0.0,0.0,0.9657917022705078,0.0,0.0,0.0
"TISTUD-4974",False,"train",0.0,0.9841161966323853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8859",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9917615652084351,0.0,0.0
"TISTUD-5999",False,"train",0.0,0.0,0.4998135268688202,0.0,0.0,0.0,0.0,0.3680720329284668,0.12297467887401581
"TISTUD-9029",False,"train",0.0,0.0,0.0,0.0,0.0,0.9797827005386353,0.0,0.0,0.0
"TISTUD-5811",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657945036888123
"TISTUD-9035",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676676750183105,0.12413927912712097
"TISTUD-7015",False,"train",0.0,0.9906350374221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5424",False,"train",0.0,0.0,0.9828753471374512,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8526",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991607666015625,0.0
"TISTUD-5365",False,"train",0.0,0.0,0.0,0.1683742105960846,0.0,0.0,0.8116673827171326,0.0,0.0
"TISTUD-8944",False,"train",0.0,0.0,0.0,0.0,0.9406973719596863,0.0,0.0,0.0,0.0
"TISTUD-5247",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935989379882812,0.0
"TISTUD-5338",False,"train",0.0,0.5945006608963013,0.0,0.0,0.028627779334783554,0.0,0.0,0.0,0.3684272766113281
"TISTUD-5169",False,"train",0.0,0.0,0.0,0.0,0.9759619235992432,0.0,0.0,0.0,0.0
"TISTUD-8010",False,"train",0.0,0.6718231439590454,0.0,0.0,0.0,0.0,0.0,0.31161952018737793,0.0
"TISTUD-5479",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953188955783844
"TISTUD-6447",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94073486328125,0.0
"TISTUD-6109",False,"train",0.0,0.0,0.9904371500015259,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-3142",False,"train",0.0,0.0,0.0,0.0,0.9476788640022278,0.0,0.0,0.0,0.0
"TISTUD-5886",False,"train",0.0,0.0,0.0,0.0,0.0,0.9738307595252991,0.0,0.0,0.0
"TISTUD-2978",False,"train",0.0,0.9777623414993286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7678",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595658183097839,0.0
"TISTUD-6446",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947708010673523,0.0
"TISTUD-5007",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9876448512077332
"TISTUD-7659",False,"train",0.9745947122573853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7523",False,"train",0.13266028463840485,0.8492406010627747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8978",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713069796562195,0.0
"TISTUD-8523",False,"train",0.0,0.0,0.897267758846283,0.10054269433021545,0.0,0.0,0.0,0.0,0.0
"TISTUD-5472",False,"train",0.0,0.0,0.9555104970932007,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8516",False,"train",0.0,0.0,0.2074090540409088,0.0,0.0,0.0,0.0,0.7894636988639832,0.0
"TISTUD-8475",False,"train",0.0,0.0,0.6287843585014343,0.0,0.3526833653450012,0.0,0.0,0.0,0.0
"TISTUD-5418",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9869182109832764,0.0,0.0
"TISTUD-8979",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962942361831665,0.0
"TISTUD-5321",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476737976074219,0.0
"TISTUD-7956",False,"train",0.0,0.9884468913078308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8859",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9917615652084351,0.0,0.0
"TISTUD-7799",False,"train",0.0,0.14082278311252594,0.0,0.0,0.05820346996188164,0.7918654084205627,0.0,0.0,0.0
"TISTUD-8883",False,"train",0.0,0.0,0.6714391112327576,0.3261493444442749,0.0,0.0,0.0,0.0,0.0
"TISTUD-7076",False,"train",0.0,0.0,0.0,0.0,0.0,0.8112679123878479,0.1807844638824463,0.0,0.0
"TISTUD-9101",False,"train",0.0,0.0,0.0,0.0,0.0,0.925873339176178,0.0,0.0,0.0
"TISTUD-5769",False,"train",0.0,0.9885944724082947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5671",False,"train",0.981074333190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5381",False,"train",0.0,0.0,0.0,0.0,0.9881383180618286,0.0,0.0,0.0,0.0
"TISTUD-8936",False,"train",0.0,0.9846649169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8475",False,"train",0.0,0.0,0.6287843585014343,0.0,0.3526833653450012,0.0,0.0,0.0,0.0
"TISTUD-5061",False,"train",0.0,0.0,0.979777455329895,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5067",False,"train",0.0,0.2514646649360657,0.7404282689094543,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-4783",False,"train",0.2678701877593994,0.6034209132194519,0.0,0.0,0.09838340431451797,0.0,0.0,0.0,0.0
"TISTUD-6824",False,"train",0.0,0.0,0.0,0.0,0.0,0.9576556086540222,0.0,0.0,0.0
"TISTUD-7756",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9693281054496765,0.0,0.0
"TISTUD-5067",False,"train",0.0,0.2514646649360657,0.7404282689094543,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5063",False,"train",0.012348062358796597,0.012347639538347721,0.012347284704446793,0.9012181162834167,0.012349367141723633,0.012346828356385231,0.012348392978310585,0.012346988543868065,0.012347331270575523
"TISTUD-8009",False,"train",0.0,0.8804314732551575,0.0,0.0,0.0,0.0,0.0,0.10335608571767807,0.0
"TISTUD-5892",False,"train",0.0,0.0,0.08063357323408127,0.3990271985530853,0.0,0.0,0.0,0.5064388513565063,0.0
"TISTUD-3474",False,"train",0.0,0.0,0.9629408717155457,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5039",False,"train",0.0,0.0,0.10931625217199326,0.8747963905334473,0.0,0.0,0.0,0.0,0.0
"TISTUD-7212",False,"train",0.0,0.0,0.0,0.0,0.9730427265167236,0.0,0.0,0.0,0.0
"TISTUD-8875",False,"train",0.0,0.0,0.0,0.0,0.9703441262245178,0.0,0.0,0.0,0.0
"TISTUD-5970",False,"train",0.0,0.9595617651939392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9156",True,"train",0.9771937131881714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8966",False,"train",0.0,0.9828890562057495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7548",False,"train",0.0,0.9752832651138306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5503",False,"train",0.0,0.0,0.0,0.0,0.9713121652603149,0.0,0.0,0.0,0.0
"TISTUD-7597",False,"train",0.0,0.0,0.0,0.0,0.0,0.9861043691635132,0.0,0.0,0.0
"TISTUD-6445",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9407323002815247,0.0
"TISTUD-6772",False,"train",0.0,0.8220345973968506,0.0,0.0,0.0,0.0,0.0,0.0,0.16381093859672546
"TISTUD-8659",False,"train",0.0,0.18299010396003723,0.0,0.0,0.1651608794927597,0.0,0.0,0.6415858268737793,0.0
"TISTUD-5281",False,"train",0.9825576543807983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6108",False,"train",0.0,0.9783079624176025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7879",False,"train",0.9444111585617065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5468",False,"train",0.0,0.0,0.0,0.0,0.9476674795150757,0.0,0.0,0.0,0.0
"TISTUD-7108",False,"train",0.7840532660484314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19370852410793304
"TISTUD-8846",False,"train",0.0,0.0,0.9972438216209412,0.0,0.0,0.0,0.0,0.0,0.0
