"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"TIMOB-20424",False,"train",0.0,0.0,0.0,0.9846463203430176,0.0,0.0,0.0,0.0,0.0
"TIMOB-26549",False,"train",0.0,0.0,0.0,0.0,0.9897757768630981,0.0,0.0,0.0,0.0
"TIMOB-19469",False,"train",0.0,0.23145753145217896,0.0,0.603602409362793,0.0,0.0,0.0,0.0,0.16192194819450378
"TIMOB-23684",False,"train",0.010112575255334377,0.0101093715056777,0.9191089272499084,0.010110987350344658,0.010110311210155487,0.010111352428793907,0.010111264884471893,0.010113269090652466,0.010111900046467781
"TIMOB-24617",False,"train",0.0,0.0,0.6870481371879578,0.0,0.0,0.0,0.0,0.0,0.2851483225822449
"TIMOB-24125",False,"train",0.0,0.0,0.0,0.0,0.9914456009864807,0.0,0.0,0.0,0.0
"TIMOB-25463",False,"train",0.0,0.9916832447052002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19768",False,"train",0.0,0.0,0.0,0.0,0.0,0.9682261347770691,0.0,0.0,0.0
"TIMOB-26700",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9258384704589844,0.0,0.0
"TIMOB-25360",False,"train",0.0,0.45620840787887573,0.0,0.0,0.3470171391963959,0.0,0.18763448297977448,0.0,0.0
"TIMOB-24372",False,"train",0.0,0.0,0.0,0.0,0.9576390385627747,0.0,0.0,0.0,0.0
"TIMOB-9366",False,"train",0.9828977584838867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23214",False,"train",0.9576208591461182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24328",False,"train",0.0,0.5317331552505493,0.0,0.0,0.0,0.0,0.17064860463142395,0.0,0.2868539094924927
"TIMOB-25401",False,"train",0.0,0.0,0.0,0.0,0.9969836473464966,0.0,0.0,0.0,0.0
"TIMOB-17965",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657559990882874,0.0
"TIMOB-18817",False,"train",0.8729291558265686,0.015884418040513992,0.015882357954978943,0.015881605446338654,0.015884103253483772,0.015888439491391182,0.015884025022387505,0.015884488821029663,0.01588139683008194
"TIMOB-18454",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9657527208328247,0.0,0.0
"TIMOB-23744",False,"train",0.0,0.0,0.0,0.0,0.870701014995575,0.0,0.0,0.1276777684688568,0.0
"TIMOB-23709",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9777591228485107,0.0,0.0
"TIMOB-18215",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995563626289368
"TIMOB-24378",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972194254398346,0.0
"TIMOB-23881",False,"train",0.0,0.9644097685813904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24040",False,"train",0.025964535772800446,0.010128278285264969,0.9622505307197571,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25952",False,"train",0.0,0.0,0.0,0.0,0.9978951215744019,0.0,0.0,0.0,0.0
"TIMOB-20190",False,"train",0.0,0.0,0.9721991419792175,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19364",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.976588249206543,0.0,0.0
"TIMOB-23938",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.7530978918075562,0.24399547278881073,0.0
"TIMOB-23657",False,"train",0.0,0.0,0.0,0.0,0.24873283505439758,0.0,0.0,0.7269288301467896,0.0
"TIMOB-19108",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9955281019210815,0.0,0.0
"TIMOB-24237",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980648398399353,0.0
