"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"USERGRID-511",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693395495414734
"USERGRID-759",False,"train",0.0,0.0,0.0,0.0,0.9444360733032227,0.0,0.0,0.0,0.0
"USERGRID-504",False,"train",0.0,0.0,0.0,0.0,0.0,0.9838365316390991,0.0,0.0,0.0
"USERGRID-643",False,"train",0.8729938268661499,0.015876444056630135,0.015874560922384262,0.015874486416578293,0.015876155346632004,0.0158791933208704,0.01587478071451187,0.01587461493909359,0.015875976532697678
"USERGRID-664",False,"train",0.05556178092956543,0.05556178092956543,0.5555057525634766,0.05556178092956543,0.05556178092956543,0.05556178092956543,0.05556178092956543,0.05556178092956543,0.05556178092956543
"USERGRID-779",False,"train",0.01852625608444214,0.01852250285446644,0.8518140912055969,0.01852021925151348,0.01853085123002529,0.018522080034017563,0.018522605299949646,0.018519969657063484,0.018521366640925407
"USERGRID-877",False,"train",0.0,0.9531792402267456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-1005",False,"train",0.018520697951316833,0.018526125699281693,0.018520761281251907,0.018520573154091835,0.018520617857575417,0.8518264889717102,0.018520493060350418,0.018519524484872818,0.01852472871541977
"USERGRID-1075",False,"train",0.0,0.0,0.0,0.0,0.9644184708595276,0.0,0.0,0.0,0.0
"USERGRID-698",False,"train",0.022243337705731392,0.022228959947824478,0.8221579790115356,0.022229183465242386,0.02222982421517372,0.02222718670964241,0.022226933389902115,0.022228466346859932,0.022228091955184937
"USERGRID-490",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822187423706055,0.0
"USERGRID-663",False,"train",0.5555029511451721,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485
"USERGRID-663",False,"train",0.5555029511451721,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485,0.055562131106853485
"USERGRID-1073",False,"train",0.027780143544077873,0.02777906507253647,0.027780603617429733,0.02777906507253647,0.02777906507253647,0.7777543067932129,0.02777906507253647,0.02777906507253647,0.02778962068259716
"USERGRID-415",True,"train",0.0,0.0,0.6975155472755432,0.23995277285575867,0.061385370790958405,0.0,0.0,0.0,0.0
"USERGRID-576",False,"train",0.0,0.0,0.965795636177063,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-894",False,"train",0.013894530944526196,0.013900112360715866,0.013895882293581963,0.013889716006815434,0.8888542652130127,0.013890850357711315,0.013890781439840794,0.013890931382775307,0.013892886228859425
"USERGRID-423",False,"train",0.0,0.0,0.0,0.0,0.3718196749687195,0.0,0.6046001315116882,0.0,0.0
"USERGRID-664",False,"train",0.05556178092956543,0.05556178092956543,0.5555057525634766,0.05556178092956543,0.05556178092956543,0.05556178092956543,0.05556178092956543,0.05556178092956543,0.05556178092956543
"USERGRID-908",False,"train",0.027780024334788322,0.02778109535574913,0.7777225375175476,0.027780035510659218,0.027787670493125916,0.027792679145932198,0.02778339572250843,0.0277921911329031,0.027780329808592796
"USERGRID-860",False,"train",0.0,0.0,0.0,0.0,0.9258986115455627,0.0,0.0,0.0,0.0
"USERGRID-409",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788306951522827,0.0
"USERGRID-1076",False,"train",0.0,0.0,0.5035211443901062,0.0,0.0,0.16832278668880463,0.0,0.0,0.3129956126213074
"USERGRID-713",False,"train",0.01389925554394722,0.013892054557800293,0.013895626179873943,0.013891474343836308,0.8888370990753174,0.01389641035348177,0.013894384726881981,0.013896804302930832,0.013896911405026913
"USERGRID-700",False,"train",0.0,0.0,0.0,0.8516048789024353,0.0,0.0,0.0,0.11456341296434402,0.0
"USERGRID-659",False,"train",0.03704438731074333,0.03704388439655304,0.037044279277324677,0.7036435604095459,0.03704386577010155,0.03704368323087692,0.037044476717710495,0.03704788163304329,0.037043988704681396
"USERGRID-678",False,"train",0.011112953536212444,0.01111225038766861,0.011112738400697708,0.011111978441476822,0.011113118380308151,0.0111123938113451,0.9110966920852661,0.011112920939922333,0.01111497450619936
"USERGRID-581",False,"train",0.010106203146278858,0.01010409276932478,0.9191551208496094,0.010103054344654083,0.010105634108185768,0.010105136781930923,0.010106319561600685,0.010107089765369892,0.010107318870723248
"USERGRID-478",False,"train",0.01111599151045084,0.011119996197521687,0.01111679244786501,0.011115968227386475,0.01111577544361353,0.011115079745650291,0.011125924065709114,0.011112949810922146,0.9110615849494934
"USERGRID-609",False,"train",0.022228915244340897,0.02222435176372528,0.02222607098519802,0.022228334099054337,0.02223672904074192,0.022243652492761612,0.02222452498972416,0.8221541047096252,0.022233350202441216
"USERGRID-1023",False,"train",0.015879716724157333,0.015879079699516296,0.015876028686761856,0.015874890610575676,0.8729723691940308,0.015881258994340897,0.01587989181280136,0.015874767675995827,0.015882035717368126
"USERGRID-388",False,"train",0.0,0.0,0.0,0.0,0.0,0.12094386667013168,0.8466331958770752,0.0,0.0
"USERGRID-544",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531975388526917
"USERGRID-1073",False,"train",0.027780143544077873,0.02777906507253647,0.027780603617429733,0.02777906507253647,0.02777906507253647,0.7777543067932129,0.02777906507253647,0.02777906507253647,0.02778962068259716
