"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"MESOS-8058",False,"train",0.9896562695503235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2734",False,"train",0.0,0.0,0.0,0.9657812118530273,0.0,0.0,0.0,0.0,0.0
"MESOS-9137",False,"train",0.0,0.0,0.0,0.9980731010437012,0.0,0.0,0.0,0.0,0.0
"MESOS-4088",False,"train",0.0,0.0,0.0,0.0,0.0,0.520801842212677,0.45692217350006104,0.0,0.0
"MESOS-4115",False,"train",0.31163567304611206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529168486595154
"MESOS-3984",False,"train",0.018557725474238396,0.01856064796447754,0.018561139702796936,0.01856035180389881,0.018561076372861862,0.01856493204832077,0.018563203513622284,0.8515111804008484,0.018559755757451057
"MESOS-7225",False,"train",0.04303080588579178,0.06124799698591232,0.7989626526832581,0.0,0.0,0.0,0.0,0.0,0.08892197161912918
"MESOS-1690",True,"train",0.011125342920422554,0.011125442571938038,0.911000669002533,0.011125470511615276,0.011124844662845135,0.011124294251203537,0.011124550364911556,0.01112398598343134,0.011125428602099419
"MESOS-7978",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531509280204773
"MESOS-8444",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966434836387634,0.0
"MESOS-6366",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576120376586914,0.0
"MESOS-4683",False,"train",0.0,0.0,0.0,0.0,0.0,0.9657759666442871,0.0,0.0,0.0
"MESOS-5317",False,"train",0.010110210627317429,0.010113643482327461,0.010111112147569656,0.010110494680702686,0.010109644383192062,0.010109164752066135,0.9191161394119263,0.010109900496900082,0.010109693743288517
"MESOS-5630",False,"train",0.011121793650090694,0.011124074459075928,0.011120551265776157,0.011123559437692165,0.011122439056634903,0.01112422440201044,0.011121304705739021,0.011120911687612534,0.9110211730003357
"MESOS-3619",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9505683779716492,0.0,0.0
"MESOS-8424",False,"train",0.9721940755844116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6321",False,"train",0.0,0.0,0.9979875087738037,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6286",False,"train",0.0,0.986518383026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9384",False,"train",0.97718745470047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2854",False,"train",0.0,0.0,0.0,0.0,0.9765658974647522,0.0,0.0,0.0,0.0
"MESOS-8961",False,"train",0.0,0.06673350930213928,0.8300448656082153,0.0,0.0,0.0,0.0,0.09340063482522964,0.0
"MESOS-5788",True,"train",0.17856740951538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088671565055847
"MESOS-3753",False,"train",0.0,0.0,0.0,0.0,0.22967131435871124,0.0,0.0,0.7566083073616028,0.0
"MESOS-4304",False,"train",0.0,0.0,0.7701326608657837,0.0,0.0,0.1795283555984497,0.0,0.0,0.0481843538582325
"MESOS-4902",False,"train",0.0,0.22690345346927643,0.0,0.0,0.0,0.0,0.4176952838897705,0.3504166603088379,0.0
"MESOS-6934",False,"train",0.0,0.0,0.0,0.0,0.0,0.9838272333145142,0.0,0.0,0.0
"MESOS-4771",False,"train",0.0,0.0,0.49866944551467896,0.0,0.0,0.0,0.4412575364112854,0.0,0.0
"MESOS-7761",False,"train",0.0,0.0,0.0,0.9998373985290527,0.0,0.0,0.0,0.0,0.0
"MESOS-5969",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841036796569824
"MESOS-9691",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902158975601196
"MESOS-6170",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841039776802063
"MESOS-5562",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9787947535514832,0.0,0.0
"MESOS-3573",False,"train",0.0,0.9982547760009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3267",False,"train",0.980592668056488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3837",False,"train",0.0,0.0,0.9644089341163635,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9089",False,"train",0.9744815826416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
