"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"TISTUD-6455",False,"train",0.972192108631134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7430",False,"train",0.901181161403656,0.012349587865173817,0.012355093844234943,0.012351246550679207,0.012349757365882397,0.01235686894506216,0.01235162653028965,0.012352346442639828,0.012352296151220798
"TISTUD-3863",True,"train",0.0,0.0,0.0,0.9505930542945862,0.0,0.0,0.0,0.0,0.0
"TISTUD-8898",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738394021987915,0.0
"TISTUD-7488",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9315774440765381,0.0,0.0
"TISTUD-6523",False,"train",0.9797878265380859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5302",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613354206085205
"TISTUD-5492",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555366635322571
"TISTUD-5858",False,"train",0.05216745287179947,0.0,0.21657748520374298,0.03447180613875389,0.6957790851593018,0.0,0.0,0.0,0.0
"TISTUD-7171",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9876449704170227,0.0,0.0
"TISTUD-1335",False,"train",0.0,0.0,0.0,0.9869195222854614,0.0,0.0,0.0,0.0,0.0
"TISTUD-5710",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9315850734710693
"TISTUD-8516",False,"train",0.0,0.0,0.0,0.0,0.9964274168014526,0.0,0.0,0.0,0.0
"TISTUD-5754",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9745851159095764,0.0,0.0
"TISTUD-7678",True,"train",0.0,0.0,0.9595625996589661,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5360",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738446474075317
"TISTUD-9125",False,"train",0.0,0.1649961620569229,0.8310917019844055,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6270",False,"train",0.0,0.0,0.0,0.9722040891647339,0.0,0.0,0.0,0.0,0.0
"TISTUD-5986",False,"train",0.0,0.0,0.0,0.0,0.6957809925079346,0.296109676361084,0.0,0.0,0.0
"TISTUD-4783",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595695734024048,0.0
"TISTUD-582",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9838268160820007,0.0,0.0
