"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"XD-1387",False,"train",0.018529178574681282,0.018541278317570686,0.018527675420045853,0.01852678693830967,0.8517652750015259,0.01852630078792572,0.018526066094636917,0.018533814698457718,0.018523642793297768
"XD-3148",False,"train",0.0,0.0,0.9316135048866272,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1004",True,"train",0.0,0.0,0.0,0.23083099722862244,0.7501852512359619,0.0,0.0,0.0,0.0
"XD-824",False,"train",0.06258351355791092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903484046459198
"XD-1520",False,"train",0.0,0.0,0.0,0.0,0.4382932782173157,0.546985924243927,0.0,0.0,0.0
"XD-1324",False,"train",0.018530044704675674,0.39743340015411377,0.4728449881076813,0.01852991245687008,0.018530867993831635,0.018533270806074142,0.018531039357185364,0.018531909212470055,0.018534617498517036
"XD-2777",False,"train",0.027788842096924782,0.02779564820230007,0.027786456048488617,0.02779402770102024,0.777649998664856,0.02779662236571312,0.027796417474746704,0.027800431475043297,0.0277915857732296
"XD-1428",True,"train",0.10984953492879868,0.0,0.2824042737483978,0.0,0.0,0.5799435973167419,0.0,0.0,0.0
"XD-816",False,"train",0.0,0.0,0.0,0.0,0.0,0.9703373312950134,0.0,0.0,0.0
"XD-2774",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.03723546117544174,0.961435854434967,0.0
"XD-2426",False,"train",0.0,0.0,0.0,0.0,0.0,0.17709679901599884,0.7890080809593201,0.0,0.0
"XD-1161",False,"train",0.0,0.0,0.0,0.0,0.5483106970787048,0.3241352140903473,0.0762249305844307,0.0,0.0
"XD-1870",False,"train",0.3538813591003418,0.0,0.0,0.0,0.0,0.0,0.4059840738773346,0.22998447716236115,0.0
"XD-3718",False,"train",0.0,0.0,0.0,0.3287056088447571,0.0,0.0,0.0,0.06741303205490112,0.5720489025115967
"XD-1460",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9575228095054626,0.0,0.0
"XD-3319",False,"train",0.0,0.0,0.0,0.0,0.0,0.127659872174263,0.0,0.8472225666046143,0.0
"XD-110",False,"train",0.0,0.0,0.0,0.11505144089460373,0.0,0.0,0.0,0.0,0.85710608959198
"XD-1353",False,"train",0.0,0.0,0.0,0.38810282945632935,0.0,0.4263680577278137,0.0,0.16140945255756378,0.0
"XD-1215",False,"train",0.0,0.0,0.0,0.9758989810943604,0.0,0.0,0.0,0.0,0.0
"XD-942",False,"train",0.018584420904517174,0.01858358271420002,0.01859099045395851,0.018585294485092163,0.01859036646783352,0.018586639314889908,0.018583783879876137,0.44270598888397217,0.4271889626979828
"XD-2012",False,"train",0.018530631437897682,0.01853928528726101,0.01853235624730587,0.018529484048485756,0.01854240708053112,0.018529137596488,0.018533146008849144,0.8517284989356995,0.01853499561548233
"XD-1243",False,"train",0.3040015399456024,0.0,0.0,0.0,0.0,0.383082777261734,0.11206331849098206,0.0,0.17551445960998535
"XD-2044",False,"train",0.0,0.0,0.0,0.0,0.0,0.8140856027603149,0.0,0.0,0.12083519250154495
"XD-3154",False,"train",0.0,0.0,0.5119096636772156,0.0,0.0,0.0,0.0,0.4448327422142029,0.0
"XD-1941",False,"train",0.0,0.0,0.8242301940917969,0.0,0.0,0.14679968357086182,0.0,0.0,0.0
"XD-1755",False,"train",0.4701053202152252,0.015994850546121597,0.015992987900972366,0.0160242710262537,0.016006387770175934,0.015997936949133873,0.016004761680960655,0.4178747236728668,0.015998732298612595
"XD-262",False,"train",0.015953855589032173,0.015952158719301224,0.015962326899170876,0.01595366559922695,0.015983397141098976,0.25621309876441956,0.015951287001371384,0.6320710182189941,0.015959138050675392
"XD-444",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.5672999024391174,0.0,0.3728165328502655
"XD-1880",False,"train",0.0,0.0,0.9364582300186157,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1294",False,"train",0.0,0.0,0.0,0.0,0.0,0.8572314381599426,0.0,0.0,0.12804578244686127
"XD-1455",False,"train",0.0,0.0,0.9657561779022217,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2334",False,"train",0.9787763953208923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1747",False,"train",0.0,0.33697378635406494,0.0,0.0,0.031239023432135582,0.0,0.591619074344635,0.033013373613357544,0.0
"XD-2625",False,"train",0.05326726287603378,0.0,0.0,0.0,0.9298118948936462,0.0,0.0,0.0,0.0
"XD-486",False,"train",0.0,0.0,0.0,0.30143511295318604,0.0,0.6575835347175598,0.0,0.0,0.0
"XD-3208",False,"train",0.0,0.15408112108707428,0.0,0.1978866457939148,0.4210471510887146,0.0,0.0,0.0,0.21532176434993744
"XD-2767",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797821640968323
"XD-3709",True,"train",0.8026714324951172,0.0,0.0,0.0,0.0,0.12281205505132675,0.0,0.0,0.05897402763366699
"XD-2523",False,"train",0.173691064119339,0.0,0.04879684001207352,0.0,0.0,0.0,0.6356110572814941,0.1264422982931137,0.0
"XD-223",False,"train",0.0,0.2649502754211426,0.0,0.22593942284584045,0.0,0.48979589343070984,0.0,0.0,0.0
"XD-1437",False,"train",0.018535230308771133,0.01853371411561966,0.018545756116509438,0.01853550598025322,0.018533825874328613,0.018545793369412422,0.018535727635025978,0.018552333116531372,0.8516821265220642
"XD-647",False,"train",0.7317214608192444,0.0,0.0,0.0,0.0,0.2370951920747757,0.0,0.0,0.0
"XD-3312",False,"train",0.0,0.0,0.5628859996795654,0.0,0.0,0.0,0.0,0.40170416235923767,0.0
"XD-2934",False,"train",0.0,0.0,0.0,0.30371615290641785,0.0,0.0,0.0,0.0,0.640615701675415
"XD-2914",False,"train",0.0,0.0,0.0,0.0,0.05576915666460991,0.9052464365959167,0.0,0.0,0.0
"XD-2833",False,"train",0.02781510539352894,0.027813691645860672,0.027810586616396904,0.02783038467168808,0.027839133515954018,0.7773839235305786,0.027825977653265,0.027853580191731453,0.02782762050628662
"XD-725",False,"train",0.46561866998672485,0.0,0.0,0.0,0.0,0.0,0.5075324773788452,0.0,0.0
"XD-3369",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.5505695343017578,0.4123750329017639,0.0
"XD-1324",False,"train",0.018530044704675674,0.39743340015411377,0.4728449881076813,0.01852991245687008,0.018530867993831635,0.018533270806074142,0.018531039357185364,0.018531909212470055,0.018534617498517036
"XD-1368",False,"train",0.9405508041381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1901",False,"train",0.0,0.7752954363822937,0.21593600511550903,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1348",True,"train",0.9681965708732605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3206",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895250201225281
"XD-126",False,"train",0.0,0.0,0.0,0.0,0.0,0.20616655051708221,0.7419235110282898,0.0,0.0
"XD-2747",True,"train",0.46251174807548523,0.027787836268544197,0.027782276272773743,0.027788234874606133,0.027780704200267792,0.027794381603598595,0.02779425121843815,0.342980295419693,0.02778027579188347
"XD-1466",False,"train",0.0,0.0,0.0,0.8057518005371094,0.0,0.0,0.0,0.13862469792366028,0.0
"XD-792",False,"train",0.01589290052652359,0.015887483954429626,0.015886429697275162,0.01588810607790947,0.015884023159742355,0.01589934155344963,0.015891913324594498,0.8728770613670349,0.01589270867407322
"XD-1364",False,"train",0.0,0.0,0.0,0.0,0.9443986415863037,0.0,0.0,0.0,0.0
