"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"MULE-12318",False,"train",0.0,0.0,0.9806466102600098,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-11726",True,"train",0.0,0.9644034504890442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-14711",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.8704707622528076,0.0,0.10519111156463623
"MULE-16274",False,"train",0.0,0.2444726824760437,0.7135100960731506,0.0,0.0,0.0,0.0,0.0,0.03779364004731178
"MULE-14478",False,"train",0.0,0.14240851998329163,0.0,0.8112549185752869,0.0,0.0,0.0,0.0,0.0
"MULE-7253",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.38598617911338806,0.565331220626831,0.0
"MULE-12233",False,"train",0.6203384399414062,0.0,0.0,0.0,0.0,0.0,0.3623294532299042,0.0,0.0
"MULE-12373",False,"train",0.0,0.07676003128290176,0.0,0.0,0.0,0.0,0.0,0.9183560013771057,0.0
"MULE-10749",True,"train",0.0,0.0,0.0,0.9444200396537781,0.0,0.0,0.0,0.0,0.0
"MULE-12072",False,"train",0.0,0.9657722115516663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-13113",False,"train",0.0,0.3088993728160858,0.0,0.0,0.0,0.0,0.6262162327766418,0.0,0.0
"MULE-11682",True,"train",0.011144946329295635,0.68265700340271,0.011139935813844204,0.011144750751554966,0.23935075104236603,0.01113947480916977,0.011142246425151825,0.011136663146317005,0.0111441845074296
"MULE-8162",False,"train",0.0,0.0,0.9810570478439331,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-16141",False,"train",0.0,0.0,0.9851586222648621,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-12999",False,"train",0.6958582401275635,0.0,0.0,0.0,0.236314058303833,0.0,0.0,0.0,0.0
"MULE-14817",False,"train",0.012358504347503185,0.012363259680569172,0.012357390485703945,0.012357015162706375,0.1449975222349167,0.012358108535408974,0.7684952616691589,0.012356649152934551,0.012356246821582317
"MULE-13797",False,"train",0.0,0.9407222270965576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-12610",False,"train",0.0,0.0,0.0,0.0,0.0,0.6353244781494141,0.3235957622528076,0.0,0.0
"MULE-16294",False,"train",0.0159105584025383,0.8727337121963501,0.015908431261777878,0.015910089015960693,0.01590730994939804,0.015903672203421593,0.01591329649090767,0.01590891368687153,0.015904061496257782
"MULE-11761",False,"train",0.0,0.1497993916273117,0.0,0.0,0.40349793434143066,0.0,0.3990105986595154,0.0,0.0
"MULE-9490",False,"train",0.0,0.0,0.4133906662464142,0.0,0.0,0.0,0.5347275733947754,0.0,0.0
"MULE-12698",False,"train",0.0,0.04031385853886604,0.0,0.9551591873168945,0.0,0.0,0.0,0.0,0.0
"MULE-8482",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9797599911689758,0.0,0.0
"MULE-10017",False,"train",0.016893092542886734,0.016894696280360222,0.016895810142159462,0.01689458079636097,0.01689308136701584,0.01689567230641842,0.864848792552948,0.01689191348850727,0.0168923269957304
"MULE-15538",False,"train",0.0,0.973775327205658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-11774",False,"train",0.0,0.0,0.3659592568874359,0.3129631578922272,0.07148732990026474,0.0,0.24001383781433105,0.0,0.0
"MULE-13474",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9364123940467834,0.0
"MULE-11834",False,"train",0.011128108017146587,0.011125235818326473,0.13778355717658997,0.01112749520689249,0.78432697057724,0.011126070283353329,0.011126700788736343,0.011125963181257248,0.011129860766232014
"MULE-12005",False,"train",0.0,0.0,0.0,0.9712750911712646,0.0,0.0,0.0,0.0,0.0
"MULE-10376",False,"train",0.0,0.9364320039749146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-15737",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9391025304794312,0.0,0.0
"MULE-11521",False,"train",0.0,0.0,0.0,0.88779217004776,0.0,0.0,0.0,0.0,0.07089658081531525
"MULE-13429",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9629610776901245,0.0,0.0
"MULE-11937",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644137620925903
"MULE-8442",False,"train",0.0,0.9505675435066223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-7109",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9702593684196472,0.0,0.0
