"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"TIMOB-26389",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9935058951377869,0.0,0.0
"TIMOB-25021",False,"train",0.023913361132144928,0.0,0.0,0.0,0.0,0.9748398661613464,0.0,0.0,0.0
"TIMOB-25874",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9682143926620483,0.0,0.0
"TIMOB-18518",False,"train",0.0,0.0,0.13815177977085114,0.0,0.0,0.0,0.8526755571365356,0.0,0.0
"TIMOB-19474",False,"train",0.0,0.0,0.9595735669136047,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25376",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959906339645386
"TIMOB-17567",False,"train",0.11517501622438431,0.0,0.0,0.0,0.6133876442909241,0.0,0.025229481980204582,0.0,0.2420271635055542
"TIMOB-23696",False,"train",0.9531749486923218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18573",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.44460275769233704,0.0,0.5354264378547668
"TIMOB-24140",False,"train",0.0,0.0,0.0,0.0,0.9759418368339539,0.0,0.0,0.0,0.0
"TIMOB-25013",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928803443908691
"TIMOB-25965",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.7036468386650085,0.2609468698501587,0.0
"TIMOB-20495",False,"train",0.0,0.0,0.0,0.0,0.9871007204055786,0.0,0.0,0.0,0.0
"TIMOB-20064",False,"train",0.0,0.7522348165512085,0.0,0.0,0.170212060213089,0.0,0.0715877041220665,0.0,0.0
"TIMOB-24249",False,"train",0.0,0.0,0.0,0.0,0.25989672541618347,0.0,0.0,0.0,0.7349051833152771
"TIMOB-19777",False,"train",0.0,0.9712889790534973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23406",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926475286483765,0.0
"TIMOB-25950",False,"train",0.0,0.9315568804740906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26121",False,"train",0.0,0.0,0.0,0.0,0.7973617315292358,0.0,0.0,0.0,0.17573481798171997
"TIMOB-19673",False,"train",0.0,0.0,0.0,0.9941832423210144,0.0,0.0,0.0,0.0,0.0
"TIMOB-23992",True,"train",0.0,0.0,0.0,0.0,0.9867234230041504,0.0,0.0,0.0,0.0
"TIMOB-26333",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9531702399253845,0.0,0.0
"TIMOB-25441",False,"train",0.0,0.0,0.0,0.0,0.0,0.4983880817890167,0.43658632040023804,0.0,0.0
"TIMOB-23716",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897724390029907
"TIMOB-18704",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576328992843628
"TIMOB-19368",False,"train",0.011116907931864262,0.011116142384707928,0.23167915642261505,0.011119971051812172,0.011121666990220547,0.011116712354123592,0.011118993163108826,0.011119204573333263,0.6904911994934082
"TIMOB-23600",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9806666374206543
"TIMOB-25372",False,"train",0.0,0.0,0.0,0.0,0.6111480593681335,0.0,0.2740945518016815,0.08607621490955353,0.026030046865344048
"TIMOB-25656",False,"train",0.9713005423545837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23998",False,"train",0.0,0.5290820002555847,0.0,0.0,0.0,0.0,0.0,0.0,0.4397788941860199
