"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"DM-10410",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345027804374695,0.0
"DM-7622",True,"train",0.3230297565460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731574535369873
"DM-8551",False,"train",0.0,0.5813117623329163,0.06645114719867706,0.0,0.0,0.0,0.0,0.0,0.3360728621482849
"DM-7939",False,"train",0.6391751766204834,0.0,0.0,0.0,0.3007619380950928,0.0,0.0,0.0,0.0
"DM-1004",False,"train",0.011136640794575214,0.011131064034998417,0.9109445810317993,0.011132628656923771,0.011130563914775848,0.011131998151540756,0.011130174621939659,0.011131239123642445,0.011131144128739834
"DM-6612",False,"train",0.0,0.5262446999549866,0.0,0.1427789181470871,0.09679526090621948,0.22786466777324677,0.0,0.0,0.0
"DM-16867",True,"train",0.0,0.0,0.07058040797710419,0.0,0.8693600296974182,0.0,0.0,0.0,0.0
"DM-6239",False,"train",0.0,0.0,0.0,0.37063899636268616,0.0,0.0,0.5943819880485535,0.0,0.0
"DM-11183",False,"train",0.011138374917209148,0.011140861548483372,0.6574714183807373,0.26452866196632385,0.011138629168272018,0.01114713866263628,0.01114040520042181,0.01114655751734972,0.011147973127663136
"DM-2984",False,"train",0.0,0.49785327911376953,0.19029687345027924,0.10725276917219162,0.0,0.15134063363075256,0.0,0.0,0.04872548580169678
"DM-13766",False,"train",0.0,0.0,0.0,0.9061894416809082,0.0,0.05821800231933594,0.0,0.0,0.0
"DM-15438",False,"train",0.8377000093460083,0.0,0.0,0.0,0.0,0.12682302296161652,0.0,0.0,0.0
"DM-7126",False,"train",0.015992069616913795,0.015992680564522743,0.01599127985537052,0.01599196530878544,0.10640091449022293,0.015990635380148888,0.015991684049367905,0.4882830083370209,0.30936577916145325
"DM-10996",False,"train",0.0,0.7307553291320801,0.0,0.0,0.0,0.0,0.0,0.2286110818386078,0.0
"DM-6816",False,"train",0.0,0.0,0.36788156628608704,0.0,0.0,0.5913392901420593,0.0,0.0,0.0
"DM-3259",False,"train",0.0,0.0,0.0,0.07320135831832886,0.0,0.7613869905471802,0.0,0.14615380764007568,0.0
"DM-13911",True,"train",0.42263466119766235,0.0,0.21193742752075195,0.0,0.0,0.0,0.0,0.0,0.34586966037750244
"DM-7067",False,"train",0.0,0.9601541757583618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-3792",False,"train",0.0,0.0,0.4414219558238983,0.5044469833374023,0.0,0.0,0.0,0.0,0.0
"DM-14429",False,"train",0.0,0.0,0.0,0.0,0.0,0.8545266389846802,0.0,0.09637334197759628,0.0
"DM-12701",False,"train",0.0,0.06629008799791336,0.0,0.0,0.0,0.432020366191864,0.0,0.0,0.4803316295146942
"DM-7090",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9721966981887817,0.0,0.0
"DM-6309",False,"train",0.0,0.0,0.0,0.0,0.0,0.9655864834785461,0.0,0.0,0.0
"DM-8215",True,"train",0.055753812193870544,0.10645344853401184,0.0,0.0,0.5364001989364624,0.0,0.0,0.2965480089187622,0.0
"DM-10397",False,"train",0.0,0.0,0.7284219264984131,0.0,0.0,0.05811643227934837,0.0,0.193735733628273,0.0
"DM-8807",False,"train",0.0,0.0,0.0,0.0,0.0,0.16578426957130432,0.8087427020072937,0.0,0.0
"DM-7927",False,"train",0.25251516699790955,0.0,0.0,0.7280225157737732,0.0,0.0,0.0,0.0,0.0
"DM-2005",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953192949295044
"DM-17146",False,"train",0.4530870318412781,0.0,0.0,0.0,0.0,0.0,0.49493977427482605,0.0,0.0
"DM-18513",False,"train",0.0,0.9613012671470642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-1196",False,"train",0.0,0.41075003147125244,0.0,0.0,0.5648085474967957,0.0,0.0,0.0,0.0
"DM-17296",False,"train",0.0,0.0,0.0,0.0,0.9443867206573486,0.0,0.0,0.0,0.0
"DM-9400",False,"train",0.0,0.9759456515312195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-12306",False,"train",0.14655007421970367,0.6676174998283386,0.0,0.16869686543941498,0.0,0.0,0.0,0.0,0.0
"DM-772",True,"train",0.0,0.0,0.0,0.24516552686691284,0.6145018339157104,0.0,0.0,0.11457271128892899,0.0
"DM-13542",True,"train",0.010036411695182323,0.01003517210483551,0.010034877806901932,0.010035799816250801,0.01003472413867712,0.6374134421348572,0.2923389673233032,0.010035128332674503,0.010035472922027111
"DM-6516",False,"train",0.015546568669378757,0.015548237599432468,0.015544933266937733,0.015546733513474464,0.24605309963226318,0.015552029944956303,0.3386003077030182,0.015549758449196815,0.3220583200454712
"DM-4482",True,"train",0.018523698672652245,0.018529662862420082,0.018524333834648132,0.01853851042687893,0.0185399129986763,0.44730594754219055,0.4229886531829834,0.018524356186389923,0.018524955958127975
"DM-9867",False,"train",0.0,0.15029631555080414,0.0,0.0,0.8185521364212036,0.0,0.0,0.0,0.0
"DM-2519",False,"train",0.0,0.0,0.0,0.0,0.6402439475059509,0.0,0.0,0.32106009125709534,0.0
"DM-7822",False,"train",0.12251284718513489,0.0,0.0,0.5682922601699829,0.1855842024087906,0.0,0.0,0.0,0.09431245177984238
"DM-9675",False,"train",0.0,0.0,0.11108775436878204,0.4866223931312561,0.0,0.0,0.09200926870107651,0.0,0.29186710715293884
"DM-13648",False,"train",0.35892125964164734,0.0,0.0,0.0,0.0,0.5924359560012817,0.0,0.0,0.0
"DM-13573",False,"train",0.35459765791893005,0.0,0.0,0.0,0.17599356174468994,0.0,0.0,0.24430689215660095,0.21588371694087982
"DM-10842",False,"train",0.9480699896812439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-1322",False,"train",0.0,0.0,0.2106332629919052,0.0,0.0,0.0,0.0,0.7518649101257324,0.0
"DM-8227",False,"train",0.0,0.0,0.05653918534517288,0.0,0.0,0.0,0.0,0.11939609795808792,0.8042492270469666
"DM-5462",True,"train",0.0,0.2261672168970108,0.21920621395111084,0.42105764150619507,0.0,0.0,0.12199653685092926,0.0,0.0
"DM-14763",False,"train",0.0,0.0,0.0,0.0,0.0,0.5127729177474976,0.22461824119091034,0.06708910316228867,0.18291562795639038
"DM-10000",True,"train",0.0,0.0,0.9653782844543457,0.0,0.0,0.0,0.0,0.0,0.0
"DM-26",False,"train",0.011929422616958618,0.011927568353712559,0.1276147961616516,0.22077028453350067,0.011926078237593174,0.011927382089197636,0.5800507068634033,0.011928741820156574,0.011925077065825462
"DM-9055",False,"train",0.0,0.733269453048706,0.0,0.2261713296175003,0.0,0.0,0.0,0.0,0.0
"DM-12627",False,"train",0.0,0.0,0.0,0.0,0.1915159523487091,0.7806702256202698,0.0,0.0,0.0
"DM-6140",True,"train",0.7158422470092773,0.0,0.0,0.0,0.24740345776081085,0.0,0.0,0.0,0.0
"DM-10105",False,"train",0.015121572650969028,0.0,0.808420717716217,0.10209513455629349,0.0,0.01526668667793274,0.0,0.03784754499793053,0.020588602870702744
"DM-11325",False,"train",0.010363507084548473,0.010360125452280045,0.31703662872314453,0.21886712312698364,0.40193241834640503,0.010368782095611095,0.010354330763220787,0.01035291887819767,0.010364201851189137
"DM-10364",False,"train",0.015458916313946247,0.8762978911399841,0.015463362447917461,0.01546198409050703,0.01545832958072424,0.01547013409435749,0.015460914000868797,0.015467064455151558,0.015461433678865433
