"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8"
"MESOS-8936",False,"train",0.0,0.0349683053791523,0.0,0.0,0.9445114135742188,0.0,0.0,0.0,0.0
"MESOS-4378",False,"train",0.0,0.0,0.0,0.0,0.0,0.9865030646324158,0.0,0.0,0.0
"MESOS-1733",False,"train",0.0,0.0,0.0,0.0,0.9475865960121155,0.0,0.0,0.0,0.0
"MESOS-6527",True,"train",0.9644064903259277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8001",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722015261650085
"MESOS-2997",False,"train",0.0,0.0,0.0,0.9681792855262756,0.0,0.0,0.0,0.0,0.0
"MESOS-3513",False,"train",0.0,0.10534878075122833,0.0,0.0,0.0,0.8873019218444824,0.0,0.0,0.0
"MESOS-9292",False,"train",0.0,0.0,0.0,0.6730853915214539,0.0,0.3091922998428345,0.0,0.0,0.0
"MESOS-2067",False,"train",0.0,0.6791788339614868,0.0,0.31270021200180054,0.0,0.0,0.0,0.0,0.0
"MESOS-2283",False,"train",0.2694469392299652,0.0,0.0,0.20440298318862915,0.0,0.5044455528259277,0.010956515558063984,0.01066944096237421,0.0
"MESOS-8297",True,"train",0.012387211434543133,0.012390279211103916,0.012387665919959545,0.012392614036798477,0.9008919596672058,0.012387590482831001,0.012388107366859913,0.012388148345053196,0.012386385351419449
"MESOS-9315",False,"train",0.0,0.26523613929748535,0.0,0.0,0.0,0.7210586667060852,0.0,0.0,0.0
"MESOS-8263",False,"train",0.7149049043655396,0.0,0.0,0.0,0.2545982301235199,0.029362525790929794,0.0,0.0,0.0
"MESOS-7047",False,"train",0.0,0.0,0.0,0.0,0.9872831702232361,0.0,0.0,0.0,0.0
"MESOS-8567",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983430802822113
"MESOS-7388",False,"train",0.015889972448349,0.01589997112751007,0.015890493988990784,0.01589125581085682,0.01589014008641243,0.8728687763214111,0.015892086550593376,0.015887439250946045,0.015889862552285194
"MESOS-2821",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9669719338417053,0.0,0.0
"MESOS-3339",False,"train",0.0,0.9915173649787903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5705",False,"train",0.0,0.0,0.0,0.0,0.0,0.9821860194206238,0.0,0.0,0.0
"MESOS-8545",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9848775863647461
"MESOS-8492",True,"train",0.0,0.9531261920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3088",False,"train",0.011135826818645,0.9109261631965637,0.011134173721075058,0.011133388616144657,0.011133847758173943,0.01113507803529501,0.01113369595259428,0.01113369781523943,0.011134135536849499
"MESOS-5266",False,"train",0.015884362161159515,0.8728985786437988,0.015885895118117332,0.01588532142341137,0.015887003391981125,0.015888677909970284,0.015886370092630386,0.015890035778284073,0.01589374989271164
"MESOS-5222",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738128781318665
"MESOS-2403",False,"train",0.0,0.0,0.0,0.0,0.994661808013916,0.0,0.0,0.0,0.0
"MESOS-4861",False,"train",0.15590134263038635,0.0,0.0,0.17921273410320282,0.0,0.6468417644500732,0.0,0.0,0.0
"MESOS-7208",False,"train",0.0,0.0,0.0,0.997653067111969,0.0,0.0,0.0,0.0,0.0
"MESOS-2997",False,"train",0.0,0.0,0.0,0.9681792855262756,0.0,0.0,0.0,0.0,0.0
"MESOS-7858",False,"train",0.0,0.056439947336912155,0.0,0.9372230768203735,0.0,0.0,0.0,0.0,0.0
"MESOS-5390",False,"train",0.0,0.0,0.0,0.0,0.9771125912666321,0.0,0.0,0.0,0.0
"MESOS-5307",False,"train",0.7854259014129639,0.21318311989307404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6802",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862784147262573,0.0
"MESOS-5167",False,"train",0.0,0.9315558671951294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
