"issue_key","storypoints","issuetype","time_in_status"
"DM-17005",6.0,"Story",117.78833
"DM-17004",3.0,"Bug",1950.13611
"DM-17003",2.0,"Bug",4.82833
"DM-16998",8.0,"Improvement",796.44056
"DM-16997",6.0,"Story",0.44583
"DM-16996",1.25,"Bug",29.24306
"DM-16957",1.0,"Bug",5.46
"DM-16947",2.0,"Story",0.27056
"DM-16942",2.8,"Story",48.24417
"DM-16940",1.8,"Story",411.41389
"DM-16931",1.0,"Story",0.00667
"DM-16930",7.75,"Bug",264.54611
"DM-16927",2.0,"Story",551.74583
"DM-16926",4.0,"Story",289.34306
"DM-16925",8.0,"Story",116.96111
"DM-16923",1.25,"Bug",2.76528
"DM-16922",1.0,"Bug",0.93389
"DM-16918",6.0,"Story",554.92806
"DM-16916",2.0,"Story",554.925
"DM-16905",0.5,"Story",23.23833
"DM-16904",1.0,"Story",0.04722
"DM-16902",2.0,"Story",1176.5775
"DM-16896",3.0,"Story",70.85222
"DM-16894",3.0,"Story",44.13222
"DM-16893",3.0,"Story",44.12111
"DM-16892",1.0,"Story",44.10639
"DM-16873",8.0,"Story",337.38
"DM-16872",1.0,"Improvement",2.9375
"DM-16871",0.5,"Story",4.65361
"DM-16869",1.0,"Bug",0.72444
"DM-16868",2.0,"Improvement",21.76972
"DM-16867",4.0,"Story",326.01167
"DM-16862",2.0,"Improvement",65.76722
"DM-16859",4.0,"Improvement",27.23111
"DM-16858",1.0,"Improvement",3.33889
"DM-16856",1.0,"Improvement",0.67361
"DM-16855",1.0,"Improvement",10.325
"DM-16854",1.0,"Bug",4.13667
"DM-16853",0.75,"Bug",1.58778
"DM-16846",5.6,"Story",365.12972
"DM-16844",6.0,"Story",0.00333
"DM-16843",0.25,"Story",0.04278
"DM-16842",6.0,"Story",27.15972
"DM-16837",1.0,"Story",0.085
"DM-16836",0.5,"Story",0.00083
"DM-16831",2.0,"Bug",24.37917
"DM-16830",2.0,"Story",6.88944
"DM-16828",1.0,"Improvement",380.88833
"DM-16827",2.4,"Improvement",604.94861
"DM-16826",1.8,"Improvement",672.89083
"DM-16825",1.0,"Story",0.00417
"DM-16822",4.0,"Story",95.82278
"DM-16821",1.0,"Story",0.00972
"DM-16820",6.0,"Story",860.71944
"DM-16819",2.0,"Story",94.4875
"DM-16816",2.0,"Story",0.06139
"DM-16814",1.0,"Story",24.95306
"DM-16813",2.0,"Story",36.34611
"DM-16811",4.0,"Story",0.09861
"DM-16810",1.0,"Bug",2.65361
"DM-16804",2.0,"Story",0.00222
"DM-16801",2.0,"Story",0.04528
"DM-16797",2.0,"Story",147.64278
"DM-16790",12.0,"Improvement",269.43722
"DM-16788",20.0,"Story",1351.69667
"DM-16785",8.0,"Story",651.22389
"DM-16783",1.6,"Story",164.39778
"DM-16782",10.0,"Story",1010.21444
"DM-16781",6.0,"Story",197.085
"DM-16777",6.0,"Improvement",142.82667
"DM-16776",4.2,"Story",167.43167
"DM-16775",4.2,"Story",238.9825
"DM-16774",12.0,"Story",68.22139
"DM-16772",1.0,"Story",0.01
"DM-16769",20.0,"Story",795.06417
"DM-16767",4.0,"Story",503.3725
"DM-16766",10.0,"Story",506.14417
"DM-16765",4.0,"Story",21.21667
"DM-16756",3.0,"Story",0.075
"DM-16748",4.0,"Story",677.74778
"DM-16743",1.0,"Story",0.26611
"DM-16739",2.0,"Story",26.54806
"DM-16738",1.0,"Story",2.91861
"DM-16735",2.0,"Improvement",1.44361
"DM-16734",2.0,"Story",859.95278
"DM-16732",8.0,"Story",856.22
"DM-16731",4.0,"Bug",0.00278
"DM-16727",1.0,"Story",0.00667
"DM-16726",10.0,"Improvement",1.49222
"DM-16725",11.0,"Story",195.63778
"DM-16712",3.0,"Story",0.67694
"DM-16711",2.0,"Story",119.54139
"DM-16710",10.0,"Story",503.75417
"DM-16707",8.0,"Story",388.65611
"DM-16706",1.0,"Story",0.00333
"DM-16703",1.0,"Story",19.93
"DM-16701",3.0,"Story",266.62333
"DM-16700",2.0,"Story",118.63694
"DM-16699",40.0,"Story",1895.73944
"DM-16697",1.0,"Story",834.73472
"DM-16696",1.0,"Bug",549.84611
"DM-16693",1.0,"Bug",0.03194
"DM-16692",5.6,"Story",1.91083
"DM-16691",2.0,"Story",0.00111
"DM-16690",2.0,"Story",27.00083
"DM-16667",10.0,"Story",168.97278
"DM-16666",6.0,"Story",0.06611
"DM-16661",6.0,"Bug",117.71528
"DM-16660",4.2,"Story",75.70083
"DM-16655",16.0,"Story",863.38361
"DM-16654",0.5,"Story",1.36167
"DM-16651",0.5,"Story",71.34361
"DM-16650",10.0,"Story",261.46278
"DM-16644",1.0,"Story",24.67528
"DM-16642",2.0,"Improvement",5.38111
"DM-16623",7.0,"Story",1055.63222
"DM-16622",7.0,"Story",1055.63639
"DM-16620",5.0,"Story",1675.72167
"DM-16619",5.0,"Story",2538.18
"DM-16613",1.0,"Story",23.30389
"DM-16612",1.0,"Story",0.02444
"DM-16606",4.0,"Bug",146.92472
"DM-16605",4.2,"Story",22.41944
"DM-16603",1.0,"Bug",0.01583
"DM-16599",1.0,"Story",24.78222
"DM-16598",2.0,"Story",1.27722
"DM-16589",1.0,"Story",139.6475
"DM-16563",1.0,"Story",240.53472
"DM-16562",10.0,"Bug",583.20778
"DM-16561",2.0,"Story",2.68417
"DM-16558",3.0,"Bug",23.65083
