"issue_key","storypoints","issuetype","time_in_status"
"XD-2216",3.0,"Story",18.29806
"XD-2214",1.0,"Bug",4.88
"XD-2199",8.0,"Improvement",192.47806
"XD-2198",5.0,"Improvement",88.94222
"XD-2197",5.0,"Improvement",47.74194
"XD-2196",3.0,"Improvement",47.75
"XD-2192",3.0,"Story",17.49306
"XD-2190",1.0,"Bug",15.43639
"XD-2181",1.0,"Story",4.08139
"XD-2180",3.0,"Story",29.01278
"XD-2178",8.0,"Story",82.03
"XD-2177",3.0,"Story",244.00861
"XD-2172",1.0,"Improvement",0.00556
"XD-2170",5.0,"Bug",139.52972
"XD-2169",3.0,"Story",17.9225
"XD-2158",5.0,"Story",78.43917
"XD-2155",1.0,"Story",278.43889
"XD-2151",3.0,"Bug",194.10472
"XD-2148",1.0,"Improvement",1146.60222
"XD-2147",1.0,"Story",73.17556
"XD-2146",1.0,"Story",18.00167
"XD-2145",5.0,"Story",28.10583
"XD-2144",1.0,"Story",28.10583
"XD-2143",1.0,"Story",28.10806
"XD-2140",3.0,"Story",2.36528
"XD-2139",2.0,"Improvement",0.00139
"XD-2130",3.0,"Story",83.35028
"XD-2124",5.0,"Story",100.0675
"XD-2123",3.0,"Story",3.07056
"XD-2122",8.0,"Story",194.80028
"XD-2121",8.0,"Story",808.78389
"XD-2120",5.0,"Story",9.63806
"XD-2119",1.0,"Story",28.105
"XD-2118",5.0,"Story",506.06583
"XD-2114",5.0,"Bug",188.61389
"XD-2113",2.0,"Bug",533.28306
"XD-2112",3.0,"Story",620.64028
"XD-2110",3.0,"Story",28.74083
"XD-2109",3.0,"Bug",117.74472
"XD-2107",3.0,"Story",1326.3525
"XD-2105",5.0,"Story",82.5575
"XD-2103",8.0,"Story",126.69917
"XD-2098",3.0,"Story",578.685
"XD-2097",5.0,"Story",503.02694
"XD-2096",5.0,"Story",49.18111
"XD-2095",2.0,"Story",623.03083
"XD-2094",5.0,"Story",71.00472
"XD-2093",3.0,"Story",503.95778
"XD-2092",2.0,"Improvement",526.56806
"XD-2091",5.0,"Story",2.6125
"XD-2090",1.0,"Story",495.93167
"XD-2085",5.0,"Story",0.12806
"XD-2084",8.0,"Story",0.00111
"XD-2079",2.0,"Story",1110.76222
"XD-2075",1.0,"Bug",72.29917
"XD-2071",2.0,"Improvement",22.84444
"XD-2069",5.0,"Story",50.94667
"XD-2067",3.0,"Improvement",0.32194
"XD-2063",8.0,"Story",111.51
"XD-2061",3.0,"Story",690.45611
"XD-2060",3.0,"Story",244.27639
"XD-2058",4.0,"Story",324.17194
"XD-2047",1.0,"Improvement",507.44194
"XD-2044",2.0,"Story",86.36
"XD-2042",3.0,"Story",4.31361
"XD-2041",8.0,"Improvement",334.87139
"XD-2040",2.0,"Story",0.00167
"XD-2038",2.0,"Bug",2.36306
"XD-2037",1.0,"Improvement",0.38444
"XD-2035",1.0,"Bug",0.0025
"XD-2033",1.0,"Bug",0.00167
"XD-2032",2.0,"Story",0.00583
"XD-2031",1.0,"Story",75.22556
"XD-2030",1.0,"Bug",8.94333
"XD-2029",1.0,"Story",10.34583
"XD-2028",2.0,"Story",18.74833
"XD-2026",5.0,"Story",164.97083
"XD-2025",3.0,"Improvement",21.18611
"XD-2023",1.0,"Improvement",2.98389
"XD-2022",24.0,"Story",289.18167
"XD-2021",1.0,"Bug",68.86639
"XD-2018",3.0,"Bug",3.41528
"XD-2017",2.0,"Improvement",1.33861
"XD-2016",2.0,"Story",8.89889
"XD-2015",2.0,"Bug",458.12972
"XD-2012",1.0,"Story",10.00722
"XD-2011",3.0,"Story",0.00194
"XD-2010",2.0,"Story",1.50556
"XD-2009",1.0,"Story",12.57222
"XD-2008",3.0,"Story",46.45028
"XD-2007",4.0,"Story",25.71583
"XD-2006",2.0,"Improvement",0.085
"XD-2005",3.0,"Bug",0.48472
"XD-2004",12.0,"Bug",387.72528
"XD-2003",5.0,"Story",20.52194
"XD-1999",1.0,"Story",0.18417
"XD-1998",1.0,"Story",21.33833
"XD-1996",3.0,"Bug",70.56194
"XD-1995",4.0,"Bug",66.775
"XD-1994",4.0,"Bug",70.48556
"XD-1993",2.0,"Improvement",0.00194
"XD-1991",4.0,"Story",26.64861
"XD-1990",1.0,"Story",1.27083
"XD-1989",5.0,"Story",2.90083
"XD-1986",1.0,"Bug",12.72722
"XD-1985",5.0,"Story",6.8125
"XD-1984",8.0,"Story",5.39583
"XD-1983",3.0,"Story",26.60583
"XD-1982",7.0,"Story",23.74306
"XD-1980",1.0,"Bug",11.76083
"XD-1979",2.0,"Bug",12.85139
"XD-1978",3.0,"Story",23.02833
"XD-1976",5.0,"Bug",22.03306
"XD-1975",3.0,"Bug",23.05167
"XD-1974",3.0,"Story",17.94417
"XD-1972",3.0,"Improvement",1552.34417
"XD-1970",0.2,"Story",16.48944
"XD-1967",5.0,"Story",0.00083
"XD-1965",3.0,"Story",7.76833
"XD-1964",2.0,"Story",23.47222
"XD-1963",1.0,"Improvement",2.26611
"XD-1962",3.0,"Bug",11.91194
"XD-1961",3.0,"Story",31.68528
"XD-1960",2.0,"Bug",73.40917
"XD-1959",1.0,"Bug",0.33722
"XD-1958",5.0,"Bug",9.29694
"XD-1954",3.0,"Bug",104.38694
"XD-1953",2.0,"Bug",4.40972
"XD-1950",1.0,"Bug",1.30778
"XD-1949",2.0,"Story",38.43778
"XD-1948",1.0,"Story",3.48028
"XD-1944",3.0,"Bug",5.26389
"XD-1943",1.0,"Improvement",10.64222
"XD-1942",3.0,"Story",0.01528
"XD-1941",3.0,"Bug",0.00139
"XD-1940",3.0,"Story",0.68944
"XD-1939",1.0,"Story",0.21083
"XD-1938",2.0,"Story",0.00167
"XD-1937",4.0,"Story",11.85389
"XD-1936",3.0,"Story",0.01556
"XD-1934",1.0,"Improvement",357.95417
"XD-1931",1.0,"Story",3.43972
"XD-1930",1.0,"Improvement",5.64639
"XD-1929",4.0,"Story",3.76167
"XD-1927",2.0,"Story",23.22194
"XD-1920",1.0,"Story",4.32222
"XD-1915",3.0,"Story",73.84833
"XD-1914",4.0,"Bug",6.61861
"XD-1909",2.0,"Story",12.23944
"XD-1908",1.0,"Story",26.50972
"XD-1906",3.0,"Story",65.71444
"XD-1905",1.0,"Story",0.14028
"XD-1901",2.0,"Bug",173.32972
"XD-1900",4.0,"Bug",21.81694
"XD-1899",2.0,"Improvement",22.84167
"XD-1897",3.0,"Improvement",3.24
"XD-1896",3.0,"Story",193.21889
"XD-1895",4.0,"Story",95.25833
"XD-1894",4.0,"Story",87.00972
"XD-1892",2.0,"Story",22.13278
"XD-1891",1.0,"Story",90.60833
"XD-1890",8.0,"Story",95.04694
"XD-1888",1.0,"Improvement",34.8225
"XD-1885",3.0,"Story",0.00194
"XD-1884",2.0,"Story",43.91944
"XD-1881",3.0,"Story",95.2025
"XD-1880",3.0,"Story",176.12
"XD-1879",2.0,"Story",241.63778
"XD-1877",5.0,"Story",71.65583
"XD-1876",2.0,"Story",242.56194
"XD-1873",4.0,"Story",23.16194
"XD-1872",1.0,"Bug",0.41833
"XD-1870",5.0,"Bug",27.46139
"XD-1869",1.0,"Improvement",24.67944
"XD-1864",5.0,"Improvement",192.35611
"XD-1863",5.0,"Story",51.70972
"XD-1861",3.0,"Bug",16.68917
"XD-1858",3.0,"Story",12.51111
"XD-1857",3.0,"Bug",21.11639
"XD-1856",5.0,"Story",5.97417
"XD-1855",1.0,"Story",2.85889
"XD-1854",5.0,"Story",2.62556
"XD-1853",3.0,"Story",0.325
"XD-1851",5.0,"Improvement",0.13833
"XD-1850",3.0,"Bug",0.00722
"XD-1849",4.0,"Story",169.15861
"XD-1848",5.0,"Story",8.48917
"XD-1846",3.0,"Story",16.74278
"XD-1840",8.0,"Improvement",265.01667
"XD-1838",3.0,"Bug",42.30056
"XD-1835",2.0,"Story",28.21361
"XD-1834",2.0,"Story",0.31917
"XD-1833",1.0,"Story",150.94
"XD-1831",2.0,"Improvement",243.22944
"XD-1825",5.0,"Improvement",17.31278
"XD-1824",1.0,"Story",35.91806
"XD-1823",8.0,"Story",164.00389
"XD-1822",5.0,"Story",92.66583
"XD-1819",2.0,"Story",123.28306
"XD-1817",5.0,"Bug",8.48778
"XD-1814",8.0,"Story",193.38944
"XD-1813",1.0,"Story",20.46417
"XD-1812",2.0,"Story",9.66194
"XD-1811",1.0,"Story",712.59333
"XD-1810",5.0,"Bug",2.16528
"XD-1809",3.0,"Story",179.03
"XD-1808",4.0,"Story",44.38611
"XD-1807",3.0,"Story",168.18194
"XD-1806",5.0,"Story",133.30528
"XD-1805",8.0,"Story",258.87194
"XD-1804",5.0,"Story",123.57139
"XD-1799",2.0,"Bug",5.19528
"XD-1795",8.0,"Story",142.17944
"XD-1794",5.0,"Bug",625.92528
"XD-1792",1.0,"Improvement",193.75583
"XD-1791",5.0,"Story",170.56611
"XD-1786",5.0,"Story",99.88194
"XD-1784",5.0,"Story",80.72278
"XD-1782",2.0,"Bug",1.965
"XD-1781",10.0,"Story",343.57444
"XD-1780",10.0,"Improvement",0.55333
"XD-1778",2.0,"Story",5.63583
"XD-1777",20.0,"Story",501.64222
"XD-1775",8.0,"Story",107.40861
"XD-1774",3.0,"Story",10.29611
"XD-1773",1.0,"Story",0.17167
"XD-1772",4.0,"Bug",0.00194
"XD-1771",5.0,"Story",3.27444
"XD-1770",1.0,"Bug",1.51472
"XD-1768",3.0,"Story",191.39861
"XD-1767",3.0,"Story",280.645
"XD-1766",2.0,"Story",1.56556
"XD-1765",1.0,"Story",24.31056
"XD-1764",2.0,"Story",0.91389
"XD-1763",2.0,"Story",16.29361
"XD-1761",4.0,"Story",44.15056
"XD-1760",8.0,"Improvement",336.02778
"XD-1759",5.0,"Bug",17.03833
"XD-1758",2.0,"Bug",193.87944
"XD-1757",2.0,"Bug",4.31611
"XD-1756",3.0,"Story",21.41139
"XD-1755",2.0,"Story",97.57278
"XD-1753",3.0,"Story",54.06222
"XD-1751",8.0,"Story",309.43194
"XD-1750",2.0,"Bug",120.27917
"XD-1749",8.0,"Story",26.33778
"XD-1748",1.0,"Story",113.72806
"XD-1747",4.0,"Story",5.51278
"XD-1745",5.0,"Improvement",336.8
"XD-1742",1.0,"Improvement",18.845
"XD-1741",1.0,"Improvement",6.73083
"XD-1739",2.0,"Bug",25.055
"XD-1737",1.0,"Improvement",31.29
"XD-1735",5.0,"Bug",5.25944
"XD-1733",3.0,"Story",410.92639
"XD-1732",1.0,"Story",0.20389
"XD-1731",3.0,"Story",5.06056
"XD-1730",2.0,"Bug",4.18778
"XD-1729",4.0,"Story",40.00556
"XD-1728",2.0,"Story",47.77694
"XD-1727",3.0,"Story",24.67694
"XD-1726",1.0,"Improvement",2.24528
"XD-1719",1.0,"Bug",18.09444
"XD-1718",3.0,"Story",114.02444
"XD-1715",3.0,"Story",258.43083
"XD-1712",3.0,"Story",33.25222
"XD-1710",5.0,"Story",119.66444
"XD-1709",1.0,"Bug",9.57333
"XD-1708",4.0,"Bug",120.29306
"XD-1707",1.0,"Bug",40.61778
"XD-1705",3.0,"Story",100.90472
"XD-1703",3.0,"Story",4.48611
"XD-1702",1.0,"Story",128.69417
"XD-1700",1.0,"Story",1.9775
"XD-1699",5.0,"Story",0.00111
"XD-1696",8.0,"Story",46.94028
"XD-1695",8.0,"Story",47.17611
"XD-1687",4.0,"Story",98.77944
"XD-1686",1.0,"Story",52.79333
"XD-1685",5.0,"Story",62.2075
"XD-1684",3.0,"Story",192.71889
"XD-1682",8.0,"Story",139.82972
"XD-1680",5.0,"Story",149.99694
"XD-1679",1.0,"Story",0.02722
"XD-1678",5.0,"Story",98.27694
"XD-1677",1.0,"Story",1.04222
"XD-1676",5.0,"Story",157.18278
"XD-1672",5.0,"Story",481.71667
"XD-1671",4.0,"Improvement",0.02
"XD-1670",2.0,"Bug",18.51694
"XD-1666",1.0,"Improvement",1.53
"XD-1664",1.0,"Improvement",67.15361
"XD-1663",2.0,"Improvement",141.39778
"XD-1662",4.0,"Story",302.07611
"XD-1661",2.0,"Story",7.88111
"XD-1660",1.0,"Story",158.16278
"XD-1659",8.0,"Improvement",167.59556
"XD-1658",4.0,"Improvement",315.71917
"XD-1657",4.0,"Improvement",29.94111
"XD-1654",1.0,"Improvement",132.35917
"XD-1653",8.0,"Story",0.00278
"XD-1652",1.0,"Improvement",14.88722
"XD-1651",5.0,"Story",4.99972
"XD-1650",8.0,"Story",26.91333
"XD-1646",3.0,"Story",6.64083
"XD-1644",4.0,"Bug",190.33833
"XD-1642",1.0,"Story",12.83917
"XD-1641",2.0,"Bug",132.93944
"XD-1637",1.0,"Improvement",2.50278
"XD-1636",1.0,"Improvement",4.92944
"XD-1635",2.0,"Bug",17.73917
"XD-1634",1.0,"Story",22.435
"XD-1632",1.0,"Improvement",0.72139
"XD-1631",1.0,"Story",0.99306
"XD-1630",2.0,"Story",2.47278
"XD-1629",3.0,"Story",72.02444
"XD-1628",6.0,"Story",143.59472
"XD-1623",6.0,"Story",169.12333
"XD-1622",8.0,"Story",51.15694
"XD-1620",1.0,"Story",44.61611
"XD-1618",3.0,"Story",76.08083
"XD-1617",6.0,"Story",22.9175
"XD-1616",3.0,"Story",170.5025
"XD-1615",6.0,"Story",74.96972
"XD-1614",1.0,"Bug",47.50139
"XD-1612",3.0,"Improvement",44.05194
"XD-1611",3.0,"Improvement",5.80722
"XD-1600",1.0,"Improvement",69.56056
"XD-1599",3.0,"Story",0.09278
"XD-1598",1.0,"Story",21.20611
"XD-1596",3.0,"Story",3.4075
"XD-1595",3.0,"Improvement",76.24611
"XD-1592",1.0,"Improvement",9.96028
"XD-1591",5.0,"Improvement",50.96889
"XD-1590",2.0,"Improvement",261.26278
"XD-1589",3.0,"Story",212.175
"XD-1587",2.0,"Improvement",306.56056
"XD-1585",8.0,"Bug",0.00472
"XD-1582",3.0,"Bug",0.20694
"XD-1581",2.0,"Bug",0.24611
"XD-1580",4.0,"Bug",4.28083
"XD-1579",4.0,"Story",11.32472
"XD-1577",4.0,"Bug",5.26139
"XD-1576",3.0,"Story",1.91667
"XD-1574",3.0,"Story",4.53944
"XD-1573",4.0,"Story",1.14944
"XD-1571",1.0,"Bug",7.90139
"XD-1569",2.0,"Story",2.14111
"XD-1567",3.0,"Story",18.03111
"XD-1566",3.0,"Improvement",0.00194
"XD-1560",2.0,"Bug",4.12028
"XD-1558",4.0,"Story",60.06028
"XD-1557",3.0,"Bug",0.21778
"XD-1556",3.0,"Bug",0.62583
"XD-1555",2.0,"Story",2.95806
"XD-1550",1.0,"Improvement",3.91694
"XD-1549",10.0,"Improvement",0.36167
"XD-1548",10.0,"Improvement",335.76417
"XD-1547",3.0,"Bug",1.80056
"XD-1546",3.0,"Bug",0.00694
"XD-1545",5.0,"Story",196.68806
"XD-1543",2.0,"Story",4.52028
"XD-1539",4.0,"Story",19.13722
"XD-1538",4.0,"Story",29.19278
"XD-1537",1.0,"Story",46.65333
"XD-1536",4.0,"Improvement",16.94139
"XD-1533",2.0,"Bug",23.32417
"XD-1532",2.0,"Bug",48.20806
"XD-1531",3.0,"Story",240.17222
"XD-1530",3.0,"Bug",3.95833
"XD-1528",3.0,"Story",5.14194
"XD-1527",2.0,"Improvement",15.51333
"XD-1526",3.0,"Bug",0.23444
"XD-1524",1.0,"Story",10.8575
"XD-1523",2.0,"Story",6.45583
"XD-1521",4.0,"Story",0.01222
"XD-1519",3.0,"Story",118.89667
"XD-1518",4.0,"Story",3.79833
"XD-1517",3.0,"Story",91.33222
"XD-1516",1.0,"Improvement",24.44806
"XD-1514",3.0,"Story",90.80583
"XD-1513",2.0,"Story",8.39972
"XD-1512",4.0,"Story",818.98111
"XD-1511",3.0,"Story",126.18889
"XD-1510",1.0,"Story",29.37361
"XD-1509",4.0,"Story",5.10861
"XD-1508",3.0,"Bug",8.66889
"XD-1507",3.0,"Bug",552.42722
"XD-1504",10.0,"Story",1.83694
"XD-1503",10.0,"Improvement",148.16556
"XD-1502",1.0,"Bug",19.07194
"XD-1501",1.0,"Improvement",0.75028
"XD-1500",5.0,"Bug",0.36111
"XD-1499",1.0,"Story",0.34361
"XD-1498",2.0,"Story",169.46472
"XD-1497",3.0,"Story",557.83861
"XD-1496",5.0,"Bug",17.23
"XD-1492",2.0,"Story",87.37972
"XD-1491",2.0,"Story",87.38444
"XD-1490",1.0,"Bug",0.01278
"XD-1489",3.0,"Story",0.07667
"XD-1488",2.0,"Story",0.01417
"XD-1487",2.0,"Story",12.13889
"XD-1486",4.0,"Improvement",0.36694
"XD-1485",4.0,"Story",6.00028
"XD-1484",4.0,"Story",0.14361
"XD-1483",4.0,"Story",5.5625
"XD-1482",5.0,"Story",140.46361
"XD-1481",2.0,"Story",69.10333
"XD-1480",2.0,"Story",0.31111
"XD-1479",2.0,"Story",3.78944
"XD-1477",4.0,"Story",209.9825
"XD-1476",6.0,"Improvement",127.58444
"XD-1475",8.0,"Story",331.11167
"XD-1472",4.0,"Improvement",266.25722
"XD-1471",10.0,"Story",37.11583
"XD-1469",2.0,"Story",3.6675
"XD-1466",2.0,"Story",579.60833
"XD-1463",1.0,"Story",49.835
"XD-1462",3.0,"Story",2.34806
"XD-1461",3.0,"Story",476.78528
"XD-1460",3.0,"Story",13.67889
"XD-1458",2.0,"Story",4.90944
"XD-1456",3.0,"Story",287.95056
"XD-1455",4.0,"Story",164.92056
"XD-1454",2.0,"Story",244.50722
"XD-1452",5.0,"Story",2.57806
"XD-1451",1.0,"Story",127.43444
"XD-1449",2.0,"Story",1.8075
"XD-1448",1.0,"Improvement",21.53722
"XD-1446",8.0,"Story",91.03722
"XD-1441",5.0,"Story",69.73278
"XD-1437",3.0,"Story",2.74389
"XD-1436",5.0,"Story",21.51611
"XD-1435",1.0,"Story",24.40944
"XD-1434",8.0,"Story",98.33694
"XD-1432",3.0,"Story",64.94389
"XD-1431",5.0,"Story",223.87306
"XD-1430",5.0,"Story",1109.6625
"XD-1429",4.0,"Improvement",68.79306
"XD-1428",3.0,"Improvement",272.96556
"XD-1427",2.0,"Story",48.29278
"XD-1425",4.0,"Story",676.11778
"XD-1422",4.0,"Story",144.965
"XD-1421",5.0,"Story",144.96139
"XD-1420",8.0,"Story",29.98694
"XD-1419",4.0,"Story",29.98278
"XD-1418",8.0,"Story",29.98417
"XD-1417",8.0,"Story",175.19222
"XD-1416",8.0,"Story",652.94833
"XD-1413",4.0,"Story",268.64889
"XD-1411",5.0,"Story",46.85694
"XD-1410",5.0,"Story",188.28556
"XD-1406",1.0,"Story",0.02
"XD-1403",10.0,"Story",130.58
"XD-1400",8.0,"Story",472.075
"XD-1399",8.0,"Story",261.96389
"XD-1398",8.0,"Story",261.96028
"XD-1397",4.0,"Story",472.07694
"XD-1396",5.0,"Story",44.33056
"XD-1393",4.0,"Story",171.73056
"XD-1389",5.0,"Bug",2.08583
"XD-1387",5.0,"Story",168.99917
"XD-1386",4.0,"Story",20.67167
"XD-1385",10.0,"Story",407.94306
"XD-1384",8.0,"Bug",461.83194
"XD-1383",5.0,"Story",71.17417
"XD-1379",4.0,"Story",35.71
"XD-1378",3.0,"Story",8.03389
"XD-1377",4.0,"Story",0.28361
"XD-1375",10.0,"Story",272.77778
"XD-1373",5.0,"Bug",0.00139
"XD-1368",8.0,"Story",171.50528
"XD-1365",2.0,"Bug",40.77972
"XD-1364",5.0,"Story",2.03306
"XD-1363",5.0,"Improvement",332.77639
"XD-1362",5.0,"Story",334.36083
"XD-1360",3.0,"Bug",199.58111
"XD-1359",5.0,"Story",287.01361
"XD-1358",2.0,"Improvement",22.01139
"XD-1357",4.0,"Story",27.79778
"XD-1356",3.0,"Bug",119.75444
"XD-1354",5.0,"Story",2.2475
"XD-1352",1.0,"Bug",138.7175
"XD-1351",8.0,"Story",4.20028
"XD-1350",4.0,"Story",180.53972
"XD-1349",3.0,"Story",172.19
"XD-1348",1.0,"Story",17.36639
"XD-1345",4.0,"Story",250.28056
"XD-1344",1.0,"Bug",0.12806
"XD-1343",8.0,"Story",192.68833
"XD-1342",1.0,"Improvement",17.48722
"XD-1341",2.0,"Story",121.53222
"XD-1338",16.0,"Story",380.18611
"XD-1335",1.0,"Story",0.73444
"XD-1334",3.0,"Improvement",25.44194
"XD-1332",5.0,"Story",187.61444
"XD-1331",4.0,"Story",527.43528
"XD-1329",8.0,"Improvement",1078.41028
"XD-1328",8.0,"Story",524.19472
"XD-1327",1.0,"Bug",1.44972
"XD-1325",8.0,"Story",23.04139
"XD-1324",4.0,"Story",141.08611
"XD-1322",5.0,"Story",137.88528
"XD-1321",8.0,"Story",284.46056
"XD-1318",3.0,"Bug",20.11417
"XD-1316",2.0,"Bug",0.89889
"XD-1314",3.0,"Story",45.07472
"XD-1311",3.0,"Story",183.93389
"XD-1310",1.0,"Story",94.42194
"XD-1309",5.0,"Story",265.96167
"XD-1308",4.0,"Story",0.67889
"XD-1306",1.0,"Story",198.94917
"XD-1305",5.0,"Story",19.54083
"XD-1304",3.0,"Story",64.23056
"XD-1303",3.0,"Story",64.24
"XD-1300",3.0,"Story",503.79222
"XD-1296",2.0,"Story",435.51139
"XD-1295",3.0,"Story",99.49972
"XD-1294",1.0,"Story",115.89583
"XD-1293",3.0,"Story",70.9375
"XD-1291",2.0,"Story",596.70639
"XD-1287",4.0,"Story",185.99667
"XD-1285",4.0,"Story",3.78194
"XD-1281",6.0,"Story",26.0825
"XD-1277",4.0,"Story",26.06528
"XD-1276",8.0,"Story",10.86972
"XD-1274",1.0,"Story",2.215
"XD-1272",4.0,"Story",0.39694
"XD-1271",3.0,"Story",1245.02722
"XD-1268",4.0,"Story",2.70056
"XD-1266",3.0,"Bug",4.82444
"XD-1263",5.0,"Story",0.01694
"XD-1262",3.0,"Improvement",72.82306
"XD-1255",5.0,"Story",193.74611
"XD-1254",2.0,"Improvement",3.64139
"XD-1251",4.0,"Story",74.25333
"XD-1250",5.0,"Improvement",26.44111
"XD-1249",5.0,"Improvement",92.55889
"XD-1248",2.0,"Improvement",1.63861
"XD-1247",1.0,"Improvement",1.63833
"XD-1246",3.0,"Improvement",141.93806
"XD-1245",5.0,"Story",620.26972
"XD-1244",8.0,"Story",200.80444
"XD-1243",5.0,"Story",173.1525
"XD-1242",6.0,"Story",15.35333
"XD-1239",2.0,"Story",7.06583
"XD-1238",8.0,"Story",464.50583
"XD-1236",5.0,"Story",152.07167
"XD-1235",5.0,"Story",0.02306
"XD-1231",6.0,"Story",232.28611
"XD-1230",5.0,"Story",171.71139
"XD-1229",8.0,"Story",483.46389
"XD-1228",8.0,"Story",647.19333
"XD-1227",6.0,"Story",288.27389
"XD-1225",4.0,"Story",1.93444
"XD-1224",3.0,"Story",123.83972
"XD-1223",5.0,"Story",307.24611
"XD-1222",1.0,"Story",25.07944
"XD-1221",2.0,"Story",25.40389
"XD-1220",5.0,"Story",22.03889
"XD-1216",2.0,"Bug",2.55222
"XD-1215",5.0,"Story",351.17444
"XD-1214",3.0,"Story",0.00056
"XD-1213",4.0,"Story",7.52611
"XD-1211",1.0,"Story",0.3175
"XD-1210",2.0,"Bug",0.40694
"XD-1209",4.0,"Story",151.585
"XD-1208",5.0,"Story",213.57889
"XD-1207",4.0,"Bug",2.98389
"XD-1205",3.0,"Story",24.8175
"XD-1204",3.0,"Story",31.12889
"XD-1203",2.0,"Bug",12.81806
"XD-1202",1.0,"Story",18.83194
"XD-1200",5.0,"Story",41.97028
"XD-1199",3.0,"Story",21.0775
"XD-1196",5.0,"Story",50.78333
"XD-1194",2.0,"Story",50.63222
"XD-1193",1.0,"Story",1.14417
"XD-1191",3.0,"Bug",94.10111
"XD-1190",5.0,"Story",1824.24194
"XD-1188",2.0,"Bug",261.20472
"XD-1187",3.0,"Story",383.93639
"XD-1186",3.0,"Bug",126.18556
"XD-1185",1.0,"Improvement",0.55194
"XD-1184",2.0,"Story",301.96278
"XD-1183",1.0,"Bug",275.76778
"XD-1182",3.0,"Story",46.46333
"XD-1179",5.0,"Bug",0.01861
"XD-1178",3.0,"Story",382.42333
"XD-1176",1.0,"Story",1.46333
"XD-1174",2.0,"Story",352.00861
"XD-1173",3.0,"Bug",148.85
"XD-1172",4.0,"Story",380.72944
"XD-1171",3.0,"Story",25.86056
"XD-1170",2.0,"Bug",25.63611
"XD-1169",1.0,"Bug",0.005
"XD-1166",3.0,"Story",24.15472
"XD-1164",1.0,"Story",1.23083
"XD-1161",3.0,"Bug",50.62806
"XD-1159",5.0,"Improvement",17.28
"XD-1158",3.0,"Story",442.4425
"XD-1156",2.0,"Story",19.42889
"XD-1155",3.0,"Bug",20.62417
"XD-1153",3.0,"Story",24.20278
"XD-1151",8.0,"Story",214.54417
"XD-1150",1.0,"Story",5.46194
"XD-1148",2.0,"Story",0.34139
"XD-1146",16.0,"Story",0.00722
"XD-1144",10.0,"Story",47.86472
"XD-1140",16.0,"Story",575.85611
"XD-1139",3.0,"Story",575.85806
"XD-1136",3.0,"Bug",2.73167
"XD-1135",1.0,"Story",0.00389
"XD-1134",1.0,"Story",58.66
"XD-1133",2.0,"Story",21.43694
"XD-1132",2.0,"Improvement",21.15583
"XD-1131",4.0,"Improvement",90.90333
"XD-1130",5.0,"Story",239.06
"XD-1129",2.0,"Story",0.02694
"XD-1128",1.0,"Story",0.00139
"XD-1127",20.0,"Story",0.00972
"XD-1123",5.0,"Story",28.42194
"XD-1122",2.0,"Story",71.54778
"XD-1120",8.0,"Story",349.04889
"XD-1119",3.0,"Story",238.13611
"XD-1118",5.0,"Story",23.16194
"XD-1117",1.0,"Story",23.15583
"XD-1116",2.0,"Story",0.11944
"XD-1110",2.0,"Story",85.395
"XD-1109",2.0,"Story",11.77111
"XD-1108",2.0,"Story",2087.60833
"XD-1107",1.0,"Story",7.42028
"XD-1106",6.0,"Improvement",141.02889
"XD-1105",3.0,"Story",100.75
"XD-1104",5.0,"Story",1.48528
"XD-1103",5.0,"Bug",240.05972
"XD-1102",8.0,"Story",9.77611
"XD-1101",8.0,"Improvement",36.62528
"XD-1100",4.0,"Improvement",36.62472
"XD-1096",3.0,"Story",157.56083
"XD-1095",2.0,"Improvement",119.70361
"XD-1094",2.0,"Improvement",521.62667
"XD-1093",2.0,"Improvement",69.95167
"XD-1092",2.0,"Improvement",139.06194
"XD-1091",2.0,"Improvement",493.24944
"XD-1090",2.0,"Improvement",265.97944
"XD-1089",2.0,"Improvement",265.25611
"XD-1088",4.0,"Improvement",488.02
"XD-1087",3.0,"Improvement",1012.14056
"XD-1086",3.0,"Improvement",122.97417
"XD-1085",3.0,"Improvement",204.44861
"XD-1084",4.0,"Improvement",31.14056
"XD-1083",4.0,"Improvement",120.04722
"XD-1082",2.0,"Improvement",121.48833
"XD-1081",1.0,"Story",166.27806
"XD-1079",1.0,"Story",11.16139
"XD-1077",40.0,"Story",4898.66861
"XD-1073",1.0,"Story",0.9725
"XD-1072",1.0,"Improvement",8.60444
"XD-1071",6.0,"Bug",315.26528
"XD-1070",4.0,"Bug",289.63111
"XD-1068",2.0,"Story",0.75222
"XD-1067",3.0,"Improvement",507.88917
"XD-1066",5.0,"Bug",8.59861
"XD-1065",2.0,"Bug",23.43583
"XD-1064",4.0,"Story",6.54389
"XD-1063",2.0,"Story",0.00222
"XD-1061",2.0,"Story",0.00806
"XD-1060",1.0,"Story",42.74389
"XD-1059",2.0,"Bug",37.07667
"XD-1058",2.0,"Story",30.19806
"XD-1053",3.0,"Improvement",95.88389
"XD-1051",1.0,"Story",2.36583
"XD-1049",3.0,"Story",4.49806
"XD-1047",5.0,"Improvement",586.88417
"XD-1044",8.0,"Story",219.45139
"XD-1042",3.0,"Story",239.37556
"XD-1041",3.0,"Story",97.53028
"XD-1040",2.0,"Story",0.16639
"XD-1039",5.0,"Story",29.43583
"XD-1037",15.0,"Story",217.85222
"XD-1036",10.0,"Story",101.32389
