"issue_key","storypoints","issuetype","time_in_status"
"USERGRID-670",5.0,"Bug",4.8475
"USERGRID-669",1.0,"Story",158.22194
"USERGRID-652",5.0,"Story",147.92083
"USERGRID-645",3.0,"Story",2951.9075
"USERGRID-644",2.0,"Bug",13.94806
"USERGRID-643",3.0,"Story",157.49
"USERGRID-641",3.0,"Story",184.06444
"USERGRID-640",3.0,"Bug",25.48028
"USERGRID-636",2.0,"Bug",0.00167
"USERGRID-635",2.0,"Bug",0.00222
"USERGRID-632",1.0,"Bug",0.64444
"USERGRID-631",2.0,"Bug",0.00222
"USERGRID-629",2.0,"Bug",0.07139
"USERGRID-628",1.0,"Bug",96.13944
"USERGRID-623",2.0,"Bug",0.0175
"USERGRID-622",2.0,"Bug",3.585
"USERGRID-621",2.0,"Bug",5.35528
"USERGRID-614",3.0,"Story",108.73111
"USERGRID-613",1.0,"Bug",21.65194
"USERGRID-612",3.0,"Bug",0.0075
"USERGRID-609",2.0,"Story",143.71806
"USERGRID-608",2.0,"Story",738.85056
"USERGRID-607",1.0,"Story",127.98917
"USERGRID-602",2.0,"Story",27.62972
"USERGRID-601",3.0,"Story",27.62528
"USERGRID-596",1.0,"Story",0.2875
"USERGRID-593",5.0,"Story",145.2675
"USERGRID-589",3.0,"Story",237.49306
"USERGRID-588",3.0,"Story",0.00472
"USERGRID-587",1.0,"Bug",194.10056
"USERGRID-586",3.0,"Story",143.77306
"USERGRID-585",3.0,"Story",0.0025
"USERGRID-584",1.0,"Bug",30.06222
"USERGRID-582",3.0,"Bug",16.98083
"USERGRID-581",3.0,"Story",17.91111
"USERGRID-579",3.0,"Bug",523.01806
"USERGRID-578",3.0,"Bug",101.93861
"USERGRID-572",1.0,"Story",315.13889
"USERGRID-568",3.0,"Story",43.10556
"USERGRID-560",3.0,"Story",1.33472
"USERGRID-556",1.0,"Story",0.66167
"USERGRID-555",3.0,"Story",0.00278
"USERGRID-550",1.0,"Story",24.76417
"USERGRID-549",1.0,"Story",16.01583
"USERGRID-548",5.0,"Story",0.52611
"USERGRID-546",3.0,"Bug",0.00972
"USERGRID-545",3.0,"Story",139.35083
"USERGRID-543",3.0,"Story",145.94639
"USERGRID-541",5.0,"Story",129.49417
"USERGRID-539",3.0,"Bug",72.7925
"USERGRID-538",1.0,"Story",18.74389
"USERGRID-536",2.0,"Story",351.87222
"USERGRID-535",3.0,"Story",5.29528
"USERGRID-527",3.0,"Story",337.57889
"USERGRID-521",1.0,"Story",22.35611
"USERGRID-519",3.0,"Bug",22.39028
"USERGRID-518",1.0,"Bug",190.21083
"USERGRID-515",1.0,"Bug",190.19778
"USERGRID-511",3.0,"Bug",0.00417
"USERGRID-509",5.0,"Story",154.6925
"USERGRID-505",5.0,"Bug",52.15944
"USERGRID-502",2.0,"Story",1.97778
"USERGRID-501",8.0,"Story",169.13278
"USERGRID-494",1.0,"Bug",110.83167
"USERGRID-491",3.0,"Bug",476.56278
"USERGRID-490",1.0,"Story",3.74139
"USERGRID-486",5.0,"Story",23.00778
"USERGRID-479",3.0,"Story",0.00194
"USERGRID-478",3.0,"Story",81.13556
"USERGRID-466",5.0,"Bug",44.17694
"USERGRID-465",1.0,"Story",2.42972
"USERGRID-461",5.0,"Bug",25.35778
"USERGRID-454",5.0,"Story",104.15056
"USERGRID-451",3.0,"Story",13.8225
"USERGRID-448",3.0,"Bug",483.97722
"USERGRID-447",1.0,"Story",1037.55472
"USERGRID-439",3.0,"Bug",0.00139
"USERGRID-432",3.0,"Story",163.04667
"USERGRID-418",5.0,"Story",58.5475
"USERGRID-416",3.0,"Story",67.75861
"USERGRID-415",1.0,"Bug",0.00389
"USERGRID-412",5.0,"Story",27.48667
"USERGRID-409",3.0,"Story",1222.64806
"USERGRID-405",1.0,"Story",360.97167
"USERGRID-396",3.0,"Story",143.74778
"USERGRID-395",5.0,"Story",210.84917
"USERGRID-393",3.0,"Story",214.25722
"USERGRID-388",3.0,"Story",48.97917
"USERGRID-361",2.0,"Story",1094.46139
"USERGRID-360",2.0,"Story",481.80028
"USERGRID-348",3.0,"Story",23.95694
"USERGRID-347",3.0,"Bug",70.72778
"USERGRID-345",1.0,"Bug",0.155
"USERGRID-342",1.0,"Bug",49.18917
"USERGRID-340",1.0,"Bug",49.17222
"USERGRID-336",1.0,"Bug",49.16333
"USERGRID-335",2.0,"Bug",1571.57667
"USERGRID-333",3.0,"Bug",674.53056
"USERGRID-280",3.0,"Story",1255.55139
"USERGRID-273",8.0,"Story",1868.66139
"USERGRID-216",2.0,"Story",272.81389
