"issue_key","storypoints","issuetype","time_in_status"
"TISTUD-6681",5.0,"Bug",23.76194
"TISTUD-6680",8.0,"Bug",29.77889
"TISTUD-6677",5.0,"Bug",22.91667
"TISTUD-6674",5.0,"Bug",35.72917
"TISTUD-6672",8.0,"Bug",2.01222
"TISTUD-6671",2.0,"Bug",3.6775
"TISTUD-6668",3.0,"Improvement",6.12306
"TISTUD-6663",5.0,"Improvement",21.13778
"TISTUD-6662",8.0,"New Feature",21.9125
"TISTUD-6657",2.0,"Bug",0.04861
"TISTUD-6656",8.0,"Improvement",1.01111
"TISTUD-6655",8.0,"Bug",0.59639
"TISTUD-6654",8.0,"Bug",721.48417
"TISTUD-6647",5.0,"Bug",24.05444
"TISTUD-6646",5.0,"Bug",0.92583
"TISTUD-6645",5.0,"Bug",1.72
"TISTUD-6644",8.0,"Bug",20.35028
"TISTUD-6642",8.0,"Bug",4.19833
"TISTUD-6641",5.0,"Bug",15.59861
"TISTUD-6637",3.0,"Bug",0.78194
"TISTUD-6635",5.0,"Bug",0.50306
"TISTUD-6625",5.0,"Bug",1.79833
"TISTUD-6623",3.0,"Bug",2.8475
"TISTUD-6618",5.0,"Bug",0.505
"TISTUD-6616",5.0,"Bug",19.59611
"TISTUD-6615",3.0,"Bug",0.08111
"TISTUD-6607",5.0,"Bug",96.01889
"TISTUD-6606",5.0,"Bug",10.43139
"TISTUD-6603",5.0,"Bug",2.58
"TISTUD-6601",8.0,"Improvement",0.33778
"TISTUD-6595",8.0,"Improvement",3.28806
"TISTUD-6594",3.0,"Bug",1.47194
"TISTUD-6593",5.0,"Bug",0.17667
"TISTUD-6592",5.0,"Bug",22.2675
"TISTUD-6591",8.0,"Improvement",24.03194
"TISTUD-6590",2.0,"Improvement",0.14778
"TISTUD-6584",5.0,"Bug",44.295
"TISTUD-6582",8.0,"Improvement",23.37944
"TISTUD-6581",8.0,"Improvement",1.17528
"TISTUD-6580",5.0,"Improvement",3.28
"TISTUD-6579",5.0,"Improvement",69.25056
"TISTUD-6578",5.0,"Improvement",4.29417
"TISTUD-6577",5.0,"Bug",3.04083
"TISTUD-6576",5.0,"Bug",3.30417
"TISTUD-6574",3.0,"Bug",21.13722
"TISTUD-6561",5.0,"Bug",2.77333
"TISTUD-6558",3.0,"Bug",1.70667
"TISTUD-6556",5.0,"Bug",3.14222
"TISTUD-6552",8.0,"Improvement",124.80333
"TISTUD-6549",3.0,"Bug",24.86028
"TISTUD-6548",5.0,"Bug",1.50111
"TISTUD-6543",3.0,"Bug",0.13583
"TISTUD-6542",8.0,"Bug",17.76028
"TISTUD-6541",9.0,"Bug",104.58306
"TISTUD-6539",5.0,"Story",0.57139
"TISTUD-6538",5.0,"Story",0.57444
"TISTUD-6537",8.0,"Story",0.56778
"TISTUD-6528",5.0,"Bug",5.05139
"TISTUD-6526",5.0,"Bug",19.81833
"TISTUD-6524",5.0,"Bug",2.6275
"TISTUD-6523",3.0,"Bug",1.38583
"TISTUD-6521",5.0,"Bug",28.85111
"TISTUD-6517",8.0,"Bug",21.67056
"TISTUD-6516",8.0,"Bug",0.46139
"TISTUD-6514",8.0,"Improvement",0.00611
"TISTUD-6510",3.0,"Bug",0.52528
"TISTUD-6508",3.0,"Bug",1.27278
"TISTUD-6507",5.0,"Improvement",1.50417
"TISTUD-6504",5.0,"Bug",0.10083
"TISTUD-6503",3.0,"Bug",5.61222
"TISTUD-6501",3.0,"Improvement",2.04139
"TISTUD-6498",3.0,"Bug",1.51778
"TISTUD-6495",8.0,"Bug",63.92917
"TISTUD-6492",5.0,"Bug",1.57417
"TISTUD-6490",5.0,"Bug",2.02639
"TISTUD-6458",5.0,"Bug",7.92917
"TISTUD-6457",5.0,"Story",1.25944
"TISTUD-6456",5.0,"Story",3.45444
"TISTUD-6455",5.0,"Story",2.94083
"TISTUD-6454",5.0,"Bug",1.74167
"TISTUD-6451",5.0,"Bug",48.86889
"TISTUD-6449",5.0,"Bug",7.6925
"TISTUD-6442",5.0,"Story",3.33139
"TISTUD-6437",5.0,"Story",0.575
"TISTUD-6436",3.0,"Story",0.08722
"TISTUD-6435",2.0,"Story",3.37917
"TISTUD-6434",3.0,"Story",3.15361
"TISTUD-6432",5.0,"Bug",19.75722
"TISTUD-6427",5.0,"Bug",5.58306
"TISTUD-6423",5.0,"Story",0.11028
"TISTUD-6422",8.0,"Story",20.91111
"TISTUD-6421",3.0,"Bug",0.67333
"TISTUD-6420",5.0,"Bug",0.15222
"TISTUD-6410",5.0,"Improvement",75.35028
"TISTUD-6407",8.0,"Bug",26.40472
"TISTUD-6403",5.0,"Bug",0.45583
"TISTUD-6402",3.0,"Bug",27.5775
"TISTUD-6399",3.0,"Bug",0.33639
"TISTUD-6386",5.0,"Story",2.95361
"TISTUD-6358",3.0,"Bug",2.58611
"TISTUD-6352",3.0,"Bug",0.10472
"TISTUD-6338",3.0,"Improvement",5.08528
"TISTUD-6337",5.0,"Bug",1.08167
"TISTUD-6336",3.0,"Bug",5.08778
"TISTUD-6330",8.0,"New Feature",161.3425
"TISTUD-6323",8.0,"Improvement",9.30778
"TISTUD-6315",5.0,"Bug",5.56694
"TISTUD-6310",5.0,"Bug",1.72333
"TISTUD-6308",5.0,"Bug",5.39056
"TISTUD-6307",5.0,"Improvement",27.51889
"TISTUD-6304",5.0,"Bug",3.02528
"TISTUD-6303",8.0,"Bug",26.50833
"TISTUD-6299",8.0,"Story",22.66389
"TISTUD-6297",3.0,"Improvement",4.14028
"TISTUD-6296",5.0,"Improvement",117.81056
"TISTUD-6295",5.0,"Improvement",25.00194
"TISTUD-6294",5.0,"Improvement",44.16194
"TISTUD-6293",3.0,"Bug",4.44778
"TISTUD-6292",8.0,"Story",235.06833
"TISTUD-6291",8.0,"Bug",0.84972
"TISTUD-6290",5.0,"Story",28.44611
"TISTUD-6281",8.0,"Story",45.535
"TISTUD-6280",5.0,"Bug",6.34028
"TISTUD-6275",3.0,"Bug",0.00667
"TISTUD-6273",2.0,"Story",2.97444
"TISTUD-6272",5.0,"Story",0.30611
"TISTUD-6271",8.0,"Story",531.19861
"TISTUD-6270",5.0,"Story",6.67222
"TISTUD-6265",5.0,"Bug",0.64583
"TISTUD-6263",8.0,"Story",3.04306
"TISTUD-6261",5.0,"Bug",1.69889
"TISTUD-6256",5.0,"Bug",17.405
"TISTUD-6251",3.0,"Bug",24.21944
"TISTUD-6250",5.0,"Bug",12.62667
"TISTUD-6241",8.0,"Story",66.26417
"TISTUD-6240",8.0,"Story",26.13194
"TISTUD-6239",8.0,"Story",5.13889
"TISTUD-6237",3.0,"Bug",15.25278
"TISTUD-6236",5.0,"Story",2.48417
"TISTUD-6235",5.0,"Story",4.30306
"TISTUD-6234",5.0,"Story",3.19167
"TISTUD-6220",3.0,"Story",2.42028
"TISTUD-6219",3.0,"Story",4.02917
"TISTUD-6218",8.0,"Story",2.62056
"TISTUD-6213",8.0,"Bug",49.30167
"TISTUD-6209",8.0,"Improvement",48.82333
"TISTUD-6205",13.0,"Story",49.01333
"TISTUD-6201",8.0,"Story",70.8875
"TISTUD-6200",8.0,"Story",26.96333
"TISTUD-6199",8.0,"Story",385.11222
"TISTUD-6198",3.0,"Bug",1.04083
"TISTUD-6196",5.0,"Bug",5.27306
"TISTUD-6194",5.0,"Improvement",16.37556
"TISTUD-6190",8.0,"Bug",71.15444
"TISTUD-6187",8.0,"Improvement",20.65778
"TISTUD-6183",3.0,"Bug",0.03194
"TISTUD-6182",8.0,"Improvement",27.0925
"TISTUD-6181",8.0,"Bug",307.74361
"TISTUD-6162",8.0,"Improvement",117.72611
"TISTUD-6155",5.0,"Bug",0.69417
"TISTUD-6153",5.0,"Bug",0.77972
"TISTUD-6148",2.0,"Improvement",0.06806
"TISTUD-6144",5.0,"Bug",0.53639
"TISTUD-6142",3.0,"New Feature",173.08556
"TISTUD-6137",5.0,"Bug",96.02194
"TISTUD-6129",8.0,"Improvement",137.31
"TISTUD-6125",8.0,"Improvement",23.315
"TISTUD-6124",5.0,"Improvement",1.27556
"TISTUD-6123",5.0,"Improvement",1.84444
"TISTUD-6122",3.0,"Improvement",91.21083
"TISTUD-6116",8.0,"Improvement",19.54667
"TISTUD-6113",8.0,"Bug",23.49917
"TISTUD-6109",5.0,"Bug",0.5775
"TISTUD-6108",3.0,"Story",2.02694
"TISTUD-6106",8.0,"Improvement",48.69944
"TISTUD-6105",8.0,"Improvement",67.60556
"TISTUD-6102",5.0,"Bug",23.61667
"TISTUD-6094",5.0,"Bug",0.60111
"TISTUD-6084",5.0,"Improvement",0.76833
"TISTUD-6077",5.0,"Improvement",142.16806
"TISTUD-6076",3.0,"Bug",16.58361
"TISTUD-6038",5.0,"Improvement",7.31778
"TISTUD-6037",5.0,"Bug",7.95806
"TISTUD-6031",5.0,"Bug",1.99306
"TISTUD-6029",3.0,"Improvement",61.79167
"TISTUD-6018",5.0,"Bug",0.53583
"TISTUD-6016",5.0,"Bug",1.60167
"TISTUD-6010",5.0,"Bug",1.66611
"TISTUD-6009",5.0,"Bug",19.64333
"TISTUD-6006",5.0,"Bug",2.46444
"TISTUD-5991",5.0,"Bug",1.21861
"TISTUD-5987",3.0,"Bug",2.33028
"TISTUD-5986",5.0,"Improvement",4.99722
"TISTUD-5981",3.0,"Bug",1.09944
"TISTUD-5977",5.0,"Bug",21.70972
"TISTUD-5970",5.0,"Bug",0.34389
"TISTUD-5969",5.0,"Bug",1.24139
"TISTUD-5966",5.0,"Bug",0.14444
"TISTUD-5960",3.0,"Bug",0.57167
"TISTUD-5958",5.0,"Bug",645.89833
"TISTUD-5956",5.0,"Bug",1.56278
"TISTUD-5953",8.0,"Improvement",214.27583
"TISTUD-5943",3.0,"Improvement",3.9775
"TISTUD-5937",8.0,"Bug",22.18361
"TISTUD-5935",3.0,"Bug",3.34361
"TISTUD-5928",3.0,"Bug",0.49472
"TISTUD-5923",5.0,"Bug",0.35167
"TISTUD-5919",3.0,"Bug",0.46333
"TISTUD-5918",3.0,"Improvement",5.76139
"TISTUD-5916",2.0,"Improvement",0.11417
"TISTUD-5914",8.0,"Improvement",42.85139
"TISTUD-5913",8.0,"Improvement",506.83
"TISTUD-5912",5.0,"Bug",20.56722
"TISTUD-5897",8.0,"Story",317.75667
"TISTUD-5895",3.0,"Bug",0.1325
"TISTUD-5892",3.0,"Bug",1.86583
"TISTUD-5887",3.0,"Bug",0.08056
"TISTUD-5886",8.0,"New Feature",47.07972
"TISTUD-5875",3.0,"Improvement",2.00861
"TISTUD-5874",2.0,"Story",78.68472
"TISTUD-5873",3.0,"Bug",0.075
"TISTUD-5872",5.0,"Bug",0.59444
"TISTUD-5869",5.0,"Bug",1.84722
"TISTUD-5868",3.0,"Bug",2.33083
"TISTUD-5855",5.0,"Bug",2.62806
"TISTUD-5853",5.0,"Bug",0.97639
"TISTUD-5849",8.0,"Bug",163.99694
"TISTUD-5847",5.0,"Bug",0.17556
"TISTUD-5846",3.0,"Bug",0.04472
"TISTUD-5844",3.0,"Story",1.06278
"TISTUD-5843",5.0,"Bug",4.80278
"TISTUD-5841",5.0,"Bug",2.18417
"TISTUD-5838",3.0,"Bug",4.88972
"TISTUD-5834",8.0,"Improvement",71.29889
"TISTUD-5833",5.0,"Improvement",25.77611
"TISTUD-5832",5.0,"Bug",2.26528
"TISTUD-5827",5.0,"Bug",4.66083
"TISTUD-5825",3.0,"Bug",0.1225
"TISTUD-5824",5.0,"Bug",8.92778
"TISTUD-5823",8.0,"Bug",190.15278
"TISTUD-5822",5.0,"Improvement",3.12694
"TISTUD-5821",5.0,"Bug",3.88722
"TISTUD-5816",3.0,"Bug",0.13
"TISTUD-5814",5.0,"Bug",4.085
"TISTUD-5812",3.0,"Bug",23.85
"TISTUD-5811",5.0,"Bug",6.09583
"TISTUD-5810",3.0,"Improvement",20.49361
"TISTUD-5808",3.0,"Bug",0.30528
"TISTUD-5807",5.0,"Bug",1.26444
"TISTUD-5797",3.0,"Bug",0.19722
"TISTUD-5796",3.0,"Bug",0.1575
"TISTUD-5793",5.0,"Bug",0.60972
"TISTUD-5790",5.0,"Bug",2.82194
"TISTUD-5785",3.0,"Improvement",71.28694
"TISTUD-5784",5.0,"Bug",129.12444
"TISTUD-5781",3.0,"Bug",0.13
"TISTUD-5780",5.0,"Bug",0.39194
"TISTUD-5779",3.0,"Bug",0.12722
"TISTUD-5778",5.0,"Bug",5.32222
"TISTUD-5777",3.0,"Bug",0.11806
"TISTUD-5776",3.0,"Bug",0.80583
"TISTUD-5775",5.0,"Bug",23.25417
"TISTUD-5774",8.0,"Bug",20.06417
"TISTUD-5770",3.0,"Bug",1.84278
"TISTUD-5769",3.0,"Improvement",2.7925
"TISTUD-5768",3.0,"Bug",0.43694
"TISTUD-5767",3.0,"Bug",0.36
"TISTUD-5765",5.0,"Story",1.82222
"TISTUD-5761",5.0,"Bug",0.75722
"TISTUD-5759",5.0,"Bug",24.13389
"TISTUD-5754",5.0,"Bug",5.10833
"TISTUD-5752",5.0,"Bug",3.52944
"TISTUD-5749",5.0,"Bug",617.33472
"TISTUD-5747",3.0,"Bug",1.70722
"TISTUD-5742",3.0,"Bug",0.62472
"TISTUD-5732",3.0,"Improvement",0.79222
"TISTUD-5731",3.0,"Bug",1.1725
"TISTUD-5722",3.0,"Bug",0.64722
"TISTUD-5716",5.0,"Bug",0.49611
"TISTUD-5715",3.0,"Bug",4.06056
"TISTUD-5710",5.0,"Bug",0.03417
"TISTUD-5706",3.0,"Bug",0.11639
"TISTUD-5705",5.0,"Bug",0.36056
"TISTUD-5697",5.0,"Bug",1.49639
"TISTUD-5694",3.0,"Bug",1.89806
"TISTUD-5693",5.0,"Bug",0.40583
"TISTUD-5692",3.0,"Bug",0.05528
"TISTUD-5691",5.0,"Improvement",5.07222
"TISTUD-5690",5.0,"Bug",2.23972
"TISTUD-5689",5.0,"Bug",0.02972
"TISTUD-5687",5.0,"Bug",1.75306
"TISTUD-5681",3.0,"Bug",0.30139
"TISTUD-5677",3.0,"Bug",3.0975
"TISTUD-5675",3.0,"Bug",0.35528
"TISTUD-5673",5.0,"Bug",1.98861
"TISTUD-5666",13.0,"Improvement",75.88833
"TISTUD-5665",8.0,"Story",5.47972
"TISTUD-5664",5.0,"Improvement",20.45111
"TISTUD-5663",5.0,"Improvement",28.96722
"TISTUD-5662",3.0,"Bug",18.26056
"TISTUD-5661",5.0,"Bug",2.29306
"TISTUD-5660",5.0,"Improvement",0.61028
"TISTUD-5659",8.0,"Bug",1.07139
"TISTUD-5657",3.0,"Bug",0.43194
"TISTUD-5650",3.0,"Bug",0.63028
"TISTUD-5649",2.0,"Bug",0.88972
"TISTUD-5648",8.0,"Improvement",46.6225
"TISTUD-5644",8.0,"Bug",5.32972
"TISTUD-5643",3.0,"Bug",0.03083
"TISTUD-5641",3.0,"Bug",0.03694
"TISTUD-5636",5.0,"Bug",15.93444
"TISTUD-5635",3.0,"Bug",4.13194
"TISTUD-5634",5.0,"Bug",25.90556
"TISTUD-5632",5.0,"Bug",0.87667
"TISTUD-5631",5.0,"Improvement",0.97389
"TISTUD-5629",8.0,"Story",7.08806
"TISTUD-5623",5.0,"Bug",0.63917
"TISTUD-5622",5.0,"Improvement",1.67333
"TISTUD-5621",3.0,"Bug",0.0375
"TISTUD-5614",5.0,"Bug",1.30417
"TISTUD-5611",3.0,"Bug",2.15944
"TISTUD-5610",3.0,"Improvement",47.035
"TISTUD-5605",5.0,"Improvement",1.345
"TISTUD-5603",3.0,"Bug",0.18417
"TISTUD-5594",13.0,"Bug",8.07861
"TISTUD-5585",3.0,"Bug",0.31472
"TISTUD-5582",3.0,"Bug",6.39528
"TISTUD-5579",5.0,"Improvement",26.12972
"TISTUD-5578",3.0,"Story",3.01556
"TISTUD-5577",8.0,"Story",46.42944
"TISTUD-5576",3.0,"Bug",6.51167
"TISTUD-5575",3.0,"Bug",0.96556
"TISTUD-5571",8.0,"Story",31.49611
"TISTUD-5570",8.0,"Story",85.18806
"TISTUD-5565",8.0,"Bug",0.42333
"TISTUD-5563",5.0,"Bug",3.39333
"TISTUD-5562",5.0,"Bug",92.95333
"TISTUD-5558",3.0,"Bug",0.22111
"TISTUD-5557",3.0,"Bug",70.53028
"TISTUD-5556",3.0,"Story",0.35306
"TISTUD-5551",3.0,"Bug",0.1225
"TISTUD-5545",3.0,"Story",20.57833
"TISTUD-5544",8.0,"Story",49.91528
"TISTUD-5543",5.0,"Story",48.35333
"TISTUD-5542",5.0,"Story",65.43694
"TISTUD-5541",8.0,"Story",15.11111
"TISTUD-5539",3.0,"Story",0.35639
"TISTUD-5531",5.0,"Bug",3.13806
"TISTUD-5527",5.0,"Bug",7.83972
"TISTUD-5523",8.0,"Improvement",78.37028
"TISTUD-5514",8.0,"Bug",309.09944
"TISTUD-5513",5.0,"Bug",0.38444
"TISTUD-5510",5.0,"Bug",1.62389
"TISTUD-5504",5.0,"Bug",73.03917
"TISTUD-5503",5.0,"Improvement",23.57167
"TISTUD-5502",8.0,"Improvement",3.24972
"TISTUD-5499",8.0,"Bug",41.11139
"TISTUD-5495",5.0,"Bug",5.88667
"TISTUD-5492",5.0,"Story",24.87917
"TISTUD-5479",5.0,"Story",0.01444
"TISTUD-5477",8.0,"Improvement",0.03028
"TISTUD-5473",2.0,"Improvement",0.01472
"TISTUD-5472",2.0,"Story",22.21389
"TISTUD-5471",5.0,"Story",0.29806
"TISTUD-5470",3.0,"Story",0.73056
"TISTUD-5469",3.0,"Improvement",98.17778
"TISTUD-5468",2.0,"Improvement",0.57444
"TISTUD-5467",5.0,"Improvement",142.82222
"TISTUD-5462",3.0,"Improvement",0.27306
"TISTUD-5459",8.0,"Improvement",40.99194
"TISTUD-5455",5.0,"Improvement",29.13361
"TISTUD-5454",8.0,"Improvement",77.16
"TISTUD-5453",8.0,"Improvement",73.09667
"TISTUD-5452",8.0,"Improvement",4.41
"TISTUD-5444",5.0,"Improvement",16.35306
"TISTUD-5443",5.0,"Bug",4.77361
"TISTUD-5441",3.0,"Bug",2.82083
"TISTUD-5440",3.0,"Bug",1.03389
"TISTUD-5439",5.0,"Bug",19.19472
"TISTUD-5431",8.0,"Bug",23.3675
"TISTUD-5425",5.0,"Improvement",1.91806
"TISTUD-5424",3.0,"Bug",0.28278
"TISTUD-5423",3.0,"Bug",0.10917
"TISTUD-5422",5.0,"Bug",25.52417
"TISTUD-5421",3.0,"Bug",1.11028
"TISTUD-5419",5.0,"Improvement",30.55167
"TISTUD-5418",5.0,"Improvement",26.90889
"TISTUD-5417",5.0,"Bug",25.72972
"TISTUD-5416",5.0,"Improvement",167.32167
"TISTUD-5403",3.0,"Improvement",0.07972
"TISTUD-5401",5.0,"Bug",2.74556
"TISTUD-5400",5.0,"Improvement",21.52111
"TISTUD-5395",2.0,"Improvement",0.34694
"TISTUD-5393",5.0,"Improvement",13.06056
"TISTUD-5392",5.0,"Improvement",92.11
"TISTUD-5390",5.0,"Improvement",1.36833
"TISTUD-5389",2.0,"Improvement",0.44
"TISTUD-5386",5.0,"Story",13.06694
"TISTUD-5385",5.0,"Story",7.20944
"TISTUD-5383",8.0,"Improvement",21.89056
"TISTUD-5381",5.0,"Improvement",0.85111
"TISTUD-5378",5.0,"Bug",0.25111
"TISTUD-5369",5.0,"Improvement",18.26639
"TISTUD-5368",8.0,"Story",71.76306
"TISTUD-5366",5.0,"Story",3.69389
"TISTUD-5365",3.0,"Bug",1.6775
"TISTUD-5364",5.0,"Improvement",20.58472
"TISTUD-5360",5.0,"Improvement",98.58611
"TISTUD-5359",5.0,"Story",23.51111
"TISTUD-5355",5.0,"Story",45.79444
"TISTUD-5354",3.0,"Story",2.90556
"TISTUD-5353",5.0,"Story",0.29417
"TISTUD-5345",3.0,"Improvement",1.69444
"TISTUD-5339",3.0,"Story",1.10278
"TISTUD-5338",5.0,"Bug",1.05278
"TISTUD-5337",5.0,"Improvement",1.08444
"TISTUD-5329",5.0,"Improvement",115.22
"TISTUD-5327",5.0,"Improvement",28.75833
"TISTUD-5326",8.0,"Improvement",121.01
"TISTUD-5325",5.0,"Improvement",24.04694
"TISTUD-5324",3.0,"Improvement",0.32333
"TISTUD-5322",8.0,"Improvement",23.935
"TISTUD-5321",2.0,"Improvement",0.35611
"TISTUD-5320",3.0,"Story",0.02417
"TISTUD-5312",8.0,"Improvement",48.28444
"TISTUD-5310",3.0,"Improvement",2.7125
"TISTUD-5302",3.0,"Story",2.61806
"TISTUD-5295",5.0,"Improvement",0.6325
"TISTUD-5294",5.0,"Bug",0.13556
"TISTUD-5285",3.0,"Story",0.18472
"TISTUD-5283",8.0,"Bug",24.04583
"TISTUD-5281",8.0,"Bug",22.77472
"TISTUD-5279",5.0,"Bug",0.06639
"TISTUD-5278",5.0,"Bug",0.02917
"TISTUD-5270",5.0,"Story",14.51917
"TISTUD-5251",3.0,"Bug",0.36389
"TISTUD-5247",5.0,"Bug",2.76833
"TISTUD-5236",3.0,"Bug",0.16167
"TISTUD-5235",5.0,"Bug",1.39472
"TISTUD-5225",8.0,"Bug",0.4475
"TISTUD-5224",5.0,"Bug",25.72333
"TISTUD-5206",3.0,"Bug",0.20583
"TISTUD-5205",8.0,"Bug",2.92278
"TISTUD-5200",8.0,"Improvement",1.50167
"TISTUD-5195",5.0,"Story",0.88306
"TISTUD-5169",5.0,"Bug",3.2175
"TISTUD-5168",5.0,"Bug",71.63111
"TISTUD-5166",8.0,"Bug",22.14833
"TISTUD-5154",3.0,"Bug",0.33333
"TISTUD-5151",5.0,"Bug",119.35194
"TISTUD-5139",5.0,"Bug",1.12639
"TISTUD-5132",5.0,"Story",0.22083
"TISTUD-5110",3.0,"Bug",0.05306
"TISTUD-5109",3.0,"Bug",135.04056
"TISTUD-5105",8.0,"Improvement",70.6875
"TISTUD-5104",8.0,"Story",176.46139
"TISTUD-5101",8.0,"Improvement",66.5875
"TISTUD-5093",5.0,"Bug",22.22861
"TISTUD-5089",5.0,"Bug",0.86111
"TISTUD-5084",5.0,"Bug",0.57417
"TISTUD-5079",5.0,"Story",46.69806
"TISTUD-5078",5.0,"Improvement",70.13111
"TISTUD-5077",5.0,"Improvement",23.59972
"TISTUD-5076",5.0,"Improvement",23.41194
"TISTUD-5075",5.0,"Improvement",6.55722
"TISTUD-5074",5.0,"Improvement",0.47917
"TISTUD-5071",3.0,"Improvement",24.27194
"TISTUD-5070",3.0,"Improvement",24.12139
"TISTUD-5069",5.0,"Improvement",1.84056
"TISTUD-5068",5.0,"Improvement",21.82639
"TISTUD-5067",5.0,"Improvement",24.19417
"TISTUD-5064",3.0,"Bug",19.02056
"TISTUD-5063",3.0,"Improvement",26.01222
"TISTUD-5061",13.0,"Story",5.2125
"TISTUD-5060",13.0,"Story",3.85167
"TISTUD-5059",8.0,"Story",1.12639
"TISTUD-5055",3.0,"Bug",0.20806
"TISTUD-5052",3.0,"Bug",4.71222
"TISTUD-5049",3.0,"Bug",0.08556
"TISTUD-5047",5.0,"Story",6.33306
"TISTUD-5046",2.0,"Story",19.08861
"TISTUD-5045",5.0,"Improvement",44.90861
"TISTUD-5040",5.0,"Bug",3.57833
"TISTUD-5039",5.0,"Improvement",25.22278
"TISTUD-5035",3.0,"Bug",1.68361
"TISTUD-5029",3.0,"Improvement",141.80778
"TISTUD-5020",3.0,"Improvement",0.19889
"TISTUD-5016",5.0,"Bug",17.69528
"TISTUD-5007",5.0,"Improvement",18.84333
"TISTUD-5004",3.0,"Story",0.17139
"TISTUD-5003",3.0,"Bug",0.27222
"TISTUD-4998",3.0,"Bug",2.20278
"TISTUD-4997",3.0,"Bug",1.33639
"TISTUD-4994",3.0,"Story",0.16333
"TISTUD-4978",5.0,"Bug",1.11056
"TISTUD-4977",5.0,"Story",24.36472
"TISTUD-4974",5.0,"Bug",1.19472
"TISTUD-4970",5.0,"Bug",1.55361
"TISTUD-4965",3.0,"Bug",0.01556
"TISTUD-4964",5.0,"Bug",0.13222
"TISTUD-4956",2.0,"Story",0.70389
"TISTUD-4950",5.0,"Story",0.96083
"TISTUD-4932",5.0,"Bug",2.22556
"TISTUD-4930",5.0,"Bug",72.73472
"TISTUD-4923",5.0,"Bug",0.4025
"TISTUD-4919",3.0,"Bug",0.1875
"TISTUD-4917",8.0,"Bug",2.26667
"TISTUD-4906",5.0,"Bug",0.70028
"TISTUD-4903",5.0,"Bug",0.13083
"TISTUD-4897",3.0,"Bug",1.42472
"TISTUD-4896",5.0,"Bug",0.23139
"TISTUD-4890",8.0,"Bug",1.59833
"TISTUD-4886",3.0,"Improvement",1.95556
"TISTUD-4882",8.0,"Bug",26.07389
"TISTUD-4864",8.0,"Bug",0.04444
"TISTUD-4861",3.0,"Bug",0.60611
"TISTUD-4858",5.0,"Bug",0.23028
"TISTUD-4854",5.0,"Bug",3.65139
"TISTUD-4853",5.0,"Bug",1.07389
"TISTUD-4847",5.0,"Improvement",107.55528
"TISTUD-4846",5.0,"Bug",2.74556
"TISTUD-4841",3.0,"Bug",0.20361
"TISTUD-4831",3.0,"Bug",160.77028
"TISTUD-4824",5.0,"Bug",0.10611
"TISTUD-4819",8.0,"Bug",1.83583
"TISTUD-4816",8.0,"Improvement",94.88222
"TISTUD-4814",5.0,"Bug",2.82639
"TISTUD-4806",3.0,"Bug",2.445
"TISTUD-4803",5.0,"Bug",3.52
"TISTUD-4802",5.0,"Story",16.47278
"TISTUD-4799",3.0,"Bug",0.2875
"TISTUD-4796",8.0,"Bug",25.39139
"TISTUD-4793",5.0,"Bug",2.34528
"TISTUD-4783",5.0,"Bug",0.29139
"TISTUD-4762",8.0,"Bug",7.5425
"TISTUD-4759",5.0,"Bug",11.14167
"TISTUD-4757",5.0,"Bug",0.18611
"TISTUD-4751",3.0,"Bug",0.10806
"TISTUD-4748",5.0,"Bug",0.23306
"TISTUD-4745",3.0,"Bug",0.03278
"TISTUD-4744",3.0,"Bug",0.0525
"TISTUD-4736",5.0,"Bug",0.28361
"TISTUD-4727",5.0,"Bug",2.44694
"TISTUD-4715",3.0,"Bug",0.45556
"TISTUD-4714",5.0,"Bug",0.38944
"TISTUD-4703",3.0,"Bug",0.11861
"TISTUD-4688",8.0,"Bug",23.57056
"TISTUD-4678",5.0,"Bug",1.75639
"TISTUD-4675",8.0,"Bug",1.42056
"TISTUD-4670",5.0,"Bug",0.60278
"TISTUD-4669",8.0,"Bug",4.895
"TISTUD-4643",5.0,"Improvement",1.94806
"TISTUD-4642",3.0,"Bug",20.9925
"TISTUD-4639",3.0,"Bug",1.90944
"TISTUD-4631",3.0,"Bug",0.52833
"TISTUD-4619",8.0,"Story",47.82778
"TISTUD-4616",5.0,"Bug",0.08222
"TISTUD-4595",8.0,"Bug",0.09
"TISTUD-4584",3.0,"Bug",3.74778
"TISTUD-4581",3.0,"Bug",146.32639
"TISTUD-4577",13.0,"Story",6.05833
"TISTUD-4543",3.0,"Improvement",3.15722
"TISTUD-4529",8.0,"Bug",56.85583
"TISTUD-4525",8.0,"Bug",22.33306
"TISTUD-4524",8.0,"Story",24.4875
"TISTUD-4518",5.0,"Story",21.84528
"TISTUD-4517",8.0,"Story",2.15444
"TISTUD-4510",2.0,"Improvement",0.1225
"TISTUD-4494",3.0,"Bug",7.04583
"TISTUD-4493",3.0,"Bug",0.56
"TISTUD-4473",5.0,"Bug",0.08917
"TISTUD-4454",3.0,"Bug",0.16389
"TISTUD-4450",8.0,"Bug",0.23472
"TISTUD-4443",5.0,"Bug",52.06611
"TISTUD-4430",5.0,"Story",0.11
"TISTUD-4406",5.0,"Bug",26.95833
"TISTUD-4397",5.0,"Bug",20.535
"TISTUD-4396",5.0,"Improvement",0.15111
"TISTUD-4394",3.0,"Bug",0.06556
"TISTUD-4389",5.0,"Bug",0.09889
"TISTUD-4364",3.0,"Story",98.43528
