"issue_key","storypoints","issuetype","time_in_status"
"MULE-16077",2.0,"Task",29.44972
"MULE-16074",13.0,"Enhancement Request",594.235
"MULE-16073",3.0,"Bug",169.39389
"MULE-16072",8.0,"Bug",216.75806
"MULE-16071",4.0,"Task",10.26139
"MULE-16059",2.0,"Task",126.69139
"MULE-16058",4.0,"Task",115.2925
"MULE-16057",4.0,"Task",83.46444
"MULE-16054",1.0,"Task",11.71083
"MULE-16053",1.0,"Task",33.22417
"MULE-16052",2.0,"Task",0.00278
"MULE-16051",2.0,"Task",29.44389
"MULE-16050",1.0,"Task",0.0075
"MULE-16049",2.0,"Task",308.96333
"MULE-16047",1.0,"Task",0.00111
"MULE-16046",1.0,"Task",0.00194
"MULE-16045",1.0,"Task",0.00139
"MULE-16043",1.0,"Task",0.00139
"MULE-16031",4.0,"Bug",8.27889
"MULE-16029",8.0,"Task",384.08722
"MULE-16024",4.0,"Task",23.85111
"MULE-16022",2.0,"Task",0.00222
"MULE-16018",13.0,"Bug",3.58083
"MULE-16017",8.0,"Enhancement Request",237.41528
"MULE-16013",8.0,"Task",1510.84028
"MULE-16010",4.0,"Task",187.66556
"MULE-16009",4.0,"Task",167.41556
"MULE-16006",5.0,"Bug",30.08167
"MULE-16005",4.0,"Task",23.67639
"MULE-16004",8.0,"Task",512.09
"MULE-16002",16.0,"Bug",143.33833
"MULE-16000",8.0,"Task",50.59333
"MULE-15998",8.0,"Task",720.40694
"MULE-15995",5.0,"Task",171.72389
"MULE-15994",2.0,"Bug",0.12583
"MULE-15990",2.0,"Bug",46.34833
"MULE-15988",3.0,"Bug",120.06778
"MULE-15986",4.0,"Enhancement Request",50.13639
"MULE-15984",3.0,"Bug",312.09361
"MULE-15983",2.0,"Task",2.00556
"MULE-15981",1.0,"Bug",66.89583
"MULE-15980",1.0,"Task",66.71417
"MULE-15974",4.0,"Task",52.91611
"MULE-15969",2.0,"Task",115.07361
"MULE-15965",4.0,"Task",47.05528
"MULE-15961",1.0,"Task",2.81139
"MULE-15960",2.0,"Task",2.96194
"MULE-15952",1.0,"Task",0.12083
"MULE-15948",8.0,"Task",173.52639
"MULE-15947",8.0,"Task",456.36528
"MULE-15946",8.0,"Task",285.97583
"MULE-15933",8.0,"Bug",101.27333
"MULE-15929",2.0,"Enhancement Request",2.86833
"MULE-15922",3.0,"Bug",51.23722
"MULE-15921",1.0,"Bug",144.75611
"MULE-15918",8.0,"Bug",525.77861
"MULE-15917",8.0,"Task",159.735
"MULE-15916",4.0,"Bug",20.74944
"MULE-15915",8.0,"Task",143.16028
"MULE-15914",8.0,"Task",173.01417
"MULE-15912",8.0,"Task",146.24083
"MULE-15911",4.0,"Task",672.63389
"MULE-15909",8.0,"Task",145.81139
"MULE-15908",3.0,"Bug",19.47556
"MULE-15902",2.0,"Task",151.64556
"MULE-15901",2.0,"Task",96.43667
"MULE-15900",2.0,"Task",295.50333
"MULE-15899",2.0,"Task",102.25167
"MULE-15897",4.0,"Task",94.48306
"MULE-15896",2.0,"Task",167.69806
"MULE-15895",2.0,"Task",41.25806
"MULE-15894",1.0,"Task",9.9625
"MULE-15892",1.0,"Task",3.33167
"MULE-15889",8.0,"Task",476.65
"MULE-15883",1.0,"Bug",69.28472
"MULE-15881",4.0,"Task",0.0075
"MULE-15877",4.0,"Task",2.86861
"MULE-15867",8.0,"Task",3.04639
"MULE-15864",2.0,"Bug",22.54333
"MULE-15860",4.0,"Bug",116.84667
"MULE-15857",2.0,"Task",0.62722
"MULE-15850",2.0,"Enhancement Request",356.73472
"MULE-15848",1.0,"Bug",72.91389
"MULE-15843",5.0,"Task",115.43
"MULE-15840",1.0,"Bug",0.43861
"MULE-15837",8.0,"Bug",311.05556
"MULE-15835",5.0,"Bug",309.79667
"MULE-15834",4.0,"Task",190.74778
"MULE-15831",1.0,"Task",120.15111
"MULE-15827",4.0,"Task",193.59583
"MULE-15826",4.0,"Task",167.91667
"MULE-15825",2.0,"Task",179.20278
"MULE-15824",8.0,"Task",143.10028
"MULE-15823",2.0,"Task",96.42417
"MULE-15821",2.0,"Task",68.81028
"MULE-15819",13.0,"Task",0.00222
"MULE-15818",4.0,"Task",144.86083
"MULE-15816",2.0,"Task",23.30028
"MULE-15811",2.0,"Task",25.70833
"MULE-15810",4.0,"Task",162.24444
"MULE-15808",5.0,"Task",679.83694
"MULE-15806",2.0,"Task",113.45333
"MULE-15799",4.0,"Task",23.19528
"MULE-15795",4.0,"Task",47.70111
"MULE-15790",8.0,"Bug",40.32694
"MULE-15786",4.0,"Bug",281.42722
"MULE-15785",8.0,"Task",310.52944
"MULE-15783",4.0,"Task",0.76583
"MULE-15781",2.0,"Task",0.00167
"MULE-15779",3.0,"Bug",268.11194
"MULE-15778",5.0,"Bug",95.05833
"MULE-15776",8.0,"Bug",130.03083
"MULE-15775",2.0,"Bug",0.98056
"MULE-15774",8.0,"Task",22.36861
"MULE-15766",4.0,"Task",41.88139
"MULE-15764",4.0,"Enhancement Request",0.66944
"MULE-15749",4.0,"Bug",21.43917
"MULE-15748",1.0,"Bug",157.57083
"MULE-15747",4.0,"Enhancement Request",197.15028
"MULE-15746",1.0,"Bug",0.055
"MULE-15743",8.0,"Task",3.24861
"MULE-15741",2.0,"Enhancement Request",45.08667
"MULE-15737",1.0,"Bug",0.34833
"MULE-15735",2.0,"Bug",31.46667
"MULE-15734",3.0,"Bug",413.745
"MULE-15731",8.0,"Bug",51.92111
"MULE-15730",2.0,"Bug",0.00222
"MULE-15728",8.0,"Bug",47.43333
"MULE-15725",2.0,"Task",2.49889
"MULE-15723",3.0,"Bug",0.47778
"MULE-15716",4.0,"Bug",1.99
"MULE-15705",4.0,"Bug",78.54639
"MULE-15697",4.0,"Bug",21.75806
"MULE-15696",1.0,"Task",2.15361
"MULE-15695",1.0,"Task",56.62167
"MULE-15694",8.0,"Bug",26.48528
"MULE-15691",8.0,"Task",497.1425
"MULE-15689",8.0,"Bug",46.14861
"MULE-15688",8.0,"Task",28.30444
"MULE-15687",3.0,"Bug",162.76778
"MULE-15686",8.0,"Task",183.79167
"MULE-15685",8.0,"Task",175.32444
"MULE-15684",8.0,"Task",488.26778
"MULE-15683",8.0,"Task",258.04861
"MULE-15682",4.0,"Task",25.42389
"MULE-15681",8.0,"Task",377.20833
"MULE-15680",8.0,"Task",306.68861
"MULE-15677",2.0,"Task",0.00972
"MULE-15676",1.0,"Task",0.24528
"MULE-15675",3.0,"Task",31.54028
"MULE-15660",3.0,"Bug",71.53806
"MULE-15657",8.0,"Enhancement Request",289.54944
"MULE-15656",4.0,"Task",334.275
"MULE-15655",1.0,"Bug",17.07194
"MULE-15647",4.0,"Enhancement Request",148.65139
"MULE-15646",2.0,"Task",263.92361
"MULE-15644",1.0,"Enhancement Request",0.00278
"MULE-15643",4.0,"Bug",239.46972
"MULE-15642",2.0,"Bug",50.69556
"MULE-15640",1.0,"Bug",0.00278
"MULE-15637",4.0,"Bug",93.93833
"MULE-15636",4.0,"Bug",286.6575
"MULE-15634",4.0,"Task",175.3325
"MULE-15632",16.0,"Task",242.94306
"MULE-15631",2.0,"Task",48.44278
"MULE-15627",3.0,"Bug",3.90194
"MULE-15622",4.0,"Enhancement Request",186.36833
"MULE-15620",8.0,"Task",474.66083
"MULE-15616",1.0,"Bug",0.27389
"MULE-15615",5.0,"Task",2.03583
"MULE-15614",8.0,"Task",2.05694
"MULE-15613",8.0,"Task",145.67861
"MULE-15610",13.0,"Task",174.96222
"MULE-15609",5.0,"Task",73.45389
"MULE-15608",1.0,"Bug",0.00222
"MULE-15606",8.0,"Enhancement Request",235.90417
"MULE-15601",4.0,"Bug",6.6675
"MULE-15597",3.0,"Bug",25.66583
"MULE-15593",8.0,"Bug",55.99917
"MULE-15590",5.0,"Bug",22.81833
"MULE-15586",1.0,"Enhancement Request",5.33806
"MULE-15584",3.0,"Bug",47.17722
"MULE-15582",8.0,"Bug",166.89583
"MULE-15579",8.0,"Bug",384.06917
"MULE-15578",4.0,"Bug",33.82528
"MULE-15570",3.0,"Bug",102.24222
"MULE-15562",8.0,"Task",193.35222
"MULE-15554",1.0,"Task",20.30611
"MULE-15551",8.0,"Task",456.7275
"MULE-15548",2.0,"Bug",16.95556
"MULE-15546",4.0,"Bug",0.04028
"MULE-15545",2.0,"Bug",18.96083
"MULE-15540",5.0,"Task",69.84222
"MULE-15539",2.0,"Task",48.31
"MULE-15538",1.0,"Task",17.04111
"MULE-15533",1.0,"Task",1.85722
"MULE-15532",8.0,"Enhancement Request",404.37583
"MULE-15530",1.0,"Bug",1.50194
"MULE-15527",8.0,"Bug",2.01
"MULE-15523",2.0,"Bug",1.76222
"MULE-15515",2.0,"Bug",0.05778
"MULE-15514",2.0,"Bug",260.93278
"MULE-15512",13.0,"Enhancement Request",122.67
"MULE-15510",2.0,"Bug",43.66
"MULE-15508",4.0,"Task",97.165
"MULE-15505",2.0,"Bug",152.62361
"MULE-15502",3.0,"Bug",165.32306
"MULE-15501",16.0,"Task",192.10556
"MULE-15500",5.0,"Bug",70.59889
"MULE-15499",8.0,"Task",280.69444
"MULE-15498",5.0,"Task",119.98472
"MULE-15497",8.0,"Task",142.31917
"MULE-15494",8.0,"Bug",676.13889
"MULE-15492",3.0,"Bug",119.99389
"MULE-15488",1.0,"Bug",18.44639
"MULE-15485",8.0,"Task",12.70667
"MULE-15484",2.0,"Task",140.43
"MULE-15483",4.0,"Bug",121.04139
"MULE-15480",4.0,"Task",6.32111
"MULE-15479",1.0,"Task",126.03833
"MULE-15477",1.0,"Task",281.98667
"MULE-15471",4.0,"Bug",24.79028
"MULE-15466",3.0,"Bug",191.10333
"MULE-15461",1.0,"Bug",2.92833
"MULE-15460",8.0,"Bug",894.54417
"MULE-15458",1.0,"Bug",42.65556
"MULE-15457",8.0,"Task",912.56722
"MULE-15455",1.0,"Bug",19.425
"MULE-15450",8.0,"Task",118.38222
"MULE-15441",4.0,"Bug",143.82778
"MULE-15434",5.0,"Enhancement Request",74.13417
"MULE-15431",1.0,"Bug",23.18611
"MULE-15430",5.0,"Enhancement Request",139.86611
"MULE-15428",1.0,"Bug",46.10972
"MULE-15427",8.0,"Enhancement Request",770.13111
"MULE-15424",4.0,"Bug",27.58556
"MULE-15423",3.0,"Bug",72.57167
"MULE-15422",2.0,"Task",165.125
"MULE-15421",5.0,"Bug",217.74417
"MULE-15419",1.0,"Bug",2.53
"MULE-15418",1.0,"Bug",2.53222
"MULE-15413",4.0,"Task",69.22889
"MULE-15412",1.0,"Bug",0.00194
"MULE-15409",5.0,"Bug",0.00667
"MULE-15403",2.0,"Bug",29.98583
"MULE-15401",2.0,"Bug",7.65417
"MULE-15400",8.0,"Task",294.31472
"MULE-15399",8.0,"Task",312.13417
"MULE-15398",8.0,"Task",331.43639
"MULE-15397",4.0,"Task",303.77222
"MULE-15395",8.0,"Task",100.48139
"MULE-15393",4.0,"Bug",21.77083
"MULE-15392",1.0,"Bug",2.47972
"MULE-15390",1.0,"Bug",5.88583
"MULE-15386",8.0,"Task",356.15333
"MULE-15385",8.0,"Enhancement Request",43.03472
"MULE-15383",8.0,"Task",304.67611
"MULE-15379",8.0,"Task",415.10861
"MULE-15378",13.0,"Task",334.27722
"MULE-15375",4.0,"Bug",232.33667
"MULE-15374",1.0,"Bug",17.02278
"MULE-15371",2.0,"Bug",2.995
"MULE-15365",4.0,"Bug",120.0925
"MULE-15364",4.0,"Bug",43.98028
"MULE-15363",4.0,"Enhancement Request",172.48639
"MULE-15362",8.0,"Bug",48.09583
"MULE-15361",3.0,"Bug",3.65972
"MULE-15359",4.0,"Bug",56.98361
"MULE-15355",1.0,"Bug",67.53278
"MULE-15354",3.0,"Bug",70.17833
"MULE-15351",1.0,"Bug",0.30583
"MULE-15333",4.0,"Bug",98.80806
"MULE-15328",2.0,"Task",0.00278
"MULE-15326",8.0,"Bug",11.91806
"MULE-15324",5.0,"Bug",0.00833
"MULE-15321",2.0,"Bug",44.65417
"MULE-15320",3.0,"Bug",0.03167
"MULE-15317",2.0,"Bug",121.55139
"MULE-15312",1.0,"Bug",139.22389
"MULE-15310",3.0,"Enhancement Request",18.025
"MULE-15309",1.0,"Bug",37.81694
"MULE-15301",5.0,"Bug",49.49361
"MULE-15298",4.0,"Task",22.0475
"MULE-15297",2.0,"Task",121.66056
"MULE-15294",1.0,"Bug",0.0025
"MULE-15291",5.0,"Bug",43.83417
"MULE-15290",8.0,"Task",169.87694
"MULE-15289",4.0,"Bug",0.0025
"MULE-15285",1.0,"Bug",25.83
"MULE-15284",8.0,"Task",22.94583
"MULE-15283",3.0,"Enhancement Request",112.5325
"MULE-15282",8.0,"Task",340.23
"MULE-15281",4.0,"Task",29.53167
"MULE-15279",1.0,"Task",3.50194
"MULE-15277",2.0,"Task",124.565
"MULE-15273",8.0,"Bug",3.02917
"MULE-15270",8.0,"Bug",476.10333
"MULE-15268",8.0,"Task",160.60889
"MULE-15267",4.0,"Task",751.83861
"MULE-15266",8.0,"Bug",4.41583
"MULE-15265",2.0,"Task",32.42028
"MULE-15264",2.0,"Bug",20.67639
"MULE-15263",3.0,"Enhancement Request",14.87778
"MULE-15262",3.0,"Bug",14.87528
"MULE-15258",16.0,"Task",331.03528
"MULE-15255",5.0,"Bug",31.645
"MULE-15254",5.0,"Task",458.81028
"MULE-15240",3.0,"Bug",6.29528
"MULE-15237",4.0,"Bug",195.40278
"MULE-15235",5.0,"Bug",30.63389
"MULE-15223",2.0,"Task",388.76361
"MULE-15217",1.0,"Bug",4.45472
"MULE-15214",1.0,"Bug",43.54667
"MULE-15210",1.0,"Bug",116.2075
"MULE-15207",8.0,"Bug",171.86278
"MULE-15204",8.0,"Task",182.27083
"MULE-15202",4.0,"Task",27.64806
"MULE-15201",16.0,"Task",288.665
"MULE-15200",1.0,"Task",7.005
"MULE-15189",4.0,"Task",49.03389
"MULE-15188",8.0,"Task",331.63278
"MULE-15187",8.0,"Task",193.22056
"MULE-15186",4.0,"Task",95.91278
"MULE-15179",5.0,"Bug",429.38194
"MULE-15177",5.0,"Bug",75.58722
"MULE-15176",8.0,"Task",20.80444
"MULE-15174",3.0,"Enhancement Request",0.00444
"MULE-15169",8.0,"Bug",139.74667
"MULE-15165",2.0,"Bug",48.77417
"MULE-15163",3.0,"Bug",359.54444
"MULE-15162",1.0,"Bug",67.95889
"MULE-15159",1.0,"Bug",1.72694
"MULE-15154",2.0,"Enhancement Request",22.07778
"MULE-15147",3.0,"Bug",73.49222
"MULE-15146",4.0,"Bug",7.24389
"MULE-15141",4.0,"Bug",14.14639
"MULE-15134",8.0,"Bug",94.78556
"MULE-15128",1.0,"Bug",90.90444
"MULE-15125",8.0,"Task",353.07611
"MULE-15124",4.0,"Task",169.15722
"MULE-15117",5.0,"Bug",170.41222
"MULE-15106",5.0,"Bug",130.88722
"MULE-15103",4.0,"Bug",144.65083
"MULE-15101",5.0,"Bug",96.89056
"MULE-15100",2.0,"Bug",5.97306
"MULE-15099",3.0,"Enhancement Request",115.92917
"MULE-15096",8.0,"Task",241.74528
"MULE-15095",2.0,"Enhancement Request",453.16306
"MULE-15090",4.0,"Bug",26.01361
"MULE-15088",8.0,"Enhancement Request",27.40278
"MULE-15087",4.0,"Bug",1.54611
"MULE-15082",1.0,"Task",351.78333
"MULE-15081",3.0,"Bug",43.86361
"MULE-15080",2.0,"Task",73.9525
"MULE-15079",4.0,"Task",7.76639
"MULE-15078",2.0,"Task",168.66528
"MULE-15077",1.0,"Task",71.01167
"MULE-15076",5.0,"Task",407.15889
"MULE-15075",8.0,"Task",17.59083
"MULE-15069",5.0,"Task",54.14
"MULE-15067",8.0,"Bug",0.0025
"MULE-15062",2.0,"Bug",0.00278
"MULE-15057",2.0,"Enhancement Request",146.795
"MULE-15054",3.0,"Task",3.50667
"MULE-15049",8.0,"Bug",32.54639
"MULE-15048",2.0,"Task",313.62194
"MULE-15043",8.0,"Task",236.07972
"MULE-15041",4.0,"Bug",201.79694
"MULE-15040",2.0,"Task",164.45278
"MULE-15038",1.0,"Bug",2.61833
"MULE-15037",8.0,"Bug",74.02611
"MULE-15036",2.0,"Bug",1.92278
"MULE-15032",4.0,"Bug",122.70806
"MULE-15030",5.0,"Bug",26.145
"MULE-15029",2.0,"Task",0.01861
"MULE-15028",8.0,"Bug",357.37139
"MULE-15019",4.0,"Task",25.23306
"MULE-15017",4.0,"Task",14.63389
"MULE-15016",2.0,"Task",19.79083
"MULE-15014",8.0,"Task",647.45528
"MULE-15012",4.0,"Task",168.34806
"MULE-15011",2.0,"Task",15.32417
"MULE-15010",4.0,"Bug",50.71667
"MULE-15009",8.0,"Enhancement Request",147.29389
"MULE-15008",3.0,"Enhancement Request",0.00222
"MULE-15005",8.0,"Bug",223.82333
"MULE-15003",4.0,"Bug",69.86472
"MULE-14999",8.0,"Task",289.05056
"MULE-14997",2.0,"Bug",13.36361
"MULE-14996",5.0,"Bug",103.78611
"MULE-14995",2.0,"Bug",122.49639
"MULE-14990",3.0,"Bug",1.385
"MULE-14984",1.0,"Bug",0.21389
"MULE-14983",1.0,"Bug",0.21306
"MULE-14981",2.0,"Bug",44.89833
"MULE-14978",3.0,"Bug",1.85028
"MULE-14974",2.0,"Bug",0.17917
"MULE-14973",8.0,"Bug",0.35944
"MULE-14971",2.0,"Bug",1.05667
"MULE-14968",1.0,"Task",0.00389
"MULE-14963",13.0,"Enhancement Request",1008.48583
"MULE-14962",2.0,"Bug",1.72917
"MULE-14961",4.0,"Task",99.86833
"MULE-14960",4.0,"Task",216.22278
"MULE-14959",8.0,"Task",23.56917
"MULE-14948",5.0,"Bug",22.07583
"MULE-14942",2.0,"Task",3.29194
"MULE-14939",8.0,"Task",289.01139
"MULE-14938",8.0,"Task",1026.40611
"MULE-14934",2.0,"Bug",18.01444
"MULE-14928",4.0,"Bug",20.165
"MULE-14926",2.0,"Task",1.23583
"MULE-14922",3.0,"Task",385.77
"MULE-14920",5.0,"Bug",112.39889
"MULE-14919",5.0,"Bug",128.47722
"MULE-14918",3.0,"Enhancement Request",45.13222
"MULE-14913",3.0,"Enhancement Request",46.79306
"MULE-14912",8.0,"Bug",531.25583
"MULE-14901",8.0,"Bug",17.82778
"MULE-14896",8.0,"Enhancement Request",452.20639
"MULE-14893",16.0,"Bug",41.35667
"MULE-14891",2.0,"Task",4.56417
"MULE-14889",1.0,"Bug",0.00722
"MULE-14888",1.0,"Task",1.35056
"MULE-14885",5.0,"Bug",810.38667
"MULE-14884",1.0,"Enhancement Request",166.95667
"MULE-14882",8.0,"Task",360.85278
"MULE-14881",5.0,"Enhancement Request",123.16111
"MULE-14880",5.0,"Enhancement Request",188.61
"MULE-14877",4.0,"Bug",116.02528
"MULE-14876",1.0,"Bug",0.29111
"MULE-14875",8.0,"Enhancement Request",216.53361
"MULE-14874",3.0,"Bug",165.69972
"MULE-14872",2.0,"Task",182.27417
"MULE-14871",4.0,"Task",241.70444
"MULE-14870",4.0,"Task",6.54139
"MULE-14864",4.0,"Bug",43.85306
"MULE-14863",5.0,"Bug",48.14556
"MULE-14862",2.0,"Task",69.73389
"MULE-14861",8.0,"Bug",168.56111
"MULE-14859",1.0,"Task",406.71139
"MULE-14858",8.0,"Task",355.41472
"MULE-14857",4.0,"Task",93.49028
"MULE-14855",8.0,"Bug",72.16722
"MULE-14853",2.0,"Bug",0.08972
"MULE-14852",3.0,"Bug",0.00278
"MULE-14849",8.0,"Bug",44.95194
"MULE-14847",2.0,"Bug",0.07611
"MULE-14844",2.0,"Bug",171.78278
"MULE-14843",4.0,"Task",19.02333
"MULE-14841",2.0,"Task",28.10583
"MULE-14837",5.0,"Task",243.51139
"MULE-14836",2.0,"Bug",26.69972
"MULE-14833",4.0,"Bug",0.13194
"MULE-14822",2.0,"Bug",164.13417
"MULE-14820",2.0,"Task",26.73389
"MULE-14817",8.0,"Task",532.07639
"MULE-14815",4.0,"Task",195.75861
"MULE-14814",1.0,"Task",0.40472
"MULE-14813",8.0,"Bug",49.3125
"MULE-14811",4.0,"Bug",5.75472
"MULE-14809",4.0,"Enhancement Request",102.87639
"MULE-14808",2.0,"Bug",22.7925
"MULE-14806",2.0,"Enhancement Request",5.04556
"MULE-14804",1.0,"Bug",191.20389
"MULE-14801",2.0,"Bug",54.15278
"MULE-14797",5.0,"Task",159.86139
"MULE-14796",8.0,"Task",159.86556
"MULE-14795",4.0,"Task",388.06333
"MULE-14794",1.0,"Task",93.485
"MULE-14788",1.0,"Bug",99.12
"MULE-14787",8.0,"Enhancement Request",191.74667
"MULE-14785",2.0,"Bug",4.57806
"MULE-14782",4.0,"Task",24.33028
"MULE-14779",8.0,"Task",151.02278
"MULE-14778",1.0,"Bug",18.01722
"MULE-14773",2.0,"Task",0.00417
"MULE-14770",4.0,"Bug",263.95583
"MULE-14769",4.0,"Bug",25.70528
"MULE-14768",2.0,"Bug",0.14111
"MULE-14762",5.0,"Bug",48.665
"MULE-14760",2.0,"Bug",140.465
"MULE-14755",4.0,"Bug",52.44472
"MULE-14754",4.0,"Bug",73.94639
"MULE-14753",3.0,"Bug",5.19972
"MULE-14752",8.0,"Bug",92.69111
"MULE-14751",4.0,"Task",408.91111
"MULE-14749",1.0,"Bug",4.1
"MULE-14743",4.0,"Bug",91.56306
"MULE-14740",3.0,"Bug",0.19139
"MULE-14739",8.0,"Bug",18.06361
"MULE-14738",4.0,"Enhancement Request",28.45111
"MULE-14737",13.0,"Task",264.45167
"MULE-14735",8.0,"Bug",46.835
"MULE-14729",8.0,"Task",641.59694
