"issue_key","storypoints","issuetype","time_in_status"
"TIMOB-24793",3.0,"Bug",2.28472
"TIMOB-24792",5.0,"Bug",14.24639
"TIMOB-24780",5.0,"New Feature",0.06778
"TIMOB-24776",8.0,"New Feature",0.08389
"TIMOB-24774",21.0,"New Feature",1379.78389
"TIMOB-24770",3.0,"Bug",44.05861
"TIMOB-24769",8.0,"Story",0.00833
"TIMOB-24766",8.0,"New Feature",1129.96194
"TIMOB-24765",13.0,"New Feature",53.70667
"TIMOB-24761",13.0,"Improvement",710.66222
"TIMOB-24760",5.0,"Improvement",93.66667
"TIMOB-24758",5.0,"Story",0.00778
"TIMOB-24756",3.0,"Bug",0.12528
"TIMOB-24752",3.0,"Improvement",0.00194
"TIMOB-24751",3.0,"Bug",0.08639
"TIMOB-24750",3.0,"Improvement",19.12861
"TIMOB-24749",5.0,"New Feature",7.82139
"TIMOB-24741",3.0,"Bug",0.12083
"TIMOB-24738",2.0,"New Feature",0.08972
"TIMOB-24734",2.0,"Bug",4.28361
"TIMOB-24733",1.0,"Bug",0.20611
"TIMOB-24731",5.0,"Story",0.08944
"TIMOB-24730",3.0,"Story",0.02611
"TIMOB-24729",3.0,"Story",0.05167
"TIMOB-24728",2.0,"Bug",9.725
"TIMOB-24723",13.0,"New Feature",188.2
"TIMOB-24718",3.0,"Story",0.07944
"TIMOB-24717",3.0,"Story",0.025
"TIMOB-24710",8.0,"Bug",129.94667
"TIMOB-24707",5.0,"Improvement",50.00417
"TIMOB-24703",2.0,"Bug",2.71111
"TIMOB-24702",5.0,"Bug",0.05778
"TIMOB-24695",5.0,"Bug",650.67083
"TIMOB-24690",2.0,"Bug",0.47944
"TIMOB-24689",3.0,"Bug",0.00528
"TIMOB-24683",3.0,"Bug",222.00444
"TIMOB-24679",2.0,"Bug",0.4525
"TIMOB-24672",8.0,"Story",80.76306
"TIMOB-24671",8.0,"Story",80.75861
"TIMOB-24668",5.0,"Bug",0.05611
"TIMOB-24667",5.0,"Bug",0.61
"TIMOB-24665",5.0,"Bug",0.26611
"TIMOB-24664",5.0,"Improvement",0.00417
"TIMOB-24660",5.0,"Bug",0.27278
"TIMOB-24659",1.0,"Improvement",0.00639
"TIMOB-24657",5.0,"New Feature",51.71778
"TIMOB-24656",5.0,"Bug",0.39417
"TIMOB-24655",5.0,"Bug",357.28028
"TIMOB-24654",8.0,"Bug",0.01194
"TIMOB-24651",3.0,"Bug",0.00417
"TIMOB-24647",3.0,"Bug",18.65389
"TIMOB-24646",5.0,"Bug",0.00667
"TIMOB-24644",13.0,"Story",0.00944
"TIMOB-24639",8.0,"New Feature",143.59111
"TIMOB-24637",5.0,"Bug",0.00278
"TIMOB-24634",3.0,"Bug",0.85694
"TIMOB-24629",3.0,"New Feature",93.30444
"TIMOB-24625",1.0,"Bug",2.65306
"TIMOB-24623",3.0,"Story",0.00222
"TIMOB-24617",5.0,"Story",0.26889
"TIMOB-24615",5.0,"Bug",0.00639
"TIMOB-24611",8.0,"New Feature",0.00306
"TIMOB-24608",5.0,"Bug",0.07583
"TIMOB-24607",1.0,"Bug",0.00417
"TIMOB-24605",7.0,"Bug",5.66667
"TIMOB-24603",8.0,"Bug",0.00472
"TIMOB-24595",8.0,"Bug",0.00278
"TIMOB-24594",5.0,"Bug",1.11722
"TIMOB-24591",5.0,"Story",1707.19639
"TIMOB-24583",3.0,"Bug",0.00306
"TIMOB-24582",13.0,"New Feature",0.00389
"TIMOB-24580",2.0,"Bug",0.57694
"TIMOB-24579",1.0,"Improvement",0.00278
"TIMOB-24569",3.0,"Bug",0.03194
"TIMOB-24567",5.0,"Improvement",40.42333
"TIMOB-24561",5.0,"Bug",0.01306
"TIMOB-24560",5.0,"Bug",7.43389
"TIMOB-24558",1.0,"Bug",0.93889
"TIMOB-24554",3.0,"Bug",0.00306
"TIMOB-24539",1.0,"Bug",9.66694
"TIMOB-24532",3.0,"Improvement",2548.5225
"TIMOB-24531",3.0,"Bug",0.00556
"TIMOB-24527",8.0,"Bug",24.32667
"TIMOB-24525",5.0,"Bug",1.14972
"TIMOB-24504",5.0,"New Feature",1.85833
"TIMOB-24503",5.0,"New Feature",1.80056
"TIMOB-24497",8.0,"Bug",73.29611
"TIMOB-24495",3.0,"Bug",154.55889
"TIMOB-24483",13.0,"Bug",2.61861
"TIMOB-24480",5.0,"Bug",4.70861
"TIMOB-24479",5.0,"Bug",0.00556
"TIMOB-24478",5.0,"Bug",0.11806
"TIMOB-24473",5.0,"Improvement",0.2475
"TIMOB-24470",3.0,"Bug",0.10389
"TIMOB-24465",3.0,"Bug",0.255
"TIMOB-24459",5.0,"Bug",95.72583
"TIMOB-24455",8.0,"Improvement",0.00278
"TIMOB-24454",13.0,"Improvement",361.66722
"TIMOB-24453",3.0,"Improvement",0.07806
"TIMOB-24451",3.0,"Bug",0.03556
"TIMOB-24448",5.0,"Bug",3.68806
"TIMOB-24446",5.0,"Improvement",151.60917
"TIMOB-24443",8.0,"Bug",2.95556
"TIMOB-24442",5.0,"Bug",0.38611
"TIMOB-24438",3.0,"Improvement",65.54722
"TIMOB-24429",3.0,"Bug",0.15611
"TIMOB-24423",8.0,"Bug",0.14944
"TIMOB-24422",8.0,"Bug",15390.29083
"TIMOB-24418",5.0,"Bug",0.06167
"TIMOB-24417",5.0,"Bug",0.12889
"TIMOB-24413",2.0,"Bug",0.00667
"TIMOB-24409",13.0,"Improvement",1675.42389
"TIMOB-24407",2.0,"Bug",0.11861
"TIMOB-24402",5.0,"Improvement",0.0025
"TIMOB-24401",5.0,"Bug",0.08861
"TIMOB-24400",5.0,"New Feature",0.37194
"TIMOB-24399",3.0,"Bug",0.34917
"TIMOB-24398",5.0,"Bug",0.83917
"TIMOB-24397",5.0,"Bug",0.00806
"TIMOB-24386",5.0,"Improvement",20.91222
"TIMOB-24385",5.0,"Bug",0.47278
"TIMOB-24382",5.0,"Improvement",2.20194
"TIMOB-24378",13.0,"Story",112.20222
"TIMOB-24372",5.0,"New Feature",0.00278
"TIMOB-24371",3.0,"Bug",0.83389
"TIMOB-24367",3.0,"Bug",0.0025
"TIMOB-24364",34.0,"Bug",930.96
"TIMOB-24363",3.0,"Bug",0.44167
"TIMOB-24361",3.0,"Bug",2.79139
"TIMOB-24356",3.0,"New Feature",0.26333
"TIMOB-24352",3.0,"Bug",0.02222
"TIMOB-24349",8.0,"Bug",0.22056
"TIMOB-24347",8.0,"Bug",0.63417
"TIMOB-24344",1.0,"Bug",0.00639
"TIMOB-24337",2.0,"Bug",0.03972
"TIMOB-24336",3.0,"Bug",17.96528
"TIMOB-24328",5.0,"Bug",0.83694
"TIMOB-24327",5.0,"Improvement",540.95111
"TIMOB-24325",3.0,"Bug",0.00417
"TIMOB-24317",8.0,"New Feature",0.00139
"TIMOB-24316",5.0,"Bug",663.54306
"TIMOB-24314",2.0,"Bug",0.01472
"TIMOB-24308",3.0,"Bug",0.13944
"TIMOB-24304",3.0,"Bug",69.31583
"TIMOB-24300",2.0,"Story",0.38167
"TIMOB-24299",8.0,"Bug",21.9325
"TIMOB-24297",13.0,"Bug",772.43083
"TIMOB-24290",1.0,"Story",0.88306
"TIMOB-24285",3.0,"Bug",0.00167
"TIMOB-24283",21.0,"Story",19.34833
"TIMOB-24282",8.0,"Story",88.27806
"TIMOB-24277",5.0,"Bug",0.09889
"TIMOB-24266",8.0,"Improvement",24.99944
"TIMOB-24265",5.0,"Bug",0.00139
"TIMOB-24262",3.0,"Bug",0.00861
"TIMOB-24261",2.0,"Bug",0.005
"TIMOB-24259",2.0,"Bug",0.00722
"TIMOB-24256",8.0,"Bug",0.00389
"TIMOB-24254",2.0,"Bug",0.13528
"TIMOB-24253",3.0,"Bug",0.00278
"TIMOB-24252",5.0,"Bug",44.76694
"TIMOB-24250",5.0,"Bug",0.01111
"TIMOB-24249",1.0,"Bug",0.02222
"TIMOB-24246",2.0,"Bug",0.01278
"TIMOB-24245",5.0,"New Feature",43.83972
"TIMOB-24244",5.0,"Bug",1.38972
"TIMOB-24243",8.0,"Bug",201.6925
"TIMOB-24241",5.0,"Bug",2.39194
"TIMOB-24239",5.0,"Bug",66.44083
"TIMOB-24237",3.0,"Improvement",0.00167
"TIMOB-24232",5.0,"Bug",0.00778
"TIMOB-24231",5.0,"Bug",0.00722
"TIMOB-24226",3.0,"Bug",0.24556
"TIMOB-24225",3.0,"Bug",0.06194
"TIMOB-24223",8.0,"Bug",0.64583
"TIMOB-24222",5.0,"Bug",0.005
"TIMOB-24219",5.0,"Bug",16.47694
"TIMOB-24218",21.0,"New Feature",4119.45417
"TIMOB-24211",5.0,"Improvement",0.04194
"TIMOB-24209",5.0,"Bug",2.46583
"TIMOB-24208",3.0,"Bug",11.22167
"TIMOB-24206",21.0,"Bug",0.14167
"TIMOB-24205",2.0,"Bug",0.0125
"TIMOB-24204",5.0,"Bug",0.15583
"TIMOB-24192",3.0,"Bug",6.91167
"TIMOB-24189",8.0,"New Feature",312.28972
"TIMOB-24185",5.0,"Bug",0.0025
"TIMOB-24183",8.0,"Bug",1.45611
"TIMOB-24181",8.0,"Bug",195.89222
"TIMOB-24177",5.0,"Bug",0.825
"TIMOB-24176",5.0,"Bug",0.17278
"TIMOB-24175",5.0,"Bug",0.26917
"TIMOB-24165",5.0,"Bug",21.84528
"TIMOB-24161",5.0,"Bug",18.3425
"TIMOB-24158",5.0,"Bug",0.15083
"TIMOB-24157",5.0,"Bug",0.00556
"TIMOB-24153",2.0,"Improvement",0.08778
"TIMOB-24149",2.0,"Bug",0.00194
"TIMOB-24147",5.0,"Bug",0.00417
"TIMOB-24142",5.0,"Bug",70.37917
"TIMOB-24141",5.0,"Bug",0.10111
"TIMOB-24140",2.0,"Bug",0.00417
"TIMOB-24139",2.0,"Bug",0.35667
"TIMOB-24138",3.0,"Bug",0.96694
"TIMOB-24136",13.0,"Bug",200.775
"TIMOB-24135",5.0,"Bug",3.87056
"TIMOB-24134",5.0,"Bug",36.82167
"TIMOB-24132",5.0,"Bug",23.96306
"TIMOB-24130",5.0,"Bug",59.92389
"TIMOB-24128",2.0,"Bug",0.00333
"TIMOB-24127",1.0,"Bug",0.00611
"TIMOB-24126",5.0,"Improvement",11.72417
"TIMOB-24125",5.0,"Bug",80.6475
"TIMOB-24124",5.0,"Bug",2.88944
"TIMOB-24117",2.0,"Bug",0.03333
"TIMOB-24116",5.0,"Bug",0.00306
"TIMOB-24110",3.0,"New Feature",0.27611
"TIMOB-24104",5.0,"Bug",0.00278
"TIMOB-24103",5.0,"Bug",98.59806
"TIMOB-24102",8.0,"Improvement",0.00611
"TIMOB-24101",8.0,"Improvement",0.00306
"TIMOB-24099",13.0,"Improvement",0.07806
"TIMOB-24098",13.0,"Improvement",184.87139
"TIMOB-24097",8.0,"Improvement",0.0025
"TIMOB-24095",3.0,"Bug",0.00972
"TIMOB-24093",13.0,"New Feature",0.00778
"TIMOB-24091",2.0,"Bug",0.44778
"TIMOB-24088",5.0,"Bug",0.00306
"TIMOB-24085",2.0,"Improvement",0.19222
"TIMOB-24083",8.0,"Improvement",0.23
"TIMOB-24082",5.0,"Bug",0.25528
"TIMOB-24072",2.0,"Bug",3.18472
"TIMOB-24071",1.0,"Improvement",0.04361
"TIMOB-24069",13.0,"Bug",553.72972
"TIMOB-24065",2.0,"Bug",2.77972
"TIMOB-24063",5.0,"Improvement",0.00333
"TIMOB-24061",1.0,"Bug",0.05306
"TIMOB-24058",5.0,"Bug",23.52444
"TIMOB-24057",3.0,"Improvement",97.38417
"TIMOB-24055",5.0,"Bug",0.23472
"TIMOB-24053",3.0,"Bug",6.18222
"TIMOB-24052",3.0,"Bug",0.08389
"TIMOB-24051",5.0,"Improvement",0.22611
"TIMOB-24048",5.0,"Bug",15.84222
"TIMOB-24041",1.0,"Improvement",0.52361
"TIMOB-24040",1.0,"Bug",0.11556
"TIMOB-24039",3.0,"Bug",0.11806
"TIMOB-24034",5.0,"Bug",6.19917
"TIMOB-24030",2.0,"Bug",2.51861
"TIMOB-24028",1.0,"Bug",0.16139
"TIMOB-24027",5.0,"Improvement",29.30556
"TIMOB-24023",1.0,"Bug",0.09667
"TIMOB-24022",5.0,"Bug",0.23333
"TIMOB-24021",5.0,"Bug",0.27806
"TIMOB-24019",5.0,"Bug",120.33472
"TIMOB-24018",2.0,"Bug",0.16083
"TIMOB-24017",5.0,"Bug",27.00667
"TIMOB-24012",8.0,"Bug",3.41361
"TIMOB-24011",5.0,"Bug",4.945
"TIMOB-24010",3.0,"Bug",0.04417
"TIMOB-24007",1.0,"Improvement",0.06944
"TIMOB-24005",2.0,"Bug",0.04972
"TIMOB-23999",3.0,"Bug",0.0125
"TIMOB-23998",5.0,"Bug",0.00361
"TIMOB-23997",5.0,"Bug",0.60806
"TIMOB-23994",3.0,"Bug",0.00667
"TIMOB-23992",2.0,"New Feature",737.17417
"TIMOB-23991",2.0,"Improvement",0.00139
"TIMOB-23989",5.0,"Bug",12.80111
"TIMOB-23984",5.0,"Bug",121.635
"TIMOB-23983",8.0,"Bug",0.96028
"TIMOB-23978",2.0,"Bug",10.90861
"TIMOB-23977",3.0,"Bug",0.00472
"TIMOB-23976",5.0,"Bug",15.7825
"TIMOB-23974",3.0,"New Feature",0.00167
"TIMOB-23973",8.0,"Bug",0.20278
"TIMOB-23969",5.0,"Bug",12.83583
"TIMOB-23967",5.0,"Bug",52.30194
"TIMOB-23966",5.0,"Bug",75.58639
"TIMOB-23960",1.0,"Bug",0.01861
"TIMOB-23958",5.0,"Story",4938.48528
"TIMOB-23956",2.0,"Improvement",217.61694
"TIMOB-23946",2.0,"Bug",0.11444
"TIMOB-23941",2.0,"Bug",0.89
"TIMOB-23940",1.0,"Story",0.00222
"TIMOB-23937",5.0,"Bug",0.02778
"TIMOB-23936",5.0,"Bug",0.11667
"TIMOB-23935",3.0,"Bug",0.04472
"TIMOB-23934",5.0,"Bug",0.07889
"TIMOB-23931",8.0,"Improvement",0.05722
"TIMOB-23930",5.0,"Bug",9.98472
"TIMOB-23926",3.0,"Bug",6.2275
"TIMOB-23925",13.0,"Bug",2.62639
"TIMOB-23924",2.0,"Bug",0.06278
"TIMOB-23923",3.0,"Bug",0.05028
"TIMOB-23920",1.0,"Bug",0.09361
"TIMOB-23916",2.0,"Bug",0.00361
"TIMOB-23912",5.0,"Bug",65.11583
"TIMOB-23911",8.0,"Improvement",1.8675
"TIMOB-23908",3.0,"Bug",124.4275
"TIMOB-23907",3.0,"Bug",494.61333
"TIMOB-23903",13.0,"New Feature",531.74694
"TIMOB-23901",8.0,"Bug",0.00444
"TIMOB-23900",2.0,"Bug",1.08806
"TIMOB-23899",3.0,"Bug",48.57583
"TIMOB-23898",5.0,"Bug",0.03583
"TIMOB-23897",2.0,"Bug",0.0125
"TIMOB-23896",3.0,"Improvement",0.00556
"TIMOB-23895",3.0,"Improvement",0.0025
"TIMOB-23894",13.0,"Bug",11.53722
"TIMOB-23891",5.0,"New Feature",1.32139
"TIMOB-23890",13.0,"Bug",13.88
"TIMOB-23888",3.0,"Improvement",0.17417
"TIMOB-23887",8.0,"Bug",21.93417
"TIMOB-23885",8.0,"Bug",0.30278
"TIMOB-23881",3.0,"Bug",62.85861
"TIMOB-23880",5.0,"Bug",1.85306
"TIMOB-23879",5.0,"Bug",1.62889
"TIMOB-23878",3.0,"Improvement",0.00222
"TIMOB-23877",3.0,"Improvement",0.005
"TIMOB-23875",5.0,"Bug",0.00694
"TIMOB-23874",1.0,"Story",0.00333
"TIMOB-23873",1.0,"Bug",0.01111
"TIMOB-23872",2.0,"Improvement",0.07833
"TIMOB-23871",8.0,"Bug",0.09389
"TIMOB-23870",5.0,"Bug",2.04361
"TIMOB-23869",2.0,"Bug",1.44694
"TIMOB-23865",5.0,"Bug",9.54833
"TIMOB-23864",3.0,"Bug",0.33444
"TIMOB-23860",3.0,"Improvement",0.00111
"TIMOB-23859",8.0,"Bug",27.12194
"TIMOB-23858",5.0,"Bug",0.025
"TIMOB-23850",2.0,"Bug",1.27778
"TIMOB-23847",2.0,"Bug",0.00167
"TIMOB-23837",3.0,"New Feature",0.00167
"TIMOB-23836",3.0,"New Feature",0.32028
"TIMOB-23834",8.0,"Story",44.23389
"TIMOB-23833",5.0,"Improvement",0.29917
"TIMOB-23832",3.0,"Bug",0.00917
"TIMOB-23828",5.0,"New Feature",0.00417
"TIMOB-23823",5.0,"Bug",21.11889
"TIMOB-23820",5.0,"Bug",0.01111
"TIMOB-23816",5.0,"Bug",5.22167
"TIMOB-23812",7.0,"Bug",57.54306
"TIMOB-23808",5.0,"Bug",1.725
"TIMOB-23800",5.0,"Bug",1.365
"TIMOB-23798",3.0,"Bug",0.00361
"TIMOB-23797",3.0,"Improvement",1.36972
"TIMOB-23790",5.0,"Bug",1.89222
"TIMOB-23787",3.0,"Bug",0.00139
"TIMOB-23786",21.0,"Bug",602.165
"TIMOB-23785",3.0,"Bug",0.07083
"TIMOB-23780",3.0,"Bug",488.72472
"TIMOB-23776",8.0,"Story",1197.85111
"TIMOB-23775",5.0,"Improvement",0.00444
"TIMOB-23774",2.0,"Story",0.00222
"TIMOB-23772",5.0,"Story",0.21444
"TIMOB-23771",7.0,"New Feature",454.25333
"TIMOB-23768",5.0,"Improvement",1.44167
"TIMOB-23766",5.0,"Bug",0.01806
"TIMOB-23762",5.0,"Bug",2.50111
"TIMOB-23760",5.0,"Improvement",51.21972
"TIMOB-23759",5.0,"Improvement",51.44917
"TIMOB-23758",8.0,"Bug",85.60194
"TIMOB-23757",5.0,"Bug",569.61972
"TIMOB-23756",2.0,"Bug",0.47278
"TIMOB-23755",5.0,"Bug",30.18583
"TIMOB-23753",8.0,"Bug",3.57944
"TIMOB-23752",5.0,"Story",336.93639
"TIMOB-23751",5.0,"Bug",0.30222
"TIMOB-23749",5.0,"Bug",0.04861
"TIMOB-23748",8.0,"Bug",0.00417
"TIMOB-23745",8.0,"Bug",1.78528
"TIMOB-23744",8.0,"Bug",0.63889
"TIMOB-23741",2.0,"Story",0.04694
"TIMOB-23734",5.0,"Bug",17.57222
"TIMOB-23729",8.0,"Bug",0.31972
"TIMOB-23728",5.0,"Bug",0.00944
"TIMOB-23723",5.0,"Bug",2.59333
"TIMOB-23722",3.0,"Bug",0.82417
"TIMOB-23717",5.0,"Bug",0.23917
"TIMOB-23716",5.0,"Bug",0.00444
"TIMOB-23715",8.0,"Bug",471.67639
"TIMOB-23714",5.0,"Bug",0.00361
"TIMOB-23709",2.0,"Story",0.00333
"TIMOB-23708",1.0,"Bug",0.00222
"TIMOB-23702",8.0,"Story",7017.9575
"TIMOB-23701",3.0,"Bug",0.00333
"TIMOB-23699",2.0,"Bug",0.00306
"TIMOB-23698",3.0,"Bug",0.07056
"TIMOB-23697",5.0,"Bug",3.05083
"TIMOB-23696",5.0,"Bug",54.73306
"TIMOB-23691",1.0,"New Feature",46.91361
"TIMOB-23687",5.0,"Bug",4.95861
"TIMOB-23686",5.0,"Improvement",4.95528
"TIMOB-23684",3.0,"Improvement",0.00278
"TIMOB-23683",5.0,"Improvement",0.105
"TIMOB-23682",5.0,"Bug",11.23472
"TIMOB-23678",8.0,"Bug",764.00528
"TIMOB-23675",1.0,"New Feature",0.06944
"TIMOB-23674",2.0,"Bug",0.00389
"TIMOB-23671",34.0,"Bug",239.69917
"TIMOB-23666",1.0,"Bug",0.01667
"TIMOB-23665",5.0,"Bug",33.81028
"TIMOB-23662",8.0,"Bug",0.85833
"TIMOB-23661",3.0,"Improvement",29.25556
"TIMOB-23660",5.0,"Improvement",0.16833
"TIMOB-23658",5.0,"Bug",1.23278
"TIMOB-23657",13.0,"Bug",0.00111
"TIMOB-23656",5.0,"Improvement",35.63556
"TIMOB-23655",5.0,"Improvement",34.1225
"TIMOB-23653",5.0,"Bug",3.3225
"TIMOB-23652",8.0,"Bug",0.00278
"TIMOB-23649",3.0,"Improvement",9.04333
"TIMOB-23646",8.0,"Bug",13.32944
"TIMOB-23641",5.0,"Bug",0.04167
"TIMOB-23639",5.0,"Bug",0.23722
"TIMOB-23638",13.0,"Bug",4.03722
"TIMOB-23637",8.0,"Improvement",54.55472
"TIMOB-23636",5.0,"Bug",4.145
"TIMOB-23634",5.0,"Bug",9177.27389
"TIMOB-23628",5.0,"Bug",215.52972
"TIMOB-23627",7.0,"Bug",1.03972
"TIMOB-23623",5.0,"Bug",0.00306
"TIMOB-23621",5.0,"Improvement",124.53583
"TIMOB-23620",3.0,"Bug",9.19
"TIMOB-23615",5.0,"Bug",3.24861
"TIMOB-23614",8.0,"Bug",95.86944
"TIMOB-23612",2.0,"Improvement",0.00528
"TIMOB-23607",5.0,"Bug",0.97278
"TIMOB-23606",8.0,"Story",3192.8625
"TIMOB-23604",3.0,"Story",0.00306
"TIMOB-23603",3.0,"Story",1.22778
"TIMOB-23602",3.0,"Story",0.23167
"TIMOB-23601",3.0,"Story",0.2775
"TIMOB-23600",3.0,"Story",0.00333
"TIMOB-23599",3.0,"Story",1.20333
"TIMOB-23598",3.0,"Story",0.08667
"TIMOB-23597",3.0,"Story",1.14
"TIMOB-23596",3.0,"Story",0.00417
"TIMOB-23595",3.0,"Story",0.37
"TIMOB-23594",3.0,"Story",1.14472
"TIMOB-23592",3.0,"Story",0.20583
"TIMOB-23591",3.0,"Story",0.005
"TIMOB-23590",3.0,"Story",934.66222
"TIMOB-23589",3.0,"Story",0.2725
"TIMOB-23588",3.0,"Story",0.03389
"TIMOB-23587",3.0,"Story",0.0025
"TIMOB-23575",5.0,"Bug",13.88139
"TIMOB-23573",3.0,"Improvement",0.32056
"TIMOB-23572",3.0,"Improvement",0.00306
"TIMOB-23570",8.0,"Bug",4381.57139
"TIMOB-23567",2.0,"New Feature",0.00222
"TIMOB-23566",2.0,"Improvement",0.00194
"TIMOB-23565",2.0,"Improvement",0.00167
"TIMOB-23563",5.0,"Bug",1.735
"TIMOB-23560",8.0,"Bug",56.1675
"TIMOB-23559",2.0,"Bug",0.24
"TIMOB-23557",5.0,"New Feature",29.91361
"TIMOB-23556",2.0,"Bug",0.01333
"TIMOB-23554",3.0,"Bug",0.93694
"TIMOB-23549",5.0,"Bug",22.97194
"TIMOB-23546",8.0,"Improvement",137.40639
"TIMOB-23543",8.0,"Bug",3.06556
"TIMOB-23542",15.0,"Bug",371.9025
"TIMOB-23538",5.0,"Improvement",999.87278
"TIMOB-23531",5.0,"Bug",10.71389
"TIMOB-23530",3.0,"Bug",0.00639
"TIMOB-23527",21.0,"New Feature",15368.53944
"TIMOB-23526",5.0,"Bug",344.84306
"TIMOB-23525",3.0,"Story",0.0025
"TIMOB-23524",3.0,"New Feature",0.25667
"TIMOB-23521",5.0,"Bug",333.00222
"TIMOB-23519",3.0,"New Feature",0.03056
"TIMOB-23518",13.0,"Bug",0.00722
"TIMOB-23517",5.0,"Story",391.61222
"TIMOB-23516",1.0,"Story",0.12139
"TIMOB-23514",1.0,"Improvement",0.03667
"TIMOB-23513",3.0,"New Feature",0.00139
"TIMOB-23512",8.0,"Bug",69.32889
"TIMOB-23509",3.0,"New Feature",0.00194
"TIMOB-23507",1.0,"Story",0.07611
"TIMOB-23503",5.0,"Bug",22.90472
"TIMOB-23502",5.0,"Bug",0.71861
"TIMOB-23500",2.0,"Bug",18.17833
"TIMOB-23499",2.0,"Bug",18.40639
"TIMOB-23498",5.0,"Bug",0.03694
"TIMOB-23496",8.0,"Improvement",6075.76611
"TIMOB-23494",5.0,"Improvement",0.02111
"TIMOB-23493",5.0,"Improvement",0.01028
"TIMOB-23492",5.0,"Bug",0.025
"TIMOB-23490",8.0,"Bug",99.69528
"TIMOB-23486",2.0,"New Feature",0.0025
"TIMOB-23484",5.0,"Bug",31.86111
"TIMOB-23482",5.0,"Bug",0.00194
"TIMOB-23481",2.0,"Improvement",0.00222
"TIMOB-23480",5.0,"Bug",1.49306
"TIMOB-23479",8.0,"Bug",134.02028
"TIMOB-23476",5.0,"Bug",572.66583
"TIMOB-23475",5.0,"Bug",0.09083
"TIMOB-23468",3.0,"Improvement",6.12278
"TIMOB-23455",5.0,"New Feature",0.00389
"TIMOB-23454",5.0,"Improvement",2.045
"TIMOB-23453",1.0,"Bug",0.00222
"TIMOB-23452",5.0,"Story",0.00528
"TIMOB-23448",5.0,"Improvement",0.00139
"TIMOB-23446",8.0,"Bug",0.15
"TIMOB-23445",5.0,"Story",172.17222
"TIMOB-23443",5.0,"Story",0.75861
"TIMOB-23442",2.0,"New Feature",0.00667
"TIMOB-23440",3.0,"Bug",0.05472
"TIMOB-23439",5.0,"Story",94.83611
"TIMOB-23435",21.0,"Bug",71.60278
"TIMOB-23429",8.0,"New Feature",0.0025
"TIMOB-23427",5.0,"Bug",26.4075
"TIMOB-23425",3.0,"Bug",0.56639
"TIMOB-23422",8.0,"Bug",2.43583
"TIMOB-23416",5.0,"Bug",0.32
"TIMOB-23415",2.0,"Improvement",0.0025
"TIMOB-23414",2.0,"Bug",0.00389
"TIMOB-23411",8.0,"Bug",38.64028
"TIMOB-23406",3.0,"Improvement",0.03833
"TIMOB-23404",5.0,"Bug",108.63083
"TIMOB-23402",3.0,"Improvement",1.27472
"TIMOB-23399",5.0,"Improvement",0.06722
"TIMOB-23398",3.0,"Improvement",0.03222
"TIMOB-23393",5.0,"Bug",0.03333
"TIMOB-23392",3.0,"Improvement",0.08944
"TIMOB-23389",5.0,"Bug",0.00167
"TIMOB-23388",5.0,"New Feature",25.94722
"TIMOB-23382",8.0,"Bug",9.66139
"TIMOB-23381",8.0,"Bug",9.66611
"TIMOB-23377",8.0,"Bug",3.92111
"TIMOB-23374",5.0,"Bug",10.93
"TIMOB-23373",5.0,"Bug",3.39861
"TIMOB-23370",2.0,"Improvement",0.00361
"TIMOB-23365",8.0,"Bug",4.84083
"TIMOB-23363",5.0,"Improvement",0.81972
"TIMOB-23357",2.0,"Bug",0.0025
"TIMOB-23352",5.0,"Bug",18.57056
"TIMOB-23350",3.0,"Bug",0.22194
"TIMOB-23349",8.0,"Bug",31.5075
"TIMOB-23346",5.0,"Bug",1.78083
"TIMOB-23343",8.0,"Bug",2.37556
"TIMOB-23339",2.0,"Bug",3.11472
"TIMOB-23338",3.0,"Bug",0.13917
"TIMOB-23335",5.0,"Improvement",0.03083
"TIMOB-23332",5.0,"Story",0.00222
"TIMOB-23331",5.0,"Improvement",50.23167
"TIMOB-23329",5.0,"Improvement",27.59139
"TIMOB-23319",8.0,"Bug",4.93139
"TIMOB-23313",8.0,"Bug",36.09
"TIMOB-23310",34.0,"Story",532.48667
"TIMOB-23309",3.0,"Bug",0.30528
"TIMOB-23308",5.0,"Improvement",0.24583
"TIMOB-23307",5.0,"Bug",4.51472
"TIMOB-23305",5.0,"Bug",99.45028
"TIMOB-23303",13.0,"Bug",4.21917
"TIMOB-23302",3.0,"Story",0.01056
"TIMOB-23301",3.0,"Bug",0.3475
"TIMOB-23299",1.0,"Improvement",121.735
"TIMOB-23297",5.0,"Bug",0.06833
"TIMOB-23296",5.0,"Improvement",233.69389
"TIMOB-23294",5.0,"Improvement",0.27944
"TIMOB-23293",5.0,"Bug",2.86944
"TIMOB-23291",8.0,"Bug",192.80361
"TIMOB-23285",5.0,"Bug",292.15417
"TIMOB-23283",5.0,"Bug",52.40694
"TIMOB-23281",5.0,"Improvement",2221.04139
"TIMOB-23279",5.0,"Bug",0.10361
"TIMOB-23278",5.0,"Bug",0.06861
"TIMOB-23276",5.0,"Improvement",145.16722
"TIMOB-23275",2.0,"Improvement",0.105
"TIMOB-23274",3.0,"Bug",13.03972
"TIMOB-23273",5.0,"Bug",19.47028
"TIMOB-23267",5.0,"Bug",99.825
"TIMOB-23266",8.0,"Improvement",215.33694
"TIMOB-23264",5.0,"Bug",0.22722
"TIMOB-23262",8.0,"Bug",95.71861
