"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14"
"TIMOB-26888",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9594110250473022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24041",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654245972633362,0.0,0.0
"TIMOB-23696",False,"train",0.0,0.0,0.9508678317070007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26746",False,"train",0.3053947389125824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12940159440040588,0.0,0.0,0.0,0.0,0.0,0.5611587762832642
"TIMOB-6514",False,"train",0.0,0.0,0.0,0.0,0.0,0.9332764148712158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25031",False,"train",0.0,0.0,0.0,0.0,0.0,0.9462990760803223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102524533867836
"TIMOB-23427",False,"train",0.9911091923713684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-16697",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058928072452545166,0.0,0.0,0.0,0.0,0.9218016266822815
"TIMOB-24232",False,"train",0.0,0.0,0.0,0.0,0.7576924562454224,0.2089623212814331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23476",False,"train",0.0,0.8617541790008545,0.12040506303310394,0.0,0.0,0.0,0.0,0.0,0.0,0.013855264522135258,0.0,0.0,0.0,0.0,0.0
"TIMOB-17711",False,"train",0.0,0.0,0.768160343170166,0.0,0.0,0.0,0.0,0.0,0.2185029536485672,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24132",False,"train",0.5592860579490662,0.0,0.0,0.0,0.43104803562164307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19025",False,"train",0.0,0.0,0.0,0.0,0.0,0.9957359433174133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25255",False,"train",0.2125026434659958,0.0,0.0,0.0,0.0,0.0,0.0,0.7751138210296631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26833",False,"train",0.6651666164398193,0.0,0.0,0.0,0.0,0.0,0.0,0.3171304166316986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18879",False,"train",0.0,0.0,0.0,0.35697171092033386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6314539313316345,0.0,0.0,0.0
"TIMOB-25965",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9575629830360413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-20598",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24355362355709076,0.0,0.0,0.0,0.0,0.7336366176605225,0.0,0.0
"TIMOB-25580",False,"train",0.8970524668693542,0.0,0.0,0.0,0.0,0.0,0.0,0.09138777107000351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19673",False,"train",0.0,0.0,0.0,0.0,0.0,0.11767370998859406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8766578435897827,0.0
"TIMOB-18457",False,"train",0.0,0.0,0.0,0.18174871802330017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015705943107605,0.0
"TIMOB-25565",False,"train",0.0,0.0,0.0,0.7371012568473816,0.0,0.0,0.0,0.26039940118789673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18559",False,"train",0.0,0.0,0.0,0.0,0.0,0.9956079721450806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26077",False,"train",0.9555049538612366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
