"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14"
"DM-14135",True,"train",0.0,0.0,0.0,0.9221739172935486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-13954",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6740202903747559,0.2298915833234787,0.0,0.045836690813302994
"DM-16177",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575713276863098,0.0,0.0,0.0,0.0,0.0
"DM-3779",False,"train",0.19805346429347992,0.11636956036090851,0.4813172519207001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736990511417389,0.0,0.0,0.0
"DM-4808",False,"train",0.0,0.0,0.9377707839012146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-5314",False,"train",0.01666642539203167,0.766670286655426,0.016666393727064133,0.016666391864418983,0.016666382551193237,0.01666644588112831,0.016666404902935028,0.016666406765580177,0.016666414216160774,0.016666391864418983,0.016666408628225327,0.01666642725467682,0.016666388139128685,0.016666388139128685,0.016666430979967117
"DM-13998",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832663893699646,0.0,0.0
"DM-7889",True,"train",0.0,0.0,0.0,0.0,0.0,0.3767373263835907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722760558128357
"DM-5702",False,"train",0.0,0.0,0.0,0.0,0.0,0.5616726279258728,0.0,0.0,0.12188394367694855,0.0,0.12665170431137085,0.1727323830127716,0.0,0.0,0.0
"DM-3436",False,"train",0.0,0.0,0.7104789018630981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22284531593322754
"DM-335",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7578212022781372,0.22201719880104065,0.0,0.0,0.0,0.0
"DM-15224",False,"train",0.14637333154678345,0.0,0.0,0.0,0.0,0.0,0.1717638373374939,0.256380558013916,0.17061355710029602,0.0,0.0,0.18517105281352997,0.0,0.05952208861708641,0.0
"DM-14306",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9593969583511353,0.0,0.0,0.0
"DM-17020",False,"train",0.1031542420387268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40250059962272644,0.0,0.0,0.4623386859893799
"DM-18041",False,"train",0.013338704593479633,0.013338703662157059,0.01333869993686676,0.013338697142899036,0.41334736347198486,0.01333871390670538,0.013338716700673103,0.013338704593479633,0.013338697142899036,0.013338697142899036,0.013338706456124783,0.4132494330406189,0.013338751159608364,0.013338697142899036,0.01333869993686676
"DM-13526",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1097642183303833,0.15062692761421204,0.5802766680717468,0.0,0.0,0.1473059058189392
"DM-16820",False,"train",0.8195391297340393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12947019934654236
"DM-7410",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833306431770325,0.0,0.0
"DM-8669",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883255660533905,0.0,0.0,0.0,0.0,0.0,0.0
"DM-14836",False,"train",0.0,0.0,0.3577694296836853,0.0,0.28858688473701477,0.0,0.0,0.0,0.2314429134130478,0.0,0.0,0.1086188480257988,0.0,0.0,0.0
"DM-11052",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9717060327529907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-242",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.25849831104278564,0.0,0.0,0.0,0.0,0.7213291525840759,0.0,0.0,0.0
"DM-11894",False,"train",0.0,0.0,0.0,0.6167442798614502,0.0,0.0,0.3254578709602356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-1195",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.2426358163356781,0.7212012410163879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-419",True,"train",0.016672777011990547,0.01667277328670025,0.0166727676987648,0.016672765836119652,0.0166727676987648,0.3014676570892334,0.016672765836119652,0.016672780737280846,0.0166727676987648,0.016672765836119652,0.48178631067276,0.016672765836119652,0.0166727676987648,0.016672765836119652,0.016672782599925995
"DM-9999",True,"train",0.0,0.0,0.0,0.0,0.0,0.7090064883232117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22907748818397522
"DM-7822",False,"train",0.0,0.0,0.0,0.0,0.0,0.556986391544342,0.0,0.0,0.0,0.0,0.0,0.0,0.39739102125167847,0.0,0.0
"DM-11454",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.3003879487514496,0.0,0.0,0.24635379016399384,0.0,0.0,0.034511491656303406,0.40609878301620483,0.0
"DM-2176",False,"train",0.0,0.0,0.0,0.7045915126800537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26648086309432983,0.0,0.0,0.0
"DM-16049",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833285570144653
"DM-14334",True,"train",0.022222524508833885,0.022222494706511497,0.022222502157092094,0.022222502157092094,0.0222224909812212,0.02222250960767269,0.022222518920898438,0.022222505882382393,0.02222253568470478,0.022222502157092094,0.6888847947120667,0.022222518920898438,0.02222256176173687,0.022222494706511497,0.022222528234124184
"DM-6063",False,"train",0.0,0.0,0.0,0.0,0.07807936519384384,0.4689292907714844,0.0,0.0,0.4262666404247284,0.0,0.0,0.0,0.0,0.0,0.0
"DM-5453",False,"train",0.0,0.0,0.144074484705925,0.0,0.19171367585659027,0.0,0.0,0.2846486270427704,0.0,0.19415931403636932,0.0,0.023049576207995415,0.0,0.14956112205982208,0.0
"DM-12248",False,"train",0.0,0.09989914298057556,0.0,0.0,0.0,0.0,0.5143497586250305,0.0,0.3447546660900116,0.0,0.0,0.0,0.033587321639060974,0.0,0.0
"DM-5868",False,"train",0.0,0.0,0.0,0.0,0.0,0.9666383862495422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-15254",False,"train",0.33245009183883667,0.0,0.0,0.0,0.0,0.3180462718009949,0.14107835292816162,0.0,0.0,0.0,0.15686604380607605,0.0,0.0,0.0,0.04044496640563011
"DM-2459",False,"train",0.0,0.0,0.0,0.8666542768478394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-13790",True,"train",0.0,0.03891054168343544,0.0,0.0,0.0,0.0,0.5137617588043213,0.2184312492609024,0.0,0.20793454349040985,0.0,0.0,0.0,0.0,0.0
"DM-13791",False,"train",0.0,0.0,0.0,0.0,0.0,0.0815543383359909,0.334766149520874,0.0,0.0,0.0,0.0,0.541549801826477,0.0,0.0,0.0
"DM-11804",False,"train",0.8962509632110596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-14155",False,"train",0.4478800594806671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286875367164612,0.0,0.0,0.0,0.0
"DM-6933",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9281741976737976,0.0,0.0,0.0,0.0,0.0
"DM-6290",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.37701886892318726,0.0,0.0,0.0,0.0,0.33247634768486023,0.0,0.0,0.2404559850692749
"DM-15887",False,"train",0.41964074969291687,0.0,0.0,0.0,0.0,0.36026349663734436,0.0,0.0,0.0,0.0,0.0,0.20470713078975677,0.0,0.0,0.0
"DM-2547",False,"train",0.0,0.0,0.10730408132076263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3220696449279785,0.0,0.0,0.5515701174736023
"DM-13303",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733204245567322,0.0,0.0,0.0
"DM-2675",False,"train",0.0,0.0,0.0,0.0,0.2974470555782318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5935629606246948,0.0,0.0
"DM-10524",True,"train",0.0,0.0,0.0,0.0,0.0,0.9864568710327148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-16049",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833285570144653
"DM-10045",False,"train",0.0,0.0,0.0,0.19944263994693756,0.0,0.10166545957326889,0.031266991049051285,0.0,0.051042187958955765,0.0,0.0,0.6076865196228027,0.0,0.0,0.0
"DM-8455",False,"train",0.016666045412421227,0.016666041687130928,0.016666043549776077,0.7666754126548767,0.016666041687130928,0.016666041687130928,0.016666043549776077,0.016666041687130928,0.016666041687130928,0.016666041687130928,0.016666041687130928,0.016666041687130928,0.016666043549776077,0.016666041687130928,0.016666041687130928
"DM-9252",False,"train",0.416481614112854,0.21815834939479828,0.0,0.0,0.0,0.0,0.0,0.04471930116415024,0.0,0.0,0.2953058183193207,0.0,0.0,0.0,0.0
