"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14"
"TISTUD-2467",False,"train",0.0,0.22231373190879822,0.0,0.0,0.0,0.0,0.0,0.0,0.7075246572494507,0.0,0.0,0.05746190622448921,0.0,0.0,0.0
"TISTUD-5834",False,"train",0.0,0.0,0.9883305430412292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8685",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998071551322937,0.0,0.0,0.0,0.0
"TISTUD-7522",False,"train",0.0,0.0,0.9846983551979065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6102",False,"train",0.0,0.0,0.0,0.9688868522644043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6108",False,"train",0.0,0.8269946575164795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518593281507492,0.0,0.0,0.0,0.0,0.0
"TISTUD-6898",False,"train",0.0,0.7607907652854919,0.2242642641067505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5710",False,"train",0.9281965494155884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6270",False,"train",0.0,0.0,0.0,0.14154508709907532,0.831365704536438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7719",False,"train",0.0,0.0,0.0,0.0,0.0,0.9972783923149109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5337",False,"train",0.0,0.0,0.0,0.0,0.7835337519645691,0.0,0.0,0.0,0.0,0.1902008056640625,0.0,0.0,0.0,0.0,0.0
"TISTUD-8998",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555524587631226,0.0,0.0,0.0,0.0
"TISTUD-5557",False,"train",0.0,0.0,0.0,0.0,0.1088826134800911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878743648529053,0.0
"TISTUD-5662",False,"train",0.0,0.0,0.0,0.0,0.9332975745201111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8698",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986068844795227,0.0,0.0,0.0
