"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14"
"MULE-9897",False,"train",0.2084784358739853,0.0,0.0,0.4920744001865387,0.0,0.0,0.0,0.0,0.0,0.2646391689777374,0.0,0.0,0.0,0.0,0.0
"MULE-11866",False,"train",0.0,0.0,0.0,0.0,0.0,0.9575652480125427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-12614",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.6438536643981934,0.0,0.0,0.31995028257369995,0.0,0.0,0.0,0.0,0.0
"MULE-12640",False,"train",0.0,0.0,0.9281817674636841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-13258",False,"train",0.0,0.0,0.0,0.9740726947784424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-7631",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725390672683716,0.0,0.0
"MULE-11401",False,"train",0.0,0.0,0.0,0.0,0.0,0.2586216628551483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747065186500549,0.0
"MULE-7874",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688878059387207,0.0,0.0,0.0,0.0,0.0
"MULE-8157",False,"train",0.34307971596717834,0.0,0.4407062232494354,0.0,0.0,0.0,0.07192530483007431,0.12758952379226685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-14076",False,"train",0.0,0.0,0.0,0.0,0.0,0.14454716444015503,0.0,0.8419060111045837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-13303",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299403786659241,0.6081199049949646
"MULE-14667",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831347942352295,0.1925046443939209,0.0,0.0,0.0
"MULE-13831",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14791494607925415,0.8039287328720093,0.0,0.0,0.0
"MULE-16575",False,"train",0.3245180547237396,0.0,0.0,0.0,0.2788890302181244,0.0,0.0,0.0,0.0,0.3584307134151459,0.0,0.0,0.0,0.0,0.0
"MULE-13965",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8664858341217041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-9464",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319545269012451,0.16302275657653809,0.2434791475534439,0.0,0.0,0.0
"MULE-7759",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416407942771912,0.0,0.0,0.0
"MULE-14856",False,"train",0.0,0.0,0.9151385426521301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-10683",False,"train",0.0,0.0,0.26274752616882324,0.0,0.0,0.01724795438349247,0.0,0.0,0.0,0.0,0.0,0.0,0.5941566228866577,0.11667650938034058,0.0
"MULE-14078",False,"train",0.0,0.0,0.20697171986103058,0.0,0.0,0.0,0.0,0.0,0.4272148907184601,0.3324190676212311,0.0,0.0,0.024960797280073166,0.0,0.0
