"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14"
"DM-16831",False,"train",0.0,0.0,0.01193154789507389,0.2824496328830719,0.0,0.0,0.0,0.6806283593177795,0.02134963683784008,0.0,0.0,0.0,0.0,0.0,0.0
"DM-6147",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.8596811294555664,0.0,0.0,0.0,0.0,0.0,0.0,0.11482381075620651,0.0
"DM-3970",False,"train",0.0,0.15019802749156952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071474701166153,0.7158513069152832,0.0,0.0,0.0
"DM-10614",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9740159511566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-7739",False,"train",0.0,0.0,0.1548938900232315,0.0,0.0,0.09846431761980057,0.0,0.0,0.0,0.0,0.0,0.0,0.06456601619720459,0.0,0.6705597043037415
"DM-705",False,"train",0.0,0.0,0.0,0.0,0.0,0.17952372133731842,0.042394232004880905,0.0,0.0,0.5656441450119019,0.0,0.0,0.0,0.0,0.1926088184118271
"DM-612",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06282112002372742,0.1323377639055252,0.0,0.0,0.0,0.0,0.7713499069213867
"DM-14435",True,"train",0.011326332576572895,0.5754976272583008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18363022804260254,0.22343198955059052,0.0,0.0,0.0,0.0
"DM-8222",True,"train",0.0,0.0,0.0,0.0,0.23448516428470612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641512393951416
"DM-5652",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066650867462158,0.0
"DM-17279",False,"train",0.7813000679016113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852971762418747,0.0,0.0,0.0,0.0
"DM-16510",False,"train",0.0,0.0,0.0,0.0,0.7300547361373901,0.0,0.23782943189144135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-9795",False,"train",0.0,0.0,0.24917617440223694,0.0,0.0,0.34226325154304504,0.3258488178253174,0.0,0.018161071464419365,0.0,0.05502234399318695,0.0,0.0,0.0,0.0
"DM-8698",False,"train",0.0,0.015182817354798317,0.11977671086788177,0.2777644991874695,0.035151407122612,0.0,0.0578802116215229,0.488787978887558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-11046",False,"train",0.0,0.6611253619194031,0.0,0.0,0.23052743077278137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-15724",False,"train",0.0,0.0,0.5859512686729431,0.0,0.0,0.34182220697402954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-13476",False,"train",0.0,0.0,0.5900411009788513,0.0,0.18597473204135895,0.09510952234268188,0.0,0.0,0.0,0.0,0.0,0.11791258305311203,0.0,0.0,0.0
"DM-14774",True,"train",0.0,0.7922701835632324,0.17976868152618408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-10234",False,"train",0.0,0.054198186844587326,0.05687357485294342,0.0,0.0,0.06924271583557129,0.0,0.0,0.0,0.0,0.0,0.0,0.5381366014480591,0.2600090503692627,0.0
"DM-1697",False,"train",0.011117508634924889,0.011117514222860336,0.3304440975189209,0.01111750490963459,0.011117540299892426,0.011117522604763508,0.21288639307022095,0.011117510497570038,0.011117508634924889,0.3232593238353729,0.011117514222860336,0.011117512360215187,0.01111751887947321,0.011117522604763508,0.011117514222860336
"DM-981",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1620880514383316,0.0,0.15740911662578583,0.0,0.0,0.0,0.0,0.6471437811851501
"DM-10275",False,"train",0.0,0.7245247960090637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23396816849708557,0.0,0.0,0.0,0.0,0.0
"DM-17456",False,"train",0.0,0.0,0.28983762860298157,0.0,0.0,0.0,0.0,0.0,0.0,0.42604389786720276,0.0,0.0,0.06016811355948448,0.05773458257317543,0.13950397074222565
"DM-8336",False,"train",0.0,0.0,0.0,0.0,0.017706481739878654,0.1622060090303421,0.0,0.05320412293076515,0.0,0.6056328415870667,0.0,0.0,0.0,0.1390198916196823,0.0
"DM-3143",False,"train",0.0,0.21673160791397095,0.1217183843255043,0.0,0.0,0.0,0.2347090244293213,0.17755760252475739,0.0,0.0,0.0,0.0,0.2317124307155609,0.0,0.0
"DM-7424",False,"train",0.0,0.08469769358634949,0.0,0.0,0.26533597707748413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583310306072235,0.37125712633132935,0.0
