"issue_key","issuetype","created","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog"
"MDL-51598","Bug","2015-09-30T00:23:48.000+0000",38,52.5502,16.0051,47.705128205128204,10.774,13.923076923076927,14.679,13.954451150103322
"MDL-51580","Task","2015-09-28T17:44:02.000+0000",95,66.0313,18.3935,53.750809061488674,12.5786,17.914822006472498,11.0607,13.954451150103322
"MDL-51513","Task","2015-09-24T01:15:36.000+0000",102,60.9639,15.7619,48.92857142857143,9.1036,11.946571428571424,13.282,13.723805294763608
"MDL-51504","Bug","2015-09-23T13:55:11.000+0000",47,95.42,10.5667,28.5,3.925,5.606250000000003,6.1304,10.071067811865476
"MDL-51233","Task","2015-08-28T07:43:18.000+0000",12,53.655,14.8,45.333333333333336,8.7567,11.652499999999996,15.5675,12.486832980505138
"MDL-51045","Task","2015-08-07T12:39:55.000+0000",28,64.71,14.0,38.33333333333333,7.96,7.1080000000000005,8.5087,12.486832980505138
"MDL-51042","Task","2015-08-07T12:36:08.000+0000",10,-14.815,12.0,50.0,17.81,31.611999999999995,41.278,10.745966692414834
"MDL-51039","Task","2015-08-07T12:32:28.000+0000",68,64.975,15.7111,44.83333333333333,10.1589,13.7275,11.9092,13.488088481701515
"MDL-51034","Task","2015-08-07T12:12:18.000+0000",48,49.4823,13.0667,36.66666666666667,10.498,12.90253333333333,14.9128,11.94427190999916
"MDL-51033","Task","2015-08-07T11:52:35.000+0000",123,60.1162,12.8761,46.36351706036746,10.1327,13.407979002624671,13.1139,11.366600265340756
"MDL-51029","Task","2015-08-07T11:31:15.000+0000",73,44.6615,22.3823,63.550632911392405,16.8428,23.062405063291138,14.3816,16.96424004376894
"MDL-51026","Task","2015-08-07T10:37:25.000+0000",232,52.6484,16.0222,52.95878136200717,12.7615,16.467535842293906,13.2738,13.165300454651272
"MDL-51024","Task","2015-08-07T10:30:01.000+0000",165,40.749,24.3515,68.48099415204678,18.196,22.42078947368421,11.6049,18.247950681976906
"MDL-50267","Task","2015-05-18T10:16:26.000+0000",27,28.6207,17.1172,60.03448275862069,16.4717,24.091034482758623,21.9583,13.954451150103322
"MDL-50182","Task","2015-05-11T07:33:35.000+0000",92,65.6673,18.0485,52.19191919191919,12.2982,17.145151515151518,10.8966,13.954451150103322
"MDL-50051","Task","2015-04-29T18:24:51.000+0000",62,65.4741,13.7095,49.19900497512438,9.6752,13.989651741293535,13.1858,11.94427190999916
"MDL-49599","Task","2015-03-20T10:27:25.000+0000",86,89.0375,9.6707,38.13023255813954,5.1133,9.350813953488377,10.1936,9.0
"MDL-49533","Improvement","2015-03-16T14:47:04.000+0000",25,37.4554,14.4308,51.46153846153846,11.2646,14.598076923076924,18.8181,12.486832980505138
"MDL-49464","New Feature","2015-03-10T14:29:20.000+0000",32,47.7218,24.1091,60.27272727272727,14.8012,20.189999999999998,14.7042,19.431676725154983
"MDL-47490","Task","2014-10-01T13:31:09.000+0000",31,49.8345,14.9806,56.806451612903224,14.0097,17.468064516129033,12.4923,10.745966692414834
"MDL-47460","Bug","2014-09-30T09:54:38.000+0000",24,52.05,12.9333,40.66666666666667,11.9617,11.372500000000002,8.9642,10.745966692414834
"MDL-47244","Bug","2014-09-15T17:38:32.000+0000",24,27.375,19.6,69.83333333333334,15.4033,19.418749999999996,19.0262,16.41640786499874
"MDL-47242","Bug","2014-09-15T14:23:02.000+0000",12,39.555,8.1333,45.333333333333336,10.7233,13.222500000000004,17.5308,8.477225575051662
"MDL-47171","New Feature","2014-09-09T11:18:25.000+0000",15,39.33,16.6667,61.666666666666664,11.5,16.528,20.2887,13.954451150103322
"MDL-47153","New Feature","2014-09-08T14:59:39.000+0000",32,77.2875,11.4485,31.651515151515152,6.5783,7.23,7.9052,10.745966692414834
"MDL-47152","New Feature","2014-09-08T14:38:06.000+0000",34,72.6329,10.3294,37.58823529411765,7.3518,10.065882352941177,11.1924,9.70820393249937
"MDL-47148","New Feature","2014-09-08T12:11:13.000+0000",14,77.8107,8.4571,21.142857142857142,5.8843,6.765000000000001,8.5621,8.477225575051662
"MDL-47147","Task","2014-09-08T09:51:39.000+0000",71,39.8274,18.4808,54.652582159624416,13.5837,17.933615023474175,17.3599,15.649110640673518
"MDL-47127","Bug","2014-09-05T14:03:36.000+0000",22,86.708,14.8,41.0,7.376,11.040399999999998,7.9736,12.486832980505138
"MDL-46923","Bug","2014-08-21T13:03:16.000+0000",12,-18.875,11.3143,42.57142857142857,19.37,27.62357142857143,34.6464,10.745966692414834
"MDL-46846","Bug","2014-08-15T12:32:40.000+0000",16,68.9825,11.4,41.0,7.6125,8.942499999999999,10.3025,10.745966692414834
"MDL-46821","Bug","2014-08-14T12:09:36.000+0000",65,44.2772,13.5897,50.8974358974359,12.4662,12.880871794871794,12.1748,11.94427190999916
"MDL-46819","Sub-task","2014-08-14T11:57:09.000+0000",82,34.9207,17.9386,54.484939759036145,13.5435,13.686686746987952,13.6945,15.24744871391589
"MDL-46772","Bug","2014-08-12T08:39:47.000+0000",31,34.6138,16.4,62.875,12.4063,16.596250000000005,19.8737,13.954451150103322
"MDL-46748","Bug","2014-08-09T00:32:22.000+0000",145,49.1289,19.7444,62.43300653594771,15.9092,23.615392156862747,15.8299,14.291589790636214
"MDL-46696","Bug","2014-08-06T13:31:32.000+0000",49,59.636,17.2,55.0,11.152,13.960600000000007,11.6254,14.61895003862225
"MDL-46695","Task","2014-08-06T12:12:03.000+0000",34,18.0544,23.0118,75.1764705882353,19.1876,23.275882352941174,17.9647,18.491933384829668
"MDL-46678","Bug","2014-08-05T14:17:25.000+0000",61,61.8151,20.2054,65.37837837837839,13.8292,22.847702702702698,15.625,15.24744871391589
"MDL-46662","Sub-task","2014-08-04T10:09:44.000+0000",25,59.636,14.8,37.0,11.152,11.605600000000003,8.6804,12.486832980505138
"MDL-46649","Bug","2014-08-01T16:13:25.000+0000",72,51.3834,20.4632,68.26315789473685,15.5326,21.925657894736844,13.868,15.24744871391589
"MDL-46646","Bug","2014-08-01T10:43:41.000+0000",77,62.2219,15.5282,46.51282051282051,11.0397,14.818076923076923,12.1186,13.0
"MDL-46600","Bug","2014-07-30T10:13:06.000+0000",57,59.1707,14.9088,51.30701754385965,12.0864,15.70894736842105,11.7707,11.660254037844387
"MDL-46599","Bug","2014-07-30T10:12:15.000+0000",71,64.148,13.2,46.33333333333333,10.5227,13.678000000000004,11.272,10.745966692414834
"MDL-46574","Task","2014-07-29T11:17:29.000+0000",15,-5.0425,13.9,34.75,17.9375,21.011875000000003,25.3956,12.486832980505138
"MDL-46573","Task","2014-07-29T11:15:16.000+0000",34,67.8191,18.3059,57.529411764705884,12.2465,17.59617647058824,10.8621,13.954451150103322
"MDL-46572","Task","2014-07-29T11:13:35.000+0000",38,86.82,11.2571,32.904761904761905,6.3667,7.349285714285713,5.6302,9.70820393249937
"MDL-46571","Task","2014-07-29T11:11:59.000+0000",20,63.865,14.0,40.0,9.32,11.649000000000001,11.561,12.486832980505138
"MDL-46570","Task","2014-07-29T11:10:33.000+0000",26,50.9633,16.7259,56.62962962962963,12.8585,14.050000000000004,10.5756,13.954451150103322
"MDL-46569","Task","2014-07-29T11:08:54.000+0000",104,-14.1514,45.0476,126.9047619047619,41.3181,54.440571428571424,13.1399,18.491933384829668
"MDL-46568","Task","2014-07-29T11:07:34.000+0000",29,35.385,20.0,63.333333333333336,15.7767,19.475,15.595,16.41640786499874
"MDL-46567","Task","2014-07-29T11:06:30.000+0000",45,38.7624,22.7478,67.73913043478261,19.2804,29.932391304347824,19.0159,15.24744871391589
"MDL-46548","New Feature","2014-07-28T16:33:43.000+0000",58,59.3791,17.4459,58.368852459016395,12.5542,16.52065573770492,11.6043,13.954451150103322
"MDL-46546","Bug","2014-07-28T14:54:51.000+0000",49,39.337,24.0,70.0,20.194,24.199800000000003,9.3982,15.24744871391589
"MDL-46523","Improvement","2014-07-25T10:51:25.000+0000",57,69.5601,14.207,44.28947368421053,10.6373,12.403684210526315,7.6374,10.745966692414834
"MDL-46510","New Feature","2014-07-24T16:56:50.000+0000",22,46.0686,17.8909,44.72727272727273,12.2991,12.691818181818185,11.7509,15.24744871391589
"MDL-46496","Bug","2014-07-24T04:32:52.000+0000",84,77.7883,12.0461,40.22752808988764,7.9369,13.086235955056182,12.1031,10.245688373094719
"MDL-46346","Bug","2014-07-13T17:18:35.000+0000",18,75.5,3.6,25.666666666666668,4.9644,6.096666666666668,9.6622,3.0
"MDL-46316","Bug","2014-07-10T15:25:09.000+0000",18,56.965,11.6444,51.333333333333336,9.7856,12.166666666666664,13.2922,10.745966692414834
"MDL-46313","Improvement","2014-07-10T11:57:45.000+0000",43,59.5277,15.1636,42.45454545454545,10.4218,13.33409090909091,12.5541,13.246950765959598
"MDL-46285","Improvement","2014-07-08T15:03:06.000+0000",54,38.948,19.7273,54.77272727272727,14.6586,16.983272727272727,13.9513,16.41640786499874
