"issue_key","issuetype","created","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog"
"TESB-20466","New Feature","2017-09-25T14:03:12.000-0500",91,61.6172,10.7632,46.90789473684211,10.5651,14.738684210526316,13.3168,7.743416490252569
"TESB-20414","New Feature","2017-09-15T04:15:18.000-0500",12,83.0092,8.2769,36.07692307692308,4.9108,4.634615384615387,6.3585,8.477225575051662
"TESB-20333","New Feature","2017-08-30T14:49:33.000-0500",48,80.3064,5.8545,34.63636363636364,4.7909,5.47909090909091,8.2455,6.464101615137754
"TESB-20131","New Feature","2017-07-27T02:22:19.000-0500",65,20.3813,32.3437,94.94366197183098,28.0549,35.03281690140845,9.9921,17.491376746189438
"TESB-20125","New Feature","2017-07-26T13:57:20.000-0500",44,48.84,20.0333,64.66666666666667,18.3717,25.629375000000003,12.4115,8.477225575051662
"TESB-20124","New Feature","2017-07-26T13:50:41.000-0500",25,57.7931,14.3586,60.03448275862069,12.4028,18.56896551724138,15.0528,10.745966692414834
"TESB-20123","New Feature","2017-07-26T13:45:29.000-0500",59,35.4614,26.4698,83.63492063492063,23.9641,32.87238095238095,12.2389,10.745966692414834
"TESB-20122","New Feature","2017-07-26T13:43:28.000-0500",14,84.845,6.4,53.5,5.4,8.059375,9.1981,3.0
"TESB-20121","New Feature","2017-07-26T13:39:35.000-0500",14,105.995,6.4,53.5,2.45,6.881875000000001,7.7256,3.0
"TESB-20120","New Feature","2017-07-26T13:37:26.000-0500",23,56.7988,11.9385,52.92307692307692,11.7962,18.380769230769232,16.5738,8.477225575051662
"TESB-20119","New Feature","2017-07-26T13:29:04.000-0500",44,36.5155,25.7283,75.64150943396226,21.3328,28.531132075471696,12.9728,16.41640786499874
"TESB-20115","Work Item","2017-07-26T03:48:43.000-0500",12,180.5393,5.6,42.57142857142857,-8.4443,7.437857142857144,9.4036,3.0
"TESB-19560","New Feature","2017-05-12T08:01:28.000-0500",14,105.995,6.4,53.5,2.45,6.881875000000001,7.7256,3.0
"TESB-19466","Bug","2017-05-04T02:48:10.000-0500",11,49.5427,8.0364,47.36363636363637,9.0818,8.048181818181817,11.4582,8.477225575051662
"TESB-19464","Work Item","2017-05-04T02:14:13.000-0500",33,57.8662,14.7765,45.76470588235294,13.6347,16.6264705882353,9.6494,8.477225575051662
"TESB-19461","Work Item","2017-05-03T13:03:01.000-0500",9,50.665,8.2,33.0,8.18,6.120000000000001,9.9,8.477225575051662
"TESB-19459","Change request","2017-05-03T04:20:01.000-0500",88,-3.3298,38.1043,107.21739130434783,36.5791,45.04826086956522,9.4826,12.486832980505138
"TESB-19342","Bug","2017-04-18T01:22:39.000-0500",149,-247.7224,20.3308,70.82706766917293,54.5547,74.36811278195489,85.9217,16.88730149658827
"TESB-19339","Bug","2017-04-17T01:41:11.000-0500",18,38.165,13.8667,56.888888888888886,12.4078,13.475000000000001,14.9283,12.486832980505138
"TESB-19264","Change request","2017-04-07T04:55:55.000-0500",60,29.8085,28.3344,87.22950819672131,24.2557,29.68590163934426,9.489,16.41640786499874
"TESB-19252","Work Item","2017-04-06T07:55:54.000-0500",14,169.445,6.4,41.0,-6.4,8.353750000000002,9.5662,3.0
"TESB-19158","Work Item","2017-03-22T05:18:16.000-0500",14,169.445,6.4,41.0,-6.4,8.353750000000002,9.5662,3.0
"TESB-19157","Work Item","2017-03-22T05:14:43.000-0500",11,174.1169,5.2,43.769230769230774,-7.7969,9.344615384615388,12.2485,3.0
"TESB-19153","Bug","2017-03-22T03:59:24.000-0500",33,68.2309,13.2,54.21212121212121,11.9406,14.623636363636365,7.7433,3.0
"TESB-19140","New Feature","2017-03-21T11:58:36.000-0500",11,81.855,4.8,37.0,4.8233,6.157499999999999,8.6958,3.0
"TESB-19115","Bug","2017-03-20T03:06:50.000-0500",49,41.1917,13.8564,42.33333333333333,11.82,16.4024358974359,18.9419,12.486832980505138
"TESB-19096","Work Item","2017-03-16T05:52:35.000-0500",9,47.3,8.0444,31.22222222222222,8.8978,10.283333333333331,14.8978,8.477225575051662
"TESB-19078","Bug","2017-03-14T03:35:00.000-0500",65,58.1725,12.0078,47.66666666666667,10.7765,14.215245098039219,13.2793,10.071067811865476
"TESB-19040","Bug","2017-03-08T05:57:06.000-0600",50,34.253,8.8,42.0,10.966,10.887999999999998,15.362,9.0
"TESB-18761","New Feature","2017-01-15T06:45:07.000-0600",44,96.0595,10.6182,35.63636363636364,5.3264,10.443863636363634,8.9398,8.477225575051662
"TESB-18758","New Feature","2017-01-15T06:30:19.000-0600",40,84.673,9.5302,40.1046511627907,6.7903,10.350697674418605,9.1042,6.872983346207417
"TESB-18756","New Feature","2017-01-15T06:13:10.000-0600",22,49.484,10.0,57.0,12.568,15.185200000000002,13.1568,3.0
"TESB-18755","New Feature","2017-01-15T06:12:34.000-0600",24,63.6007,11.2,53.0,11.3443,15.447142857142858,11.7371,3.0
"TESB-18754","New Feature","2017-01-15T06:09:33.000-0600",11,-2.745,11.4667,70.33333333333334,16.6233,23.034999999999997,29.8017,10.745966692414834
"TESB-18753","New Feature","2017-01-15T06:08:23.000-0600",30,60.109,10.071,57.435483870967744,8.726,12.452903225806452,14.9445,9.70820393249937
"TESB-18750","New Feature","2017-01-15T04:24:40.000-0600",579,45.2035,24.9041,71.78399761158383,20.7082,26.406596506941334,8.8623,13.702591020190136
"TESB-18744","New Feature","2017-01-13T03:48:25.000-0600",602,48.0596,23.9094,69.55257623554154,19.6812,25.156461619348057,8.8551,13.488088481701515
"TESB-18573","Change request","2016-12-17T09:46:03.000-0600",105,65.2865,18.2525,53.59587020648967,13.5106,16.41005899705015,7.172,12.486832980505138
"TESB-18255","Work Item","2016-11-14T08:57:07.000-0600",11,112.085,4.0,20.0,0.11,2.41,4.76,3.0
"TESB-18250","Work Item","2016-11-14T05:01:30.000-0600",8,112.085,4.0,30.0,0.11,4.765000000000001,7.705,3.0
"TESB-18232","Change request","2016-11-09T08:44:07.000-0600",193,-29.5732,46.5847,131.29425837320574,43.3449,56.82641148325359,16.4347,22.364916731037084
"TESB-18231","Change request","2016-11-09T08:11:52.000-0600",91,69.94,17.2404,51.18181818181819,11.7022,15.813030303030303,9.2307,13.0
"TESB-18230","Change request","2016-11-09T08:07:29.000-0600",106,62.2195,12.4364,43.81818181818181,10.0464,12.606181818181817,11.6438,10.745966692414834
"TESB-18193","Bug","2016-11-04T06:03:44.000-0500",24,37.95,16.2667,44.83333333333333,13.9283,14.512499999999996,12.8908,13.954451150103322
"TESB-18122","Change request","2016-10-24T02:37:28.000-0500",20,67.2632,4.2,48.595238095238095,6.486,10.510000000000002,14.7195,3.0
"TESB-18106","Bug","2016-10-19T07:30:59.000-0500",47,59.8584,12.5529,41.18627450980392,11.2452,12.3764705882353,9.3553,9.70820393249937
"TESB-18096","Bug","2016-10-18T04:19:16.000-0500",18,40.6132,16.0211,50.578947368421055,12.3147,13.355263157894733,14.2411,13.954451150103322
"TESB-18073","Bug","2016-10-13T03:08:42.000-0500",17,53.12,13.9,34.75,9.825,8.942499999999999,10.3025,12.486832980505138
"TESB-18016","Change request","2016-09-29T02:48:45.000-0500",185,32.4468,24.3584,76.24257425742574,21.2793,29.235346534653466,15.3886,15.549900398011133
"TESB-18012","Bug","2016-09-29T02:11:36.000-0500",42,51.0458,19.9907,59.27906976744186,16.8219,20.772093023255813,9.3909,12.486832980505138
"TESB-17912","Bug","2016-09-06T05:23:05.000-0500",14,63.4862,11.3538,36.07692307692308,7.6338,8.982307692307693,11.7954,10.745966692414834
"TESB-17886","New Feature","2016-09-02T10:32:05.000-0500",143,54.9858,20.4675,59.331972789115646,12.8937,17.172448979591834,13.0703,16.856406460551018
"TESB-17856","New Feature","2016-08-26T08:41:03.000-0500",339,48.0285,22.9655,69.39156386788699,19.3011,24.915865499403104,9.5048,12.710083124552245
"TESB-17855","New Feature","2016-08-26T05:58:15.000-0500",23,30.7681,15.0154,64.46153846153845,15.4269,18.924230769230768,17.2535,12.486832980505138
"TESB-17854","New Feature","2016-08-26T05:57:18.000-0500",23,37.2758,15.0154,64.46153846153845,14.5192,18.924230769230768,17.2535,12.486832980505138
"TESB-17853","New Feature","2016-08-26T05:56:21.000-0500",23,37.2758,15.0154,64.46153846153845,14.5192,18.924230769230768,17.2535,12.486832980505138
"TESB-17852","New Feature","2016-08-26T05:54:17.000-0500",23,43.7835,15.0154,56.769230769230774,13.6115,17.65615384615385,15.6677,12.486832980505138
"TESB-17836","New Feature","2016-08-24T11:27:27.000-0500",92,51.256,18.4821,56.782051282051285,14.7223,21.898910256410254,15.8429,13.954451150103322
"TESB-17809","Bug","2016-08-19T03:53:26.000-0500",86,-18.9327,18.4525,76.43434343434343,24.0982,33.22575757575757,31.0059,14.40175425099138
"TESB-17759","Change request","2016-08-09T02:04:58.000-0500",62,69.5127,15.0182,54.21212121212121,11.7618,15.12318181818182,8.368,9.70820393249937
"TESB-17758","New Feature","2016-08-09T02:01:07.000-0500",92,32.2827,21.6108,81.98387096774194,20.3084,27.14258064516129,15.2215,13.246950765959598
"TESB-17757","Change request","2016-08-09T02:00:07.000-0500",10,78.245,4.0,30.0,4.83,5.235999999999997,8.294,3.0
"TESB-17756","Change request","2016-08-09T01:45:32.000-0500",10,112.085,4.0,30.0,0.11,3.3520000000000003,5.938,3.0
"TESB-17755","Change request","2016-08-09T01:44:41.000-0500",62,40.3404,30.9791,84.91044776119404,24.2773,33.089253731343284,10.0375,17.491376746189438
"TESB-17754","Change request","2016-08-09T01:43:54.000-0500",46,56.53,19.6511,64.02127659574468,17.0506,22.312978723404257,8.8762,8.477225575051662
"TESB-17638","Bug","2016-07-11T18:35:09.000-0500",154,56.7047,19.5345,65.31363636363636,14.0948,21.80738636363636,15.4081,15.0
"TESB-17306","New Feature","2016-05-03T09:53:30.000-0500",137,67.0616,11.3905,41.763014763014766,7.8528,8.516402486402491,9.826,10.745966692414834
"TESB-16832","Change request","2015-11-25T04:45:08.000-0600",35,83.8048,8.0952,28.80952380952381,4.4686,6.203904761904763,8.8909,8.477225575051662
"TESB-16452","Change request","2015-09-24T06:14:37.000-0500",59,48.5071,12.6574,52.954918032786885,10.2821,12.679098360655736,15.352,11.660254037844387
"TESB-16152","Bug","2015-08-12T03:04:45.000-0500",12,53.655,8.1333,37.0,8.7567,13.222500000000004,17.5308,8.477225575051662
"TESB-16087","New Feature","2015-08-05T04:44:56.000-0500",72,64.0443,13.1099,54.3963963963964,10.4543,13.244009009009005,10.9215,10.745966692414834
"TESB-15870","New Feature","2015-06-09T11:23:10.000-0500",31,37.4673,19.2606,60.27272727272727,16.2315,20.047272727272727,14.5258,15.24744871391589
"TESB-15630","New Feature","2015-04-28T09:18:29.000-0500",36,14.6492,24.6737,74.84210526315789,20.6563,29.424473684210533,23.2455,19.431676725154983
"TESB-15629","New Feature","2015-04-28T09:15:25.000-0500",34,48.095,21.0667,63.77777777777778,15.4944,25.09166666666666,19.0339,16.41640786499874
"TESB-15556","Bug","2015-06-12T03:30:12.000-0500",6,66.4,10.0,25.0,5.24,7.445999999999998,11.184,8.477225575051662
"TESB-15433","New Feature","2015-06-03T09:30:55.000-0500",141,49.8409,19.5315,58.417808219178085,15.3751,19.240890410958905,11.4161,14.61895003862225
"TESB-15385","Bug","2015-05-29T04:31:55.000-0500",7,45.645,15.7333,39.333333333333336,8.3833,9.829999999999998,14.54,10.745966692414834
"TESB-15339","Change request","2015-05-21T03:39:33.000-0500",22,111.975,9.6,36.5,3.6033,11.568750000000001,9.2096,3.0
"TESB-15337","Bug","2015-05-20T21:57:15.000-0500",57,17.345,32.0,97.14285714285714,28.23,42.09914285714286,19.448,17.491376746189438
"TESB-15317","Bug","2015-05-19T22:42:18.000-0500",15,101.37,8.6667,35.0,2.8467,7.422000000000001,8.9013,8.477225575051662
"TESB-15200","Bug","2015-04-30T21:10:34.000-0500",14,56.9785,11.3538,43.769230769230774,8.5415,8.982307692307693,11.7954,10.745966692414834
"TESB-15064","New Feature","2015-04-02T11:35:51.000-0500",39,62.6486,12.2095,47.19047619047619,9.7381,11.162142857142861,10.3983,10.745966692414834
"TESB-14984","Bug","2015-03-13T18:07:14.000-0500",152,40.7261,18.1569,56.56862745098039,14.6176,20.553372549019606,17.9268,15.041594578792296
"TESB-14934","Bug","2015-02-17T03:52:38.000-0600",28,79.526,10.8762,41.47619047619048,4.4857,8.973452380952384,13.1704,10.071067811865476
"TESB-14767","New Feature","2015-01-08T03:17:12.000-0600",83,23.836,25.4404,66.97191011235955,20.9897,25.851797752808984,14.8289,18.968719422671313
"TESB-14738","Change request","2014-12-22T07:06:26.000-0600",19,93.475,8.0,45.0,5.19,9.294,8.616,3.0
"TESB-14685","Bug","2014-12-03T01:58:11.000-0600",19,44.5646,6.7439,37.91228070175438,8.6168,7.269824561403514,11.3932,7.47213595499958
"TESB-14406","Bug","2014-10-16T07:47:07.000-0500",51,37.6642,27.7123,83.3157894736842,22.1663,28.967368421052633,11.057,17.491376746189438
"TESB-14301","New Feature","2014-09-17T06:40:12.000-0500",34,36.7925,17.2857,51.785714285714285,12.475,13.426857142857138,15.1331,14.61895003862225
"TESB-14267","Bug","2014-09-08T10:42:42.000-0500",264,-140.8253,20.6554,73.00842992623815,39.8767,58.25166701791358,65.2204,17.087637788555554
"TESB-14047","Bug","2014-08-06T22:33:39.000-0500",11,67.755,4.8,28.666666666666668,6.79,8.120000000000001,11.15,3.0
"TESB-14046","Change request","2014-08-06T09:51:49.000-0500",16,60.1918,13.8588,52.294117647058826,9.0871,17.269411764705886,20.2006,12.486832980505138
"TESB-14035","Work Item","2014-08-05T08:42:39.000-0500",21,76.7486,12.2095,40.04761904761905,7.7714,16.208571428571425,16.709,10.745966692414834
"TESB-14017","Change request","2014-08-05T05:33:52.000-0500",189,58.8934,14.5333,42.21568627450981,7.8604,8.225343137254903,11.5515,12.219544457292887
"TESB-13867","Change request","2014-07-07T07:18:40.000-0500",149,55.9639,16.1346,50.39937106918239,12.0368,15.044150943396225,12.1104,13.488088481701515
"TESB-13817","Change request","2014-07-01T09:54:00.000-0500",47,61.4584,12.2469,46.94387755102041,7.7304,10.455816326530613,13.9657,11.215838362577491
"TESB-13816","Change request","2014-07-01T09:39:18.000-0500",85,74.865,14.2222,55.55555555555556,10.27,17.172333333333334,12.7154,10.071067811865476
"TESB-13644","New Feature","2014-06-05T03:49:53.000-0500",55,62.3759,15.2803,38.200819672131146,8.3477,13.296803278688522,16.1244,13.246950765959598
"TESB-13558","New Feature","2014-05-19T08:19:07.000-0500",88,44.705,15.1587,49.598784194528875,10.3599,14.345987841945288,18.3085,12.92831448793946
"TESB-13541","Change request","2014-05-12T02:18:48.000-0500",53,34.6763,15.3193,55.8421052631579,13.1428,16.412631578947362,18.0644,13.488088481701515
"TESB-13290","Bug","2014-04-02T15:39:11.000-0500",477,-103.2102,33.7545,97.11363636363636,44.7345,64.86632727272726,48.6929,20.95828499606797
"TESB-13063","New Feature","2014-03-07T00:52:25.000-0600",21,83.775,12.9333,53.16666666666667,7.5367,14.119999999999997,12.4,10.745966692414834
"TESB-13062","Change request","2014-03-06T05:50:08.000-0600",18,130.403,3.8,30.55263157894737,-2.5692,1.912105263157894,4.2921,3.0
"TESB-13056","New Feature","2014-03-05T10:44:45.000-0600",76,41.4986,15.0667,56.714285714285715,12.6881,17.610357142857147,18.462,13.246950765959598
"TESB-13050","Change request","2014-03-05T06:04:36.000-0600",27,95.8485,5.8,52.43103448275862,3.4926,10.506896551724136,13.0028,3.0
"TESB-13049","Change request","2014-03-05T06:01:18.000-0600",43,90.5088,6.4021,39.40957446808511,3.5542,8.395851063829785,11.5981,6.872983346207417
"TESB-12834","New Feature","2014-02-11T03:28:08.000-0600",60,38.9877,21.7582,69.32089552238806,16.1437,21.822537313432832,16.4467,17.491376746189438
"TESB-12833","New Feature","2014-02-11T02:57:00.000-0600",63,74.2686,13.0424,41.696969696969695,8.3658,10.622272727272723,9.1629,11.366600265340756
"TESB-12770","New Feature","2014-02-05T05:58:21.000-0600",76,48.4936,15.4857,51.80952380952381,13.4514,16.848928571428573,13.4901,12.486832980505138
"TESB-12769","Change request","2014-02-05T05:47:54.000-0600",202,46.8432,17.689,61.653669724770644,13.4953,16.155504587155967,13.0624,14.779218989389747
"TESB-12627","Bug","2014-01-20T07:53:41.000-0600",83,43.7588,16.5161,57.382183908045974,12.5592,14.564999999999998,14.234,14.291589790636214
"TESB-12367","Bug","2013-12-13T08:19:56.000-0600",234,78.7204,15.1356,51.52312599681021,8.7159,13.587177033492821,10.6321,12.629500128629353
"TESB-12363","Bug","2013-12-13T08:05:08.000-0600",78,43.4785,20.7902,65.39024390243902,17.3805,21.011707317073167,10.9071,14.61895003862225
"TESB-12344","Change request","2013-12-13T02:26:40.000-0600",83,58.8639,14.6176,53.01470588235294,10.3281,11.63676470588235,10.8524,12.874208829065749
"TESB-12239","New Feature","2013-11-29T04:49:21.000-0600",94,75.5069,11.8837,38.98762886597938,7.5471,11.043092783505152,11.1321,10.745966692414834
"TESB-11757","Change request","2013-10-28T10:45:00.000-0500",81,58.3641,14.5651,50.87048192771084,10.2736,11.246566265060245,10.643,12.874208829065749
"TESB-11750","Bug","2013-10-25T11:18:03.000-0500",36,23.4305,13.8865,56.33783783783784,14.5872,16.207297297297295,18.0776,12.486832980505138
"TESB-11741","Bug","2013-10-25T04:39:48.000-0500",109,-4.1739,39.5091,107.16433566433567,31.6041,43.041118881118884,19.6971,27.186773244895647
"TESB-11729","Work Item","2013-10-24T11:32:17.000-0500",42,73.9333,12.2241,43.326241134751776,6.8391,13.059929078014186,15.62,11.366600265340756
"TESB-11727","Bug","2013-10-24T08:58:37.000-0500",55,-14.805,28.6667,90.0,30.23,39.028,21.7887,17.491376746189438
"TESB-11726","Bug","2013-10-24T08:37:45.000-0500",71,-5.3616,33.9169,114.66233766233766,33.1361,42.5774025974026,15.7082,16.41640786499874
"TESB-11721","Bug","2013-10-24T02:50:52.000-0500",79,63.4605,14.0831,37.61746987951807,9.5627,11.530301204819274,10.9978,12.486832980505138
"TESB-11718","Bug","2013-10-24T01:16:20.000-0500",9,29.515,13.2,58.0,11.13,12.596250000000005,17.9987,10.745966692414834
"TESB-11540","Bug","2013-10-11T04:36:11.000-0500",17,24.031,17.5176,67.3235294117647,12.0191,13.296470588235294,18.7824,12.486832980505138
"TESB-11525","Change request","2013-10-10T10:31:12.000-0500",84,47.7212,14.787,45.10697674418604,10.8761,15.156162790697671,17.4534,13.099504938362077
"TESB-11450","Change request","2013-10-07T07:23:32.000-0500",122,83.2202,12.3712,42.3784078516903,6.3009,10.074929116684842,10.2934,11.28078671210825
"TESB-11441","Bug","2013-10-04T20:30:40.000-0500",167,72.9884,11.9004,43.958768007948336,7.2118,9.974903129657228,11.2674,11.090398349558905
"TESB-11339","Change request","2013-09-27T07:49:55.000-0500",83,48.2482,13.8588,51.11764705882353,10.7529,11.894470588235293,13.4791,12.486832980505138
"TESB-11336","Change request","2013-09-27T05:15:52.000-0500",38,69.904,10.8769,42.57692307692308,8.3535,11.50769230769231,11.6585,9.70820393249937
"TESB-11324","Change request","2013-09-26T11:31:24.000-0500",92,53.8313,13.5478,40.391304347826086,11.4648,13.005652173913042,11.5774,11.660254037844387
"TESB-11323","Change request","2013-09-26T11:28:29.000-0500",38,67.3289,13.9158,42.684210526315795,8.5884,10.876315789473686,11.1411,12.486832980505138
"TESB-11322","New Feature","2013-09-26T11:27:53.000-0500",40,47.3667,9.3333,38.333333333333336,9.965,11.730416666666663,15.0813,9.32455532033676
"TESB-11321","Change request","2013-09-26T11:07:58.000-0500",35,78.645,16.6222,47.111111111111114,11.2333,14.886666666666663,6.2722,10.745966692414834
"TESB-11312","Change request","2013-09-26T07:25:53.000-0500",48,58.9425,11.4667,45.333333333333336,8.0192,9.199375,12.4998,10.745966692414834
"TESB-11311","Change request","2013-09-26T07:25:08.000-0500",45,59.1,13.7667,51.08333333333333,10.9783,17.06375,16.0813,11.660254037844387
"TESB-11309","New Feature","2013-09-26T07:21:43.000-0500",47,57.7333,13.0752,49.709219858156025,9.0987,9.251843971631207,10.8579,11.94427190999916
"TESB-11304","Change request","2013-09-26T03:52:22.000-0500",8,92.965,3.2,33.0,2.28,3.7650000000000006,6.955,3.0
"TESB-11291","Bug","2013-09-24T08:52:07.000-0500",39,49.06,16.0,45.0,11.385,13.650750000000002,14.0642,13.954451150103322
"TESB-11241","Bug","2013-09-19T02:18:29.000-0500",88,-35.1691,24.1091,80.47474747474747,26.3628,38.03090909090909,37.0148,19.431676725154983
"TESB-11187","Change request","2013-09-12T04:02:36.000-0500",731,57.9882,17.3518,52.712820512820514,12.3373,15.858556923076925,11.754,14.214688170842324
"TESB-11162","Bug","2013-09-11T02:35:18.000-0500",85,5.8317,18.0652,66.43971631205673,20.23,26.80581560283688,23.9713,14.40175425099138
"TESB-11142","Bug","2013-09-09T14:20:39.000-0500",35,16.8755,20.4632,64.3157894736842,20.3458,24.46657894736842,17.0455,15.24744871391589
"TESB-11139","Change request","2013-09-09T06:50:56.000-0500",81,45.4407,10.4887,35.41707717569786,10.0089,12.448768472906401,16.3815,10.171371656006361
"TESB-11138","Change request","2013-09-09T06:36:58.000-0500",91,55.44,11.7357,37.672619047619044,8.9336,8.486517857142857,10.849,11.017837257372731
"TESB-11128","Change request","2013-09-06T08:37:48.000-0500",66,54.11,14.3065,47.70646766169154,11.2603,13.005472636815917,11.9551,12.486832980505138
"TESB-11029","Change request","2013-09-03T01:21:24.000-0500",82,70.1838,11.1472,39.103932584269664,8.9976,12.821629213483142,11.7722,9.123724356957945
"TESB-11028","Change request","2013-09-02T11:49:43.000-0500",51,45.243,16.1233,51.62893081761007,11.3377,14.596918238993709,16.5083,13.954451150103322
"TESB-11025","Change request","2013-09-02T10:16:04.000-0500",89,50.0403,13.7105,41.64473684210526,12.1799,14.78826315789474,13.3788,11.660254037844387
"TESB-11021","Change request","2013-09-02T07:45:59.000-0500",40,45.7153,15.0293,52.20731707317073,11.9757,14.55268292682927,14.9161,13.246950765959598
"TESB-11020","Change request","2013-09-02T07:38:31.000-0500",103,76.539,12.9018,45.76801801801802,9.4775,12.685270270270273,8.43,9.123724356957945
"TESB-11014","Change request","2013-09-02T06:36:24.000-0500",36,48.095,19.9556,72.11111111111111,15.4944,23.259999999999998,16.7433,15.24744871391589
"TESB-11012","Change request","2013-09-02T05:03:05.000-0500",198,42.6701,21.0259,62.858823529411765,17.4436,21.319411764705883,11.4133,15.0
"TESB-10961","Change request","2013-08-30T05:26:10.000-0500",61,27.6262,29.6923,88.07692307692308,25.5538,32.66353846153846,10.7418,16.41640786499874
"TESB-10959","Work Item","2013-08-30T05:00:07.000-0500",160,58.8544,13.1486,43.58571428571429,9.2239,10.407857142857146,11.724,12.0
"TESB-10958","Change request","2013-08-30T04:44:46.000-0500",78,12.1806,36.2146,106.39024390243902,31.9315,41.454268292682926,11.2011,17.491376746189438
"TESB-10957","New Feature","2013-08-30T02:56:25.000-0500",58,62.175,15.3333,56.66666666666667,12.04,16.335,11.6683,11.660254037844387
"TESB-10956","New Feature","2013-08-30T01:53:27.000-0500",110,-1.4963,32.2889,96.96153846153845,28.0011,40.10564102564103,24.0614,22.748417658131498
"TESB-10955","New Feature","2013-08-30T01:28:50.000-0500",64,66.6951,12.0385,37.78846153846154,7.9937,9.955153846153848,11.4414,11.215838362577491
"TESB-10954","New Feature","2013-08-30T01:26:48.000-0500",91,45.4658,19.7633,52.53333333333333,11.6876,15.939374999999998,17.364,16.19090595827292
"TESB-10951","Work Item","2013-08-29T09:47:37.000-0500",36,76.2625,9.1054,47.08783783783784,4.9202,9.290945945945946,13.5905,9.123724356957945
"TESB-10950","New Feature","2013-08-29T09:42:24.000-0500",26,50.2912,15.0154,60.61538461538461,12.7038,15.66346153846154,13.1758,12.486832980505138
"TESB-10948","Change request","2013-08-29T09:40:16.000-0500",41,69.2775,8.9619,41.45238095238095,6.205,7.370000000000001,10.7929,9.123724356957945
"TESB-10859","Bug","2013-08-19T22:46:18.000-0500",276,-387.2009,46.5636,120.67045454545455,89.1277,130.81971590909092,119.2287,30.386127875258307
"TESB-10730","Work Item","2013-08-09T05:06:18.000-0500",24,43.08,14.8,37.0,10.2317,10.475000000000001,14.095,12.486832980505138
"TESB-10715","Change request","2013-08-08T05:26:17.000-0500",49,13.9168,24.9053,86.82456140350877,25.4786,36.73473684210526,20.7704,12.486832980505138
