"issue_key","issuetype","created","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog"
"XD-3619","Story","2015-10-14T23:26:03.000+0000",35,50.4529,18.5714,52.14285714285714,14.9171,16.390285714285717,8.754,13.954451150103322
"XD-3617","Story","2015-10-14T14:51:41.000+0000",7,130.245,2.4,6.0,-3.4167,1.9800000000000004,4.7233,3.0
"XD-3616","Story","2015-10-14T11:12:09.000+0000",42,17.9705,24.8727,75.81818181818181,21.6836,25.19045454545455,14.3068,18.491933384829668
"XD-3610","Story","2015-10-13T01:04:44.000+0000",49,63.5094,12.2902,42.49019607843137,8.6243,14.498823529411759,16.7359,11.366600265340756
"XD-3602","Story","2015-10-07T19:58:48.000+0000",31,75.9218,16.8364,45.121212121212125,10.8679,13.196363636363635,5.9585,12.486832980505138
"XD-3601","Story","2015-10-07T17:50:58.000+0000",50,85.43,15.2444,38.111111111111114,8.0511,12.392777777777773,8.5031,12.486832980505138
"XD-3598","Bug","2015-10-07T15:02:03.000+0000",8,-31.735,4.0,40.0,20.17,22.663000000000004,30.087,3.0
"XD-3597","Story","2015-10-06T15:46:36.000+0000",37,15.4038,23.8051,74.8974358974359,20.7995,27.29615384615385,19.979,18.491933384829668
"XD-3596","Story","2015-10-06T14:58:53.000+0000",29,78.3451,11.3172,42.08620689655172,5.934,8.55793103448276,10.5655,10.745966692414834
"XD-3595","Story","2015-10-06T14:42:48.000+0000",26,47.83,16.7259,49.22222222222222,13.2956,15.44555555555555,12.3207,13.954451150103322
"XD-3594","Story","2015-10-05T22:45:31.000+0000",30,57.945,14.6667,53.33333333333333,12.63,15.079,10.0977,10.745966692414834
"XD-3593","Story","2015-10-05T22:38:13.000+0000",32,39.5238,22.8,66.375,15.6963,16.059374999999996,10.1356,18.491933384829668
"XD-3589","Story","2015-10-05T17:40:45.000+0000",146,86.7878,11.833,34.81127450980392,5.9054,7.095637254901959,6.3454,10.745966692414834
"XD-3582","Story","2015-10-05T14:52:18.000+0000",8,78.8729,8.5143,35.57142857142857,3.9971,4.274285714285714,7.6814,8.477225575051662
"XD-3581","Story","2015-10-05T14:40:18.000+0000",9,40.09,18.2,58.0,9.655,14.951250000000002,20.9437,12.486832980505138
"XD-3576","Story","2015-10-02T22:48:56.000+0000",37,63.6282,19.4105,56.421052631578945,13.8247,15.41842105263158,5.7305,13.954451150103322
"XD-3575","Story","2015-10-02T22:45:11.000+0000",28,33.3864,18.3429,56.57142857142857,15.5586,17.129285714285714,13.8407,15.24744871391589
"XD-3574","Story","2015-10-02T22:43:06.000+0000",34,38.3671,19.7143,60.714285714285715,16.6029,19.350857142857144,12.4563,15.24744871391589
"XD-3573","Story","2015-10-02T22:42:00.000+0000",37,28.4192,22.7795,69.76923076923077,18.9841,22.82769230769231,14.391,17.491376746189438
"XD-3571","Story","2015-10-02T17:55:14.000+0000",32,72.7956,17.1294,48.705882352941174,11.5524,14.96411764705882,7.5706,12.486832980505138
"XD-3570","Story","2015-10-02T16:16:37.000+0000",48,5.497,28.8,76.0,24.914,34.279199999999996,22.0028,21.16590212458495
"XD-3569","Improvement","2015-10-02T15:05:53.000+0000",58,34.1831,12.6516,39.693548387096776,12.3421,15.415645161290321,18.6495,11.660254037844387
"XD-3568","Bug","2015-10-02T03:02:25.000+0000",176,-520.7966,99.9575,259.1858407079646,142.0447,184.91553097345133,100.7987,43.24922359499622
"XD-3567","Bug","2015-10-01T21:44:39.000+0000",73,26.5466,31.2216,99.67567567567568,27.9403,38.03797297297297,11.8915,12.486832980505138
"XD-3566","Story","2015-10-01T13:39:32.000+0000",26,53.545,18.0923,52.92307692307692,12.25,16.388076923076923,14.0819,15.24744871391589
"XD-3560","Story","2015-09-30T08:09:36.000+0000",31,15.5662,20.6588,78.11764705882354,19.5347,24.245588235294115,19.1774,16.41640786499874
"XD-3556","Story","2015-09-29T22:02:52.000+0000",42,60.883,20.9209,59.27906976744186,15.4498,19.238604651162795,7.4733,13.954451150103322
"XD-3552","Story","2015-09-29T20:59:49.000+0000",48,6.325,30.4889,94.74074074074073,25.7922,34.52777777777778,19.857,21.973665961010276
"XD-3508","Bug","2015-09-25T21:51:55.000+0000",33,40.4485,21.8353,66.35294117647058,16.0641,17.457647058823532,10.6888,17.491376746189438
"XD-3506","Bug","2015-09-25T16:55:49.000+0000",11,78.245,4.0,40.0,4.83,9.475000000000001,13.595,3.0
"XD-3505","Bug","2015-09-25T16:37:33.000+0000",36,20.5763,14.9684,40.05263157894737,15.1095,18.437105263157896,20.5961,13.246950765959598
"XD-3503","Story","2015-09-24T13:40:46.000+0000",67,-27.8689,41.7827,108.1604938271605,37.2691,50.29555555555556,22.8781,26.874672772626646
"XD-3502","Story","2015-09-22T13:16:13.000+0000",8,151.3871,2.8,21.285714285714285,-6.1171,2.2557142857142836,5.1571,3.0
"XD-3501","Story","2015-09-21T17:48:25.000+0000",50,2.0444,22.2308,67.88461538461539,21.0481,32.35507692307692,30.2157,18.0
"XD-3493","Story","2015-09-21T15:59:52.000+0000",33,57.9764,19.2606,51.18181818181819,13.3709,15.479999999999997,8.8142,15.24744871391589
"XD-3492","Story","2015-09-21T15:57:46.000+0000",7,73.845,9.0667,22.666666666666668,4.45,3.5500000000000007,6.6867,8.477225575051662
"XD-3491","Story","2015-09-21T15:57:15.000+0000",7,87.945,2.4,22.666666666666668,2.4833,2.7650000000000006,5.705,3.0
"XD-3488","Story","2015-09-21T14:55:33.000+0000",8,66.7871,19.9429,49.857142857142854,5.6829,6.965714285714284,11.0471,12.486832980505138
"XD-3486","Story","2015-09-21T02:37:02.000+0000",43,36.9233,23.6174,74.26086956521739,19.537,24.198478260869564,11.8454,16.41640786499874
"XD-3482","Story","2015-09-21T01:57:10.000+0000",31,88.74,15.6242,45.121212121212125,9.08,13.481818181818177,6.3155,10.745966692414834
"XD-3469","Improvement","2015-09-10T20:42:50.000+0000",41,75.3487,12.2959,33.17886178861789,6.1449,8.49382113821138,10.8802,11.366600265340756
"XD-3468","Bug","2015-09-09T18:35:27.000+0000",108,-402.3972,70.8216,191.9189189189189,106.153,146.06986486486485,100.9218,38.91656999213594
"XD-3466","Story","2015-09-09T17:45:55.000+0000",33,60.54,18.0485,48.151515151515156,13.0133,15.194545454545455,8.4573,13.954451150103322
"XD-3464","Bug","2015-09-08T15:05:39.000+0000",52,39.5167,27.023,82.31147540983606,22.9016,33.62377049180328,14.4134,13.954451150103322
"XD-3463","Story","2015-09-07T16:10:23.000+0000",32,8.1015,19.4824,72.23529411764706,20.5759,29.50970588235294,25.7603,15.24744871391589
"XD-3462","Story","2015-09-07T15:14:53.000+0000",35,39.4359,9.5622,32.013513513513516,12.3547,20.535405405405406,23.49,8.477225575051662
"XD-3461","Story","2015-09-03T12:38:29.000+0000",32,0.3784,12.6606,37.71212121212121,17.3056,24.35727272727273,29.3233,11.660254037844387
"XD-3458","Story","2015-09-02T16:05:09.000+0000",6,134.08,2.0,5.0,-4.2,-0.08999999999999986,1.76,3.0
"XD-3456","Story","2015-09-02T16:02:56.000+0000",23,82.2967,13.763,45.51851851851852,8.4881,14.398888888888884,11.0119,10.745966692414834
"XD-3454","Story","2015-09-02T13:49:14.000+0000",20,55.405,12.0,30.0,10.5,11.649000000000001,11.561,10.745966692414834
"XD-3451","Story","2015-09-02T10:51:05.000+0000",56,55.9358,14.6299,43.47126436781609,10.2603,12.273908045977016,12.7076,13.0
"XD-3450","Story","2015-09-02T10:45:14.000+0000",47,50.2875,12.9333,46.91666666666667,12.2075,14.218124999999993,12.5227,10.745966692414834
"XD-3447","Story","2015-09-02T00:24:32.000+0000",28,44.575,18.4571,49.714285714285715,10.52,11.979642857142856,15.0832,14.61895003862225
"XD-3446","Story","2015-09-02T00:07:53.000+0000",155,53.9032,16.0872,53.083542188805346,11.8097,18.410776942355888,17.5197,13.757057484009543
"XD-3445","Story","2015-08-31T22:48:09.000+0000",33,37.9603,20.6588,54.58823529411765,16.4112,18.288823529411765,11.7282,16.41640786499874
"XD-3444","Story","2015-08-31T22:05:56.000+0000",31,71.2488,15.3,57.0,11.2713,17.236875000000005,11.6081,10.745966692414834
"XD-3432","Story","2015-08-25T18:42:18.000+0000",31,31.97,17.65,53.5,12.775,14.682812500000004,17.4809,14.61895003862225
"XD-3430","Story","2015-08-25T09:00:53.000+0000",57,48.2841,22.0361,66.5655737704918,14.1017,17.756065573770492,13.1492,18.0
"XD-3425","Story","2015-08-24T10:49:14.000+0000",32,34.3773,21.2865,64.02702702702703,17.6562,22.020270270270267,14.5903,16.41640786499874
"XD-3424","Bug","2015-08-21T17:18:13.000+0000",127,43.9599,19.6158,58.81390977443609,15.388,18.35545112781955,12.2606,15.549900398011133
"XD-3423","Story","2015-08-21T08:02:37.000+0000",53,94.3899,9.2483,28.29310344827586,3.696,4.335172413793103,5.2848,9.123724356957945
"XD-3419","Story","2015-08-20T09:22:32.000+0000",30,22.5442,20.1419,53.58064516129032,17.8161,19.13935483870967,14.5823,16.41640786499874
"XD-3416","Story","2015-08-19T11:03:26.000+0000",36,41.365,25.7263,74.84210526315789,16.93,21.863684210526316,13.7905,20.320508075688775
"XD-3412","Story","2015-08-19T08:44:19.000+0000",34,77.0414,17.4286,46.42857142857143,11.2086,14.640857142857143,6.5663,12.486832980505138
"XD-3404","Story","2015-08-18T09:53:31.000+0000",36,33.995,19.9556,58.22222222222222,17.4611,19.98916666666667,12.6531,15.24744871391589
"XD-3402","Story","2015-08-18T09:46:34.000+0000",55,36.9737,14.6299,46.91954022988506,12.9052,14.547701149425286,15.551,13.0
"XD-3401","Story","2015-08-18T09:42:17.000+0000",44,35.2,24.2222,69.44444444444444,19.5289,23.678000000000004,11.8053,17.491376746189438
"XD-3400","Story","2015-08-18T09:38:37.000+0000",40,26.645,23.0,72.5,19.48,22.708750000000002,13.6362,17.491376746189438
