"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9"
"MESOS-8813",True,"train",0.0,0.0,0.0,0.0,0.0,0.358282208442688,0.588319718837738,0.0,0.0,0.0
"MESOS-6720",False,"train",0.0,0.0,0.0,0.46364519000053406,0.0,0.0,0.0,0.0,0.0,0.5085939168930054
"MESOS-3119",False,"train",0.016681911423802376,0.016687894240021706,0.849846363067627,0.01668289303779602,0.016682129353284836,0.01668461784720421,0.016682710498571396,0.01668456196784973,0.01668178103864193,0.016685137525200844
"MESOS-8312",False,"train",0.0,0.0,0.0,0.0,0.0,0.9833171963691711,0.0,0.0,0.0,0.0
"MESOS-5388",True,"train",0.0,0.0,0.0,0.0,0.0,0.1751953810453415,0.0,0.0,0.8057063817977905,0.0
"MESOS-9626",False,"train",0.0,0.0,0.0,0.0,0.0,0.9689390659332275,0.0,0.0,0.0,0.0
"MESOS-4634",False,"train",0.0,0.0,0.0,0.0,0.0,0.9948503971099854,0.0,0.0,0.0,0.0
"MESOS-2973",False,"train",0.0200241319835186,0.020025363191962242,0.020024307072162628,0.020024539902806282,0.02002440206706524,0.020024467259645462,0.0200236476957798,0.020024530589580536,0.02002408169209957,0.8197805881500244
"MESOS-3554",False,"train",0.0,0.0,0.957062304019928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2075",False,"train",0.0,0.0,0.0,0.0,0.0,0.992292046546936,0.0,0.0,0.0,0.0
"MESOS-7627",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993584156036377,0.0
"MESOS-5162",False,"train",0.0,0.0,0.0,0.2837024927139282,0.0,0.4709226191043854,0.0,0.0,0.0,0.2290276139974594
"MESOS-9505",False,"train",0.0,0.0,0.06287968903779984,0.0,0.0,0.0,0.0,0.0,0.0,0.9357359409332275
"MESOS-2173",False,"train",0.0,0.0,0.0,0.0,0.0,0.10221542418003082,0.0,0.8755192160606384,0.0,0.0
"MESOS-4454",False,"train",0.8920801877975464,0.0,0.0,0.0,0.0,0.0731082335114479,0.0,0.0,0.0,0.0
"MESOS-3683",False,"train",0.8495544791221619,0.01671595126390457,0.016718098893761635,0.016712762415409088,0.01671426370739937,0.016716839745640755,0.016718730330467224,0.016717873513698578,0.016714373603463173,0.016716614365577698
"MESOS-3694",False,"train",0.0,0.0,0.0,0.9469630122184753,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-1668",False,"train",0.0,0.0,0.0,0.0,0.0,0.6954761147499084,0.0,0.29724180698394775,0.0,0.0
"MESOS-6001",False,"train",0.3932076394557953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6066986322402954
"MESOS-8963",False,"train",0.0,0.0,0.0,0.17667080461978912,0.0,0.8162105083465576,0.0,0.0,0.0,0.0
"MESOS-3178",False,"train",0.0,0.0,0.2282080352306366,0.0,0.0,0.0,0.0,0.0,0.7630678415298462,0.0
"MESOS-6025",False,"train",0.0,0.0,0.0,0.0,0.0,0.9689275622367859,0.0,0.0,0.0,0.0
"MESOS-1748",False,"train",0.0,0.0,0.0,0.0,0.0,0.9638994932174683,0.0,0.0,0.0,0.0
"MESOS-4069",True,"train",0.0,0.0,0.0,0.0,0.0,0.9945831298828125,0.0,0.0,0.0,0.0
"MESOS-3759",False,"train",0.5055069327354431,0.0,0.0,0.0,0.0,0.4275720715522766,0.0,0.0,0.0,0.0
"MESOS-7414",False,"train",0.0,0.0,0.0,0.0,0.0,0.9756547808647156,0.0,0.0,0.0,0.0
"MESOS-9519",False,"train",0.0,0.0,0.0,0.0,0.0,0.3199763894081116,0.0,0.6773220300674438,0.0,0.0
"MESOS-8072",False,"train",0.0,0.0,0.0,0.0,0.0,0.9677445292472839,0.0,0.0,0.0,0.0
"MESOS-8837",False,"train",0.01251399889588356,0.887370765209198,0.012513875961303711,0.0125139644369483,0.012514034286141396,0.012515038251876831,0.012514518573880196,0.012514199130237103,0.01251410972326994,0.012515483424067497
"MESOS-3722",False,"train",0.0,0.0,0.0,0.39790022373199463,0.0,0.5713058710098267,0.0,0.0,0.0,0.0
