"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9"
"XD-2178",False,"train",0.0,0.0,0.6117436289787292,0.0,0.0,0.0,0.34376469254493713,0.0,0.0,0.0
"XD-208",False,"train",0.025049082934856415,0.02504640631377697,0.7745736241340637,0.025048524141311646,0.025048067793250084,0.025045309215784073,0.025052156299352646,0.02504759468138218,0.025047359988093376,0.025041881948709488
"XD-1486",False,"train",0.02007332630455494,0.020081866532564163,0.20534899830818176,0.02006766013801098,0.020073233172297478,0.020067991688847542,0.020069701597094536,0.020068908110260963,0.020070869475603104,0.6340774893760681
"XD-1677",False,"train",0.0,0.0,0.0,0.0,0.9247486591339111,0.0,0.0,0.0,0.0,0.0
"XD-2181",False,"train",0.0,0.0,0.0,0.0,0.9525059461593628,0.0,0.0,0.0,0.0,0.0
"XD-1949",False,"train",0.020068015903234482,0.02006801776587963,0.020068015903234482,0.020068015903234482,0.020068015903234482,0.020068634301424026,0.8193872570991516,0.02006801776587963,0.020068015903234482,0.02006801776587963
"XD-890",False,"train",0.5183923244476318,0.0,0.0,0.0,0.0,0.0,0.0,0.03550075367093086,0.42655807733535767,0.0
"XD-2226",False,"train",0.0,0.9499620199203491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1849",False,"train",0.0,0.0,0.9399331212043762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2656",True,"train",0.0,0.2185903787612915,0.264310359954834,0.0,0.0,0.0,0.0,0.0,0.0,0.48372307419776917
"XD-1991",False,"train",0.0,0.0,0.0,0.26868972182273865,0.08598219603300095,0.6257877945899963,0.0,0.0,0.0,0.0
"XD-1189",False,"train",0.0,0.0,0.0,0.037077825516462326,0.051062364131212234,0.7270293235778809,0.0,0.0,0.16937421262264252,0.0
"XD-2993",True,"train",0.0,0.0,0.0,0.06842603534460068,0.442779004573822,0.04259341582655907,0.0,0.0,0.0,0.4328354001045227
"XD-292",False,"train",0.0,0.21306228637695312,0.0,0.0579167865216732,0.708331286907196,0.0,0.0,0.0,0.0,0.0
"XD-3270",False,"train",0.16817611455917358,0.0,0.12935301661491394,0.0,0.0,0.0,0.0,0.0,0.0,0.6765053272247314
"XD-3430",False,"train",0.0,0.0,0.0,0.0,0.0,0.9727052450180054,0.0,0.0,0.0,0.0
"XD-1417",False,"train",0.0,0.506568431854248,0.48071134090423584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3095",False,"train",0.025018656626343727,0.02502100169658661,0.02501753345131874,0.025017686188220978,0.02502124197781086,0.774844765663147,0.025018418207764626,0.025014031678438187,0.025013701990246773,0.025012945756316185
"XD-50",False,"train",0.0,0.0,0.0,0.0,0.9306796789169312,0.0,0.0,0.0,0.0,0.0
"XD-624",False,"train",0.0,0.0,0.0,0.0,0.9608497023582458,0.0,0.0,0.0,0.0,0.0
"XD-1052",False,"train",0.14629390835762024,0.0,0.0,0.0,0.0,0.3112005889415741,0.0,0.0,0.5130463242530823,0.0
"XD-1777",False,"train",0.0,0.0,0.0,0.0,0.0,0.7013401985168457,0.0,0.0,0.2861444652080536,0.0
"XD-1446",True,"train",0.33390945196151733,0.33086439967155457,0.010015995241701603,0.010014929808676243,0.010016386397182941,0.2651171386241913,0.010015578009188175,0.010014813393354416,0.010016856715083122,0.010014438070356846
"XD-591",False,"train",0.0,0.5737146735191345,0.32103779911994934,0.0,0.0,0.0,0.0,0.0,0.0862969160079956,0.0
"XD-2386",False,"train",0.01670248433947563,0.01670316606760025,0.016702495515346527,0.016702141612768173,0.01670200750231743,0.016702350229024887,0.01670447736978531,0.016701409593224525,0.016709672287106514,0.8496698141098022
"XD-3095",False,"train",0.025018656626343727,0.02502100169658661,0.02501753345131874,0.025017686188220978,0.02502124197781086,0.774844765663147,0.025018418207764626,0.025014031678438187,0.025013701990246773,0.025012945756316185
"XD-906",False,"train",0.012553463689982891,0.012548204511404037,0.694732129573822,0.20488806068897247,0.012546686455607414,0.012550638988614082,0.012546034529805183,0.012545270845293999,0.012544802390038967,0.012544726952910423
"XD-3004",False,"train",0.0,0.0,0.0,0.0,0.0,0.6813081502914429,0.0,0.0,0.14418098330497742,0.14264030754566193
"XD-2547",False,"train",0.0,0.0,0.8506206274032593,0.0,0.0,0.1241813525557518,0.0,0.0,0.0,0.0
"XD-1083",False,"train",0.0,0.0,0.9718570709228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1731",False,"train",0.012526856735348701,0.8872365951538086,0.012530777603387833,0.012528986670076847,0.012533844448626041,0.012530379928648472,0.012526711449027061,0.012526992708444595,0.012532834894955158,0.012526014819741249
"XD-1352",False,"train",0.0,0.0,0.18710781633853912,0.0,0.0,0.4461074769496918,0.0,0.0,0.35691699385643005,0.0
"XD-2713",False,"train",0.0,0.0,0.0,0.0,0.8526721000671387,0.0,0.1026979386806488,0.0,0.0,0.0
"XD-774",True,"train",0.0,0.0,0.9590619802474976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1905",True,"train",0.0,0.0,0.9742709398269653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1116",False,"train",0.014307353645563126,0.014300386421382427,0.26566582918167114,0.014302835799753666,0.14741449058055878,0.014304080046713352,0.48679816722869873,0.014301915653049946,0.014302131719887257,0.01430282648652792
"XD-3416",False,"train",0.0,0.18099090456962585,0.0,0.0,0.0,0.3851988613605499,0.0,0.0,0.0,0.4045194685459137
"XD-2251",False,"train",0.6366134285926819,0.0,0.1809041053056717,0.15446056425571442,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3056",False,"train",0.844854474067688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13290314376354218
"XD-1792",False,"train",0.0,0.0,0.012684032320976257,0.0996926799416542,0.8787314295768738,0.0,0.0,0.0,0.0,0.0
