"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9"
"TIMOB-14449",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975064992904663,0.0
"TIMOB-15800",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9842047691345215,0.0,0.0
"TIMOB-23299",False,"train",0.0,0.9774802923202515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23237",False,"train",0.0,0.0,0.0,0.6366678476333618,0.0,0.0,0.0,0.0,0.0,0.3593461215496063
"TIMOB-26211",False,"train",0.0,0.0,0.0,0.0,0.0,0.9257978796958923,0.0,0.06753131747245789,0.0,0.0
"TIMOB-23404",False,"train",0.0,0.9865575432777405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24594",False,"train",0.0,0.0,0.0,0.23386278748512268,0.0,0.0,0.0,0.7595744132995605,0.0,0.0
"TIMOB-19493",False,"train",0.025039494037628174,0.3738608956336975,0.42583999037742615,0.025035852566361427,0.025036128237843513,0.025040309876203537,0.025036538019776344,0.025039248168468475,0.02503635734319687,0.025035200640559196
"TIMOB-24063",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763041138648987,0.0
"TIMOB-23273",False,"train",0.0,0.0,0.950610876083374,0.03197615221142769,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24331",False,"train",0.0,0.0,0.987831175327301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24926",False,"train",0.0,0.0,0.41314029693603516,0.571466863155365,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24402",False,"train",0.0,0.0,0.0,0.0,0.0,0.34516194462776184,0.0,0.0,0.4821684956550598,0.16079573333263397
"TIMOB-20547",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9678226709365845,0.0,0.0,0.0
"TIMOB-26517",False,"train",0.9608444571495056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-17566",False,"train",0.0,0.0,0.6110819578170776,0.0,0.0,0.0,0.0,0.3789113759994507,0.0,0.0
"TIMOB-19470",False,"train",0.0,0.9881489872932434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26545",False,"train",0.0,0.0,0.9590324759483337,0.0,0.0,0.028835220262408257,0.0,0.0,0.0,0.0
"TIMOB-20198",False,"train",0.0,0.0,0.6897647976875305,0.0,0.0,0.0,0.0,0.2961919903755188,0.0,0.0
"TIMOB-23448",False,"train",0.0,0.9590821862220764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18559",False,"train",0.0,0.6274228096008301,0.1786576360464096,0.19062882661819458,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24752",False,"train",0.0,0.0,0.9571094512939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23393",False,"train",0.989993691444397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23266",False,"train",0.060750722885131836,0.0,0.5011874437332153,0.0,0.0,0.0,0.0,0.4306084215641022,0.0,0.0
"TIMOB-23601",False,"train",0.0,0.0,0.8937233686447144,0.0,0.08887648582458496,0.0,0.0,0.0,0.0,0.0
"TIMOB-24459",False,"train",0.0,0.037464361637830734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568160772323608
"TIMOB-25273",False,"train",0.0,0.0,0.0,0.17264407873153687,0.0,0.0,0.0,0.3585374355316162,0.46278053522109985,0.0
"TIMOB-26826",False,"train",0.0,0.0,0.9571283459663391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19411",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12289971858263016,0.0,0.8740912079811096
