"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9"
"MULE-7783",False,"train",0.0,0.0,0.0,0.0,0.0,0.9249645471572876,0.0,0.0,0.0,0.0
"MULE-8453",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590768218040466
"MULE-7384",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9731568098068237,0.0,0.0,0.0
"MULE-9414",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.2312830090522766,0.0,0.0,0.7115623354911804
"MULE-10572",False,"train",0.3246345520019531,0.0,0.0,0.0,0.0,0.0,0.15568985044956207,0.0,0.4696492850780487,0.0
"MULE-14011",False,"train",0.01107464823871851,0.0,0.9724306464195251,0.0,0.0,0.0,0.0,0.0,0.014225995168089867,0.0
"MULE-15795",False,"train",0.9099426865577698,0.010005678981542587,0.010008009150624275,0.01000569760799408,0.01000549178570509,0.010007284581661224,0.010005592368543148,0.010006103664636612,0.010005521588027477,0.010007865726947784
"MULE-12191",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402910947799683,0.28878891468048096
"MULE-14126",False,"train",0.020076094195246696,0.02007465623319149,0.020074287429451942,0.020074553787708282,0.020074287429451942,0.8193252682685852,0.020074650645256042,0.020075296983122826,0.020074287429451942,0.020076559856534004
"MULE-7256",False,"train",0.0,0.0,0.0,0.10296846926212311,0.0,0.0,0.0,0.532526433467865,0.17607057094573975,0.16650664806365967
"MULE-9635",False,"train",0.0,0.0,0.46261557936668396,0.0,0.0,0.0,0.0,0.0,0.0,0.488875150680542
"MULE-12197",False,"train",0.0,0.5492035150527954,0.0,0.0,0.0,0.41307270526885986,0.0,0.033283110707998276,0.0,0.0
"MULE-13831",True,"train",0.0,0.9499821066856384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-14715",False,"train",0.0,0.1380240023136139,0.0,0.0,0.0,0.0,0.837697446346283,0.0,0.0,0.0
"MULE-11184",False,"train",0.0,0.0,0.0,0.0,0.9709533452987671,0.0,0.0,0.0,0.0,0.0
"MULE-9414",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.2312830090522766,0.0,0.0,0.7115623354911804
"MULE-13503",True,"train",0.012504988349974155,0.012505798600614071,0.012504409067332745,0.01250473503023386,0.012504772283136845,0.8874534368515015,0.012505441904067993,0.012504363432526588,0.012505178339779377,0.01250689011067152
"MULE-12121",False,"train",0.011889644898474216,0.011890211142599583,0.011890464462339878,0.011889200657606125,0.011889075860381126,0.5758550763130188,0.011891805566847324,0.011889209970831871,0.011891582049429417,0.32902371883392334
"MULE-10680",False,"train",0.0,0.0,0.25536423921585083,0.0,0.0,0.0,0.0,0.5740166306495667,0.0,0.14560550451278687
"MULE-8383",False,"train",0.0,0.0,0.0,0.0,0.0,0.9920258522033691,0.0,0.0,0.0,0.0
"MULE-14245",False,"train",0.011135640554130077,0.01113529596477747,0.011135673150420189,0.011135063134133816,0.011135184206068516,0.01113560888916254,0.41117510199546814,0.011135632172226906,0.011135351844131947,0.49974143505096436
"MULE-9963",False,"train",0.08878370374441147,0.0,0.0,0.0,0.0,0.0,0.0,0.5679448843002319,0.0,0.33493202924728394
"MULE-12369",False,"train",0.011117405258119106,0.011119016446173191,0.011116842739284039,0.01111621968448162,0.01111743412911892,0.011115938425064087,0.0111165102571249,0.01111619733273983,0.5694364309310913,0.3416280746459961
"MULE-11092",False,"train",0.14871256053447723,0.0,0.0,0.0,0.0,0.0,0.5689428448677063,0.0,0.25492894649505615,0.0
"MULE-10475",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.21857145428657532,0.0,0.7538363933563232,0.0
"MULE-12226",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9549744725227356,0.0,0.0,0.0
"MULE-7501",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624844789505005
"MULE-13803",False,"train",0.014302165247499943,0.01430298201739788,0.014304568991065025,0.014304408803582191,0.014302174560725689,0.014304307289421558,0.014302390627563,0.014302093535661697,0.014302542433142662,0.8712723851203918
"MULE-11680",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571213722229004
"MULE-13113",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9219500422477722,0.0,0.0,0.0
"MULE-12026",False,"train",0.0,0.0,0.9181337356567383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-8102",False,"train",0.011115357279777527,0.01111447811126709,0.011113627813756466,0.011113690212368965,0.011113058775663376,0.011115662753582,0.011114675551652908,0.548708438873291,0.011113394983112812,0.3623775839805603
"MULE-12866",False,"train",0.0,0.9639942049980164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-14661",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571268558502197,0.0
"MULE-11839",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.4541997015476227,0.0,0.0,0.5057901740074158
"MULE-15786",True,"train",0.0,0.0,0.0,0.9470298886299133,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-9465",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05631578341126442,0.9337978959083557,0.0
"MULE-11786",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9756657481193542,0.0,0.0,0.0
"MULE-10792",False,"train",0.0,0.0,0.0,0.0,0.017755942419171333,0.0,0.0,0.969791829586029,0.0,0.0
"MULE-10381",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962492048740387
"MULE-10674",False,"train",0.0,0.09654536098241806,0.22368238866329193,0.0,0.09360525757074356,0.0,0.0,0.0,0.5459380149841309,0.0
"MULE-7758",False,"train",0.0,0.0,0.0,0.0,0.0,0.7687212228775024,0.16449181735515594,0.0,0.0,0.0
"MULE-14585",False,"train",0.010019307024776936,0.010020168498158455,0.010018408298492432,0.7411191463470459,0.01001990307122469,0.17872339487075806,0.010019500739872456,0.010019437409937382,0.010019958950579166,0.010020746849477291
"MULE-13009",False,"train",0.0,0.0,0.0,0.0,0.6596041917800903,0.0,0.0,0.07193927466869354,0.0,0.25858283042907715
"MULE-13097",False,"train",0.0,0.9666451811790466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-11227",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356982111930847,0.0
"MULE-8497",False,"train",0.01429751981049776,0.014294683933258057,0.014299876987934113,0.014294564723968506,0.546988844871521,0.01429823599755764,0.33863192796707153,0.014298251830041409,0.01429574005305767,0.014300339855253696
"MULE-12094",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795259237289429
"MULE-11834",False,"train",0.010010012425482273,0.01001184992492199,0.01000980380922556,0.010009823366999626,0.01000960823148489,0.010010311380028725,0.010011086240410805,0.909903347492218,0.010012153536081314,0.010012008249759674
"MULE-14127",False,"train",0.9653723239898682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-13124",False,"train",0.0,0.0,0.0,0.0,0.0,0.44718626141548157,0.5146785378456116,0.0,0.0,0.0
"MULE-10219",False,"train",0.01112709566950798,0.011126372963190079,0.011126263067126274,0.011126140132546425,0.8998610377311707,0.011126341298222542,0.011127602308988571,0.01112575363367796,0.011126660741865635,0.011126688681542873
"MULE-16510",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16182775795459747,0.8061429858207703
"MULE-10421",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699862003326416
"MULE-7987",False,"train",0.0,0.0,0.9470298886299133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-13017",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9645332098007202
"MULE-7145",False,"train",0.26247870922088623,0.0,0.17156392335891724,0.0,0.0,0.0,0.5476022362709045,0.0,0.0,0.0
"MULE-10977",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981234610080719,0.0
"MULE-9620",False,"train",0.4525163471698761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243864059448242
"MULE-12404",False,"train",0.0,0.31807276606559753,0.0,0.0,0.3549738824367523,0.0,0.0,0.0,0.0,0.3196985721588135
"MULE-13920",False,"train",0.0,0.6968046426773071,0.0,0.0,0.0,0.0,0.24596741795539856,0.0,0.0,0.0
"MULE-10126",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.8499969244003296,0.0,0.0,0.13545019924640656
"MULE-14367",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470313191413879,0.0,0.0
"MULE-15048",True,"train",0.01111431885510683,0.13091669976711273,0.7801567316055298,0.011115865781903267,0.011116324923932552,0.01111664529889822,0.011117522604763508,0.011115332134068012,0.011115231551229954,0.011115324683487415
"MULE-13045",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399562478065491
"MULE-10791",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924769163131714,0.0,0.05829903110861778
"MULE-11238",False,"train",0.0,0.10901582986116409,0.0,0.0,0.0,0.0,0.11415053904056549,0.125071182847023,0.3640097379684448,0.27932238578796387
"MULE-12309",False,"train",0.010003368370234966,0.010002169758081436,0.010001660324633121,0.9099763035774231,0.01000188384205103,0.010002623312175274,0.01000449899584055,0.010001976042985916,0.010002154856920242,0.010003410279750824
"MULE-8479",False,"train",0.0,0.11844716966152191,0.056319694966077805,0.0,0.0,0.0,0.7618482112884521,0.046756815165281296,0.0,0.0
"MULE-14171",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526195526123047,0.0
"MULE-15688",False,"train",0.0,0.02775384485721588,0.0,0.0,0.0,0.0,0.0,0.0,0.3108653426170349,0.6394766569137573
"MULE-7321",False,"train",0.03357887640595436,0.6593952775001526,0.0,0.0,0.0,0.0,0.0,0.11600957810878754,0.0,0.17889587581157684
"MULE-10939",True,"train",0.11431626975536346,0.0,0.0,0.0,0.0,0.5186245441436768,0.0,0.0,0.3086386024951935,0.0
"MULE-11396",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9307575821876526,0.0,0.0,0.0
"MULE-10616",False,"train",0.0,0.4882949888706207,0.0,0.0,0.0,0.15501387417316437,0.1089744120836258,0.0,0.0,0.23438629508018494
