"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12"
"USERGRID-690",False,"train",0.038466379046440125,0.5384023785591125,0.038466379046440125,0.038466379046440125,0.038466379046440125,0.038466379046440125,0.038466379046440125,0.038466379046440125,0.038466379046440125,0.038466379046440125,0.038466379046440125,0.03846743702888489,0.038466379046440125
"USERGRID-418",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959865391254425,0.0
"USERGRID-700",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598647952079773
"USERGRID-568",True,"train",0.032761428505182266,0.8463496565818787,0.010989896021783352,0.010989806614816189,0.010989970527589321,0.01098980475217104,0.010989914648234844,0.010989819653332233,0.010989987291395664,0.010990086011588573,0.010989858768880367,0.010989979840815067,0.010989805683493614
"USERGRID-548",False,"train",0.010990112088620663,0.010990012437105179,0.010989994741976261,0.010990076698362827,0.010990208946168423,0.010989971458911896,0.010989971458911896,0.010989971458911896,0.010990187525749207,0.010990128852427006,0.8681192398071289,0.01099003478884697,0.010990102775394917
"USERGRID-751",False,"train",0.883221447467804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10267286747694016,0.0,0.0,0.0
"USERGRID-1203",False,"train",0.17124810814857483,0.0,0.0,0.7229753136634827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-779",False,"train",0.012821038253605366,0.012821045704185963,0.012821034528315067,0.012821056880056858,0.012821033596992493,0.012821038253605366,0.012821151874959469,0.012821048498153687,0.012821093201637268,0.012821103446185589,0.01282109972089529,0.8461471796035767,0.012821064330637455
"USERGRID-418",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959865391254425,0.0
"USERGRID-760",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580391645431519,0.0,0.0,0.0,0.0
"USERGRID-576",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644951820373535,0.0,0.0,0.0
"USERGRID-715",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897429883480072,0.0,0.0,0.0,0.0
"USERGRID-689",False,"train",0.8153682351112366,0.01538593228906393,0.01538597047328949,0.015385936945676804,0.015385975129902363,0.0153859443962574,0.01538600493222475,0.015385989099740982,0.015385979786515236,0.01538597047328949,0.015385947190225124,0.01538606733083725,0.015386007726192474
"USERGRID-779",False,"train",0.012821038253605366,0.012821045704185963,0.012821034528315067,0.012821056880056858,0.012821033596992493,0.012821038253605366,0.012821151874959469,0.012821048498153687,0.012821093201637268,0.012821103446185589,0.01282109972089529,0.8461471796035767,0.012821064330637455
"USERGRID-442",False,"train",0.0,0.0,0.9975575804710388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-692",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160813093185425,0.0
"USERGRID-882",False,"train",0.012821836397051811,0.012821802869439125,0.012821776792407036,0.012821784242987633,0.012821810320019722,0.012821747921407223,0.01282223779708147,0.012821747921407223,0.012821872718632221,0.012822308577597141,0.01282197330147028,0.8461371660232544,0.012821963056921959
"USERGRID-878",True,"train",0.015385798178613186,0.015385741367936134,0.015385711565613747,0.015385634265840054,0.815371036529541,0.01538571622222662,0.015385686419904232,0.015385634265840054,0.015385854989290237,0.015385874547064304,0.015385656617581844,0.015386064536869526,0.015385636128485203
"USERGRID-692",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160813093185425,0.0
"USERGRID-548",False,"train",0.010990112088620663,0.010990012437105179,0.010989994741976261,0.010990076698362827,0.010990208946168423,0.010989971458911896,0.010989971458911896,0.010989971458911896,0.010990187525749207,0.010990128852427006,0.8681192398071289,0.01099003478884697,0.010990102775394917
"USERGRID-461",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9832144975662231,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-494",True,"train",0.0,0.9658107757568359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-702",False,"train",0.0,0.0,0.0,0.9954299926757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-893",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9076887369155884,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-609",False,"train",0.015385105274617672,0.015385044738650322,0.01538507267832756,0.015385057777166367,0.01538506243377924,0.015385044738650322,0.015385067090392113,0.015385047532618046,0.015385201200842857,0.8153791427612305,0.015385044738650322,0.015385054983198643,0.015385065227746964
"USERGRID-415",True,"train",0.0,0.0,0.2992251217365265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993144750595093
"USERGRID-536",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580408334732056,0.0,0.0,0.0,0.0
"USERGRID-739",False,"train",0.0,0.0,0.979020357131958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-479",False,"train",0.0,0.9965296387672424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-719",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384580850601196,0.0,0.0
"USERGRID-860",False,"train",0.0,0.0,0.0,0.0,0.9230746626853943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-443",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580385684967041,0.0,0.0,0.0,0.0
"USERGRID-851",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757063984870911,0.0,0.0,0.0,0.0
"USERGRID-29",False,"train",0.9873548150062561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-895",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.8974301218986511,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-541",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711518883705139,0.0,0.0
"USERGRID-1005",False,"train",0.012821733951568604,0.012821813113987446,0.012821841984987259,0.01282169483602047,0.012821820564568043,0.012821701355278492,0.012821845710277557,0.012821713462471962,0.012821769341826439,0.8461387753486633,0.012821728363633156,0.012821879237890244,0.012821672484278679
"USERGRID-992",False,"train",0.7691986560821533,0.019233375787734985,0.019233338534832,0.019233426079154015,0.01923365145921707,0.019233345985412598,0.019233930855989456,0.01923334039747715,0.019233338534832,0.019233571365475655,0.019233359023928642,0.019233334809541702,0.0192333422601223
"USERGRID-993",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9780211448669434,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-748",False,"train",0.0,0.0,0.0,0.9598605632781982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-518",False,"train",0.012821050360798836,0.012820982374250889,0.012820982374250889,0.012820982374250889,0.012820995412766933,0.012820982374250889,0.012820982374250889,0.012820982374250889,0.8461481332778931,0.012820982374250889,0.012820998206734657,0.012820982374250889,0.012820982374250889
"USERGRID-907",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.956042468547821,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-388",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.5496526956558228,0.0,0.0,0.0,0.0,0.4150876998901367,0.0
