"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12"
"TIMOB-20329",False,"train",0.0,0.30586329102516174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6744347810745239,0.0
"TIMOB-25739",False,"train",0.0,0.0,0.9947403073310852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23716",False,"train",0.0,0.9893864393234253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19674",False,"train",0.0,0.0,0.0,0.0,0.0,0.17716360092163086,0.0,0.0,0.0,0.0,0.0,0.0,0.8134292960166931
"TIMOB-23175",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986995279788971,0.0,0.0
"TIMOB-18881",False,"train",0.01542862318456173,0.015428658574819565,0.01542883925139904,0.015428747981786728,0.015428552404046059,0.015428517013788223,0.015428776852786541,0.015428594313561916,0.015428578481078148,0.015428682789206505,0.2534167766571045,0.5768681168556213,0.01542853657156229
"TIMOB-23595",False,"train",0.0,0.0,0.0,0.0,0.0,0.8483301997184753,0.0,0.0,0.0,0.0,0.13325978815555573,0.0,0.0
"TIMOB-19092",False,"train",0.0,0.11065009236335754,0.0,0.0,0.0,0.0,0.0,0.7513226866722107,0.0,0.0,0.12703433632850647,0.0,0.0
"TIMOB-24527",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580318927764893
"TIMOB-18639",False,"train",0.0,0.0,0.0,0.0,0.970201313495636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24689",False,"train",0.0,0.0,0.10199307650327682,0.7353721261024475,0.0,0.15667065978050232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-6995",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928970336914062,0.0
"TIMOB-17404",False,"train",0.0,0.0,0.321074903011322,0.0,0.3195771872997284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3537200689315796
"TIMOB-23896",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9486857056617737,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25874",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9670227766036987
"TIMOB-23885",False,"train",0.5662418007850647,0.0,0.42493441700935364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19884",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881637096405029
"TIMOB-24617",False,"train",0.0,0.0,0.0,0.0,0.0,0.8685957789421082,0.0,0.10118120908737183,0.0,0.0,0.0,0.0,0.0
"TIMOB-24766",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9456518888473511,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23592",False,"train",0.0,0.0,0.0,0.0,0.0,0.9799274206161499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24665",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.6877241730690002,0.0,0.0,0.0,0.0,0.3038915991783142,0.0
"TIMOB-25179",False,"train",0.0,0.9780186414718628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19217",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580298066139221,0.0,0.0,0.0,0.0
"TIMOB-24752",False,"train",0.0,0.0,0.9560271501541138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23776",False,"train",0.0,0.5183367729187012,0.0,0.0,0.0,0.0,0.0,0.452471524477005,0.0,0.0,0.0,0.0,0.0
"TIMOB-26613",False,"train",0.0,0.0,0.0,0.0,0.0,0.07657938450574875,0.0,0.0,0.0,0.0,0.9022603034973145,0.0,0.0
"TIMOB-18452",False,"train",0.01924947276711464,0.01924929954111576,0.01924934610724449,0.01924942433834076,0.019250264391303062,0.019249392673373222,0.019249355420470238,0.01924927718937397,0.019249366596341133,0.7690061330795288,0.019249366596341133,0.019250011071562767,0.019249334931373596
"TIMOB-18065",False,"train",0.0,0.9898512363433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26009",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289630651473999,0.0,0.0
"TIMOB-23858",False,"train",0.0,0.0,0.39423176646232605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041430830955505,0.0,0.0
"TIMOB-26004",False,"train",0.0,0.0,0.9384260773658752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24856",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2386898547410965,0.7547489404678345
"TIMOB-24101",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963061511516571,0.0
"TIMOB-23573",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8845489025115967,0.0,0.0,0.0
"TIMOB-25233",False,"train",0.0,0.9769203662872314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-17903",False,"train",0.019237549975514412,0.019237445667386055,0.01923738792538643,0.01923767663538456,0.019237421452999115,0.01923762448132038,0.019237393513321877,0.01923741213977337,0.019237618893384933,0.019237732514739037,0.01923748478293419,0.7691496014595032,0.019237592816352844
"TIMOB-24741",False,"train",0.0,0.0,0.287261426448822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7093648910522461,0.0,0.0
"TIMOB-18669",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486992359161377,0.0,0.0,0.0,0.0,0.0
"TIMOB-18214",False,"train",0.0,0.0,0.0,0.0,0.28535646200180054,0.0,0.0,0.0,0.0,0.7115188837051392,0.0,0.0,0.0
"TIMOB-19753",False,"train",0.0,0.0,0.0,0.0,0.0,0.43311506509780884,0.0,0.0,0.0,0.5535709261894226,0.0,0.0,0.0
"TIMOB-23969",False,"train",0.0,0.0,0.0,0.0,0.9514021873474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18733",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630683064460754
"TIMOB-20300",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03748084604740143,0.0,0.0,0.9322841763496399,0.0,0.0
"TIMOB-24863",False,"train",0.33491459488868713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570982933044434
"TIMOB-24336",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886008501052856,0.0
