"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12"
"XD-2904",True,"train",0.0,0.0,0.0,0.3336058259010315,0.21784956753253937,0.0,0.08145225048065186,0.0,0.0,0.0,0.32631388306617737,0.0,0.0
"XD-1321",False,"train",0.922964870929718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1192",False,"train",0.0,0.0,0.0,0.0,0.0,0.23626580834388733,0.0,0.6790516972541809,0.0,0.0,0.0,0.0,0.0
"XD-2281",True,"train",0.0,0.9914518594741821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1192",False,"train",0.0,0.0,0.0,0.0,0.0,0.23626580834388733,0.0,0.6790516972541809,0.0,0.0,0.0,0.0,0.0
"XD-2573",False,"train",0.0,0.0,0.48318782448768616,0.0,0.0,0.0,0.0,0.0,0.0,0.2954840362071991,0.2173747420310974,0.0,0.0
"XD-226",False,"train",0.0,0.0,0.0,0.0,0.1561930775642395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240851759910583
"XD-784",False,"train",0.0,0.0,0.0,0.6310569643974304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326537162065506
"XD-2143",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.3961843252182007,0.23962154984474182,0.0,0.051757607609033585,0.22811397910118103,0.07113870978355408,0.0
"XD-2269",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166020750999451,0.050825025886297226,0.0
"XD-1708",False,"train",0.0,0.0,0.0,0.02575051784515381,0.0,0.0,0.7284375429153442,0.0,0.0,0.0,0.2321292906999588,0.0,0.0
"XD-3114",True,"train",0.0,0.0,0.0,0.0,0.0,0.8845152258872986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1494",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9719829559326172,0.0,0.0
"XD-832",False,"train",0.0,0.22913327813148499,0.0,0.0,0.0,0.0,0.5658159852027893,0.0,0.17287637293338776,0.0,0.0,0.0,0.0
"XD-1402",False,"train",0.0,0.0,0.0,0.09335440397262573,0.0,0.0,0.16347791254520416,0.0,0.0,0.0,0.0,0.7233556509017944,0.0
"XD-3444",False,"train",0.0,0.0,0.0,0.0,0.0,0.8694992065429688,0.08814843744039536,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1291",False,"train",0.0,0.0,0.0,0.8179059624671936,0.0,0.0,0.0,0.0,0.14874672889709473,0.0,0.0,0.02130035124719143,0.0
"XD-2755",False,"train",0.0,0.0,0.66745924949646,0.0,0.0,0.0,0.0901176854968071,0.0,0.0,0.0,0.0,0.13523441553115845,0.094602070748806
"XD-211",False,"train",0.0192393958568573,0.019239027053117752,0.019239379093050957,0.019238855689764023,0.019239161163568497,0.019238930195569992,0.019239017739892006,0.01923888921737671,0.019238881766796112,0.019239168614149094,0.7691308259963989,0.01923919841647148,0.01923930086195469
"XD-3571",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538136124610901,0.0,0.0
"XD-3231",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.23258060216903687,0.2616836130619049,0.034755777567625046,0.0,0.0,0.3215734660625458,0.12365542352199554
"XD-3030",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3595851957798004,0.6186825633049011
"XD-2423",False,"train",0.8048790693283081,0.17818787693977356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2762",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.21095657348632812,0.0,0.0,0.6863862872123718,0.0,0.0,0.0768907368183136
"XD-47",False,"train",0.7689409852027893,0.019254691898822784,0.019254587590694427,0.01925472356379032,0.019254783168435097,0.01925458200275898,0.01925485022366047,0.019254665821790695,0.01925455965101719,0.01925470679998398,0.019255300983786583,0.019256779924035072,0.019254738464951515
"XD-1251",False,"train",0.0,0.0,0.6203019022941589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854275107383728,0.0
"XD-1817",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498673558235168,0.0,0.31753987073898315,0.0
"XD-2842",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200869917869568,0.0,0.0,0.0,0.235331729054451
"XD-2411",False,"train",0.0,0.0,0.0,0.0,0.1884261965751648,0.4760552942752838,0.0,0.0,0.0,0.0,0.0,0.0,0.2873440086841583
"XD-1695",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9062429070472717,0.0708559900522232,0.0,0.0,0.0,0.0,0.0
"XD-1254",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.932826042175293,0.0
"XD-1116",False,"train",0.011004406027495861,0.011004295200109482,0.01100420206785202,0.011004405096173286,0.011004427447915077,0.011004306375980377,0.011004292406141758,0.011004209518432617,0.011004180647432804,0.8679484128952026,0.011004321277141571,0.01100425235927105,0.011004282161593437
"XD-1244",False,"train",0.0,0.0,0.0,0.11941973119974136,0.0,0.0,0.7313905358314514,0.0,0.0,0.0,0.0,0.0,0.129340261220932
"XD-2478",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543551683425903,0.0,0.0,0.0,0.31032243371009827,0.0
"XD-1148",False,"train",0.10635780543088913,0.4183715581893921,0.0,0.0,0.0,0.0,0.19053305685520172,0.26306313276290894,0.0,0.0,0.0,0.0,0.0
"XD-567",False,"train",0.01539333164691925,0.015393425710499287,0.015393352136015892,0.015393488109111786,0.8152791261672974,0.015393383800983429,0.015393367037177086,0.015393403358757496,0.015393488109111786,0.015393460169434547,0.015393349342048168,0.015393449924886227,0.01539334375411272
"XD-2038",False,"train",0.019313786178827286,0.7682338953018188,0.019313786178827286,0.019313814118504524,0.01931385137140751,0.019313866272568703,0.019313786178827286,0.019313786178827286,0.019313786178827286,0.019314182922244072,0.01931379735469818,0.019313836470246315,0.019313855096697807
"XD-1891",False,"train",0.0,0.0,0.0,0.6356130838394165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19497177004814148,0.11019754409790039
"XD-2815",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.10534484684467316,0.8607534766197205,0.0,0.0,0.0,0.0,0.0
"XD-2482",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890722393989563,0.0,0.0,0.09700682759284973
"XD-1082",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.26486435532569885,0.7078332901000977,0.0,0.0,0.0,0.0,0.0
"XD-1338",True,"train",0.0,0.023909414187073708,0.0,0.0,0.0,0.0,0.43170928955078125,0.0,0.0,0.0,0.17185941338539124,0.0,0.35906827449798584
"XD-1050",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288531869649887,0.0,0.8536111116409302,0.0
"XD-2942",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9456267952919006
"XD-2921",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8755056858062744,0.0,0.0,0.0,0.0,0.09193077683448792
"XD-1591",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979903519153595,0.0
"XD-167",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.605224609375,0.0,0.0,0.0,0.0,0.0,0.3003268837928772
"XD-1526",False,"train",0.0,0.0,0.0,0.0,0.018744507804512978,0.09578303247690201,0.0,0.0,0.0,0.6426115036010742,0.0636424645781517,0.17653053998947144,0.0
"XD-502",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.8327162265777588,0.0,0.1142878383398056,0.0,0.0,0.0,0.0
"XD-1375",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9075831770896912,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1037",False,"train",0.3746402859687805,0.0,0.0,0.0,0.0,0.0,0.31035953760147095,0.0,0.0,0.0,0.053515076637268066,0.2550179362297058,0.0
"XD-620",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422592520713806,0.0,0.0,0.0,0.0,0.0
"XD-1915",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229438304901123,0.0,0.0
"XD-1441",False,"train",0.9159984588623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2178",False,"train",0.0,0.10036808997392654,0.0,0.2838321030139923,0.0,0.0,0.0,0.5728327035903931,0.0,0.0,0.0,0.0,0.0
"XD-1482",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.13076907396316528,0.0,0.0,0.0,0.8457130193710327,0.0,0.0
"XD-338",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.06610149890184402,0.0,0.0,0.0,0.0,0.5154303908348083,0.388786256313324
"XD-3131",False,"train",0.6437546610832214,0.0,0.0,0.0,0.0,0.0,0.0,0.1326196789741516,0.0,0.0,0.0,0.0,0.1901719719171524
"XD-2044",False,"train",0.0,0.0,0.0,0.9229058623313904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-193",False,"train",0.0,0.0,0.0,0.0,0.0,0.07595641911029816,0.0,0.39852747321128845,0.0,0.0,0.0,0.0,0.4976520240306854
"XD-2892",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486581683158875,0.0,0.0,0.0
"XD-1885",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04405834153294563,0.0,0.0,0.0,0.9323958158493042,0.0
"XD-3733",False,"train",0.0,0.564939022064209,0.0,0.0,0.0,0.0,0.3878650367259979,0.0,0.0,0.0,0.0,0.0,0.0
"XD-489",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.08776318281888962,0.8350558876991272,0.0,0.0,0.0,0.0,0.0
"XD-76",True,"train",0.012832395732402802,0.012832214124500751,0.01283207070082426,0.012832080014050007,0.012832210399210453,0.3490883708000183,0.012832149863243103,0.012832061387598515,0.012832059524953365,0.012832209467887878,0.01283214706927538,0.012832128442823887,0.5097578763961792
"XD-3198",False,"train",0.0,0.0,0.0,0.0,0.0,0.10359980165958405,0.0,0.0,0.0,0.0,0.8518126606941223,0.0,0.0
"XD-2786",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49782657623291016,0.0,0.0,0.4551044702529907
"XD-257",False,"train",0.2655729651451111,0.0,0.0,0.0,0.0,0.0,0.22954291105270386,0.0,0.0,0.0,0.0,0.0,0.44061410427093506
"XD-1349",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4160275161266327,0.0,0.5234806537628174,0.0
"XD-360",False,"train",0.13885396718978882,0.0,0.0,0.0,0.0,0.0,0.0,0.7765167951583862,0.0,0.0,0.0,0.0,0.0
"XD-161",False,"train",0.015389750711619854,0.8153234720230103,0.015389654785394669,0.015389704145491123,0.015389688313007355,0.015389716252684593,0.015389847569167614,0.01538967713713646,0.015389534644782543,0.015389678999781609,0.015389704145491123,0.015389947220683098,0.015389649197459221
"XD-1575",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9560144543647766,0.0,0.0,0.0,0.0,0.0
"XD-1827",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701708555221558,0.0,0.0,0.0,0.0,0.0
"XD-2072",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43755829334259033,0.0,0.5478489398956299
"XD-193",False,"train",0.0,0.0,0.0,0.0,0.0,0.07595641911029816,0.0,0.39852747321128845,0.0,0.0,0.0,0.0,0.4976520240306854
"XD-916",False,"train",0.0,0.0,0.0,0.0,0.93260657787323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04451542720198631
"XD-695",False,"train",0.0,0.0,0.0,0.0,0.0,0.8274309635162354,0.0,0.13865773379802704,0.0,0.0,0.0,0.0,0.0
"XD-1214",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.7357124090194702,0.0,0.0,0.2172633409500122,0.0,0.0,0.0
"XD-3015",False,"train",0.16098862886428833,0.0,0.13734319806098938,0.0324767641723156,0.0,0.6388223171234131,0.0,0.0,0.0,0.02903641387820244,0.0,0.0,0.0
"XD-1665",False,"train",0.012824698351323605,0.012824676930904388,0.012824619188904762,0.01282467134296894,0.012824714183807373,0.012824617326259613,0.012824712321162224,0.01282466109842062,0.012824596837162971,0.012824853882193565,0.8461036682128906,0.01282474398612976,0.012824728153645992
"XD-548",True,"train",0.025708042085170746,0.691507875919342,0.025707831606268883,0.025707673281431198,0.025707531720399857,0.0257075447589159,0.025707634165883064,0.025707736611366272,0.02570771798491478,0.025707731023430824,0.025707531720399857,0.025707591325044632,0.025707541033625603
"XD-613",False,"train",0.0,0.0,0.0,0.0,0.18578973412513733,0.0,0.28480809926986694,0.0,0.0,0.0,0.20605026185512543,0.2737804353237152,0.0
"XD-1316",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937441945075989,0.0,0.0,0.0
"XD-905",False,"train",0.0,0.06379668414592743,0.0,0.0,0.0,0.0,0.7916075587272644,0.0,0.06006379798054695,0.05612922087311745,0.0,0.0,0.0
"XD-1547",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.014452699571847916,0.0,0.0,0.0,0.6480521559715271,0.32465535402297974,0.0
"XD-3637",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339792728424072,0.0,0.0
"XD-1716",False,"train",0.0,0.0,0.0,0.70700603723526,0.0,0.0,0.0,0.10856515169143677,0.0,0.0,0.0,0.16693314909934998,0.0
"XD-2987",False,"train",0.0,0.0,0.0,0.5564467906951904,0.19419457018375397,0.0,0.21205110847949982,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1728",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9537400603294373,0.0,0.0,0.0
"XD-3350",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598223567008972,0.0
"XD-2532",False,"train",0.0,0.9658045172691345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2645",False,"train",0.0,0.0,0.0,0.0,0.0,0.9948365688323975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-435",False,"train",0.0,0.0,0.0,0.0,0.0,0.46371597051620483,0.4380245506763458,0.0,0.0,0.0,0.0,0.0,0.05748627707362175
