"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12"
"USERGRID-443",False,"train",0.0,0.0,0.9580387473106384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-726",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702188968658447,0.0,0.0,0.0,0.0,0.0
"USERGRID-548",False,"train",0.010989558883011341,0.8681245446205139,0.010989755392074585,0.01098957471549511,0.010989558883011341,0.01098962314426899,0.010989580303430557,0.010989558883011341,0.010989559814333916,0.01098976656794548,0.01098980475217104,0.010989558883011341,0.010989558883011341
"USERGRID-549",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289878606796265,0.0,0.0
"USERGRID-601",False,"train",0.015384892001748085,0.015384933911263943,0.8153809309005737,0.015384919941425323,0.015384907834231853,0.01538489293307066,0.015384902246296406,0.015384885482490063,0.01538498979061842,0.01538503635674715,0.015384894795715809,0.015384887345135212,0.015384885482490063
"USERGRID-593",False,"train",0.0,0.171901673078537,0.8007968068122864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-880",False,"train",0.0,0.0,0.0,0.8974274396896362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-692",False,"train",0.0,0.0,0.0,0.0,0.0,0.9160742163658142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-1079",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868122935295105,0.0,0.0,0.0
"USERGRID-1075",False,"train",0.0,0.0,0.0,0.0,0.9630747437477112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-678",False,"train",0.0,0.0,0.9076821804046631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-669",False,"train",0.012821469455957413,0.012821374461054802,0.012821367010474205,0.012821365147829056,0.012821327894926071,0.012821330688893795,0.012821393087506294,0.012821397744119167,0.01282132975757122,0.01282130554318428,0.012821326963603497,0.012821282260119915,0.8461437225341797
"USERGRID-612",False,"train",0.025644201785326004,0.025644635781645775,0.02564474567770958,0.025644201785326004,0.025644201785326004,0.025644201785326004,0.6922680735588074,0.025644201785326004,0.025644201785326004,0.025644201785326004,0.025644201785326004,0.025644201785326004,0.025644687935709953
"USERGRID-877",False,"train",0.0,0.0,0.0,0.9514119029045105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-780",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160810708999634,0.0,0.0,0.0
"USERGRID-676",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9423057436943054,0.0,0.0,0.0
"USERGRID-693",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928987443447113,0.0,0.0,0.0,0.0
"USERGRID-660",True,"train",0.025641826912760735,0.02564188651740551,0.025641845539212227,0.025641826912760735,0.692297637462616,0.025641826912760735,0.025641920045018196,0.025641826912760735,0.025641875341534615,0.02564186230301857,0.02564198337495327,0.025641854852437973,0.025641826912760735
"USERGRID-395",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9736252427101135,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-1013",False,"train",0.0,0.0,0.8846093416213989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-678",False,"train",0.0,0.0,0.9076821804046631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-509",True,"train",0.0,0.0,0.0,0.0,0.0,0.9822469353675842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-715",False,"train",0.0,0.8974329829216003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-542",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580397009849548,0.0,0.0
"USERGRID-900",False,"train",0.0,0.0,0.0,0.0,0.0,0.9769196510314941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-661",True,"train",0.5383294224739075,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438,0.03847254812717438
"USERGRID-662",True,"train",0.03846805915236473,0.03846805915236473,0.03846805915236473,0.03846805915236473,0.03846805915236473,0.5383832454681396,0.03846805915236473,0.03846805915236473,0.03846805915236473,0.03846805915236473,0.03846805915236473,0.03846805915236473,0.03846805915236473
"USERGRID-693",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928987443447113,0.0,0.0,0.0,0.0
"USERGRID-519",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204020887613297,0.0,0.0,0.0,0.8865235447883606,0.0
"USERGRID-486",False,"train",0.0,0.280387282371521,0.0,0.0,0.0,0.0,0.0,0.0,0.7026862502098083,0.0,0.0,0.0,0.0
"USERGRID-869",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04169859737157822,0.0,0.9413734674453735,0.0
"USERGRID-1091",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9560400247573853,0.0,0.0,0.0,0.0
"USERGRID-690",False,"train",0.03847011178731918,0.03847011178731918,0.03847011178731918,0.03847011178731918,0.03847011178731918,0.03847011178731918,0.03847011178731918,0.5383586287498474,0.03847011178731918,0.03847011178731918,0.03847011178731918,0.03847011178731918,0.03847011178731918
"USERGRID-494",True,"train",0.0,0.0,0.8766996264457703,0.0,0.0,0.0,0.0,0.0,0.0,0.09195846319198608,0.0,0.0,0.0
"USERGRID-1075",False,"train",0.0,0.0,0.0,0.0,0.9630747437477112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-1072",False,"train",0.01538519561290741,0.015385085716843605,0.8153780102729797,0.015385073609650135,0.015385396778583527,0.015385075472295284,0.015385073609650135,0.015385105274617672,0.015385073609650135,0.015385251492261887,0.015385137870907784,0.01538544800132513,0.015385081060230732
"USERGRID-490",False,"train",0.0,0.0,0.0,0.9815372824668884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-644",False,"train",0.9988850355148315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-693",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928987443447113,0.0,0.0,0.0,0.0
"USERGRID-686",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963512420654297,0.0,0.0
"USERGRID-660",True,"train",0.025641826912760735,0.02564188651740551,0.025641845539212227,0.025641826912760735,0.692297637462616,0.025641826912760735,0.025641920045018196,0.025641826912760735,0.025641875341534615,0.02564186230301857,0.02564198337495327,0.025641854852437973,0.025641826912760735
"USERGRID-539",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630739688873291,0.0,0.0,0.0,0.0
"USERGRID-780",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160810708999634,0.0,0.0,0.0
"USERGRID-1029",False,"train",0.4214463233947754,0.0,0.0,0.163505420088768,0.0,0.0,0.0,0.0,0.0,0.3723018765449524,0.0,0.0,0.0
"USERGRID-1076",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790201783180237,0.0,0.0,0.0,0.0,0.0
"USERGRID-598",False,"train",0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.7692126035690308,0.019232284277677536
"USERGRID-479",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965296983718872,0.0,0.0,0.0,0.0
"USERGRID-418",False,"train",0.0,0.0,0.0,0.2392033487558365,0.0,0.0,0.0,0.7240024209022522,0.0,0.0,0.0,0.0,0.0
"USERGRID-713",False,"train",0.0,0.8846055865287781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-889",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8974295854568481,0.0,0.0,0.0,0.0
"USERGRID-1068",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991757869720459,0.0,0.0,0.0
"USERGRID-535",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487094879150391,0.0,0.0,0.0,0.0,0.0
"USERGRID-663",False,"train",0.03846755996346474,0.03846755996346474,0.03846755996346474,0.538389265537262,0.03846755996346474,0.03846755996346474,0.03846755996346474,0.03846755996346474,0.03846755996346474,0.03846755996346474,0.03846755996346474,0.03846755996346474,0.03846755996346474
"USERGRID-618",False,"train",0.015385161153972149,0.015385237522423267,0.015385339967906475,0.015385150909423828,0.015385172329843044,0.015385103411972523,0.015385177917778492,0.015385125763714314,0.8153778910636902,0.015385228209197521,0.015385161153972149,0.015385125763714314,0.01538509875535965
"USERGRID-709",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846021294593811
"USERGRID-1187",False,"train",0.0,0.0,0.0,0.9711532592773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-698",False,"train",0.015385515987873077,0.015385506674647331,0.015385530889034271,0.015385511331260204,0.015385512262582779,0.015385530889034271,0.015385545790195465,0.015385506674647331,0.015385504812002182,0.8153738379478455,0.015385512262582779,0.015385516919195652,0.015385533683001995
"USERGRID-991",False,"train",0.012821497395634651,0.8461416363716125,0.012821516022086143,0.012821538373827934,0.012821489945054054,0.012821465730667114,0.0128215616568923,0.012821497395634651,0.012821616604924202,0.012821590527892113,0.0128215616568923,0.012821479700505733,0.012821530923247337
"USERGRID-618",False,"train",0.015385161153972149,0.015385237522423267,0.015385339967906475,0.015385150909423828,0.015385172329843044,0.015385103411972523,0.015385177917778492,0.015385125763714314,0.8153778910636902,0.015385228209197521,0.015385161153972149,0.015385125763714314,0.01538509875535965
"USERGRID-1076",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790201783180237,0.0,0.0,0.0,0.0,0.0
"USERGRID-598",False,"train",0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.019232284277677536,0.7692126035690308,0.019232284277677536
"USERGRID-695",False,"train",0.0,0.0,0.9736255407333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-1048",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750456809997559,0.0,0.0,0.0,0.0,0.0
"USERGRID-1073",False,"train",0.01923198625445366,0.019231995567679405,0.7692159414291382,0.019231975078582764,0.019231975078582764,0.019231975078582764,0.019231975078582764,0.019231975078582764,0.019231975078582764,0.019232284277677536,0.019231975078582764,0.019231975078582764,0.019231975078582764
"USERGRID-895",False,"train",0.0,0.0,0.0,0.6471558213233948,0.0,0.0,0.0,0.0,0.25882279872894287,0.0,0.0,0.0,0.0
"USERGRID-1072",False,"train",0.01538519561290741,0.015385085716843605,0.8153780102729797,0.015385073609650135,0.015385396778583527,0.015385075472295284,0.015385073609650135,0.015385105274617672,0.015385073609650135,0.015385251492261887,0.015385137870907784,0.01538544800132513,0.015385081060230732
"USERGRID-659",False,"train",0.025641949847340584,0.025641918182373047,0.025641940534114838,0.025641921907663345,0.6922966241836548,0.02564191445708275,0.025641925632953644,0.025641929358243942,0.025641929358243942,0.02564191445708275,0.02564193680882454,0.025642119348049164,0.02564195543527603
"USERGRID-1074",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897426962852478,0.0,0.0,0.0,0.0
"USERGRID-703",False,"train",0.012822193093597889,0.012822321616113186,0.012822112068533897,0.012821974232792854,0.8461350798606873,0.012821969576179981,0.012822059914469719,0.012822036631405354,0.012822072021663189,0.012822072021663189,0.012822126969695091,0.012822015210986137,0.01282198540866375
"USERGRID-581",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160723686218262,0.0,0.0
"USERGRID-504",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9832161068916321,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-840",True,"train",0.0,0.856347918510437,0.0,0.12350457161664963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-992",False,"train",0.019231701269745827,0.01923169568181038,0.01923169195652008,0.01923169195652008,0.01923169195652008,0.019231704995036125,0.01923171989619732,0.01923169381916523,0.01923183910548687,0.7692195177078247,0.01923169381916523,0.01923169568181038,0.019231706857681274
