"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12"
"MULE-12318",False,"train",0.0,0.0,0.0,0.0,0.34254372119903564,0.0,0.0,0.0,0.6390480399131775,0.0,0.0,0.0,0.0
"MULE-11726",True,"train",0.34184643626213074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6242736577987671,0.0,0.0
"MULE-14711",False,"train",0.0,0.0,0.0,0.0,0.9711464643478394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-16274",False,"train",0.011773193255066872,0.0,0.0,0.9049553275108337,0.0,0.0,0.0,0.0,0.0,0.0,0.0770200863480568,0.0,0.0
"MULE-14478",False,"train",0.5225011706352234,0.0,0.0,0.0,0.18821541965007782,0.0,0.23015855252742767,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-7253",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9421767592430115,0.0,0.0,0.0,0.0
"MULE-12233",False,"train",0.0,0.0,0.0,0.19015580415725708,0.0,0.0,0.21664482355117798,0.0,0.0,0.0,0.5757105350494385,0.0,0.0
"MULE-12373",False,"train",0.0,0.0,0.0,0.0,0.0,0.5286074280738831,0.0,0.0,0.0,0.0,0.42317187786102295,0.0,0.03498303145170212
"MULE-10749",True,"train",0.0,0.0,0.0,0.0,0.5283626317977905,0.0,0.0,0.0,0.0,0.0,0.4186922609806061,0.0,0.0
"MULE-12072",False,"train",0.0,0.0,0.0,0.0,0.11892542243003845,0.0,0.0,0.0,0.8484972715377808,0.0,0.0,0.0,0.0
"MULE-13113",False,"train",0.0,0.0,0.0,0.9230095744132996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-11682",True,"train",0.09960882365703583,0.12219077348709106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18297694623470306,0.5258594155311584,0.0,0.0
"MULE-8162",False,"train",0.0,0.0,0.8898521661758423,0.0,0.0,0.0,0.0,0.0,0.09213433414697647,0.0,0.0,0.0,0.0
"MULE-16141",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835190773010254,0.0,0.0,0.0,0.0
"MULE-12999",False,"train",0.0,0.0,0.0,0.0,0.47723305225372314,0.0,0.44584420323371887,0.0,0.0,0.0,0.0,0.0,0.0
"MULE-14817",False,"train",0.0,0.0,0.0,0.0,0.897411048412323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
