"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12"
"MESOS-4126",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9763247966766357,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2791",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575253129005432,0.0,0.0,0.0
"MESOS-3912",False,"train",0.0,0.7119686603546143,0.0,0.0,0.26156365871429443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4415",False,"train",0.01283835619688034,0.012838229537010193,0.01283828355371952,0.8459410071372986,0.012838229537010193,0.012838276103138924,0.012838274240493774,0.012838308699429035,0.012838207185268402,0.012838197872042656,0.012838241644203663,0.012838207185268402,0.012838209047913551
"MESOS-3781",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075159430503845,0.0,0.0
"MESOS-8297",True,"train",0.0,0.0,0.0,0.0,0.0,0.8973473310470581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7137",False,"train",0.0,0.0,0.0,0.9818907976150513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2851",False,"train",0.010992474853992462,0.010992544703185558,0.010992445051670074,0.010992489755153656,0.010992507450282574,0.01099267415702343,0.010992518626153469,0.01099257543683052,0.010992582887411118,0.010992600582540035,0.010992486029863358,0.8680895566940308,0.010992571711540222
"MESOS-2913",False,"train",0.0,0.0,0.0,0.0,0.0,0.8019062280654907,0.0,0.0,0.0,0.0,0.0,0.0,0.15958940982818604
"MESOS-3873",False,"train",0.0,0.0,0.0,0.0,0.0,0.9538261294364929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6260",False,"train",0.0,0.0,0.0,0.0,0.0,0.9728360772132874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
