"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"USERGRID-396",False,"train",0.28271931409835815,0.0,0.0,0.7079163789749146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-759",False,"train",0.0,0.0,0.0,0.0,0.3546731173992157,0.0,0.5932372212409973,0.0,0.0,0.0,0.0,0.0
"USERGRID-538",False,"train",0.0,0.0,0.0,0.0,0.0,0.9752231240272522,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-587",True,"train",0.027781233191490173,0.027781981974840164,0.02778506837785244,0.694393515586853,0.027783015742897987,0.027782896533608437,0.027781488373875618,0.027781125158071518,0.02778228372335434,0.02778315544128418,0.027782337740063667,0.027781883254647255
"USERGRID-572",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517512321472168,0.0,0.0,0.0
"USERGRID-563",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166632294654846,0.0,0.0,0.0
"USERGRID-937",False,"train",0.0,0.0,0.0,0.0,0.9618000388145447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-690",False,"train",0.041669681668281555,0.041669681668281555,0.041669681668281555,0.041669681668281555,0.041669681668281555,0.041669681668281555,0.041669681668281555,0.5416334867477417,0.041669681668281555,0.041669681668281555,0.041669681668281555,0.041669681668281555
"USERGRID-1203",False,"train",0.8853973150253296,0.010418280959129333,0.010418345220386982,0.010418355464935303,0.010418406687676907,0.010418794117867947,0.010418539866805077,0.010418476536870003,0.010418274439871311,0.010418599471449852,0.010418275371193886,0.01041831448674202
"USERGRID-1079",False,"train",0.2587772607803345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7293170690536499
"USERGRID-663",False,"train",0.04167135804891586,0.04167135804891586,0.04167135804891586,0.04167135804891586,0.5416150093078613,0.04167135804891586,0.04167135804891586,0.04167135804891586,0.04167135804891586,0.04167135804891586,0.04167135804891586,0.04167135804891586
"USERGRID-654",False,"train",0.0,0.0,0.0,0.0,0.9920282363891602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-602",False,"train",0.013889669440686703,0.8472126722335815,0.013889647088944912,0.01388966478407383,0.01388972532004118,0.013889936730265617,0.01388961635529995,0.013889988884329796,0.01388952974230051,0.013889606110751629,0.01388954184949398,0.013890440575778484
"USERGRID-907",False,"train",0.0,0.0,0.0,0.0,0.0,0.956343412399292,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-882",False,"train",0.01389061938971281,0.01389043778181076,0.013890529982745647,0.01389117818325758,0.013890396803617477,0.013891156762838364,0.013890489935874939,0.8472022414207458,0.013890359550714493,0.013891277834773064,0.01389060914516449,0.013890707865357399
"USERGRID-654",False,"train",0.0,0.0,0.0,0.0,0.9920282363891602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-693",False,"train",0.9294830560684204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-660",True,"train",0.6943870782852173,0.027782466262578964,0.027782466262578964,0.027782563120126724,0.02778320387005806,0.027782466262578964,0.027782585471868515,0.027783064171671867,0.027783509343862534,0.027782466262578964,0.027782466262578964,0.027785688638687134
"USERGRID-216",False,"train",0.0,0.9800695180892944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-1048",False,"train",0.9752241969108582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-675",False,"train",0.0,0.0,0.0,0.9704269170761108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"USERGRID-550",True,"train",0.011906036175787449,0.011905907653272152,0.011906083673238754,0.011906136758625507,0.011906015686690807,0.41519102454185486,0.011906384490430355,0.4657478332519531,0.011905918829143047,0.011906204745173454,0.01190595980733633,0.011906508356332779
"USERGRID-729",False,"train",0.0,0.0,0.0,0.0,0.10696617513895035,0.0,0.0,0.8440094590187073,0.0,0.0,0.0,0.0
