"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"TISTUD-7942",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863147735595703,0.0,0.0
"TISTUD-8643",False,"train",0.0,0.0,0.0,0.0,0.0,0.9925455451011658,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8838",False,"train",0.0,0.0,0.0,0.8635087013244629,0.0,0.0,0.12690916657447815,0.0,0.0,0.0,0.0,0.0
"TISTUD-7611",False,"train",0.0,0.9812899231910706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5322",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776386618614197,0.0,0.0,0.0
"TISTUD-5892",False,"train",0.0,0.0,0.39421433210372925,0.0,0.0,0.0,0.5117605328559875,0.0,0.07839758694171906,0.0,0.0,0.0
"TISTUD-2978",False,"train",0.0,0.0,0.0,0.977076530456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8573",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9965656399726868,0.0,0.0,0.0,0.0,0.0
"TISTUD-4389",False,"train",0.0,0.0,0.0,0.9861090183258057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8642",False,"train",0.0,0.0,0.0,0.0,0.0,0.9839133024215698,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9121",False,"train",0.0,0.0,0.3393348157405853,0.6308888792991638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8960",True,"train",0.0,0.0,0.0,0.9890850782394409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-3804",False,"train",0.0,0.0,0.0,0.0,0.971350371837616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5417",False,"train",0.0,0.0,0.988246738910675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6446",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460729956626892,0.0,0.0,0.0
"TISTUD-7678",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583260416984558,0.0,0.0,0.0
"TISTUD-7946",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9096890687942505,0.0,0.0809449851512909
"TISTUD-9121",False,"train",0.0,0.0,0.3393348157405853,0.6308888792991638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5970",False,"train",0.958324134349823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7529",False,"train",0.0,0.0,0.0,0.0,0.0,0.09426501393318176,0.0,0.39640018343925476,0.49813809990882874,0.0,0.0,0.0
"TISTUD-6603",False,"train",0.0,0.0,0.0,0.0,0.6373621225357056,0.0,0.0,0.0,0.0,0.0,0.3432498574256897,0.0
"TISTUD-5225",False,"train",0.7543064951896667,0.0,0.03088715672492981,0.0,0.0,0.0,0.022479429841041565,0.0,0.0,0.19083940982818604,0.0,0.0
"TISTUD-8859",False,"train",0.0,0.991506814956665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7018",False,"train",0.0,0.0,0.0,0.0,0.0,0.9877761006355286,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9043",False,"train",0.0,0.0,0.2599155306816101,0.0,0.0,0.0,0.7211264967918396,0.0,0.0,0.0,0.0,0.0
"TISTUD-6442",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9660474061965942,0.0,0.0,0.0
"TISTUD-4363",False,"train",0.0,0.0,0.0,0.5121430158615112,0.0,0.0,0.0,0.0,0.2443217784166336,0.0,0.0,0.20184986293315887
"TISTUD-6273",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9563402533531189,0.0,0.0,0.0,0.0,0.0
"TISTUD-8524",False,"train",0.0,0.0,0.0,0.0,0.958329439163208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8464",False,"train",0.0,0.0,0.9902472496032715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9060",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888197183609009,0.0,0.0,0.0
"TISTUD-6272",False,"train",0.0,0.9517422318458557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5614",False,"train",0.0,0.0,0.0,0.9582439661026001,0.0,0.0,0.0,0.0,0.030493127182126045,0.0,0.0,0.0
"TISTUD-7642",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9920271039009094,0.0,0.0,0.0,0.0,0.0
"TISTUD-6689",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9791609644889832,0.0,0.0,0.0,0.0,0.0
"TISTUD-9055",False,"train",0.0,0.0,0.0,0.018521776422858238,0.0,0.0,0.0,0.0,0.9705105423927307,0.0,0.0,0.0
"TISTUD-5360",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730347394943237,0.0,0.0,0.0
"TISTUD-5663",False,"train",0.0,0.0,0.0,0.0,0.3369574546813965,0.0,0.0,0.0,0.6463702321052551,0.0,0.0,0.0
"TISTUD-5631",False,"train",0.0,0.0,0.0,0.0,0.0,0.9752227663993835,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8948",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.02348623424768448,0.0,0.0,0.0,0.9739184379577637,0.0
"TISTUD-6511",False,"train",0.0,0.17768140137195587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8180335164070129,0.0
"TISTUD-5169",False,"train",0.0,0.0,0.0,0.0,0.9627752900123596,0.0,0.0,0.0,0.0,0.0,0.0,0.014698737300932407
