"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"TISTUD-8588",False,"train",0.9823705554008484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7354",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672557711601257
"TISTUD-7338",False,"train",0.0,0.0,0.949061393737793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-6444",False,"train",0.0,0.0,0.9388840198516846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7251",False,"train",0.8987463712692261,0.0,0.012286728248000145,0.0,0.0,0.0,0.0,0.08472887426614761,0.0,0.0,0.0,0.0
"TISTUD-7212",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9722200036048889,0.0,0.0,0.0,0.0,0.0
"TISTUD-5545",False,"train",0.9704270958900452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8476",False,"train",0.7221779227256775,0.1636335551738739,0.0,0.0,0.1033167690038681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-582",False,"train",0.0,0.0,0.0,0.0,0.0,0.9833306670188904,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7612",False,"train",0.9758747220039368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5104",False,"train",0.0,0.0,0.0,0.0,0.0,0.818123996257782,0.16821134090423584,0.0,0.0,0.0,0.0,0.0
"TISTUD-6148",False,"train",0.9854456782341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9138",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9660436511039734,0.0,0.0
"TISTUD-2948",False,"train",0.0,0.0,0.0,0.0,0.9541546702384949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8026",False,"train",0.0,0.0,0.9730333685874939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8967",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980393052101135
"TISTUD-8787",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730356335639954,0.0
"TISTUD-5477",False,"train",0.0,0.0,0.0,0.0,0.0,0.95831298828125,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5060",False,"train",0.0,0.0,0.0,0.07120414823293686,0.0,0.9136390686035156,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9075",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877744913101196,0.0,0.0,0.0,0.0
"TISTUD-5976",False,"train",0.0,0.0,0.0,0.0,0.0,0.9704256653785706,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5251",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000244528055191,0.3737693428993225,0.0,0.5064771175384521,0.0
"TISTUD-4217",False,"train",0.0,0.772391140460968,0.0,0.0,0.0,0.0,0.0,0.20156286656856537,0.0,0.0,0.0,0.0
"TISTUD-7052",False,"train",0.0,0.0,0.0,0.0,0.0,0.44164523482322693,0.0,0.3219125270843506,0.0,0.0,0.21857453882694244,0.0
"TISTUD-5849",False,"train",0.0,0.0,0.0,0.0,0.0,0.9730368852615356,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7691",False,"train",0.0,0.7187155485153198,0.0,0.0,0.0,0.0,0.0,0.2666628062725067,0.0,0.0,0.0,0.0
"TISTUD-7446",False,"train",0.984970211982727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7659",False,"train",0.0,0.0,0.0,0.0,0.0,0.1873929500579834,0.0,0.7887839078903198,0.0,0.0,0.0,0.0
"TISTUD-6012",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9770776629447937,0.0,0.0,0.0,0.0
"TISTUD-8741",False,"train",0.0,0.0,0.9541624188423157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5822",False,"train",0.0,0.0,0.0,0.0,0.9647405743598938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-9031",False,"train",0.0,0.0,0.0,0.0,0.5799935460090637,0.0,0.0,0.3991624712944031,0.0,0.0,0.0,0.0
"TISTUD-3142",False,"train",0.0,0.9460694193840027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5849",False,"train",0.0,0.0,0.0,0.0,0.0,0.9730368852615356,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8926",False,"train",0.0,0.0,0.0,0.0,0.0,0.9166584014892578,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-7473",False,"train",0.0,0.13968425989151,0.0,0.0,0.0,0.0,0.0,0.5173476338386536,0.0,0.0,0.33322614431381226,0.0
"TISTUD-7946",True,"train",0.9896979331970215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-5960",False,"train",0.9812837243080139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TISTUD-8544",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730173349380493,0.0,0.0,0.0,0.0
"TISTUD-6031",False,"train",0.9844614267349243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
