"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"TIMOB-20299",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975860714912415,0.0,0.0,0.0
"TIMOB-24465",False,"train",0.0,0.9796188473701477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18770",False,"train",0.0,0.0,0.9197294116020203,0.0,0.0,0.06885062903165817,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18599",False,"train",0.0,0.4075166881084442,0.3459593653678894,0.0,0.0,0.0,0.0,0.0,0.0,0.22150173783302307,0.0,0.0
"TIMOB-23302",False,"train",0.0,0.29356667399406433,0.0,0.0,0.0,0.0,0.5142099261283875,0.0,0.0,0.17690710723400116,0.0,0.0
"TIMOB-19482",True,"train",0.0,0.5934931039810181,0.0,0.0,0.0,0.0,0.3766983151435852,0.0,0.0,0.0,0.0,0.0
"TIMOB-19348",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541273713111877
"TIMOB-24766",False,"train",0.0,0.0,0.6619824767112732,0.0,0.0,0.0,0.0,0.0,0.0,0.28894779086112976,0.0,0.0
"TIMOB-24138",False,"train",0.0,0.0,0.09998437762260437,0.0,0.396260142326355,0.5010460615158081,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19886",True,"train",0.42070451378822327,0.0,0.0,0.0,0.5646545886993408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23425",False,"train",0.0,0.40801340341567993,0.5842681527137756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26115",False,"train",0.19088736176490784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7871354818344116,0.0,0.0
"TIMOB-20263",False,"train",0.9683857560157776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19478",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9344870448112488,0.0,0.0,0.0,0.0,0.0
"TIMOB-19682",False,"train",0.0,0.0,0.0,0.0,0.0,0.963322639465332,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-26360",False,"train",0.0,0.9541529417037964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18607",False,"train",0.6164003610610962,0.34389495849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24603",False,"train",0.0,0.6178382635116577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749072253704071,0.0,0.0
"TIMOB-19676",False,"train",0.0,0.0,0.0,0.0,0.0,0.9863126277923584,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24655",False,"train",0.0,0.0,0.0,0.9823662042617798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23775",False,"train",0.0,0.0,0.0,0.0,0.898073136806488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25257",False,"train",0.0,0.08331745117902756,0.0,0.0,0.6568049192428589,0.24728253483772278,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24718",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745287299156189,0.0,0.0
"TIMOB-24672",False,"train",0.0,0.0,0.0,0.45720618963241577,0.0,0.0,0.0,0.5322414636611938,0.0,0.0,0.0,0.0
"TIMOB-23338",False,"train",0.0,0.0,0.1285785734653473,0.0,0.0,0.0,0.0,0.861224889755249,0.0,0.0,0.0,0.0
"TIMOB-19651",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084950089454651,0.5797334909439087,0.0
"TIMOB-19083",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861061573028564,0.0,0.0
"TIMOB-17840",False,"train",0.0,0.9745168685913086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18732",False,"train",0.9490616321563721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19056",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641286313533783,0.0,0.34018999338150024,0.0,0.0
"TIMOB-20400",False,"train",0.0,0.9808906316757202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-19867",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9704220294952393,0.0
"TIMOB-19107",False,"train",0.0,0.0,0.7461394667625427,0.0,0.0,0.0,0.0,0.03972179442644119,0.0,0.0,0.20844462513923645,0.0
"TIMOB-23890",False,"train",0.022209111601114273,0.9739833474159241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24689",False,"train",0.24172750115394592,0.18493050336837769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09718017280101776,0.47099238634109497,0.0
"TIMOB-24283",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9804760813713074,0.0,0.0
"TIMOB-24040",False,"train",0.4426547884941101,0.0,0.0,0.5552754402160645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18378",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872625470161438,0.0,0.0,0.0
"TIMOB-26886",False,"train",0.9563389420509338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-25372",False,"train",0.0,0.0,0.7847435474395752,0.0,0.0,0.21128405630588531,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23693",False,"train",0.0,0.0,0.9920271039009094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-23621",False,"train",0.0,0.0,0.0,0.0,0.0,0.9324557185173035,0.0,0.0,0.0,0.0,0.0,0.053732503205537796
"TIMOB-23486",False,"train",0.5252950191497803,0.0,0.0,0.0,0.0,0.0,0.0,0.4664481282234192,0.0,0.0,0.0,0.0
"TIMOB-23554",False,"train",0.0,0.967247486114502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-18161",False,"train",0.9820213317871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-24827",False,"train",0.0,0.0,0.0,0.0,0.8467774987220764,0.0,0.0,0.1425314098596573,0.0,0.0,0.0,0.0
"TIMOB-19404",False,"train",0.0,0.0,0.9836282134056091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"TIMOB-20370",False,"train",0.9833298325538635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
