"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"XD-3384",False,"train",0.0,0.0,0.0,0.0,0.9660406112670898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2914",False,"train",0.0,0.0,0.1384909749031067,0.0,0.8198227286338806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2690",False,"train",0.01042295154184103,0.010422607883810997,0.010423093102872372,0.010422788560390472,0.010423493571579456,0.010423622094094753,0.8853470087051392,0.010423144325613976,0.010422997176647186,0.01042269542813301,0.010422988794744015,0.010422568768262863
"XD-2058",False,"train",0.0,0.0,0.0,0.0,0.07096539437770844,0.0,0.5359377861022949,0.0,0.3604316711425781,0.0,0.0,0.0
"XD-2656",True,"train",0.0,0.0,0.0,0.0,0.5426640510559082,0.0,0.0,0.0,0.41761547327041626,0.0,0.0,0.0
"XD-221",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.1024857684969902,0.0,0.0,0.044754624366760254,0.0,0.8459347486495972
"XD-1183",False,"train",0.0,0.0,0.0,0.5262519121170044,0.0,0.0,0.0,0.0,0.0,0.38079556822776794,0.0,0.0
"XD-1512",True,"train",0.010434494353830814,0.01043542381376028,0.01043466292321682,0.010434847325086594,0.010434609837830067,0.010434558615088463,0.8852179646492004,0.010434513911604881,0.010434603318572044,0.010434892028570175,0.010434531606733799,0.01043485477566719
"XD-2239",False,"train",0.0,0.0,0.0,0.9498606324195862,0.0,0.0,0.0,0.0,0.0,0.039792925119400024,0.0,0.0
"XD-2631",False,"train",0.011911895126104355,0.011912037618458271,0.011912177316844463,0.8689672946929932,0.011912067420780659,0.011912448331713676,0.011911951936781406,0.011911998502910137,0.011911991983652115,0.011912449263036251,0.011911893263459206,0.011911807581782341
"XD-2935",False,"train",0.0,0.0,0.0,0.0,0.3216453492641449,0.6227302551269531,0.0,0.0,0.0,0.0,0.0,0.0
"XD-1040",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9421784281730652,0.0
"XD-69",False,"train",0.0,0.0,0.0,0.0,0.9344790577888489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2015",False,"train",0.0,0.4314166307449341,0.0,0.0,0.0,0.535211980342865,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2766",False,"train",0.6119295954704285,0.016670873388648033,0.016670944169163704,0.016670899465680122,0.016671197488904,0.016671663150191307,0.016670867800712585,0.016670841723680496,0.0166709553450346,0.22135886549949646,0.01667233742773533,0.01667090691626072
"XD-2865",False,"train",0.0,0.0,0.40858694911003113,0.0,0.0,0.0,0.0,0.09093642979860306,0.49231648445129395,0.0,0.0,0.0
"XD-1625",False,"train",0.01041786465793848,0.010417856276035309,0.010417846962809563,0.22580857574939728,0.01041809655725956,0.010418083518743515,0.010418197140097618,0.010418225079774857,0.6700117588043213,0.010417815297842026,0.010417848825454712,0.010417819023132324
"XD-2929",False,"train",0.0,0.0,0.0,0.0,0.951736330986023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"XD-3468",False,"train",0.8742427229881287,0.0,0.0,0.0,0.0,0.0,0.0,0.03978049382567406,0.0,0.0,0.0813998132944107,0.0
"XD-1342",False,"train",0.0,0.0,0.0,0.3730326294898987,0.0,0.5890468955039978,0.0,0.0,0.0,0.0,0.0,0.0
"XD-2546",False,"train",0.01389501802623272,0.01389534305781126,0.32579657435417175,0.013895006850361824,0.013894833624362946,0.013895141892135143,0.30890536308288574,0.013894898816943169,0.013895071111619473,0.01389482244849205,0.013895592652261257,0.24024233222007751
"XD-2854",True,"train",0.0,0.30286943912506104,0.0,0.39963027834892273,0.0,0.0,0.0,0.0,0.0,0.0,0.29193538427352905,0.0
"XD-928",False,"train",0.7244338393211365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24074146151542664,0.0
"XD-2253",True,"train",0.0,0.0,0.0,0.0,0.0,0.9745084643363953,0.0,0.0,0.0,0.0,0.0,0.0
"XD-216",False,"train",0.01197817362844944,0.28181710839271545,0.011978155001997948,0.36846816539764404,0.011978840455412865,0.01197851449251175,0.01197876874357462,0.011978210881352425,0.011978202499449253,0.2419094294309616,0.011978253722190857,0.011978170834481716
