"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"MESOS-3127",False,"train",0.0,0.0,0.0,0.0,0.0,0.5013195276260376,0.4589434564113617,0.0,0.0,0.0,0.0,0.0
"MESOS-2818",False,"train",0.0,0.0,0.0,0.5130458474159241,0.0,0.4768882393836975,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8567",True,"train",0.9830048084259033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5348",False,"train",0.0,0.0,0.0,0.0,0.0,0.692600667476654,0.0,0.0,0.0,0.0,0.0,0.25527283549308777
"MESOS-7877",False,"train",0.0,0.0,0.0,0.0,0.0,0.9893198609352112,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4437",False,"train",0.0,0.0,0.9164722561836243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9538",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516423344612122,0.0,0.0,0.0
"MESOS-8810",True,"train",0.0,0.0,0.45480984449386597,0.0,0.0,0.49298396706581116,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6104",False,"train",0.0,0.0,0.0,0.0,0.0,0.9909869432449341,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4143",False,"train",0.0,0.0,0.0,0.9836249947547913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4110",False,"train",0.0,0.0,0.0,0.9764718413352966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2660",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9876027703285217,0.0,0.0,0.0,0.0
"MESOS-2534",False,"train",0.0,0.0,0.9844377040863037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7775",True,"train",0.0,0.15981490910053253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081041574478149
"MESOS-5400",False,"train",0.0,0.0,0.0,0.0,0.0,0.9745226502418518,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2652",False,"train",0.0,0.0,0.0,0.0,0.0,0.9847134351730347,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3470",False,"train",0.0,0.0,0.0,0.0,0.0,0.31277284026145935,0.6455095410346985,0.0,0.0,0.0,0.0,0.0
"MESOS-3024",False,"train",0.0,0.0,0.0,0.0,0.0,0.10361562669277191,0.0,0.38071098923683167,0.0,0.0,0.0,0.5042991638183594
"MESOS-9655",True,"train",0.0,0.0,0.0,0.0,0.0,0.9647287726402283,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3310",False,"train",0.0,0.0,0.0,0.976483166217804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4013",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166155457496643,0.0,0.0,0.0,0.0
"MESOS-3064",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388476610183716,0.0
"MESOS-8565",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781657457351685,0.0,0.0
"MESOS-5214",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9601228833198547,0.0
"MESOS-4669",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600958824157715,0.0,0.0,0.0
"MESOS-7443",False,"train",0.0,0.0,0.0,0.0,0.0,0.6441224217414856,0.0,0.0,0.0,0.0,0.0,0.3237946331501007
"MESOS-7365",False,"train",0.0,0.9841757416725159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8742",False,"train",0.0,0.0,0.0,0.0,0.0,0.32578954100608826,0.6629398465156555,0.0,0.0,0.0,0.0,0.0
"MESOS-3142",False,"train",0.0,0.0,0.0,0.0,0.0,0.8309515118598938,0.0,0.16475741565227509,0.0,0.0,0.0,0.0
"MESOS-5759",False,"train",0.0,0.0,0.9904441833496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9607",False,"train",0.982694685459137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8574",False,"train",0.7247506976127625,0.0,0.0,0.0,0.0,0.26179319620132446,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5844",False,"train",0.0513235479593277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466473460197449,0.0,0.0,0.0
"MESOS-7922",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9721960425376892,0.0
"MESOS-3122",True,"train",0.0,0.0,0.0,0.0,0.0,0.976477861404419,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7849",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9601150751113892,0.0,0.0,0.0
"MESOS-7570",False,"train",0.0,0.0,0.0,0.0,0.0,0.9563055634498596,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2693",False,"train",0.0,0.0,0.0,0.0,0.0,0.9617672562599182,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3759",False,"train",0.0,0.9234178066253662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4154",False,"train",0.0,0.0,0.0,0.0,0.0,0.9617910385131836,0.0,0.0,0.0,0.0,0.0,0.0
