"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"MESOS-4509",False,"train",0.0,0.0,0.0,0.0,0.9343586564064026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6262",False,"train",0.0,0.0,0.0,0.9704135656356812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7870",False,"train",0.9459879398345947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-6142",False,"train",0.0,0.0,0.996178925037384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3506",False,"train",0.0,0.9683191776275635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7153",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9770680069923401
"MESOS-7808",False,"train",0.0,0.0,0.0,0.0,0.9796201586723328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3171",False,"train",0.9660290479660034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7869",True,"train",0.0,0.0,0.0,0.0,0.0,0.9694132804870605,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5966",False,"train",0.27738022804260254,0.36497536301612854,0.332590788602829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9154",False,"train",0.9851988554000854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4881",False,"train",0.013916718773543835,0.013916964642703533,0.013916866853833199,0.013917077332735062,0.013916992582380772,0.013916940428316593,0.013916735537350178,0.013916747644543648,0.013916762545704842,0.013916797935962677,0.8469145894050598,0.013916833326220512
"MESOS-9274",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975197970867157,0.0
"MESOS-8279",False,"train",0.20600739121437073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7806254625320435,0.0,0.0
"MESOS-4714",False,"train",0.0,0.0,0.9344244599342346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-8422",False,"train",0.0,0.7326589822769165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583131194114685,0.0,0.0
"MESOS-6376",True,"train",0.8690053224563599,0.011908636428415775,0.011908539570868015,0.011908799409866333,0.011908664368093014,0.011908686719834805,0.011908456683158875,0.01190841943025589,0.011908432468771935,0.011908424086868763,0.011908979155123234,0.011908665299415588
"MESOS-4082",False,"train",0.3580094873905182,0.013933679088950157,0.013933745212852955,0.5026541352272034,0.013933524489402771,0.013933716341853142,0.01393341924995184,0.013933531939983368,0.013933631591498852,0.013933626003563404,0.013933592475950718,0.013933874666690826
"MESOS-9612",False,"train",0.0,0.0,0.0,0.026973504573106766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9641546010971069
"MESOS-8575",False,"train",0.0,0.0,0.0,0.9583108425140381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9193",True,"train",0.0,0.9601052403450012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7892",False,"train",0.22209548950195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7481118440628052,0.0
"MESOS-4021",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517366290092468
"MESOS-6263",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694191813468933,0.0
"MESOS-3615",False,"train",0.0,0.0,0.0,0.0,0.973791241645813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-3124",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751845598220825,0.0,0.0
"MESOS-5137",False,"train",0.011928093619644642,0.011928300373256207,0.011928192339837551,0.01192822027951479,0.011928078718483448,0.011928164400160313,0.011928042396903038,0.011928114108741283,0.0119280144572258,0.8687905073165894,0.011928105726838112,0.011928138323128223
"MESOS-1862",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971177577972412,0.0,0.0
"MESOS-6653",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9988208413124084,0.0,0.0,0.0,0.0,0.0
"MESOS-2408",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164990186691284,0.0
"MESOS-3515",True,"train",0.0,0.0,0.0,0.0,0.0,0.9745311737060547,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5966",False,"train",0.27738022804260254,0.36497536301612854,0.332590788602829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5070",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332144170999527,0.0,0.0,0.0,0.6379694938659668
"MESOS-5115",False,"train",0.0,0.0,0.0,0.0,0.0,0.9781578779220581,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-2660",True,"train",0.0,0.4802471995353699,0.0,0.0,0.0,0.0,0.0,0.0,0.5084794759750366,0.0,0.0,0.0
"MESOS-6567",False,"train",0.0,0.0,0.0,0.0,0.9764862060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-4137",False,"train",0.9816526174545288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-5356",False,"train",0.016702720895409584,0.8162734508514404,0.01670233905315399,0.01670265942811966,0.0167028047144413,0.016702627763152122,0.01670190878212452,0.01670216955244541,0.016702279448509216,0.016702231019735336,0.01670229062438011,0.016702549532055855
"MESOS-9471",False,"train",0.0,0.0,0.0,0.9601221084594727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-7889",False,"train",0.9683797359466553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MESOS-9729",False,"train",0.0,0.0,0.0,0.5468719005584717,0.0,0.0,0.0,0.0,0.0,0.4379243850708008,0.0,0.0
