"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"DM-14134",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.6291598081588745,0.0,0.0,0.30116042494773865,0.0,0.0
"DM-5757",False,"train",0.0,0.954135000705719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-14170",False,"train",0.0,0.0,0.9442264437675476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253077931702137,0.0
"DM-5922",False,"train",0.4623328149318695,0.0,0.0,0.0,0.0,0.0,0.0,0.1854439675807953,0.0,0.3380700945854187,0.0,0.0
"DM-5681",True,"train",0.0,0.0,0.24134647846221924,0.0,0.0,0.09745103120803833,0.13449031114578247,0.0,0.0,0.0,0.5044844746589661,0.0
"DM-13814",True,"train",0.0,0.5408585667610168,0.0,0.0,0.15241441130638123,0.0,0.28253886103630066,0.0,0.0,0.0,0.0,0.0
"DM-4523",True,"train",0.010419967584311962,0.010419946163892746,0.010419758968055248,0.32445693016052246,0.010419870726764202,0.010419835336506367,0.010419807396829128,0.010419849306344986,0.010420110076665878,0.01042022556066513,0.010419814847409725,0.5713438987731934
"DM-5534",False,"train",0.016667833551764488,0.016667841002345085,0.016667816787958145,0.016667814925312996,0.016667833551764488,0.01666785031557083,0.016667824238538742,0.816653847694397,0.016667818650603294,0.016667846590280533,0.016667891293764114,0.01666783168911934
"DM-13342",False,"train",0.11991257220506668,0.2206864356994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4595247209072113,0.0,0.14859627187252045
"DM-18169",True,"train",0.010467949323356152,0.010467950254678726,0.010468002408742905,0.010467920452356339,0.010467886924743652,0.010468279011547565,0.010467909276485443,0.010467970743775368,0.010468104854226112,0.7995744347572327,0.01046794094145298,0.09574564546346664
"DM-15725",False,"train",0.0,0.0,0.0,0.28165382146835327,0.0,0.10867341607809067,0.0,0.0,0.0,0.35814327001571655,0.231916606426239,0.0
"DM-11397",False,"train",0.0,0.0,0.0,0.02180766686797142,0.0,0.0,0.0,0.0,0.0,0.0,0.9676245450973511,0.0
"DM-9795",False,"train",0.8759236931800842,0.096747986972332,0.0,0.0,0.0,0.0,0.0,0.0,0.01704718917608261,0.0,0.0,0.0
"DM-18401",True,"train",0.0,0.0,0.9541457891464233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-8019",False,"train",0.0,0.0,0.24985264241695404,0.10815992951393127,0.0,0.4368220269680023,0.0,0.0,0.0,0.0,0.0,0.18217439949512482
"DM-8176",False,"train",0.011903267353773117,0.2098303735256195,0.011903263628482819,0.6711364388465881,0.01190322358161211,0.011903258971869946,0.011903347447514534,0.011903374455869198,0.011903277598321438,0.011903589591383934,0.011903326958417892,0.011903293430805206
"DM-3898",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952967166900635,0.0,0.0,0.0
"DM-5094",True,"train",0.17751747369766235,0.0,0.7862569689750671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-7048",False,"train",0.688150942325592,0.13809636235237122,0.0,0.0,0.0,0.14954595267772675,0.0,0.0,0.0,0.0,0.0,0.0
"DM-12108",False,"train",0.0,0.0,0.0,0.15442726016044617,0.0,0.0,0.0,0.819523274898529,0.0,0.0,0.0,0.0
"DM-8359",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.8981348276138306,0.0,0.0,0.0,0.0,0.0
"DM-11033",False,"train",0.0,0.0,0.0,0.20661835372447968,0.3908144235610962,0.0,0.38892942667007446,0.0,0.0,0.0,0.0,0.0
"DM-8045",False,"train",0.0,0.0,0.0,0.0181957446038723,0.0,0.0,0.0,0.0,0.8985710144042969,0.0,0.0,0.0
"DM-9486",False,"train",0.020836137235164642,0.020836014300584793,0.0208359993994236,0.02083616703748703,0.020836995914578438,0.7708000540733337,0.020836053416132927,0.020835980772972107,0.020838351920247078,0.020836027339100838,0.020835986360907555,0.020836278796195984
