"issue_key","sp_change","type","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11"
"DM-9701",False,"train",0.0,0.35557883977890015,0.0,0.0,0.0,0.16696685552597046,0.42701297998428345,0.0,0.0,0.0,0.0,0.0
"DM-12664",False,"train",0.04863930866122246,0.0,0.32796820998191833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6013401746749878,0.0
"DM-11516",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9770610332489014
"DM-3678",True,"train",0.0,0.0,0.1940649151802063,0.13431116938591003,0.5793218016624451,0.060775384306907654,0.0,0.0,0.02210645005106926,0.0,0.0,0.0
"DM-3591",False,"train",0.016746213659644127,0.01674645021557808,0.01674627885222435,0.01674632728099823,0.01674649491906166,0.01674637757241726,0.016746580600738525,0.016746273264288902,0.016746260225772858,0.01674632914364338,0.016746297478675842,0.8157901763916016
"DM-11421",False,"train",0.0,0.0,0.0,0.0,0.11249763518571854,0.0,0.0,0.0,0.0,0.0,0.07673834264278412,0.766494870185852
"DM-2911",False,"train",0.011942806653678417,0.011942536570131779,0.011942633427679539,0.011942431330680847,0.011942503973841667,0.8686319589614868,0.011942524462938309,0.011942529119551182,0.01194252073764801,0.01194252073764801,0.011942531913518906,0.01194252073764801
"DM-3792",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.416440486907959,0.0,0.0,0.5314145088195801,0.0,0.0
"DM-1755",False,"train",0.768589198589325,0.0,0.0,0.0,0.0,0.0,0.20535457134246826,0.0,0.0,0.0,0.0,0.0
"DM-17510",False,"train",0.02079946920275688,0.020798956975340843,0.020799200981855392,0.020799439400434494,0.02079937793314457,0.7712074518203735,0.020799508318305016,0.020798977464437485,0.020798878744244576,0.0207994282245636,0.02080010436475277,0.020799200981855392
"DM-5918",True,"train",0.0,0.2587365508079529,0.0,0.0,0.0,0.3082834482192993,0.0,0.0,0.0,0.0,0.35804301500320435,0.06160418316721916
"DM-4985",True,"train",0.016685349866747856,0.016685059294104576,0.016685158014297485,0.01668524369597435,0.016685184091329575,0.6389068365097046,0.01668512262403965,0.016685448586940765,0.016685226932168007,0.016685254871845245,0.016685251146554947,0.19424083828926086
"DM-17858",False,"train",0.0,0.0,0.0,0.6101502776145935,0.06746045500040054,0.2008054107427597,0.04852250590920448,0.0,0.0,0.0,0.05383738502860069,0.0
"DM-8245",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694328308105469,0.0,0.0
"DM-3678",True,"train",0.0,0.0,0.1940649151802063,0.13431116938591003,0.5793218016624451,0.060775384306907654,0.0,0.0,0.02210645005106926,0.0,0.0,0.0
"DM-1363",False,"train",0.0,0.0,0.5012421011924744,0.46921658515930176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-5759",True,"train",0.0,0.0,0.0,0.9764440059661865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-6498",False,"train",0.0,0.0,0.0,0.0,0.0,0.2927916944026947,0.0,0.0,0.6810495257377625,0.0,0.0,0.0
"DM-5281",False,"train",0.0,0.0,0.6284971833229065,0.0,0.24621142446994781,0.0,0.0,0.0,0.0,0.0,0.10016356408596039,0.0
"DM-16017",False,"train",0.0,0.410457044839859,0.0,0.535652756690979,0.0,0.0,0.0,0.0,0.0,0.0,0.014428175054490566,0.0
"DM-5643",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9647291898727417,0.0
"DM-7264",False,"train",0.021292690187692642,0.02129269205033779,0.021292807534337044,0.021292690187692642,0.021293554455041885,0.021292690187692642,0.021292690187692642,0.021294519305229187,0.4366346001625061,0.35043472051620483,0.02129364013671875,0.021292690187692642
"DM-4302",False,"train",0.0,0.0,0.0,0.0,0.0,0.1289224773645401,0.0,0.0,0.0,0.0,0.2945733368396759,0.5229520797729492
"DM-1653",False,"train",0.0,0.0,0.2713713049888611,0.1633961945772171,0.14693999290466309,0.12942785024642944,0.0,0.0,0.0,0.0,0.2794555723667145,0.0
"DM-14534",False,"train",0.0,0.0,0.0,0.8892526626586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09150265157222748
"DM-2190",False,"train",0.0,0.0,0.0,0.0,0.0,0.816711962223053,0.0,0.0,0.0,0.0,0.16132396459579468,0.0
"DM-9371",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9295110106468201,0.0,0.0
"DM-14823",False,"train",0.0,0.0,0.0,0.37108513712882996,0.09667956829071045,0.0,0.023692965507507324,0.13909940421581268,0.0,0.0,0.3647729158401489,0.0
"DM-14079",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460978507995605,0.0,0.0
"DM-12529",False,"train",0.0,0.0,0.0,0.0,0.9713276028633118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-17066",False,"train",0.0,0.0,0.0,0.0,0.034094538539648056,0.0,0.0,0.0,0.0,0.0,0.9517624378204346,0.0
"DM-2257",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3562651574611664,0.0,0.5380852222442627,0.0,0.04798855632543564
"DM-7453",False,"train",0.8173338174819946,0.0,0.0,0.0,0.0,0.1387621909379959,0.0,0.0,0.0,0.0,0.0,0.0
"DM-5371",False,"train",0.02777005545794964,0.027770228683948517,0.02777004800736904,0.027770254760980606,0.02777017280459404,0.34251075983047485,0.027770284563302994,0.379787415266037,0.027770068496465683,0.027770480141043663,0.027770092710852623,0.027770137414336205
"DM-17322",False,"train",0.0,0.923550009727478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-3693",False,"train",0.0,0.0,0.1952192783355713,0.2844696044921875,0.0,0.06570625305175781,0.0,0.028347739949822426,0.0,0.0,0.41545718908309937,0.0
"DM-8196",False,"train",0.0,0.7095487713813782,0.0,0.0,0.0,0.2505120635032654,0.0,0.0,0.0,0.0,0.0,0.0
"DM-6135",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4488445520401001,0.0,0.5019741654396057,0.0,0.0
"DM-16034",True,"train",0.0,0.0,0.1449187695980072,0.825318455696106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-958",True,"train",0.0,0.0,0.0,0.4893973469734192,0.0,0.0,0.0,0.0,0.304269015789032,0.0,0.1938011646270752,0.0
"DM-10887",False,"train",0.011955156922340393,0.011955195106565952,0.01195626612752676,0.011955257505178452,0.011955327354371548,0.01195522304624319,0.011955201625823975,0.011955756694078445,0.011955443769693375,0.8684908747673035,0.011955169029533863,0.01195518672466278
"DM-2094",False,"train",0.0,0.9647316932678223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-75",False,"train",0.0,0.0,0.0,0.0,0.07418180257081985,0.0,0.0,0.7130329012870789,0.0,0.06141427531838417,0.04819299280643463,0.0999496579170227
"DM-7460",False,"train",0.0,0.0,0.060687512159347534,0.25921323895454407,0.6542066931724548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-9346",False,"train",0.0,0.3771420419216156,0.0,0.0,0.5983438491821289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-1295",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9633174538612366,0.0,0.0,0.0,0.0,0.0
"DM-2192",True,"train",0.0,0.5725835561752319,0.0,0.38355520367622375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-17452",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381281316280365,0.7318598031997681,0.10679233819246292
"DM-12389",True,"train",0.0,0.0,0.0,0.21602892875671387,0.0,0.0,0.0,0.0,0.0,0.7551657557487488,0.0,0.0
"DM-2141",False,"train",0.0,0.0,0.0,0.0,0.06037519499659538,0.09257234632968903,0.0,0.0,0.0,0.8127862215042114,0.0,0.0
"DM-7955",False,"train",0.0,0.0,0.0,0.062367066740989685,0.0,0.061603449285030365,0.43390461802482605,0.0,0.0,0.4250123202800751,0.0,0.0
"DM-9317",False,"train",0.0,0.4947162866592407,0.46736305952072144,0.0,0.023720860481262207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-3143",False,"train",0.0,0.0,0.0,0.0,0.9752246737480164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-334",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461893439292908,0.0
"DM-12866",False,"train",0.0,0.4758334755897522,0.0,0.0,0.0,0.0,0.48426830768585205,0.0,0.0,0.0,0.0,0.0
"DM-14336",False,"train",0.0,0.0,0.10681793838739395,0.0,0.0,0.0,0.0,0.0,0.0,0.8290180563926697,0.0,0.0
"DM-15178",True,"train",0.0,0.08700225502252579,0.37522339820861816,0.3429338335990906,0.18531347811222076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DM-3563",True,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.9738047122955322,0.0,0.0,0.0,0.0,0.0
"DM-2748",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491239190101624,0.0,0.0,0.0,0.0
"DM-8293",True,"train",0.0,0.5059818029403687,0.0,0.0,0.0,0.1298891305923462,0.0,0.30621927976608276,0.0,0.0,0.0,0.0
"DM-17596",False,"train",0.020825814455747604,0.02082633413374424,0.02082701213657856,0.7709122896194458,0.020826155319809914,0.020825840532779694,0.02082660235464573,0.02082599699497223,0.020825780928134918,0.020825931802392006,0.02082631178200245,0.020825881510972977
"DM-6548",True,"train",0.0,0.0,0.0,0.0,0.0,0.7082758545875549,0.23226772248744965,0.0,0.0,0.0,0.0,0.0
"DM-1407",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517324566841125
"DM-8147",False,"train",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992882251739502,0.0,0.0,0.0
"DM-17693",False,"train",0.0,0.0,0.0,0.0,0.22062472999095917,0.0,0.0,0.2323227971792221,0.0,0.5195534229278564,0.0,0.0
"DM-17552",False,"train",0.0,0.13002289831638336,0.0,0.3449624180793762,0.0,0.0,0.0,0.0,0.03825932368636131,0.0,0.46452054381370544,0.0
